source,unit,group,domain,repetition,n_train,n_test,n_features,positive_rate_train,positive_rate_test,upcr_n_kept,budget,n_trusted,method,auc,delta_vs_upcr,converged,n_iter
synthetic,independent,independent,synthetic,3,1080,720,18,0.5203703703703704,0.5194444444444445,18,80,80,gold_ridge_all,0.9734088590769991,-0.01366263794009459,1,20
synthetic,independent,independent,synthetic,3,1080,720,18,0.5203703703703704,0.5194444444444445,18,80,80,anchored_pcr2,0.9868628481345244,-0.0002086488825693289,1,8
synthetic,independent,independent,synthetic,3,1080,720,18,0.5203703703703704,0.5194444444444445,18,80,80,anchored_pcr6,0.9820716515718215,-0.004999845445272211,1,10
synthetic,independent,independent,synthetic,3,1080,720,18,0.5203703703703704,0.5194444444444445,18,80,80,pseudo_gold_pcr6,0.9802092671014807,-0.006862229915613027,1,12
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,0,0,upcr,0.980940722548055,0.0,1,0
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,0,0,platt_upcr,0.980940722548055,0.0,1,0
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,0,0,anchored_pcr2,0.980940722548055,0.0,1,0
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,0,0,anchored_pcr6,0.980940722548055,0.0,1,0
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,0,0,pseudo_gold_pcr6,0.980940722548055,0.0,1,0
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,5,5,upcr,0.980940722548055,0.0,1,0
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,5,5,platt_upcr,0.980940722548055,0.0,1,0
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,5,5,gold_pcr2,0.9806308155976169,-0.000309906950438088,1,9
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,5,5,gold_pcr6,0.9642987193095273,-0.016642003238527714,1,12
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,5,5,gold_ridge_all,0.9520573947672212,-0.0288833277808338,1,13
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,5,5,anchored_pcr2,0.9809562178955769,1.5495347521876646e-05,1,8
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,5,5,anchored_pcr6,0.9806695539664216,-0.0002711685816333409,1,8
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,5,5,pseudo_gold_pcr6,0.9785002053133546,-0.002440517234700401,1,9
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,10,10,upcr,0.980940722548055,0.0,1,0
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,10,10,platt_upcr,0.980940722548055,0.0,1,0
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,10,10,gold_pcr2,0.955567090980933,-0.025373631567122024,1,9
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,10,10,gold_pcr6,0.9378868994584375,-0.04305382308961747,1,13
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,10,10,gold_ridge_all,0.9378404134158719,-0.0431003091321831,1,17
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,10,10,anchored_pcr2,0.9792982157107328,-0.001642506837322144,1,9
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,10,10,anchored_pcr6,0.9785776820509642,-0.002363040497090796,1,10
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,10,10,pseudo_gold_pcr6,0.968335257338984,-0.01260546520907102,1,10
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,20,20,upcr,0.980940722548055,0.0,1,0
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,20,20,platt_upcr,0.980940722548055,0.0,1,0
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,20,20,gold_pcr2,0.9791587575830357,-0.001781964965019256,1,9
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,20,20,gold_pcr6,0.9348420636703829,-0.04609865887767206,1,12
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,20,20,gold_ridge_all,0.9188353696802536,-0.06210535286780139,1,20
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,20,20,anchored_pcr2,0.9806618062926606,-0.00027891625539433473,1,8
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,20,20,anchored_pcr6,0.9714885605596919,-0.009452161988363073,1,9
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,20,20,pseudo_gold_pcr6,0.9574807663998884,-0.02345995614816654,1,12
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,40,40,upcr,0.980940722548055,0.0,1,0
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,40,40,platt_upcr,0.980940722548055,0.0,1,0
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,40,40,gold_pcr2,0.9772528298378411,-0.003687892710213858,1,10
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,40,40,gold_pcr6,0.9707680268999234,-0.010172695648131613,1,12
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,40,40,gold_ridge_all,0.9526694609943365,-0.028271261553718507,1,18
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,40,40,anchored_pcr2,0.9803828900372663,-0.0005578325107886695,1,9
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,40,40,anchored_pcr6,0.9790270471290995,-0.001913675418955485,1,10
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,40,40,pseudo_gold_pcr6,0.9732472825034284,-0.007693440044626576,1,13
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,80,80,upcr,0.980940722548055,0.0,1,0
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,80,80,platt_upcr,0.980940722548055,0.0,1,0
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,80,80,gold_pcr2,0.980592077228812,-0.00034864531924294617,1,10
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,80,80,gold_pcr6,0.9754398741777781,-0.005500848370276867,1,12
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,80,80,gold_ridge_all,0.9597198441168039,-0.02122087843125109,1,21
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,80,80,anchored_pcr2,0.9808787411579674,-6.19813900876176e-05,1,8
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,80,80,anchored_pcr6,0.9776712042209326,-0.0032695183271224115,1,9
synthetic,independent,independent,synthetic,4,1080,720,18,0.5324074074074074,0.5319444444444444,18,80,80,pseudo_gold_pcr6,0.976292118291483,-0.0046486042565719865,1,13
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,0,0,upcr,0.9882857142857143,0.0,1,0
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,0,0,platt_upcr,0.9882857142857143,0.0,1,0
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,0,0,anchored_pcr2,0.9882857142857143,0.0,1,0
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,0,0,anchored_pcr6,0.9882857142857143,0.0,1,0
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,0,0,pseudo_gold_pcr6,0.9882857142857143,0.0,1,0
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,5,5,upcr,0.9882857142857143,0.0,1,0
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,5,5,platt_upcr,0.9882857142857143,0.0,1,0
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,5,5,gold_pcr2,0.9844942084942085,-0.003791505791505778,1,8
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,5,5,gold_pcr6,0.9285096525096525,-0.05977606177606187,1,13
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,5,5,gold_ridge_all,0.9332509652509653,-0.05503474903474903,1,14
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,5,5,anchored_pcr2,0.9886177606177606,0.0003320463320463096,1,7
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,5,5,anchored_pcr6,0.9885791505791506,0.00029343629343625555,1,10
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,5,5,pseudo_gold_pcr6,0.9850888030888032,-0.003196911196911123,1,10
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,10,10,upcr,0.9882857142857143,0.0,1,0
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,10,10,platt_upcr,0.9882857142857143,0.0,1,0
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,10,10,gold_pcr2,0.9886023166023166,0.0003166023166022436,1,9
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,10,10,gold_pcr6,0.978934362934363,-0.009351351351351345,1,13
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,10,10,gold_ridge_all,0.9763166023166023,-0.01196911196911199,1,15
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,10,10,anchored_pcr2,0.9883861003861004,0.00010038610038609619,1,8
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,10,10,anchored_pcr6,0.98803861003861,-0.0002471042471042795,1,10
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,10,10,pseudo_gold_pcr6,0.9866332046332046,-0.0016525096525097371,1,10
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,20,20,upcr,0.9882857142857143,0.0,1,0
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,20,20,platt_upcr,0.9882857142857143,0.0,1,0
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,20,20,gold_pcr2,0.9753127413127413,-0.012972972972973063,1,9
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,20,20,gold_pcr6,0.9451196911196911,-0.04316602316602325,1,14
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,20,20,gold_ridge_all,0.9647722007722008,-0.023513513513513495,1,17
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,20,20,anchored_pcr2,0.9854362934362935,-0.0028494208494208584,1,8
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,20,20,anchored_pcr6,0.9822393822393822,-0.006046332046332092,1,11
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,20,20,pseudo_gold_pcr6,0.9647876447876448,-0.02349806949806954,1,14
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,40,40,upcr,0.9882857142857143,0.0,1,0
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,40,40,platt_upcr,0.9882857142857143,0.0,1,0
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,40,40,gold_pcr2,0.9866949806949806,-0.001590733590733695,1,10
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,40,40,gold_pcr6,0.9751351351351353,-0.013150579150579045,1,12
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,40,40,gold_ridge_all,0.9668185328185328,-0.021467181467181518,1,21
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,40,40,anchored_pcr2,0.9875907335907336,-0.0006949806949807513,1,7
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,40,40,anchored_pcr6,0.9851119691119691,-0.003173745173745246,1,9
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,40,40,pseudo_gold_pcr6,0.9788571428571429,-0.009428571428571453,1,13
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,80,80,upcr,0.9882857142857143,0.0,1,0
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,80,80,platt_upcr,0.9882857142857143,0.0,1,0
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,80,80,gold_pcr2,0.9871505791505791,-0.0011351351351351902,1,11
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,80,80,gold_pcr6,0.9773513513513513,-0.010934362934363007,1,13
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,80,80,gold_ridge_all,0.9696216216216216,-0.018664092664092746,1,21
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,80,80,anchored_pcr2,0.9877220077220078,-0.0005637065637065231,1,8
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,80,80,anchored_pcr6,0.9823629343629343,-0.005922779922780008,1,9
synthetic,independent,independent,synthetic,5,1080,720,18,0.5138888888888888,0.5138888888888888,18,80,80,pseudo_gold_pcr6,0.979096525096525,-0.009189189189189317,1,14
synthetic,independent,independent,synthetic,6,1080,720,18,0.5157407407407407,0.5152777777777777,18,0,0,upcr,0.9890793101584041,0.0,1,0
synthetic,independent,independent,synthetic,6,1080,720,18,0.5157407407407407,0.5152777777777777,18,0,0,platt_upcr,0.9890793101584041,0.0,1,0
synthetic,independent,independent,synthetic,6,1080,720,18,0.5157407407407407,0.5152777777777777,18,0,0,anchored_pcr2,0.9890793101584041,0.0,1,0
synthetic,independent,independent,synthetic,6,1080,720,18,0.5157407407407407,0.5152777777777777,18,0,0,anchored_pcr6,0.9890793101584041,0.0,1,0
synthetic,independent,independent,synthetic,6,1080,720,18,0.5157407407407407,0.5152777777777777,18,0,0,pseudo_gold_pcr6,0.9890793101584041,0.0,1,0
synthetic,independent,independent,synthetic,6,1080,720,18,0.5157407407407407,0.5152777777777777,18,5,5,upcr,0.9890793101584041,0.0,1,0
synthetic,independent,independent,synthetic,6,1080,720,18,0.5157407407407407,0.5152777777777777,18,5,5,platt_upcr,0.9890793101584041,0.0,1,0
synthetic,independent,independent,synthetic,6,1080,720,18,0.5157407407407407,0.5152777777777777,18,5,5,gold_pcr2,0.947365982128376,-0.04171332803002814,1,8
synthetic,independent,independent,synthetic,6,1080,720,18,0.5157407407407407,0.5152777777777777,18,5,5,gold_pcr6,0.7845982746236841,-0.20448103553471997,1,12
synthetic,independent,independent,synthetic,6,1080,720,18,0.5157407407407407,0.5152777777777777,18,5,5,gold_ridge_all,0.8588728674147932,-0.13020644274361093,1,15
synthetic,independent,independent,synthetic,6,1080,720,18,0.5157407407407407,0.5152777777777777,18,5,5,anchored_pcr2,0.9882451980630065,-0.0008341120953976322,1,8
synthetic,independent,independent,synthetic,6,1080,720,18,0.5157407407407407,0.5152777777777777,18,5,5,anchored_pcr6,0.986916797318484,-0.0021625128399200833,1,9
synthetic,independent,independent,synthetic,6,1080,720,18,0.5157407407407407,0.5152777777777777,18,5,5,pseudo_gold_pcr6,0.9693541037542768,-0.019725206404127338,1,10
synthetic,independent,independent,synthetic,6,1080,720,18,0.5157407407407407,0.5152777777777777,18,10,10,upcr,0.9890793101584041,0.0,1,0
synthetic,independent,independent,synthetic,6,1080,720,18,0.5157407407407407,0.5152777777777777,18,10,10,platt_upcr,0.9890793101584041,0.0,1,0
synthetic,independent,independent,synthetic,6,1080,720,18,0.5157407407407407,0.5152777777777777,18,10,10,gold_pcr2,0.9891024799388317,2.3169780427600983e-05,1,9
synthetic,independent,independent,synthetic,6,1080,720,18,0.5157407407407407,0.5152777777777777,18,10,10,gold_pcr6,0.9537222252257124,-0.03535708493269174,1,11
