uid,cell,group_id,category,tokens,steps,first_error_step,error_start,error_stop,gate_percentile,log2_tokens,error_start_fraction,error_step_fraction,feature_change_l2,predictor_disagreement,mean_signed_residual
pb_omnimath_q4__4238e3aa9ca95315,pb_omnimath_q4,pb_source_v2:c4c968b36b1b9d53dbe30759,1,950,9,7,610,812,0.8415,9.89178370321831,0.6421052631578947,0.21263157894736842,1.8837773339938964,0.21285558582949568,0.033944172945801446
pb_omnimath_q4__ca1deaceaa119ef5,pb_omnimath_q4,pb_source_v2:0e70ed35283b1a3de417f6bb,1,1117,11,3,217,334,0.9985,10.125413470483315,0.19427036705461057,0.10474485228290063,2.041898389346939,0.3008680867745924,-0.008197566546904152
pb_omnimath_q4__b20c1e4a2b5dcf1f,pb_omnimath_q4,pb_source_v2:7568a40acad07a31728e60da,1,761,11,6,395,466,0.7455,9.571752643503546,0.519053876478318,0.09329829172141918,0.6412386597086009,0.25119140037076976,-0.0689853784080534
pb_omnimath_q4__71fc42c052af66a4,pb_omnimath_q4,pb_source_v2:0778de32d2895dea2fd1a780,1,746,9,2,27,99,0.5405,9.543031820255237,0.036193029490616625,0.09651474530831099,0.582499068064847,0.26897562258143864,-0.027479847207939872
pb_omnimath_q4__2dc4c4d31fc4fa7c,pb_omnimath_q4,pb_source_v2:37d732bf64f91c40fe73633c,0,512,5,3,238,391,0.3715,9.0,0.46484375,0.298828125,2.1918284006917346,0.3541876350464113,0.0447406485333585
pb_omnimath_q4__ebc8695d73f2ec94,pb_omnimath_q4,pb_source_v2:17aadee5bee38532343355e9,2,861,8,7,471,656,0.1595,9.749869427396844,0.5470383275261324,0.2148664343786295,1.0577557907311963,0.24753781459924798,-0.0629736848370052
pb_omnimath_q4__f58f6c5d8d5aedda,pb_omnimath_q4,pb_source_v2:c23d4f7f2034fd072edb6b53,1,735,11,10,612,687,0.7335,9.521600439723727,0.8326530612244898,0.10204081632653061,0.4267095872378469,0.29248699901017877,0.18595075066442995
pb_omnimath_q4__198cc9432f0ae117,pb_omnimath_q4,pb_source_v2:1fb288395c5620ac5c7357c8,2,1737,17,5,484,556,0.2545,10.762382038710392,0.2786413356361543,0.04145077720207254,0.3710731710822873,0.23098346242106407,-0.12259837959838069
pb_omnimath_q4__cfdd1faf65437bcb,pb_omnimath_q4,pb_source_v2:2f725b8b84b651a77138405f,1,1824,19,19,1713,1824,0.3535,10.832890014164741,0.9391447368421053,0.06085526315789474,4.442475700182821,0.4196059298144975,0.2796205464909444
pb_omnimath_q4__065103a2cb89183d,pb_omnimath_q4,pb_source_v2:fa9bed853fe0b2924ce6c074,2,421,5,2,107,277,0.1905,8.717676423066395,0.25415676959619954,0.40380047505938244,0.6325881304048664,0.23295317913246433,0.0273874099301197
pb_omnimath_q4__926ee84b73d82e2f,pb_omnimath_q4,pb_source_v2:6cf694507e8822ac435d9da0,2,428,6,4,230,292,0.2365,8.741466986401146,0.5373831775700935,0.14485981308411214,2.510889571282072,0.3035746355259834,0.12465566487096562
pb_omnimath_q4__0e6012ec03fb084f,pb_omnimath_q4,pb_source_v2:1f6951288c655d3d993b76c1,2,1149,5,3,218,870,0.2405,10.166163082646113,0.18973020017406442,0.5674499564838991,4.103688779105986,0.25735661825183864,-0.0427211547090282
pb_omnimath_q4__1fb0362564d68106,pb_omnimath_q4,pb_source_v2:ae3f80f2a8737b9727831122,1,776,13,6,308,408,0.4235,9.599912842187127,0.39690721649484534,0.12886597938144329,4.302494696995684,0.2827366062243117,0.01100371120416962
pb_omnimath_q4__606c437264331a8d,pb_omnimath_q4,pb_source_v2:2686a052d3ec2498d68ca8d8,1,933,10,6,490,581,0.7555,9.86573327085176,0.5251875669882101,0.09753483386923902,3.3458971323034183,0.2285248197839114,0.07033066968147889
pb_omnimath_q4__d935eaf74414701a,pb_omnimath_q4,pb_source_v2:6184494fc4e78a4106061c97,0,685,7,2,40,470,0.4545,9.419960177847889,0.058394160583941604,0.6277372262773723,0.49129944885518056,0.20713728267530662,0.07985302458834495
pb_omnimath_q4__72ee374cfd1be87d,pb_omnimath_q4,pb_source_v2:2914f40fcb0b8478df81ee30,0,648,8,7,521,613,0.8695,9.339850002884624,0.8040123456790124,0.1419753086419753,0.261611786051349,0.2461271462157911,0.13090608290014907
pb_omnimath_q4__6e4732be262a1f1a,pb_omnimath_q4,pb_source_v2:60938e5c714211df3e1a1a0c,0,316,4,1,0,160,0.3365,8.303780748177102,0.0,0.5063291139240507,,0.24541226538522057,-0.061568125523350635
pb_omnimath_q4__ff737871ef3e9ad1,pb_omnimath_q4,pb_source_v2:a263b7307dc27888e7c397c0,1,640,7,4,284,412,0.5785,9.321928094887362,0.44375,0.2,0.21239430114517663,0.2209393782027394,0.06427770125885061
pb_omnimath_q4__d7ac9142d753ee5a,pb_omnimath_q4,pb_source_v2:bb8165b430e031e3e5312ce4,1,1305,7,2,101,235,0.7875,10.349834091457247,0.07739463601532567,0.10268199233716475,2.660161933465163,0.24828303710721178,0.0017158209147927889
pb_omnimath_q4__6c7e7348b088f0bf,pb_omnimath_q4,pb_source_v2:b3f533d75f5ac73a7eecb012,0,867,9,4,214,333,0.8175,9.759888183221834,0.24682814302191464,0.13725490196078433,2.448244748785366,0.30369123299460005,0.2881675419895635
pb_omnimath_q4__97dc9cc03bc2a7d9,pb_omnimath_q4,pb_source_v2:b810d61108f05d9381c51e06,1,1224,8,3,235,393,0.4255,10.257387842692651,0.1919934640522876,0.12908496732026145,3.052176010079638,0.3200939035205445,0.05385754260728148
pb_omnimath_q4__f4c7d6db0bc54ec2,pb_omnimath_q4,pb_source_v2:c9adccf5136d4af832e3a185,0,586,5,4,209,501,0.8025,9.194756854422248,0.35665529010238906,0.49829351535836175,1.2017252726158612,0.23598503367818763,-0.059096180857852135
pb_omnimath_q4__23c7c08094832943,pb_omnimath_q4,pb_source_v2:5aab3eb4acd50196d8603c11,0,1364,5,3,335,819,0.7175,10.413627929024173,0.24560117302052786,0.3548387096774194,2.876168008392048,0.31633986165676004,0.07444666958187421
pb_omnimath_q4__b057000aa7745a8d,pb_omnimath_q4,pb_source_v2:21d736e619e1e04f0c463dc1,0,1196,21,17,786,863,0.9675,10.224001674198105,0.657190635451505,0.06438127090301003,3.1059590298042274,0.45267614143394125,0.32928036478855843
pb_omnimath_q4__8d10726c37e3afd4,pb_omnimath_q4,pb_source_v2:fc4a8c969092e9e1ade65104,1,1099,15,4,320,367,0.5455,10.101975670949232,0.2911737943585077,0.042766151046405826,3.0680854132899134,0.290302910723793,-0.004199602607384846
pb_omnimath_q4__99bce94097d048f4,pb_omnimath_q4,pb_source_v2:35ea62669218f1c4b6e1a218,1,798,7,2,197,319,0.4205,9.640244936222345,0.24686716791979949,0.15288220551378445,2.3269384773390773,0.29495365483431796,-0.010662369578263595
pb_omnimath_q4__4e8ee0972c31976b,pb_omnimath_q4,pb_source_v2:8e706bd3a0c18c88a2c6c8d3,0,729,8,2,110,238,0.4275,9.509775004326936,0.15089163237311384,0.1755829903978052,2.8362333341807746,0.2954565235836415,0.22041221833622116
pb_omnimath_q4__f7d734072634bc99,pb_omnimath_q4,pb_source_v2:5b6b12a36d41aba9ce6a88e9,1,485,7,5,193,225,0.7515,8.92184093707449,0.3979381443298969,0.06597938144329897,1.002397057869324,0.31311969505647275,0.12017879542541843
pb_omnimath_q4__3178fc43536413e5,pb_omnimath_q4,pb_source_v2:ea169d27869c5e40abb18224,1,1616,25,14,840,972,0.4125,10.658211482751796,0.5198019801980198,0.08168316831683169,1.6376253468251358,0.2940993513763139,0.05769988199323032
pb_omnimath_q4__cb233c9ace4dca7b,pb_omnimath_q4,pb_source_v2:46a890e49736c8ced243167e,0,471,5,3,233,330,0.3695,8.879583249612784,0.49469214437367304,0.2059447983014862,0.4134580676434532,0.2694397600446577,0.05276773041028097
pb_omnimath_q4__1042c0275d5eed4d,pb_omnimath_q4,pb_source_v2:c7310b9345ef715784825c6a,0,877,9,6,414,593,0.6865,9.776433032444734,0.47206385404789053,0.20410490307867732,5.0218466605124,0.29856112080365527,0.10113851395382613
pb_omnimath_q4__887ce9554094b70e,pb_omnimath_q4,pb_source_v2:9c15cabcdafc005cfe5e3683,1,1143,7,1,0,177,0.8875,10.158609688214478,0.0,0.15485564304461943,,0.27056619041365837,-0.06447313501666277
pb_omnimath_q4__ab58b240c66af57b,pb_omnimath_q4,pb_source_v2:6cf867b2f7eb1cdd9fcd773b,0,1477,11,3,398,569,0.5295,10.52845411076479,0.2694651320243737,0.11577522004062288,4.319774550740988,0.3493241013776044,0.12474619125623297
pb_omnimath_q4__e6f4e6fc2e5a8ece,pb_omnimath_q4,pb_source_v2:d4b1144657bf35dfe08daecc,1,613,7,3,163,276,0.6945,9.259743263690781,0.265905383360522,0.18433931484502447,1.6531195715090874,0.23941973024501895,-0.0032350290400447444
pb_omnimath_q4__3c2b306870cc05b7,pb_omnimath_q4,pb_source_v2:ba090dc65c7f10633fa17478,2,557,8,4,187,295,0.1705,9.121533517340032,0.3357271095152603,0.19389587073608616,3.667586725947054,0.3257460803034745,0.018020911344464444
pb_omnimath_q4__dac40e95e1e530f1,pb_omnimath_q4,pb_source_v2:96f1b5fea04bae121d3604ff,1,1053,12,9,618,720,0.9845,10.040289721025717,0.5868945868945868,0.09686609686609686,1.2213383025370197,0.22044135503931783,-0.13691525559203221
pb_omnimath_q4__94016a80bb55715e,pb_omnimath_q4,pb_source_v2:e06ac9630ca3eccb86db0dab,2,593,4,1,0,169,0.1385,9.211888294546004,0.0,0.28499156829679595,,0.25799783695977707,-0.06298662898851032
pb_omnimath_q4__af26a5e96f28d262,pb_omnimath_q4,pb_source_v2:d90d6afc9283ce27c75d6e50,1,885,13,4,220,302,0.5765,9.78953364497036,0.24858757062146894,0.09265536723163842,1.1854262203079786,0.2744317843633202,0.04164691487060995
pb_omnimath_q4__db15db986b69531e,pb_omnimath_q4,pb_source_v2:0af76ab73dd2012a31710f92,1,547,5,3,279,364,0.4365,9.095397022792557,0.5100548446069469,0.15539305301645337,2.0492692112245297,0.24585418151434069,0.05829559105684123
pb_omnimath_q4__6332c6beaeb17750,pb_omnimath_q4,pb_source_v2:3e81816fbdb983295dedc51b,0,1060,7,3,217,468,0.4575,10.049848549450562,0.20471698113207548,0.23679245283018868,1.3052345012120519,0.3020148303740765,0.04205486306944257
pb_omnimath_q4__0c3727074dc8567a,pb_omnimath_q4,pb_source_v2:a946e857664e9ba122b4ab14,1,534,6,3,237,311,0.7505,9.060695931687555,0.4438202247191011,0.13857677902621723,0.75719767617798,0.2603218171428073,0.22154241800591054
pb_omnimath_q4__098180a1647d493a,pb_omnimath_q4,pb_source_v2:db9507bf6bcfd3db86b505a5,1,1054,9,2,79,263,0.3375,10.041659151637214,0.07495256166982922,0.174573055028463,0.5929292131647472,0.26250550644640863,0.04969437359830978
pb_omnimath_q4__57649fe693da160c,pb_omnimath_q4,pb_source_v2:0f55c0915eccee9927a26ede,1,713,8,3,211,291,0.6075,9.477758266443889,0.2959326788218794,0.11220196353436185,2.1280969122823143,0.31977517621295004,0.0938827808362338
pb_omnimath_q4__728a45de705808a5,pb_omnimath_q4,pb_source_v2:e33d88306b85eba715d20cc1,0,1172,11,6,440,745,0.4505,10.194756854422248,0.37542662116040953,0.26023890784982934,0.40284490499841386,0.23717522831670995,0.03701406731328534
pb_omnimath_q4__1da1f47c43750d71,pb_omnimath_q4,pb_source_v2:950fdf5b3701067dbcb46cf3,1,837,8,2,105,249,0.6105,9.709083812550343,0.12544802867383512,0.17204301075268819,2.699272810584954,0.26674222839130524,0.040828208951635615
pb_omnimath_q4__1b795c49acd5815f,pb_omnimath_q4,pb_source_v2:d56306a30f2751ffd7d3887f,1,948,11,3,136,234,0.3925,9.888743248898258,0.14345991561181434,0.10337552742616034,2.4352266379317524,0.20796841234566701,0.05545027866585132
pb_omnimath_q4__be5e0bbaebbf3b1c,pb_omnimath_q4,pb_source_v2:3c686a7c767f79bc675dd94f,1,962,5,3,302,585,0.7715,9.909893083770042,0.31392931392931395,0.29417879417879417,3.565111249758905,0.28965851204425946,0.037132950560004235
pb_omnimath_q4__6c567ac5e2f769c7,pb_omnimath_q4,pb_source_v2:99213f09ca33807b1cae1481,1,462,8,6,227,306,0.6495,8.851749041416058,0.49134199134199136,0.170995670995671,0.25400491046005313,0.24032933027850192,-0.1904299655682286
pb_omnimath_q4__e4156b5e5f809e63,pb_omnimath_q4,pb_source_v2:476512062a004162b5e45c0d,1,1526,10,2,90,202,0.8605,10.57553924683453,0.05897771952817824,0.07339449541284404,0.9989753618910326,0.3040383036863223,0.12613727683596676
pb_omnimath_q4__6a5714e6a029fc60,pb_omnimath_q4,pb_source_v2:9ade45c02206a00abf33a966,1,787,6,4,424,550,0.3775,9.620219825507487,0.5387547649301143,0.16010165184243966,2.504791780623025,0.23175789614902337,0.020854743639959393
pb_omnimath_q4__456eca9114d894a2,pb_omnimath_q4,pb_source_v2:02bc187df3163b1f5ca8ed73,1,877,8,2,88,251,0.9545,9.776433032444734,0.10034207525655645,0.18586088939566706,1.8532800693622031,0.2540860001885281,0.0927260070146096
pb_omnimath_q4__a3ee9016bbdc8867,pb_omnimath_q4,pb_source_v2:798df80c40f86f99b4734835,2,1237,8,6,889,1110,0.1475,10.27262978497637,0.7186742118027486,0.17865804365400162,4.2839988623142276,0.33716459233895046,0.19149303024577813
pb_omnimath_q4__39d73b835ac571ea,pb_omnimath_q4,pb_source_v2:9e680c1a8f72e3588cbf04ae,0,1477,23,5,232,354,0.9885,10.52845411076479,0.15707515233581584,0.08259986459038592,2.2514681426777,0.2567853100339406,0.14345273090589225
pb_omnimath_q4__9a18e471d1d71b94,pb_omnimath_q4,pb_source_v2:5054a57adb3712d3f1155b40,2,1179,13,11,850,1048,0.2755,10.203348002979762,0.720949957591179,0.16793893129770993,3.9198847007902073,0.3210031801677365,0.06839489549317676
pb_omnimath_q4__ab2a6e6b15f5bcb7,pb_omnimath_q4,pb_source_v2:d5634e55e1448a215675be9b,1,1039,15,11,677,731,0.5415,10.020979938904212,0.6515880654475458,0.0519730510105871,0.19939677894460492,0.22946285085819124,-0.03478959914352441
pb_omnimath_q4__d6887484db7d3eb1,pb_omnimath_q4,pb_source_v2:f2309c52e447efea388ace7c,0,383,4,1,0,167,0.4425,8.581200581924957,0.0,0.4360313315926893,,0.2493864215953402,0.04133187737323775
pb_omnimath_q4__638cde52814727b1,pb_omnimath_q4,pb_source_v2:98faab591b83fe9b385c6682,1,1264,20,8,331,387,0.8655,10.303780748177102,0.26186708860759494,0.04430379746835443,1.3660778844049488,0.2953357341479312,0.11703238760658051
pb_omnimath_q4__d14de38488490385,pb_omnimath_q4,pb_source_v2:05fd8ba57aff208ad5fe64bd,0,1354,16,16,1286,1354,0.7275,10.403012023574997,0.9497784342688331,0.050221565731166914,3.4645297474016474,0.6099511731706254,0.5466791535007628
pb_omnimath_q4__4a7db06e28e16d87,pb_omnimath_q4,pb_source_v2:ed97c3b26446c60eefd218d8,0,1645,13,3,271,396,0.4755,10.683871868622603,0.16474164133738603,0.07598784194528875,4.539921956374181,0.3998008977583366,0.18041004290552634
pb_omnimath_q4__f24b77f7c17c0123,pb_omnimath_q4,pb_source_v2:2cdbcd403fd57cb9e3487d35,1,866,13,3,198,287,0.6785,9.758223214726724,0.22863741339491916,0.10277136258660508,1.884863309149533,0.21734867063336977,0.03352641601810986
pb_omnimath_q4__eade527bfb7a6f1c,pb_omnimath_q4,pb_source_v2:fcd60f07dedf173954032ca0,0,473,3,2,159,319,0.3895,8.885696373339394,0.3361522198731501,0.3382663847780127,0.6595496232929037,0.32586813771594947,-0.041973966007386544
pb_omnimath_q4__462bae909373b5a1,pb_omnimath_q4,pb_source_v2:5d91a4cbfe66f2b542a13ed7,1,1143,11,3,300,405,0.9125,10.158609688214478,0.26246719160104987,0.09186351706036745,3.0832218446139414,0.2758584948513431,0.0934901192630856
pb_omnimath_q4__d019ef0c6fa2cc40,pb_omnimath_q4,pb_source_v2:17ee99b66f05662fefd59d33,1,420,5,2,90,190,0.7815,8.714245517666123,0.21428571428571427,0.23809523809523808,0.821695991349063,0.18192435600014872,0.0629335924217984
pb_omnimath_q4__cc31dd209dd2468a,pb_omnimath_q4,pb_source_v2:8d3e6f48fb803d8ea2deffce,0,486,9,6,231,308,0.6255,8.92481250360578,0.47530864197530864,0.15843621399176955,0.7418350429165077,0.21510335419368026,0.0558194433466205
pb_omnimath_q4__4db2f2c6674d99de,pb_omnimath_q4,pb_source_v2:21d7dce3a3cb3365b35a1f96,2,619,8,6,357,567,0.1165,9.273795599214264,0.5767366720516963,0.3392568659127625,3.4289138650719755,0.26667834493185316,0.020645605914100973
pb_omnimath_q4__611ebde032815e8f,pb_omnimath_q4,pb_source_v2:6fddb4dd8fac2703cdaf48ad,2,380,4,4,273,380,0.1665,8.569855608330949,0.718421052631579,0.28157894736842104,2.5146573253457274,0.3185812086757107,0.14708464019657502
pb_omnimath_q4__d4c2346cfb965326,pb_omnimath_q4,pb_source_v2:09512184b3d9046d4b588d4a,1,1328,21,6,299,371,0.6015,10.375039431346925,0.22515060240963855,0.05421686746987952,0.4433249824329355,0.22839805626576398,0.01067894297121305
pb_omnimath_q4__bff816f9fa3820f5,pb_omnimath_q4,pb_source_v2:3230af6cd9f2a811b8dc0179,0,1620,14,3,131,231,0.7785,10.661778097771988,0.0808641975308642,0.06172839506172839,0.690225890981538,0.26122398555869447,0.11075715239693155
pb_omnimath_q4__ba3e07f17b30ed9f,pb_omnimath_q4,pb_source_v2:ddb57fa7852426e46fd6da35,1,1997,35,2,91,123,0.7085,10.963618617443972,0.04556835252879319,0.01602403605408112,1.038294740082109,0.31015423725372243,0.11573073454152749
pb_omnimath_q4__e295979e6fbc0a30,pb_omnimath_q4,pb_source_v2:bc74d224a2bd4f1d682ec087,1,865,7,2,101,250,0.8545,9.756556322524087,0.11676300578034682,0.1722543352601156,0.868114434215619,0.2872201207472258,-0.16339650294087912
pb_omnimath_q4__ece45d1f47d3563b,pb_omnimath_q4,pb_source_v2:399b0f9c1985d800ca006220,0,991,8,1,0,200,0.9605,9.952741247186488,0.0,0.20181634712411706,,0.27452699112844453,0.025458644273311747
pb_omnimath_q4__3fc263dc921954b7,pb_omnimath_q4,pb_source_v2:4b5f0c3a3cdb4f21a285d481,0,1499,18,6,376,523,0.7145,10.54978466794786,0.25083388925950634,0.0980653769179453,0.2664410361279164,0.26198278657221485,0.05239359458305383
pb_omnimath_q4__964d1595ae17e78d,pb_omnimath_q4,pb_source_v2:6013923652f90232bf748fe1,1,441,7,4,132,169,0.8265,8.784634845557521,0.29931972789115646,0.08390022675736962,3.2925339847209583,0.38345074851989214,0.10391918446523486
pb_omnimath_q4__d83ff1148efd0417,pb_omnimath_q4,pb_source_v2:3f9ef2f9fb6e887284b5ccc4,1,783,7,4,326,398,0.7035,9.612868497291041,0.4163473818646232,0.09195402298850575,0.4952055478452246,0.25765827378764183,0.14277996530679166
pb_omnimath_q4__9bec51cf78520443,pb_omnimath_q4,pb_source_v2:620a81b5f99c40fca2060f59,1,812,15,8,458,564,0.5425,9.665335917185176,0.5640394088669951,0.13054187192118227,0.5545244687700327,0.2346133160791143,0.03575062886513358
pb_omnimath_q4__36c815df56bd4069,pb_omnimath_q4,pb_source_v2:132efb3d5e4d42d85bda871e,2,462,3,1,0,197,0.3035,8.851749041416058,0.0,0.4264069264069264,,0.2648331826221745,-0.012358728131019327
pb_omnimath_q4__c7dbc1a8a9211285,pb_omnimath_q4,pb_source_v2:14c3ba5b14eb218de4f5b9b0,0,612,10,7,389,448,0.6425,9.257387842692651,0.6356209150326797,0.09640522875816994,0.22629057945894557,0.2837223083574735,0.1616532811071467
pb_omnimath_q4__653a721cceabd485,pb_omnimath_q4,pb_source_v2:aaedd663237ca709006cd07b,2,456,4,3,278,399,0.1825,8.832890014164741,0.6096491228070176,0.26535087719298245,3.692364556611509,0.2664013255311631,0.10972911617502977
pb_omnimath_q4__6e6181ff80f19be8,pb_omnimath_q4,pb_source_v2:0145a47c44ed886f8c0c60d9,1,470,8,3,179,237,0.7535,8.876516946565,0.38085106382978723,0.12340425531914893,0.1682753926207877,0.21638906014493015,0.11589534599545068
pb_omnimath_q4__898e0c49a9dac83e,pb_omnimath_q4,pb_source_v2:1d349a11b97907862b088b66,2,595,10,8,448,483,0.3215,9.216745858195306,0.7529411764705882,0.058823529411764705,1.3081299389194334,0.237738634816225,-0.1350959544020093
pb_omnimath_q4__ce0873ffd4624094,pb_omnimath_q4,pb_source_v2:a197a0c27b9418c6876aca42,1,1004,13,1,0,67,0.7375,9.971543553950772,0.0,0.06673306772908366,,0.2568456891053468,0.03596201425268016
pb_omnimath_q4__6185da1e28fa79f0,pb_omnimath_q4,pb_source_v2:07821115f5f3934d26d062f8,1,855,9,1,0,129,0.4355,9.73978060977326,0.0,0.15087719298245614,,0.25494339234641783,0.07568897643755108
pb_omnimath_q4__114339a3eee7818c,pb_omnimath_q4,pb_source_v2:565672919d65cb885112f799,2,494,7,6,274,384,0.3245,8.948367231584678,0.5546558704453441,0.22267206477732793,2.2305484559974786,0.34108492044002453,0.27388607280597527
pb_omnimath_q4__17a9efa2c89a10bd,pb_omnimath_q4,pb_source_v2:376b6c0b65e61433783bef1d,1,695,11,9,506,561,0.5655,9.44086916761087,0.7280575539568346,0.07913669064748201,2.0647487604701444,0.26697711734497626,0.11785905250628495
pb_omnimath_q4__03bc18068bdba392,pb_omnimath_q4,pb_source_v2:ce8895bed38c31ab7c6f606e,2,503,6,5,334,462,0.2685,8.974414589805527,0.6640159045725647,0.2544731610337972,0.9624151874766377,0.2484402019234973,0.1302405336477161
pb_omnimath_q4__6162f2a30e8a9474,pb_omnimath_q4,pb_source_v2:ebcd91c8dffa7ebedf1ec5f5,2,511,5,2,160,347,0.2355,8.997179480937621,0.3131115459882583,0.3659491193737769,2.77891242795932,0.2485989835612273,-0.014767180757241675
pb_omnimath_q4__47608f5db92f60c1,pb_omnimath_q4,pb_source_v2:e68acf5da90efa2afd6fef8d,1,292,6,1,0,50,0.6095,8.189824558880018,0.0,0.17123287671232876,,0.23169735196082755,-0.1553505200132951
pb_omnimath_q4__f3eee1b7553be9d9,pb_omnimath_q4,pb_source_v2:269a65ffdf7df30be0ae0803,2,322,5,2,66,148,0.2275,8.330916878114618,0.20496894409937888,0.2546583850931677,1.4111436785177878,0.2144663868654871,0.07605492308128535
pb_omnimath_q4__414f91581473271c,pb_omnimath_q4,pb_source_v2:d3659c1ecabcbc0340a5ad80,1,613,8,4,233,435,0.8125,9.259743263690781,0.3800978792822186,0.3295269168026101,4.6945149590217525,0.23003933591277717,0.04084441753450824
pb_omnimath_q4__faae157e54ad506f,pb_omnimath_q4,pb_source_v2:4a9c06289827d1668c40f8d1,0,998,12,7,422,521,0.9805,9.96289600533726,0.4228456913827655,0.09919839679358718,0.5211288909428524,0.3128931333877357,0.14249921944657953
pb_omnimath_q4__92eaaeec941b7609,pb_omnimath_q4,pb_source_v2:d067472487345a503f1a53f9,0,573,6,1,0,155,0.3545,9.162391328756906,0.0,0.2705061082024433,,0.2651770577253438,-0.0008413896367420189
pb_omnimath_q4__526189acc0a43132,pb_omnimath_q4,pb_source_v2:03f85c3aaf61fbc01e7b3911,1,482,5,2,55,177,0.8845,8.912889336229961,0.11410788381742738,0.25311203319502074,2.529367723294152,0.2599172804752726,0.048773026679953244
pb_omnimath_q4__5cc533c7d3b75c17,pb_omnimath_q4,pb_source_v2:9e0f84648e9b543bc9714779,2,920,6,2,77,424,0.1605,9.845490050944376,0.08369565217391305,0.37717391304347825,3.0756439736185572,0.2532864166506077,0.00799816303262931
pb_omnimath_q4__f1dc4b2f6e1ea373,pb_omnimath_q4,pb_source_v2:aa2b07db374face6658b6de2,1,471,6,3,161,282,0.8965,8.879583249612784,0.34182590233545646,0.25690021231422505,0.5313830808533958,0.23563176169287922,-0.0637424780057355
pb_omnimath_q4__4b4e121f29b6094d,pb_omnimath_q4,pb_source_v2:dcc64605ba10e2b658508d24,2,565,5,2,73,313,0.1885,9.14210705730255,0.12920353982300886,0.4247787610619469,0.5711521487453415,0.2792634917447456,0.09804738978274528
pb_omnimath_q4__9769af00a556210c,pb_omnimath_q4,pb_source_v2:daf616ba5523537616793d54,1,1486,9,1,0,236,0.5975,10.537218400538595,0.0,0.15881561238223418,,0.279076533711927,-0.04290628228715578
pb_omnimath_q4__8eda1b0983fc6d99,pb_omnimath_q4,pb_source_v2:4ec2c47280162375d4177c7b,1,1748,15,3,105,251,0.5435,10.7714894695006,0.060068649885583525,0.08352402745995423,0.4312895474900874,0.25132162108276523,-0.03402868969860103
pb_omnimath_q4__b2b30b85778efca1,pb_omnimath_q4,pb_source_v2:c4315cda26eb52220bad0af7,0,917,15,6,360,464,0.7855,9.840777923595054,0.3925845147219193,0.1134133042529989,2.195420390546325,0.29388774763810555,0.122854037199972
pb_omnimath_q4__efe81adf0fdaa71e,pb_omnimath_q4,pb_source_v2:e053da8e24aba335c23e36e7,1,779,10,6,383,503,0.7475,9.605479518061669,0.49165596919127086,0.1540436456996149,0.8112145424256273,0.22243483515040788,0.10093716349781652
pb_omnimath_q4__459bc11eb1a8a387,pb_omnimath_q4,pb_source_v2:1a0829b0417f591dcf8392f4,2,752,7,4,413,535,0.1335,9.554588851677638,0.5492021276595744,0.1622340425531915,4.182807488962442,0.3136900672137262,0.20956431045049048
pb_omnimath_q4__93051680170d2d50,pb_omnimath_q4,pb_source_v2:d2508516e7b8ae83aea3be9f,1,757,7,3,192,296,0.4645,9.564149489985732,0.2536327608982827,0.13738441215323646,2.633365201910994,0.3143655725024448,0.14079907704254632
pb_omnimath_q4__6999bdcb67065eaf,pb_omnimath_q4,pb_source_v2:ec5d9654107ab668c19122ac,2,634,4,2,117,280,0.2115,9.308339030139408,0.18454258675078863,0.25709779179810727,1.0897576116943524,0.27591598422477454,-0.0009882879777354532
pb_omnimath_q4__8c3da1d3e263b3bc,pb_omnimath_q4,pb_source_v2:aead2feaf1ce2bad1bbdff68,0,1337,17,7,356,563,0.9005,10.384783750093353,0.26626776364996263,0.15482423335826478,1.4717052516485107,0.3431565994208257,0.023968939178354277
pb_omnimath_q4__d7f800a606de0823,pb_omnimath_q4,pb_source_v2:eb624a8be61e9b7ab3c3070b,1,882,6,1,0,182,0.7325,9.784634845557521,0.0,0.20634920634920634,,0.2791776833260848,-0.05371856116917386
pb_omnimath_q4__c994f80074c308f9,pb_omnimath_q4,pb_source_v2:e3beabd25288c57569b6c998,0,718,11,4,100,237,0.3835,9.487840033823051,0.1392757660167131,0.19080779944289694,1.269277255721852,0.2956216250965973,0.05035509126290085
pb_omnimath_q4__d244352ef4c6508d,pb_omnimath_q4,pb_source_v2:f4ca3f595c47120af78934c9,0,807,8,8,705,807,0.6115,9.656424863277781,0.8736059479553904,0.12639405204460966,1.5425332877219928,0.3284240781537567,0.217834345494693
pb_omnimath_q4__be458b6907e9c67d,pb_omnimath_q4,pb_source_v2:ed243e0aa299b8f494da45e5,0,624,7,3,147,331,0.8745,9.285402218862249,0.23557692307692307,0.2948717948717949,0.3958044030913927,0.2707752328462511,0.14398771986855774
pb_omnimath_q4__b2197cce6b4723d4,pb_omnimath_q4,pb_source_v2:8e6d0bcd73dcd00ea153d4da,0,452,9,4,117,166,0.5845,8.820178962415188,0.2588495575221239,0.1084070796460177,0.6394415768937413,0.20182078605943074,0.06271037292066392
pb_omnimath_q4__eeb7bdd64b15b501,pb_omnimath_q4,pb_source_v2:2a25636ea25b0a9f71d24a91,1,1005,14,7,342,481,0.7265,9.972979786066292,0.3402985074626866,0.1383084577114428,1.1154230608694387,0.2226595621717696,0.04098915271690369
