cell,family,fraction,repetition,auc_head_pcr,auc_head_ridge,auc_head_pcr_tail,auc_full_ridge,tail_effect_pp,head_effect_pp,tail_norm
math500_dsmath7b,math500,0.5,24,0.804787688800228,0.8050726702764321,0.7697349672271303,0.7697349672271303,-3.505272157309769,0.028498147620414915,0.22595110467791257
math500_dsmath7b,math500,0.5,25,0.8617886178861789,0.8617886178861789,0.7729599518217405,0.7729599518217405,-8.88286660644384,0.0,0.2974874528396999
math500_dsmath7b,math500,0.5,26,0.77,0.77,0.7461111111111111,0.7458333333333333,-2.388888888888896,0.0,0.25043843177343805
math500_dsmath7b,math500,0.5,27,0.747072599531616,0.7467798594847775,0.6955503512880562,0.694672131147541,-5.152224824355978,-0.029274004683843557,0.2606804579593824
math500_dsmath7b,math500,0.5,28,0.76,0.76,0.6816666666666666,0.6802777777777778,-7.833333333333337,0.0,0.23259989609126205
math500_dsmath7b,math500,0.5,29,0.8166278166278166,0.8168868168868169,0.783993783993784,0.783993783993784,-3.263403263403253,0.02590002590002749,0.17973931384756997
math500_dsmath7b,math500,0.5,30,0.6251016535646516,0.6264570344266739,0.6579018704255896,0.658715098942803,3.2800216860937925,0.13553808620222485,0.7894604231852103
math500_dsmath7b,math500,0.5,31,0.7613888888888889,0.7613888888888889,0.706111111111111,0.7055555555555556,-5.5277777777777874,0.0,0.20916028917252696
math500_dsmath7b,math500,0.5,32,0.7713027713027713,0.7718207718207718,0.716912716912717,0.7163947163947164,-5.439005439005429,0.05180005180005498,0.22609246998913854
math500_dsmath7b,math500,0.5,33,0.82336,0.8240000000000001,0.77344,0.7731199999999999,-4.991999999999996,0.0640000000000085,0.31770043328292014
math500_dsmath7b,math500,0.5,34,0.8675097862089732,0.8678109003312255,0.8295694068051791,0.8295694068051791,-3.7940379403794133,0.03011141222523106,0.22710417877293834
math500_dsmath7b,math500,0.5,35,0.8175,0.8169444444444444,0.7786111111111111,0.7791666666666667,-3.888888888888886,-0.05555555555556424,0.25095557018866604
math500_dsmath7b,math500,0.5,36,0.77888,0.7785599999999999,0.75168,0.75072,-2.72,-0.0320000000000098,0.30985885415926356
math500_dsmath7b,math500,0.5,37,0.75072,0.75072,0.70336,0.70368,-4.736000000000007,0.0,0.2076023614165012
math500_dsmath7b,math500,0.5,38,0.7963453389830508,0.7960805084745763,0.7378177966101694,0.7380826271186441,-5.8527542372881385,-0.026483050847447842,0.22896482205240765
math500_dsmath7b,math500,0.5,39,0.7374121779859484,0.7374121779859485,0.6595433255269321,0.6592505854800936,-7.786885245901631,1.1102230246251565e-14,0.28979995236104933
math500_dsmath7b,math500,0.5,40,0.7909429280397023,0.7915632754342432,0.6997518610421837,0.6994416873449132,-9.119106699751867,0.06203473945408655,0.278726674567086
math500_dsmath7b,math500,0.5,41,0.78656,0.78656,0.7382399999999999,0.7382399999999999,-4.832000000000014,0.0,0.2788840162108086
math500_dsmath7b,math500,0.5,42,0.7654320987654322,0.7654320987654321,0.7446552243300211,0.7443541102077688,-2.0776874435411097,-1.1102230246251565e-14,0.23556402777805793
math500_dsmath7b,math500,0.5,43,0.785307671455679,0.7861208999728924,0.74085117918135,0.7413933315261588,-4.445649227432902,0.08132285172133269,0.1692939471139403
math500_dsmath7b,math500,0.5,44,0.7603305785123967,0.7594756340837845,0.7181533200341977,0.7181533200341977,-4.217725847819898,-0.08549444286122254,0.23109892286688563
math500_dsmath7b,math500,0.5,45,0.8339609722697706,0.8332762752482027,0.7538514207463197,0.7531667237247518,-8.01095515234509,-0.0684697021567926,0.21481345346122005
math500_dsmath7b,math500,0.5,46,0.8358928033724782,0.8361939174947305,0.797049081601927,0.7958446251129178,-3.8843721770551176,0.03011141222523106,0.23151841404417445
math500_dsmath7b,math500,0.5,47,0.8133092442035531,0.8130081300813008,0.7648298705209273,0.7636254140319181,-4.847937368262578,-0.03011141222523106,0.24331550986739964
math500_dsmath7b,math500,0.5,48,0.8041766518315645,0.8045190003423485,0.7856898322492297,0.7856898322492297,-1.848681958233478,0.0342348510783963,0.20727874716227662
math500_dsmath7b,math500,0.5,49,0.7733333333333333,0.7733333333333333,0.6586111111111111,0.6577777777777778,-11.472222222222218,0.0,0.4218548133040387
math500_dsmath7b,math500,0.75,0,0.8536299765807962,0.8548009367681498,0.747072599531616,0.7435597189695551,-10.655737704918023,0.11709601873536313,0.2719290198407247
math500_dsmath7b,math500,0.75,1,0.7697368421052632,0.7716165413533834,0.7330827067669172,0.7340225563909775,-3.665413533834594,0.1879699248120259,0.21447076348521688
math500_dsmath7b,math500,0.75,2,0.8240740740740742,0.8253968253968254,0.8148148148148148,0.8134920634920634,-0.9259259259259411,0.132275132275117,0.21468437629766218
math500_dsmath7b,math500,0.75,3,0.8372365339578454,0.8372365339578454,0.8032786885245902,0.8009367681498829,-3.3957845433255196,0.0,0.22966998675278574
math500_dsmath7b,math500,0.75,4,0.7875939849624061,0.7885338345864662,0.7490601503759399,0.7481203007518796,-3.85338345864662,0.09398496240601295,0.19513036435312267
math500_dsmath7b,math500,0.75,5,0.908665105386417,0.9098360655737705,0.8852459016393441,0.8852459016393441,-2.3419203747072848,0.11709601873535203,0.2302523598420587
math500_dsmath7b,math500,0.75,6,0.7828389830508474,0.7828389830508474,0.7468220338983051,0.7457627118644068,-3.6016949152542277,0.0,0.24048449212425754
math500_dsmath7b,math500,0.75,7,0.7704918032786885,0.7704918032786885,0.7423887587822013,0.7400468384074941,-2.810304449648715,0.0,0.23545809525143022
math500_dsmath7b,math500,0.75,8,0.8338461538461539,0.8338461538461539,0.816923076923077,0.816923076923077,-1.692307692307693,0.0,0.22478037748822285
math500_dsmath7b,math500,0.75,9,0.7213983050847458,0.7213983050847458,0.659957627118644,0.659957627118644,-6.144067796610175,0.0,0.21371958918977021
math500_dsmath7b,math500,0.75,10,0.879652605459057,0.879652605459057,0.8200992555831266,0.8188585607940446,-5.955334987593042,0.0,0.21390429608924585
math500_dsmath7b,math500,0.75,11,0.7660818713450293,0.7660818713450293,0.7417153996101364,0.7426900584795322,-2.4366471734892814,0.0,0.2392935347308372
math500_dsmath7b,math500,0.75,12,0.834307992202729,0.834307992202729,0.834307992202729,0.834307992202729,0.0,0.0,0.23090690668119035
math500_dsmath7b,math500,0.75,13,0.829449152542373,0.829449152542373,0.7987288135593221,0.7987288135593221,-3.072033898305082,0.0,0.20305019603831953
math500_dsmath7b,math500,0.75,14,0.7447089947089947,0.7447089947089947,0.6878306878306879,0.6891534391534392,-5.687830687830675,0.0,0.2277551120093601
math500_dsmath7b,math500,0.75,15,0.7166666666666668,0.7166666666666668,0.69,0.69,-2.666666666666684,0.0,0.22875005452702693
math500_dsmath7b,math500,0.75,16,0.8454332552693208,0.8454332552693208,0.7997658079625293,0.8009367681498829,-4.566744730679151,0.0,0.24967015780073024
math500_dsmath7b,math500,0.75,17,0.8225152129817445,0.8225152129817445,0.7981744421906694,0.7981744421906694,-2.4340770791075106,0.0,0.1939358137172834
math500_dsmath7b,math500,0.75,18,0.7938461538461539,0.7923076923076924,0.7984615384615386,0.7984615384615386,0.4615384615384688,-0.15384615384614886,0.24816893994835498
math500_dsmath7b,math500,0.75,19,0.6832386363636364,0.6832386363636364,0.703125,0.703125,1.9886363636363646,0.0,0.235445942124571
math500_dsmath7b,math500,0.75,20,0.8079922027290448,0.8079922027290448,0.7904483430799221,0.7884990253411306,-1.754385964912275,0.0,0.22761160209949668
math500_dsmath7b,math500,0.75,21,0.7109181141439206,0.7109181141439206,0.6612903225806451,0.6612903225806451,-4.962779156327546,0.0,0.2300956633648307
math500_dsmath7b,math500,0.75,22,0.8011111111111111,0.8011111111111111,0.76,0.76,-4.11111111111111,0.0,0.2162539744722008
math500_dsmath7b,math500,0.75,23,0.8684863523573201,0.869727047146402,0.8449131513647643,0.8449131513647643,-2.3573200992555776,0.12406947890819531,0.25733304819650066
math500_dsmath7b,math500,0.75,24,0.7733333333333333,0.7733333333333333,0.7266666666666666,0.7255555555555555,-4.666666666666675,0.0,0.235999297709053
math500_dsmath7b,math500,0.75,25,0.8344444444444444,0.8344444444444444,0.7711111111111111,0.7711111111111111,-6.333333333333336,0.0,0.19830195626712321
math500_dsmath7b,math500,0.75,26,0.7933333333333333,0.7944444444444445,0.7766666666666666,0.7766666666666666,-1.6666666666666718,0.11111111111111738,0.230303422458751
math500_dsmath7b,math500,0.75,27,0.8552188552188552,0.8552188552188552,0.8434343434343434,0.8434343434343434,-1.1784511784511786,0.0,0.20032586756765383
math500_dsmath7b,math500,0.75,28,0.7803970223325062,0.7803970223325062,0.7406947890818859,0.739454094292804,-3.970223325062028,0.0,0.23967053210517086
math500_dsmath7b,math500,0.75,29,0.8488843813387423,0.8488843813387423,0.8245436105476673,0.8245436105476673,-2.4340770791074995,0.0,0.24057974030989285
math500_dsmath7b,math500,0.75,30,0.7985948477751756,0.797423887587822,0.8138173302107728,0.8138173302107728,1.5222482435597207,-0.11709601873536313,0.27282876309652965
math500_dsmath7b,math500,0.75,31,0.808316430020284,0.808316430020284,0.7768762677484786,0.7758620689655172,-3.144016227180535,0.0,0.22663800887435223
math500_dsmath7b,math500,0.75,32,0.7622222222222222,0.7622222222222222,0.7166666666666667,0.7166666666666667,-4.555555555555557,0.0,0.22781684829333404
math500_dsmath7b,math500,0.75,33,0.7365339578454333,0.7365339578454333,0.7201405152224825,0.7201405152224825,-1.6393442622950838,0.0,0.22927919814516035
math500_dsmath7b,math500,0.75,34,0.8438133874239351,0.8438133874239351,0.768762677484787,0.7677484787018256,-7.505070993914808,0.0,0.2238354948621477
math500_dsmath7b,math500,0.75,35,0.7669172932330827,0.7669172932330827,0.7218045112781956,0.7218045112781954,-4.5112781954887105,0.0,0.25482624621031263
math500_dsmath7b,math500,0.75,36,0.7667910447761195,0.7649253731343284,0.710820895522388,0.7126865671641791,-5.597014925373145,-0.1865671641791078,0.245707547832353
math500_dsmath7b,math500,0.75,37,0.8796296296296298,0.8796296296296298,0.8597883597883598,0.8597883597883598,-1.9841269841269993,0.0,0.17282097236175636
math500_dsmath7b,math500,0.75,38,0.7580645161290323,0.7580645161290323,0.6898263027295285,0.6898263027295285,-6.823821339950376,0.0,0.19801731389329646
math500_dsmath7b,math500,0.75,39,0.8655555555555556,0.8666666666666667,0.8166666666666667,0.8155555555555556,-4.888888888888898,0.11111111111110628,0.2440195349470663
math500_dsmath7b,math500,0.75,40,0.7936507936507937,0.794973544973545,0.7314814814814815,0.7301587301587302,-6.21693121693122,0.1322751322751281,0.23414998786449587
math500_dsmath7b,math500,0.75,41,0.7068965517241379,0.7058823529411764,0.6298174442190669,0.6308316430020284,-7.7079107505070965,-0.10141987829614951,0.24665303323447393
math500_dsmath7b,math500,0.75,42,0.6451990632318501,0.6451990632318501,0.6042154566744731,0.6030444964871194,-4.098360655737698,0.0,0.2115195830489411
math500_dsmath7b,math500,0.75,43,0.7717121588089331,0.7717121588089331,0.7196029776674938,0.7196029776674938,-5.210918114143926,0.0,0.20151246422531527
math500_dsmath7b,math500,0.75,44,0.7413793103448275,0.7413793103448275,0.6997971602434077,0.7008113590263692,-4.158215010141985,0.0,0.20825233277513225
math500_dsmath7b,math500,0.75,45,0.7728194726166328,0.7728194726166328,0.7079107505070994,0.7099391480730224,-6.490872210953336,0.0,0.2231197779466296
math500_dsmath7b,math500,0.75,46,0.8656015037593985,0.8646616541353382,0.8242481203007519,0.8233082706766918,-4.135338345864659,-0.09398496240602405,0.23835845228595157
math500_dsmath7b,math500,0.75,47,0.6687344913151365,0.6687344913151365,0.6277915632754343,0.6240694789081886,-4.094292803970223,0.0,0.2495965309340826
math500_dsmath7b,math500,0.75,48,0.8271604938271605,0.8262786596119929,0.8192239858906525,0.818342151675485,-0.7936507936508019,-0.08818342151676317,0.2332723971817379
math500_dsmath7b,math500,0.75,49,0.7722222222222221,0.77,0.7066666666666667,0.7044444444444444,-6.555555555555548,-0.22222222222221255,0.24101706731582867
math500_qwenmath7b,math500,0.25,0,0.8711649622054247,0.8711649622054247,0.8584926634059582,0.8583815028901735,-1.267229879946652,0.0,0.6681386825362505
math500_qwenmath7b,math500,0.25,1,0.9014006224988884,0.9016229435304581,0.892507781236105,0.8926189417518897,-0.8892841262783446,0.02223210315697166,0.7354484210316297
math500_qwenmath7b,math500,0.25,2,0.8674966651845263,0.8674966651845263,0.8377056469542019,0.8377056469542019,-2.9791018230324373,0.0,0.8991766198563976
math500_qwenmath7b,math500,0.25,3,0.8948003510311541,0.8944712593242651,0.8875603334795964,0.8874506362439667,-0.7240017551557676,-0.032909170688899536,0.9304907221322465
math500_qwenmath7b,math500,0.25,4,0.8937621832358676,0.8934372969460689,0.8862897985705002,0.8865063894303659,-0.7472384665367482,-0.03248862897987648,0.6656549225679229
math500_qwenmath7b,math500,0.25,5,0.9179013845032792,0.9179013845032792,0.9066067524896769,0.9064853048336167,-1.1294632013602257,0.0,0.8199088687705655
math500_qwenmath7b,math500,0.25,6,0.8753890618052468,0.8739439751000444,0.8636060471320587,0.8631614050689195,-1.1783014673188097,-0.14450867052023808,0.9204375408414229
math500_qwenmath7b,math500,0.25,7,0.9221986817325801,0.9218455743879472,0.894656308851224,0.894891713747646,-2.754237288135608,-0.035310734463289695,0.860722666059648
math500_qwenmath7b,math500,0.25,8,0.8976211649622055,0.8973988439306358,0.8691640729212984,0.8688305913739439,-2.8457092040907073,-0.02223210315696056,0.8007224893422652
math500_qwenmath7b,math500,0.25,9,0.8813917296576255,0.8802801244997777,0.8378168074699867,0.837594486438417,-4.3574922187638805,-0.11116051578478059,0.8172381040562444
math500_qwenmath7b,math500,0.25,10,0.8964458095655988,0.8964458095655988,0.8657305835892936,0.8655111891180342,-3.071522597630527,0.0,0.9143290078893783
math500_qwenmath7b,math500,0.25,11,0.8920631125986134,0.8921826440353812,0.8673201051876643,0.8673201051876643,-2.4743007410949036,0.011953143676779465,0.867420747823738
math500_qwenmath7b,math500,0.25,12,0.8806417112299464,0.8806417112299464,0.8515508021390374,0.8508021390374331,-2.9090909090908945,0.0,0.9523749205962837
math500_qwenmath7b,math500,0.25,13,0.8240223463687152,0.8246295846490163,0.8132135049793539,0.8123633713869322,-1.0808841389361334,0.06072382803010701,0.9047192644919702
math500_qwenmath7b,math500,0.25,14,0.8772031539888683,0.8769712430426716,0.8627087198515769,0.8614332096474953,-1.4494434137291345,-0.02319109461966784,0.8196576180762855
math500_qwenmath7b,math500,0.25,15,0.9032470381746381,0.9030276437033788,0.8878894251864853,0.8872312417727073,-1.5357612988152858,-0.021939447125929323,0.75692395826085
math500_qwenmath7b,math500,0.25,16,0.9070588235294118,0.9074866310160428,0.7939037433155081,0.7920855614973262,-11.315508021390375,0.042780748663096,2.042414598787675
math500_qwenmath7b,math500,0.25,17,0.868997175141243,0.8692325800376648,0.8468691148775894,0.8452212806026366,-2.212806026365355,0.023540489642182028,0.8671472930810662
math500_qwenmath7b,math500,0.25,18,0.9072921298354824,0.9074032903512672,0.860715873721654,0.8598265895953757,-4.657625611382832,0.01111605157848583,0.867392927592553
math500_qwenmath7b,math500,0.25,19,0.9188867229802902,0.9183452458306259,0.8974442278535845,0.8974442278535845,-2.1442495126705707,-0.05414771496642379,0.7857625487001155
math500_qwenmath7b,math500,0.25,20,0.9158857142857142,0.9158857142857142,0.8843428571428572,0.883657142857143,-3.1542857142856984,0.0,0.8808219164654296
math500_qwenmath7b,math500,0.25,21,0.9197421076033794,0.9191863050244555,0.89517563361494,0.8947309915518008,-2.4566473988439363,-0.05558025789238474,0.7198735562368318
math500_qwenmath7b,math500,0.25,22,0.8662384494027496,0.8673653369393733,0.8634212305611899,0.8628577867928781,-0.2817218841559721,0.11268875366237108,0.8873127844868625
math500_qwenmath7b,math500,0.25,23,0.8787091184752004,0.8787091184752004,0.8476283300844705,0.8475200346545376,-3.108078839072992,0.0,0.8409438636891516
math500_qwenmath7b,math500,0.25,24,0.9433081369497555,0.9431969764339708,0.9072921298354826,0.9069586482881282,-3.6016007114272885,-0.011116051578463626,0.9095943049282847
math500_qwenmath7b,math500,0.25,25,0.8961167178587099,0.8961167178587099,0.866608161474331,0.8658402808249233,-2.950855638437899,0.0,0.9022286797967125
math500_qwenmath7b,math500,0.25,26,0.9170742552245442,0.9166296131614051,0.8949533125833702,0.8942863494886617,-2.2120942641174035,-0.044464206313910015,0.6961460604143583
math500_qwenmath7b,math500,0.25,27,0.88172521120498,0.8816140506891952,0.8632725655847043,0.86293908403735,-1.845264562027571,-0.01111605157848583,0.8784521552723116
math500_qwenmath7b,math500,0.25,28,0.879753086419753,0.8796296296296295,0.8379012345679011,0.8372839506172839,-4.185185185185192,-0.012345679012348842,0.92909238641041
math500_qwenmath7b,math500,0.25,29,0.901930671347082,0.9026985519964897,0.8754936375603334,0.875054848617815,-2.6437033786748665,0.07678806494076929,0.962654570787744
math500_qwenmath7b,math500,0.25,30,0.8983918128654971,0.8975563909774436,0.8785505430242272,0.8781328320802005,-1.9841269841269882,-0.08354218880535225,0.8070704418515791
math500_qwenmath7b,math500,0.25,31,0.8818560772268538,0.8811978938130758,0.8578323826239581,0.8578323826239579,-2.402369460289566,-0.06581834137779907,0.6851268670876001
math500_qwenmath7b,math500,0.25,32,0.8689839572192513,0.8691978609625669,0.8617112299465239,0.8624598930481283,-0.727272727272732,0.021390374331564654,0.8511875489959208
math500_qwenmath7b,math500,0.25,33,0.9047354379724322,0.9042907959092931,0.8797243219208537,0.8793908403734993,-2.5011116051578464,-0.044464206313910015,0.6946905242664525
math500_qwenmath7b,math500,0.25,34,0.9009932375316991,0.9003592561284869,0.870984784446323,0.8703508030431107,-3.000845308537614,-0.0633981403212247,0.7327271455833451
math500_qwenmath7b,math500,0.25,35,0.8971711748915963,0.8967582077224859,0.8734255626677679,0.8730125954986578,-2.3745612223828316,-0.041296716911032316,0.9166429539108477
math500_qwenmath7b,math500,0.25,36,0.9199907235621523,0.9201066790352506,0.8858998144712431,0.8852040816326532,-3.409090909090917,0.011595547309828369,0.9264515532527072
math500_qwenmath7b,math500,0.25,37,0.8709847844463229,0.8709847844463229,0.8519653423499578,0.8517540152155536,-1.901944209636508,0.0,0.9169230727494635
math500_qwenmath7b,math500,0.25,38,0.9065142857142857,0.9060571428571428,0.8594285714285713,0.8590857142857142,-4.70857142857144,-0.04571428571429337,0.8640976990104272
math500_qwenmath7b,math500,0.25,39,0.892507781236105,0.8922854602045354,0.8556024899955537,0.8548243663850601,-3.690529124055131,-0.02223210315696056,0.8201371974950066
math500_qwenmath7b,math500,0.25,40,0.9249670908293112,0.9245283018867925,0.910377358490566,0.9105967529618253,-1.4589732338745165,-0.04387889425186975,0.7497613036244383
math500_qwenmath7b,math500,0.25,41,0.8986581920903954,0.8985404896421846,0.8713512241054615,0.8705273069679851,-2.7306967984933928,-0.011770244821085463,0.7371115383697577
math500_qwenmath7b,math500,0.25,42,0.8941176470588235,0.8942245989304812,0.8572192513368984,0.856470588235294,-3.6898395721925104,0.010695187165776776,0.7290525367223151
math500_qwenmath7b,math500,0.25,43,0.9235853432282004,0.9237012987012988,0.8998144712430427,0.8998144712430426,-2.3770871985157704,0.011595547309839471,0.7725419901834749
math500_qwenmath7b,math500,0.25,44,0.9010592742844263,0.9011719630380887,0.8601532567049809,0.8594771241830065,-4.090601757944546,0.011268875366232667,0.8705591201369076
math500_qwenmath7b,math500,0.25,45,0.9204545454545454,0.9208024118738406,0.9121057513914657,0.9121057513914657,-0.8348794063079756,0.034786641929518414,0.8846214731210214
math500_qwenmath7b,math500,0.25,46,0.8902701410470953,0.890748266794167,0.863136504900789,0.8636146306478604,-2.7133636146306372,0.04781257470716227,0.8318661778399796
math500_qwenmath7b,math500,0.25,47,0.8737244897959184,0.8733766233766234,0.8484461966604823,0.8480983302411873,-2.527829313543617,-0.03478664192950731,0.8950726520878686
math500_qwenmath7b,math500,0.25,48,0.882768361581921,0.8828860640301319,0.858286252354049,0.8575800376647834,-2.4482109227871973,0.011770244821096565,0.9543430739556091
math500_qwenmath7b,math500,0.25,49,0.8606047132058693,0.859715429079591,0.8577145397954646,0.8577145397954646,-0.28901734104046506,-0.08892841262783113,0.9141030164639539
math500_qwenmath7b,math500,0.5,0,0.9161111111111112,0.9163888888888889,0.8830555555555556,0.8827777777777778,-3.3055555555555616,0.027777777777771018,0.8769199197392729
math500_qwenmath7b,math500,0.5,1,0.8983050847457626,0.8985699152542372,0.8858580508474575,0.8858580508474575,-1.2447033898305149,0.026483050847458944,0.8517009354833662
math500_qwenmath7b,math500,0.5,2,0.8997847404927052,0.8995455632623776,0.855297775651758,0.8550585984214304,-4.448696484094716,-0.023917723032762517,0.8177093778349891
math500_qwenmath7b,math500,0.5,3,0.8168944099378882,0.8168944099378883,0.7840993788819877,0.7838509316770186,-3.2795031055900536,1.1102230246251565e-14,0.8591338995930353
math500_qwenmath7b,math500,0.5,4,0.8798732943469785,0.8798732943469785,0.8676900584795322,0.8676900584795322,-1.2183235867446296,0.0,0.8428557692374021
math500_qwenmath7b,math500,0.5,5,0.9102737869341285,0.9119002439685552,0.8918406072106261,0.8915695310382217,-1.8433179723502446,0.16264570344266538,0.7575986337791164
math500_qwenmath7b,math500,0.5,6,0.9036885245901638,0.902224824355972,0.8805620608899297,0.8802693208430913,-2.312646370023408,-0.14637002341918448,0.8662958273911072
math500_qwenmath7b,math500,0.5,7,0.9034304511278196,0.9039003759398496,0.8865131578947367,0.8862781954887218,-1.6917293233082886,0.046992481203000924,0.8297696822043757
math500_qwenmath7b,math500,0.5,8,0.9522905936568177,0.953103822174031,0.950121984277582,0.950121984277582,-0.21686093792356864,0.08132285172133269,0.8480536215698726
math500_qwenmath7b,math500,0.5,9,0.8961864406779663,0.8961864406779663,0.8826800847457626,0.8824152542372881,-1.3506355932203618,0.0,0.839253010404515
math500_qwenmath7b,math500,0.5,10,0.8963998963998964,0.8963998963998964,0.8619528619528618,0.8609168609168608,-3.4447034447034564,0.0,0.8343161727525195
math500_qwenmath7b,math500,0.5,11,0.8287261328013679,0.8312909660872042,0.8361356511826731,0.8372755770874892,0.7409518381305213,0.2564833285836343,0.814493483611029
math500_qwenmath7b,math500,0.5,12,0.9307992202729045,0.9312865497076024,0.919346978557505,0.9227582846003899,-1.1452241715399492,0.04873294346978696,0.865751518492062
math500_qwenmath7b,math500,0.5,13,0.9000000000000001,0.901388888888889,0.8944444444444445,0.8944444444444444,-0.5555555555555647,0.1388888888888884,0.8437486388177371
math500_qwenmath7b,math500,0.5,14,0.8497440529960855,0.8491418247515808,0.8268593797049081,0.8265582655826558,-2.288467329117738,-0.06022282445046212,0.7571216105901462
math500_qwenmath7b,math500,0.5,15,0.9039961013645225,0.9039961013645225,0.8745126705653021,0.8740253411306043,-2.9483430799220334,0.0,0.8854805301319971
math500_qwenmath7b,math500,0.5,16,0.8810851926977686,0.8808316430020283,0.8597870182555781,0.8595334685598378,-2.129817444219051,-0.025354969574031827,0.7937221758865918
math500_qwenmath7b,math500,0.5,17,0.8921739130434783,0.8924223602484472,0.8705590062111801,0.8705590062111801,-2.1614906832298164,0.02484472049689712,0.8615048211632926
math500_qwenmath7b,math500,0.5,18,0.9386111111111111,0.9411111111111111,0.9344444444444444,0.9347222222222221,-0.4166666666666652,0.2500000000000058,0.9050946473788494
math500_qwenmath7b,math500,0.5,19,0.9000974658869395,0.9003411306042884,0.8801169590643275,0.8798732943469786,-1.9980506822611988,0.02436647173489348,0.88245958151889
math500_qwenmath7b,math500,0.5,20,0.8700000000000001,0.8702777777777779,0.8316666666666667,0.8316666666666667,-3.833333333333344,0.02777777777778212,0.8492497731159353
math500_qwenmath7b,math500,0.5,21,0.8927999999999999,0.89408,0.86944,0.86976,-2.3359999999999936,0.1280000000000059,0.9178175193733311
math500_qwenmath7b,math500,0.5,22,0.8957115009746587,0.8954678362573097,0.8438109161793371,0.8433235867446393,-5.190058479532156,-0.02436647173489348,0.7956937002230005
math500_qwenmath7b,math500,0.5,23,0.9468690702087287,0.9468690702087287,0.903225806451613,0.903225806451613,-4.364326375711569,0.0,0.7665916275097474
math500_qwenmath7b,math500,0.5,24,0.8626389284696496,0.8640638358506698,0.8495297805642633,0.8506697064690796,-1.310914790538631,0.14249073810201907,0.7918411759295163
math500_qwenmath7b,math500,0.5,25,0.880639097744361,0.8806390977443609,0.8449248120300751,0.8451597744360901,-3.571428571428592,-1.1102230246251565e-14,0.8857652308981356
math500_qwenmath7b,math500,0.5,26,0.8074682203389831,0.8103813559322034,0.8019067796610169,0.8027012711864407,-0.5561440677966267,0.2913135593220262,0.9225587581599636
math500_qwenmath7b,math500,0.5,27,0.9157838983050847,0.9171080508474576,0.9189618644067796,0.9197563559322035,0.31779661016949623,0.13241525423729472,0.8478797256710502
math500_qwenmath7b,math500,0.5,28,0.8579560856600706,0.8579560856600706,0.8324749254540527,0.8332881539712659,-2.5481160206017983,0.0,0.8427358865312179
math500_qwenmath7b,math500,0.5,29,0.8802966101694916,0.880031779661017,0.8622881355932204,0.8620233050847458,-1.8008474576271194,-0.026483050847458944,0.7774402468300694
math500_qwenmath7b,math500,0.5,30,0.9470338983050848,0.947563559322034,0.9311440677966103,0.9314088983050849,-1.5889830508474478,0.05296610169491789,0.7948908286791528
math500_qwenmath7b,math500,0.5,31,0.8888888888888888,0.8888888888888888,0.8708576998050682,0.8706140350877194,-1.803118908382062,0.0,0.8361107965145488
math500_qwenmath7b,math500,0.5,32,0.8766447368421053,0.8766447368421053,0.8576127819548872,0.8576127819548872,-1.9031954887218094,0.0,0.8519222140872089
math500_qwenmath7b,math500,0.5,33,0.9133656312339697,0.9139355941863778,0.8857224280421773,0.8857224280421773,-2.7643203191792476,0.056996295240807626,0.8235993133542021
math500_qwenmath7b,math500,0.5,34,0.8711967545638946,0.8711967545638946,0.8397565922920892,0.8389959432048681,-3.144016227180535,0.0,0.7845682322458108
math500_qwenmath7b,math500,0.5,35,0.9022513536620119,0.9025363351382159,0.8817326873753207,0.8823026503277288,-2.051866628669119,0.02849814762039271,0.8639531955900568
math500_qwenmath7b,math500,0.5,36,0.8666328600405679,0.8663793103448276,0.8329107505070993,0.8329107505070993,-3.372210953346866,-0.025354969574031827,0.8383862740606601
math500_qwenmath7b,math500,0.5,37,0.9156953103822174,0.9165085388994307,0.908105177554893,0.908105177554893,-0.7590132827324458,0.08132285172133269,0.8207617328671759
math500_qwenmath7b,math500,0.5,38,0.8741927768476441,0.8741927768476441,0.851710117196843,0.8514709399665152,-2.2482659650801096,0.0,0.8242605367970564
math500_qwenmath7b,math500,0.5,39,0.9014589811049989,0.9016981583353265,0.907916766323846,0.9091126524754845,0.6457785218847101,0.023917723032762517,0.8634011361419732
math500_qwenmath7b,math500,0.5,40,0.8905945419103314,0.8903508771929824,0.8506335282651072,0.8508771929824561,-3.9961013645224197,-0.02436647173489348,0.8358484586783012
math500_qwenmath7b,math500,0.5,41,0.8677272727272727,0.8700000000000002,0.8415909090909091,0.8418181818181819,-2.6136363636363624,0.22727272727275372,0.8585801584680244
math500_qwenmath7b,math500,0.5,42,0.901803118908382,0.901803118908382,0.8808479532163743,0.8808479532163743,-2.0955165692007727,0.0,0.7889109343615788
math500_qwenmath7b,math500,0.5,43,0.935646186440678,0.9353813559322034,0.9123411016949151,0.9123411016949151,-2.330508474576287,-0.026483050847458944,0.7981857129260491
math500_qwenmath7b,math500,0.5,44,0.806791569086651,0.8050351288056204,0.7857142857142856,0.7857142857142857,-2.1077283372365363,-0.17564402810305024,0.8323696094289784
math500_qwenmath7b,math500,0.5,45,0.9259627329192547,0.9259627329192547,0.8949068322981367,0.8949068322981367,-3.105590062111796,0.0,0.7401617164511928
math500_qwenmath7b,math500,0.5,46,0.8652751423149905,0.865004066142586,0.8639197614529681,0.8636486852805637,-0.13553808620223595,-0.02710761724045163,0.7557300073042119
