above_chance_auc_recovery,auprc,auroc,budget,cell_id,family,final_auroc_same_cohort,final_decision_agreement,flip_rate_vs_previous_budget,kendall_vs_final,length_band,method,n_at_risk,n_error,normalized_mae_vs_final,spearman_vs_final
0.253071253071253,0.6184832526149067,0.5489078822412156,32,processbench_omnimath__qwen25math_7b,omnimath,0.6932573599240266,0.3333333333333333,0.10606060606060606,0.18974358974358974,,deepconf_entropy_w64,66,39,1.9468707878603042,0.28717252896357376
0.017199017199017584,0.6030897954755133,0.5033238366571701,64,processbench_omnimath__qwen25math_7b,omnimath,0.6932573599240266,0.3333333333333333,0.09090909090909091,0.241025641025641,,deepconf_entropy_w64,66,39,1.5900797345238957,0.34637302995511954
0.5184275184275186,0.6765014620728643,0.6001899335232669,128,processbench_omnimath__qwen25math_7b,omnimath,0.6932573599240266,0.6363636363636364,0.30303030303030304,0.32494172494172496,,deepconf_entropy_w64,66,39,0.9061336946896698,0.46164283477716317
0.5923913043478259,0.724762630833454,0.6074950690335306,256,processbench_omnimath__qwen25math_7b,omnimath,0.6814595660749507,0.8307692307692308,0.2,0.6,,deepconf_entropy_w64,65,39,0.4272443232867722,0.7227272727272727
0.75366568914956,0.7793775562724228,0.6693017127799736,512,processbench_omnimath__qwen25math_7b,omnimath,0.7246376811594203,0.875,0.07142857142857142,0.7532467532467533,,deepconf_entropy_w64,56,33,0.19709887650083624,0.8264524948735475
0.06614785992217861,0.6075572814655708,0.5080721747388414,16,processbench_omnimath__qwen25math_7b,omnimath,0.6220322886989554,0.22727272727272727,nan,0.039627039627039624,,dyn_change6_iu,66,39,2.263678688069949,0.07600459242250288
0.4085603112840465,0.6221417671031048,0.5498575498575499,32,processbench_omnimath__qwen25math_7b,omnimath,0.6220322886989554,0.5606060606060606,0.3939393939393939,0.14871794871794872,,dyn_change6_iu,66,39,1.669239320965362,0.2440037574365933
0.25291828793774324,0.5895755108328953,0.5308641975308642,64,processbench_omnimath__qwen25math_7b,omnimath,0.6220322886989554,0.48484848484848486,0.5909090909090909,0.1365967365967366,,dyn_change6_iu,66,39,1.5027068716923038,0.19745329297568104
0.7509727626459144,0.7149206063282645,0.5916429249762584,128,processbench_omnimath__qwen25math_7b,omnimath,0.6220322886989554,0.5606060606060606,0.5909090909090909,0.1655011655011655,,dyn_change6_iu,66,39,1.1468274648225136,0.2584072643774137
0.666666666666667,0.6805138562415128,0.5729783037475346,256,processbench_omnimath__qwen25math_7b,omnimath,0.6094674556213018,0.5384615384615384,0.35384615384615387,0.1701923076923077,,dyn_change6_iu,65,39,1.0227826419240418,0.22486888111888115
0.24901185770750983,0.6618615493308717,0.541501976284585,512,processbench_omnimath__qwen25math_7b,omnimath,0.6666666666666666,0.6964285714285714,0.32142857142857145,0.23506493506493512,,dyn_change6_iu,56,33,0.8711466991339348,0.3311688311688312
0.05198776758409758,0.6074211739699816,0.5080721747388414,16,processbench_omnimath__qwen25math_7b,omnimath,0.6552706552706553,0.22727272727272727,nan,0.006993006993006993,,dyn_level4_iu,66,39,2.8776003436151587,0.0480325644504749
0.10703363914373111,0.5838077776809554,0.51661918328585,32,processbench_omnimath__qwen25math_7b,omnimath,0.6552706552706553,0.22727272727272727,0.0,0.11328671328671329,,dyn_level4_iu,66,39,2.548309936097049,0.2196639181713809
-0.021406727828745937,0.5605018712760113,0.49667616334283005,64,processbench_omnimath__qwen25math_7b,omnimath,0.6552706552706553,0.22727272727272727,0.0,0.15058275058275059,,dyn_level4_iu,66,39,2.0174750002118174,0.219997912535226
0.6207951070336393,0.6906586269510824,0.5963912630579298,128,processbench_omnimath__qwen25math_7b,omnimath,0.6552706552706553,0.24242424242424243,0.015151515151515152,0.32214452214452216,,dyn_level4_iu,66,39,1.5367413243913666,0.47521135580837076
0.6319444444444443,0.7074728042663517,0.5897435897435898,256,processbench_omnimath__qwen25math_7b,omnimath,0.6420118343195267,0.4,0.16923076923076924,0.32500000000000007,,dyn_level4_iu,65,39,1.1815743197013775,0.4708916083916084
0.43728813559322005,0.6980219650680928,0.5849802371541502,512,processbench_omnimath__qwen25math_7b,omnimath,0.69433465085639,0.6607142857142857,0.2857142857142857,0.45454545454545453,,dyn_level4_iu,56,33,0.8388143163933809,0.6306220095693781
0.06093189964157676,0.6074211739699816,0.5080721747388414,16,processbench_omnimath__qwen25math_7b,omnimath,0.6324786324786325,0.19696969696969696,nan,-0.008857808857808857,,dyn_persist6_iu,66,39,2.8901333934600384,-0.001983091535330342
0.10394265232974895,0.5805297376382095,0.5137701804368471,32,processbench_omnimath__qwen25math_7b,omnimath,0.6324786324786325,0.19696969696969696,0.0,0.13473193473193473,,dyn_persist6_iu,66,39,2.709788000263904,0.2065546393904603
-0.11827956989247328,0.5491162163849451,0.4843304843304843,64,processbench_omnimath__qwen25math_7b,omnimath,0.6324786324786325,0.21212121212121213,0.015151515151515152,0.2811188811188811,,dyn_persist6_iu,66,39,2.26929693135538,0.4008976098528338
0.5985663082437277,0.6018776948197283,0.5792972459639126,128,processbench_omnimath__qwen25math_7b,omnimath,0.6324786324786325,0.30303030303030304,0.09090909090909091,0.558041958041958,,dyn_persist6_iu,66,39,1.7052093843015785,0.7345162300386183
0.5166666666666663,0.6092036867462277,0.5611439842209073,256,processbench_omnimath__qwen25math_7b,omnimath,0.6183431952662722,0.5538461538461539,0.26153846153846155,0.5971153846153846,,dyn_persist6_iu,65,39,1.1818228004894584,0.7775349650349651
0.5582329317269082,0.6763899308095791,0.5915678524374177,512,processbench_omnimath__qwen25math_7b,omnimath,0.6640316205533596,0.875,0.3392857142857143,0.703896103896104,,dyn_persist6_iu,56,33,0.7293274323339676,0.8787423103212577
-0.013927576601671618,0.569230766646748,0.49762583095916424,16,processbench_omnimath__qwen25math_7b,omnimath,0.6704653371320038,0.3787878787878788,nan,-0.11888111888111888,,iu28_no_length,66,39,5.059491235058649,-0.1889781859931114
-0.20891364902506937,0.5561167523925866,0.4643874643874644,32,processbench_omnimath__qwen25math_7b,omnimath,0.6704653371320038,0.3939393939393939,0.015151515151515152,-0.10303030303030301,,iu28_no_length,66,39,3.5176497126471364,-0.17052499739066906
-0.18662952646239545,0.5578807825464849,0.4681861348528015,64,processbench_omnimath__qwen25math_7b,omnimath,0.6704653371320038,0.45454545454545453,0.06060606060606061,0.1533799533799534,,iu28_no_length,66,39,2.0854945228044803,0.20200396618307068
0.39832869080779915,0.6303228237775467,0.5679012345679012,128,processbench_omnimath__qwen25math_7b,omnimath,0.6704653371320038,0.5909090909090909,0.13636363636363635,0.365034965034965,,iu28_no_length,66,39,0.9586771015788116,0.4861079219288175
0.5795454545454544,0.6255285196453169,0.6005917159763313,256,processbench_omnimath__qwen25math_7b,omnimath,0.6735700197238659,0.7846153846153846,0.2,0.6240384615384617,,iu28_no_length,65,39,0.505764575438937,0.7560314685314685
0.8870431893687712,0.7169024032331336,0.6758893280632412,512,processbench_omnimath__qwen25math_7b,omnimath,0.6982872200263505,0.9642857142857143,0.17857142857142858,0.8454545454545456,,iu28_no_length,56,33,0.1548909328705796,0.9336295283663705
,0.8691132990299235,0.8810492989597467,final,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,,,,,,iu28_no_length,100,33,,
,0.3817391304347826,0.5510204081632653,final,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,,,,,128_511,iu28_no_length,52,3,,
,0.9508866394019081,0.9055555555555556,final,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,,,,,ge512,iu28_no_length,48,30,,
,0.9018410952373557,0.9389416553595658,final,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,,,,,,deepconf_entropy_w64,100,33,,
,0.4100877192982456,0.7414965986394558,final,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,,,,,128_511,deepconf_entropy_w64,52,3,,
,0.953118371999388,0.937037037037037,final,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,,,,,ge512,deepconf_entropy_w64,48,30,,
,0.9083462095551862,0.9317051108095884,final,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,,,,,,cusum_swvar_equal,100,33,,
,0.5066666666666666,0.8299319727891157,final,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,,,,,128_511,cusum_swvar_equal,52,3,,
,0.9578450373546583,0.9166666666666666,final,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,,,,,ge512,cusum_swvar_equal,48,30,,
,0.9080646875345337,0.9317051108095884,final,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,,,,,,dyn_level4_iu,100,33,,
,0.5066666666666666,0.8299319727891157,final,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,,,,,128_511,dyn_level4_iu,52,3,,
,0.9563957619923394,0.9148148148148149,final,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,,,,,ge512,dyn_level4_iu,48,30,,
,0.8966068924158003,0.926729986431479,final,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,,,,,,dyn_persist6_iu,100,33,,
,0.2970760233918128,0.8571428571428571,final,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,,,,,128_511,dyn_persist6_iu,52,3,,
,0.9510497526907482,0.9074074074074074,final,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,,,,,ge512,dyn_persist6_iu,48,30,,
,0.906107969934439,0.9226594301221167,final,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,,,,,,dyn_change6_iu,100,33,,
,0.4537037037037037,0.7959183673469388,final,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,,,,,128_511,dyn_change6_iu,52,3,,
,0.9553683841865905,0.9092592592592592,final,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,,,,,ge512,dyn_change6_iu,48,30,,
,0.8415268145951953,0.7763157894736842,final,processbench_gsm8k__llama31_8b,gsm8k,,,,,,iu28_no_length,31,19,,
,0.8178706255539161,0.7638888888888888,final,processbench_gsm8k__llama31_8b,gsm8k,,,,,128_511,iu28_no_length,30,18,,
,0.8523740142409686,0.7982456140350878,final,processbench_gsm8k__llama31_8b,gsm8k,,,,,,deepconf_entropy_w64,31,19,,
,0.8315219405350984,0.7870370370370371,final,processbench_gsm8k__llama31_8b,gsm8k,,,,,128_511,deepconf_entropy_w64,30,18,,
,0.8199522209560748,0.7412280701754386,final,processbench_gsm8k__llama31_8b,gsm8k,,,,,,cusum_swvar_equal,31,19,,
,0.7954272865650575,0.7268518518518519,final,processbench_gsm8k__llama31_8b,gsm8k,,,,,128_511,cusum_swvar_equal,30,18,,
,0.8421711749828091,0.7719298245614035,final,processbench_gsm8k__llama31_8b,gsm8k,,,,,,dyn_level4_iu,31,19,,
,0.8205048324759366,0.7592592592592593,final,processbench_gsm8k__llama31_8b,gsm8k,,,,,128_511,dyn_level4_iu,30,18,,
,0.8174009984788866,0.7236842105263158,final,processbench_gsm8k__llama31_8b,gsm8k,,,,,,dyn_persist6_iu,31,19,,
,0.7939682666249164,0.7083333333333334,final,processbench_gsm8k__llama31_8b,gsm8k,,,,,128_511,dyn_persist6_iu,30,18,,
,0.9056635487399745,0.8464912280701754,final,processbench_gsm8k__llama31_8b,gsm8k,,,,,,dyn_change6_iu,31,19,,
,0.894421868073829,0.8379629629629629,final,processbench_gsm8k__llama31_8b,gsm8k,,,,,128_511,dyn_change6_iu,30,18,,
,0.7231922398589066,0.7222222222222222,final,processbench_gsm8k__llama3_70b,gsm8k,,,,,,iu28_no_length,15,9,,
,0.7083900226757369,0.7142857142857143,final,processbench_gsm8k__llama3_70b,gsm8k,,,,,128_511,iu28_no_length,12,7,,
,0.7910672660672662,0.6111111111111112,final,processbench_gsm8k__llama3_70b,gsm8k,,,,,,deepconf_entropy_w64,15,9,,
,0.7992424242424241,0.6571428571428571,final,processbench_gsm8k__llama3_70b,gsm8k,,,,,128_511,deepconf_entropy_w64,12,7,,
,0.8870731120731121,0.8518518518518519,final,processbench_gsm8k__llama3_70b,gsm8k,,,,,,cusum_swvar_equal,15,9,,
,0.8801587301587301,0.8285714285714286,final,processbench_gsm8k__llama3_70b,gsm8k,,,,,128_511,cusum_swvar_equal,12,7,,
,0.8409171075837745,0.7962962962962963,final,processbench_gsm8k__llama3_70b,gsm8k,,,,,,dyn_level4_iu,15,9,,
,0.8444444444444443,0.8,final,processbench_gsm8k__llama3_70b,gsm8k,,,,,128_511,dyn_level4_iu,12,7,,
,0.8269230769230771,0.7222222222222222,final,processbench_gsm8k__llama3_70b,gsm8k,,,,,,dyn_persist6_iu,15,9,,
,0.8520408163265305,0.7714285714285715,final,processbench_gsm8k__llama3_70b,gsm8k,,,,,128_511,dyn_persist6_iu,12,7,,
,0.7928892095558764,0.7222222222222222,final,processbench_gsm8k__llama3_70b,gsm8k,,,,,,dyn_change6_iu,15,9,,
,0.7869614512471654,0.7142857142857143,final,processbench_gsm8k__llama3_70b,gsm8k,,,,,128_511,dyn_change6_iu,12,7,,
,0.9417463157511807,0.8673469387755102,final,processbench_gsm8k__qwen25_15b,gsm8k,,,,,,iu28_no_length,21,14,,
,0.9417463157511807,0.8673469387755102,final,processbench_gsm8k__qwen25_15b,gsm8k,,,,,128_511,iu28_no_length,21,14,,
,0.9300808162180341,0.8571428571428571,final,processbench_gsm8k__qwen25_15b,gsm8k,,,,,,deepconf_entropy_w64,21,14,,
,0.9300808162180341,0.8571428571428571,final,processbench_gsm8k__qwen25_15b,gsm8k,,,,,128_511,deepconf_entropy_w64,21,14,,
,0.9464558918893282,0.8775510204081632,final,processbench_gsm8k__qwen25_15b,gsm8k,,,,,,cusum_swvar_equal,21,14,,
,0.9464558918893282,0.8775510204081632,final,processbench_gsm8k__qwen25_15b,gsm8k,,,,,128_511,cusum_swvar_equal,21,14,,
,0.9343005034181502,0.8673469387755102,final,processbench_gsm8k__qwen25_15b,gsm8k,,,,,,dyn_level4_iu,21,14,,
,0.9343005034181502,0.8673469387755102,final,processbench_gsm8k__qwen25_15b,gsm8k,,,,,128_511,dyn_level4_iu,21,14,,
,0.9185817159031442,0.8571428571428571,final,processbench_gsm8k__qwen25_15b,gsm8k,,,,,,dyn_persist6_iu,21,14,,
,0.9185817159031442,0.8571428571428571,final,processbench_gsm8k__qwen25_15b,gsm8k,,,,,128_511,dyn_persist6_iu,21,14,,
,0.8675965899180185,0.7755102040816326,final,processbench_gsm8k__qwen25_15b,gsm8k,,,,,,dyn_change6_iu,21,14,,
,0.8675965899180185,0.7755102040816326,final,processbench_gsm8k__qwen25_15b,gsm8k,,,,,128_511,dyn_change6_iu,21,14,,
,0.8164202117327117,0.825,final,processbench_gsm8k__qwen2_7b,gsm8k,,,,,,iu28_no_length,26,16,,
,0.8067074390987434,0.82,final,processbench_gsm8k__qwen2_7b,gsm8k,,,,,128_511,iu28_no_length,25,15,,
,0.9070936008436009,0.8375,final,processbench_gsm8k__qwen2_7b,gsm8k,,,,,,deepconf_entropy_w64,26,16,,
,0.8935466385466385,0.8266666666666667,final,processbench_gsm8k__qwen2_7b,gsm8k,,,,,128_511,deepconf_entropy_w64,25,15,,
,0.8960152931863459,0.85,final,processbench_gsm8k__qwen2_7b,gsm8k,,,,,,cusum_swvar_equal,26,16,,
,0.8781762681762681,0.84,final,processbench_gsm8k__qwen2_7b,gsm8k,,,,,128_511,cusum_swvar_equal,25,15,,
,0.881048187923188,0.8375,final,processbench_gsm8k__qwen2_7b,gsm8k,,,,,,dyn_level4_iu,26,16,,
,0.8587805566752935,0.8266666666666667,final,processbench_gsm8k__qwen2_7b,gsm8k,,,,,128_511,dyn_level4_iu,25,15,,
,0.840720806970807,0.81875,final,processbench_gsm8k__qwen2_7b,gsm8k,,,,,,dyn_persist6_iu,26,16,,
,0.8321627300574669,0.8133333333333334,final,processbench_gsm8k__qwen2_7b,gsm8k,,,,,128_511,dyn_persist6_iu,25,15,,
,0.8663400835275836,0.8,final,processbench_gsm8k__qwen2_7b,gsm8k,,,,,,dyn_change6_iu,26,16,,
,0.883070448070448,0.8533333333333334,final,processbench_gsm8k__qwen2_7b,gsm8k,,,,,128_511,dyn_change6_iu,25,15,,
,0.8201046198709422,0.8251273344651953,final,processbench_math__llama31_8b,math,,,,,,iu28_no_length,69,38,,
,0.8427165670586723,0.8428571428571429,final,processbench_math__llama31_8b,math,,,,,128_511,iu28_no_length,34,14,,
,0.8246900818489002,0.7196969696969697,final,processbench_math__llama31_8b,math,,,,,ge512,iu28_no_length,35,24,,
,0.8178653747313189,0.7877758913412564,final,processbench_math__llama31_8b,math,,,,,,deepconf_entropy_w64,69,38,,
,0.6884443929086786,0.775,final,processbench_math__llama31_8b,math,,,,,128_511,deepconf_entropy_w64,34,14,,
,0.9020445193015875,0.7689393939393939,final,processbench_math__llama31_8b,math,,,,,ge512,deepconf_entropy_w64,35,24,,
,0.8523038767405813,0.8276740237691002,final,processbench_math__llama31_8b,math,,,,,,cusum_swvar_equal,69,38,,
,0.790671380034734,0.8285714285714286,final,processbench_math__llama31_8b,math,,,,,128_511,cusum_swvar_equal,34,14,,
,0.8962018451565618,0.7878787878787878,final,processbench_math__llama31_8b,math,,,,,ge512,cusum_swvar_equal,35,24,,
,0.84874174562067,0.8225806451612904,final,processbench_math__llama31_8b,math,,,,,,dyn_level4_iu,69,38,,
,0.773705302633874,0.8214285714285714,final,processbench_math__llama31_8b,math,,,,,128_511,dyn_level4_iu,34,14,,
,0.8935800553664314,0.7840909090909091,final,processbench_math__llama31_8b,math,,,,,ge512,dyn_level4_iu,35,24,,
,0.8320262786389496,0.8217317487266553,final,processbench_math__llama31_8b,math,,,,,,dyn_persist6_iu,69,38,,
,0.7885628734619416,0.8285714285714286,final,processbench_math__llama31_8b,math,,,,,128_511,dyn_persist6_iu,34,14,,
,0.8654127455015934,0.7840909090909091,final,processbench_math__llama31_8b,math,,,,,ge512,dyn_persist6_iu,35,24,,
,0.8168562855825162,0.7733446519524618,final,processbench_math__llama31_8b,math,,,,,,dyn_change6_iu,69,38,,
,0.7776474229522611,0.8571428571428571,final,processbench_math__llama31_8b,math,,,,,128_511,dyn_change6_iu,34,14,,
,0.85398124025575,0.6818181818181818,final,processbench_math__llama31_8b,math,,,,,ge512,dyn_change6_iu,35,24,,
,0.7945669766655894,0.8041958041958042,final,processbench_math__qwen25math_7b,math,,,,,,iu28_no_length,48,22,,
,0.6032578532578532,0.8095238095238095,final,processbench_math__qwen25math_7b,math,,,,,128_511,iu28_no_length,22,7,,
,0.8673952735717441,0.7878787878787878,final,processbench_math__qwen25math_7b,math,,,,,ge512,iu28_no_length,26,15,,
,0.8658676174920654,0.8374125874125874,final,processbench_math__qwen25math_7b,math,,,,,,deepconf_entropy_w64,48,22,,
,0.7508736828064559,0.7619047619047619,final,processbench_math__qwen25math_7b,math,,,,,128_511,deepconf_entropy_w64,22,7,,
,0.9166880341880341,0.8545454545454545,final,processbench_math__qwen25math_7b,math,,,,,ge512,deepconf_entropy_w64,26,15,,
,0.9134149111122796,0.9020979020979021,final,processbench_math__qwen25math_7b,math,,,,,,cusum_swvar_equal,48,22,,
,0.7806954949812093,0.8571428571428571,final,processbench_math__qwen25math_7b,math,,,,,128_511,cusum_swvar_equal,22,7,,
,0.9833333333333334,0.9696969696969697,final,processbench_math__qwen25math_7b,math,,,,,ge512,cusum_swvar_equal,26,15,,
,0.9188455842106957,0.9003496503496503,final,processbench_math__qwen25math_7b,math,,,,,,dyn_level4_iu,48,22,,
,0.8180581323438465,0.8571428571428571,final,processbench_math__qwen25math_7b,math,,,,,128_511,dyn_level4_iu,22,7,,
,0.9602849835586409,0.9272727272727272,final,processbench_math__qwen25math_7b,math,,,,,ge512,dyn_level4_iu,26,15,,
,0.9000053265734782,0.8811188811188811,final,processbench_math__qwen25math_7b,math,,,,,,dyn_persist6_iu,48,22,,
,0.8100649350649349,0.8571428571428571,final,processbench_math__qwen25math_7b,math,,,,,128_511,dyn_persist6_iu,22,7,,
,0.94255698005698,0.896969696969697,final,processbench_math__qwen25math_7b,math,,,,,ge512,dyn_persist6_iu,26,15,,
,0.8579689714857179,0.8286713286713286,final,processbench_math__qwen25math_7b,math,,,,,,dyn_change6_iu,48,22,,
,0.8196428571428571,0.8666666666666667,final,processbench_math__qwen25math_7b,math,,,,,128_511,dyn_change6_iu,22,7,,
,0.8804946904946904,0.793939393939394,final,processbench_math__qwen25math_7b,math,,,,,ge512,dyn_change6_iu,26,15,,
,0.716011373269348,0.7621621621621621,final,processbench_olympiadbench__llama31_8b,olympiadbench,,,,,,iu28_no_length,82,37,,
,0.42913388694638693,0.6319444444444444,final,processbench_olympiadbench__llama31_8b,olympiadbench,,,,,128_511,iu28_no_length,26,8,,
,0.7572445866433488,0.7650063856960408,final,processbench_olympiadbench__llama31_8b,olympiadbench,,,,,ge512,iu28_no_length,56,29,,
,0.7149050127353921,0.7975975975975976,final,processbench_olympiadbench__llama31_8b,olympiadbench,,,,,,deepconf_entropy_w64,82,37,,
,0.6865766178266178,0.8194444444444444,final,processbench_olympiadbench__llama31_8b,olympiadbench,,,,,128_511,deepconf_entropy_w64,26,8,,
,0.7395610731311922,0.7713920817369093,final,processbench_olympiadbench__llama31_8b,olympiadbench,,,,,ge512,deepconf_entropy_w64,56,29,,
,0.7155711069565314,0.760960960960961,final,processbench_olympiadbench__llama31_8b,olympiadbench,,,,,,cusum_swvar_equal,82,37,,
,0.480626560939061,0.6736111111111112,final,processbench_olympiadbench__llama31_8b,olympiadbench,,,,,128_511,cusum_swvar_equal,26,8,,
,0.7598843630913715,0.7790549169859514,final,processbench_olympiadbench__llama31_8b,olympiadbench,,,,,ge512,cusum_swvar_equal,56,29,,
,0.71087307485255,0.7639639639639639,final,processbench_olympiadbench__llama31_8b,olympiadbench,,,,,,dyn_level4_iu,82,37,,
,0.5404990842490842,0.6736111111111112,final,processbench_olympiadbench__llama31_8b,olympiadbench,,,,,128_511,dyn_level4_iu,26,8,,
,0.751386396528807,0.7816091954022989,final,processbench_olympiadbench__llama31_8b,olympiadbench,,,,,ge512,dyn_level4_iu,56,29,,
,0.7096118175499718,0.7657657657657657,final,processbench_olympiadbench__llama31_8b,olympiadbench,,,,,,dyn_persist6_iu,82,37,,
,0.47908809940059943,0.6666666666666666,final,processbench_olympiadbench__llama31_8b,olympiadbench,,,,,128_511,dyn_persist6_iu,26,8,,
,0.7510566919585373,0.7828863346104725,final,processbench_olympiadbench__llama31_8b,olympiadbench,,,,,ge512,dyn_persist6_iu,56,29,,
,0.6453482032844556,0.7255255255255255,final,processbench_olympiadbench__llama31_8b,olympiadbench,,,,,,dyn_change6_iu,82,37,,
,0.5001746894409937,0.6736111111111112,final,processbench_olympiadbench__llama31_8b,olympiadbench,,,,,128_511,dyn_change6_iu,26,8,,
,0.6731900874998489,0.6998722860791826,final,processbench_olympiadbench__llama31_8b,olympiadbench,,,,,ge512,dyn_change6_iu,56,29,,
,0.6181957432444571,0.6508295625942685,final,processbench_olympiadbench__qwen25math_7b,olympiadbench,,,,,,iu28_no_length,73,39,,
,0.8969496552829888,0.8055555555555556,final,processbench_olympiadbench__qwen25math_7b,olympiadbench,,,,,128_511,iu28_no_length,13,9,,
,0.5780602859961865,0.64,final,processbench_olympiadbench__qwen25math_7b,olympiadbench,,,,,ge512,iu28_no_length,60,30,,
,0.6642152695372229,0.6711915535444947,final,processbench_olympiadbench__qwen25math_7b,olympiadbench,,,,,,deepconf_entropy_w64,73,39,,
,0.9060405643738978,0.8333333333333334,final,processbench_olympiadbench__qwen25math_7b,olympiadbench,,,,,128_511,deepconf_entropy_w64,13,9,,
,0.6146767800226638,0.6477777777777778,final,processbench_olympiadbench__qwen25math_7b,olympiadbench,,,,,ge512,deepconf_entropy_w64,60,30,,
,0.6779684434397216,0.6598793363499246,final,processbench_olympiadbench__qwen25math_7b,olympiadbench,,,,,,cusum_swvar_equal,73,39,,
,0.9436868686868689,0.8611111111111112,final,processbench_olympiadbench__qwen25math_7b,olympiadbench,,,,,128_511,cusum_swvar_equal,13,9,,
,0.6782027558160715,0.6922222222222222,final,processbench_olympiadbench__qwen25math_7b,olympiadbench,,,,,ge512,cusum_swvar_equal,60,30,,
,0.6682740123752164,0.6485671191553545,final,processbench_olympiadbench__qwen25math_7b,olympiadbench,,,,,,dyn_level4_iu,73,39,,
,0.9376903960237295,0.8611111111111112,final,processbench_olympiadbench__qwen25math_7b,olympiadbench,,,,,128_511,dyn_level4_iu,13,9,,
,0.6676652582945136,0.6822222222222222,final,processbench_olympiadbench__qwen25math_7b,olympiadbench,,,,,ge512,dyn_level4_iu,60,30,,
,0.6522126544421808,0.6500754147812972,final,processbench_olympiadbench__qwen25math_7b,olympiadbench,,,,,,dyn_persist6_iu,73,39,,
,0.9328843995510663,0.8333333333333334,final,processbench_olympiadbench__qwen25math_7b,olympiadbench,,,,,128_511,dyn_persist6_iu,13,9,,
,0.6455932726906746,0.6733333333333333,final,processbench_olympiadbench__qwen25math_7b,olympiadbench,,,,,ge512,dyn_persist6_iu,60,30,,
,0.662175426623301,0.6613876319758673,final,processbench_olympiadbench__qwen25math_7b,olympiadbench,,,,,,dyn_change6_iu,73,39,,
,0.8829636412969748,0.75,final,processbench_olympiadbench__qwen25math_7b,olympiadbench,,,,,128_511,dyn_change6_iu,13,9,,
,0.6404688739970564,0.6733333333333333,final,processbench_olympiadbench__qwen25math_7b,olympiadbench,,,,,ge512,dyn_change6_iu,60,30,,
,0.6315292461541043,0.6201501877346683,final,processbench_omnimath__llama31_8b,omnimath,,,,,,iu28_no_length,81,47,,
,0.26785714285714285,0.7333333333333333,final,processbench_omnimath__llama31_8b,omnimath,,,,,128_511,iu28_no_length,17,2,,
,0.6704287966893892,0.4502923976608187,final,processbench_omnimath__llama31_8b,omnimath,,,,,ge512,iu28_no_length,64,45,,
,0.7269884532197572,0.718397997496871,final,processbench_omnimath__llama31_8b,omnimath,,,,,,deepconf_entropy_w64,81,47,,
,0.75,0.9333333333333333,final,processbench_omnimath__llama31_8b,omnimath,,,,,128_511,deepconf_entropy_w64,17,2,,
,0.7364522467685932,0.5625730994152047,final,processbench_omnimath__llama31_8b,omnimath,,,,,ge512,deepconf_entropy_w64,64,45,,
,0.7236611919976763,0.7015018773466833,final,processbench_omnimath__llama31_8b,omnimath,,,,,,cusum_swvar_equal,81,47,,
,0.41666666666666663,0.8333333333333334,final,processbench_omnimath__llama31_8b,omnimath,,,,,128_511,cusum_swvar_equal,17,2,,
,0.7341116743256149,0.5286549707602339,final,processbench_omnimath__llama31_8b,omnimath,,,,,ge512,cusum_swvar_equal,64,45,,
,0.7377720614414587,0.7190237797246558,final,processbench_omnimath__llama31_8b,omnimath,,,,,,dyn_level4_iu,81,47,,
,0.6666666666666666,0.8666666666666667,final,processbench_omnimath__llama31_8b,omnimath,,,,,128_511,dyn_level4_iu,17,2,,
,0.7426183128555135,0.5391812865497077,final,processbench_omnimath__llama31_8b,omnimath,,,,,ge512,dyn_level4_iu,64,45,,
,0.699222239738377,0.6789737171464331,final,processbench_omnimath__llama31_8b,omnimath,,,,,,dyn_persist6_iu,81,47,,
,0.3666666666666667,0.8333333333333334,final,processbench_omnimath__llama31_8b,omnimath,,,,,128_511,dyn_persist6_iu,17,2,,
,0.718122990979937,0.5087719298245614,final,processbench_omnimath__llama31_8b,omnimath,,,,,ge512,dyn_persist6_iu,64,45,,
,0.6957261981743571,0.6589486858573217,final,processbench_omnimath__llama31_8b,omnimath,,,,,,dyn_change6_iu,81,47,,
,0.45,0.8666666666666667,final,processbench_omnimath__llama31_8b,omnimath,,,,,128_511,dyn_change6_iu,17,2,,
