domain,cell,size,lsml,flat,avg,upcr
repgrid,semenergy_triviaqa_qwen3_8b,10,0.6752,0.6719,0.5862,0.6212
repgrid,semenergy_triviaqa_qwen3_8b,10,0.6938,0.6964,0.5403,0.7754
repgrid,semenergy_triviaqa_qwen3_8b,10,0.7413,0.7503,0.6465,0.728
repgrid,semenergy_triviaqa_qwen3_8b,10,0.7135,0.6949,0.5869,0.4182
repgrid,semenergy_triviaqa_qwen3_8b,10,0.6978,0.6914,0.5682,0.6996
repgrid,semenergy_triviaqa_qwen3_8b,10,0.6583,0.6544,0.6628,0.6917
repgrid,semenergy_triviaqa_qwen3_8b,10,0.7228,0.7441,0.6264,0.7952
repgrid,semenergy_triviaqa_qwen3_8b,10,0.7243,0.7451,0.6519,0.7947
repgrid,semenergy_triviaqa_qwen3_8b,10,0.7332,0.7429,0.5815,0.4978
repgrid,semenergy_triviaqa_qwen3_8b,10,0.7325,0.7424,0.5996,0.5172
repgrid,semenergy_triviaqa_qwen3_8b,10,0.7222,0.7147,0.4553,0.6617
repgrid,semenergy_triviaqa_qwen3_8b,10,0.7584,0.7863,0.5828,0.6092
repgrid,semenergy_triviaqa_qwen3_8b,10,0.7105,0.7056,0.6044,0.7265
repgrid,semenergy_triviaqa_qwen3_8b,10,0.6935,0.6936,0.6167,0.7275
repgrid,semenergy_triviaqa_qwen3_8b,10,0.7282,0.7586,0.7186,0.7946
repgrid,semenergy_triviaqa_qwen3_8b,10,0.7382,0.7677,0.5919,0.5733
repgrid,semenergy_triviaqa_qwen3_8b,10,0.735,0.7569,0.6348,0.7947
repgrid,semenergy_triviaqa_qwen3_8b,10,0.6723,0.6694,0.4459,0.6296
repgrid,semenergy_triviaqa_qwen3_8b,10,0.6511,0.6509,0.3775,0.662
repgrid,semenergy_triviaqa_qwen3_8b,10,0.6967,0.6908,0.431,0.652
repgrid,semenergy_triviaqa_qwen3_8b,10,0.6891,0.6856,0.4617,0.6527
repgrid,semenergy_triviaqa_qwen3_8b,11,0.6975,0.6916,0.4969,0.6299
repgrid,semenergy_triviaqa_qwen3_8b,11,0.6782,0.6751,0.6002,0.6982
repgrid,semenergy_triviaqa_qwen3_8b,11,0.6787,0.6768,0.5735,0.5641
repgrid,semenergy_triviaqa_qwen3_8b,11,0.7098,0.7235,0.6835,0.7947
repgrid,semenergy_triviaqa_qwen3_8b,11,0.7166,0.6971,0.507,0.7239
repgrid,semenergy_triviaqa_qwen3_8b,11,0.7275,0.7324,0.609,0.6428
repgrid,semenergy_triviaqa_qwen3_8b,11,0.6967,0.6976,0.6001,0.643
repgrid,semenergy_triviaqa_qwen3_8b,12,0.731,0.7379,0.567,0.4959
repgrid,spilled_triviaqa_llama8b,3,0.9033,0.884,0.282,0.8747
repgrid,spilled_triviaqa_llama8b,3,0.8613,0.8693,0.17,0.8293
repgrid,spilled_triviaqa_llama8b,3,0.8833,0.8793,0.6113,0.8947
repgrid,spilled_triviaqa_llama8b,3,0.856,0.9207,0.24,0.866
repgrid,spilled_triviaqa_llama8b,3,0.8273,0.832,0.7733,0.7713
repgrid,spilled_triviaqa_llama8b,4,0.9747,0.9747,0.0847,0.9607
repgrid,spilled_triviaqa_llama8b,4,0.872,0.8833,0.4593,0.8207
repgrid,spilled_triviaqa_llama8b,4,0.8467,0.9067,0.7727,0.7367
repgrid,spilled_triviaqa_llama8b,4,0.9793,0.978,0.676,0.9253
repgrid,spilled_triviaqa_llama8b,4,0.842,0.8587,0.5193,0.804
repgrid,spilled_triviaqa_llama8b,4,0.364,0.7567,0.5033,0.6473
repgrid,spilled_triviaqa_llama8b,4,0.844,0.8507,0.3853,0.836
repgrid,spilled_triviaqa_llama8b,4,0.866,0.906,0.528,0.6467
repgrid,spilled_triviaqa_llama8b,4,0.8713,0.864,0.4293,0.902
repgrid,spilled_triviaqa_llama8b,4,0.9013,0.8367,0.2387,0.708
repgrid,spilled_triviaqa_llama8b,4,0.8167,0.798,0.1867,0.9587
repgrid,spilled_triviaqa_llama8b,4,0.9447,0.946,0.1247,0.9193
repgrid,spilled_triviaqa_llama8b,5,0.9807,0.976,0.656,0.252
repgrid,spilled_triviaqa_llama8b,5,0.9827,0.9727,0.6047,0.9253
repgrid,spilled_triviaqa_llama8b,5,0.886,0.878,0.3393,0.8573
repgrid,spilled_triviaqa_llama8b,5,0.8407,0.8567,0.346,0.8407
repgrid,spilled_triviaqa_llama8b,5,0.902,0.8927,0.146,0.862
repgrid,spilled_triviaqa_llama8b,5,0.934,0.934,0.9313,0.914
repgrid,spilled_triviaqa_llama8b,5,0.9727,0.9673,0.79,0.9047
repgrid,spilled_triviaqa_llama8b,5,0.9747,0.9633,0.4293,0.82
repgrid,spilled_triviaqa_llama8b,5,0.9713,0.9607,0.7753,0.82
repgrid,spilled_triviaqa_llama8b,5,0.8833,0.874,0.3313,0.8047
repgrid,spilled_triviaqa_llama8b,5,0.9213,0.9153,0.52,0.768
repgrid,spilled_triviaqa_llama8b,5,0.8873,0.8867,0.376,0.896
repgrid,spilled_triviaqa_llama8b,5,0.8153,0.8573,0.7787,0.7247
repgrid,spilled_triviaqa_llama8b,5,0.94,0.9453,0.3333,0.8887
repgrid,spilled_triviaqa_llama8b,5,0.9747,0.9707,0.6527,0.9807
repgrid,spilled_triviaqa_llama8b,5,0.9733,0.966,0.618,0.9287
repgrid,spilled_triviaqa_llama8b,5,0.856,0.848,0.46,0.8327
repgrid,spilled_triviaqa_llama8b,5,0.9213,0.9247,0.0873,0.9287
repgrid,spilled_triviaqa_llama8b,5,0.9287,0.9467,0.09,0.9433
repgrid,spilled_triviaqa_llama8b,5,0.868,0.8547,0.1233,0.808
repgrid,spilled_triviaqa_llama8b,5,0.8307,0.8473,0.4413,0.894
repgrid,spilled_triviaqa_llama8b,5,0.954,0.9147,0.57,0.5307
repgrid,spilled_triviaqa_llama8b,5,0.9373,0.94,0.2047,0.922
repgrid,spilled_triviaqa_llama8b,5,0.8513,0.8447,0.3373,0.794
repgrid,spilled_triviaqa_llama8b,5,0.9487,0.9433,0.5893,0.9287
repgrid,spilled_triviaqa_llama8b,5,0.9027,0.8867,0.0853,0.8833
repgrid,spilled_triviaqa_llama8b,5,0.8367,0.8353,0.42,0.6693
repgrid,spilled_triviaqa_llama8b,5,0.8067,0.7987,0.4513,0.772
repgrid,spilled_triviaqa_llama8b,6,0.9087,0.922,0.6807,0.926
repgrid,spilled_triviaqa_llama8b,6,0.9767,0.9693,0.6667,0.8153
repgrid,spilled_triviaqa_llama8b,6,0.9813,0.9747,0.65,0.7613
repgrid,spilled_triviaqa_llama8b,6,0.9753,0.9733,0.7,0.6747
repgrid,spilled_triviaqa_llama8b,6,0.9453,0.958,0.7053,0.7707
repgrid,spilled_triviaqa_llama8b,6,0.8493,0.8707,0.606,0.8387
repgrid,spilled_triviaqa_llama8b,6,0.9053,0.906,0.452,0.86
repgrid,spilled_triviaqa_llama8b,6,0.9387,0.9253,0.0787,0.8993
repgrid,spilled_triviaqa_llama8b,6,0.9193,0.916,0.438,0.948
repgrid,spilled_triviaqa_llama8b,6,0.9727,0.9707,0.2167,0.9667
repgrid,spilled_triviaqa_llama8b,6,0.9727,0.9627,0.418,0.7987
repgrid,spilled_triviaqa_llama8b,6,0.978,0.962,0.738,0.8093
repgrid,spilled_triviaqa_llama8b,6,0.9787,0.9773,0.71,0.9253
repgrid,spilled_triviaqa_llama8b,6,0.8913,0.8793,0.394,0.9613
repgrid,spilled_triviaqa_llama8b,6,0.938,0.918,0.6193,0.706
repgrid,spilled_triviaqa_llama8b,6,0.8673,0.874,0.4707,0.8613
repgrid,spilled_triviaqa_llama8b,6,0.8947,0.8907,0.446,0.6867
repgrid,spilled_triviaqa_llama8b,6,0.9227,0.8973,0.1447,0.8827
repgrid,spilled_triviaqa_llama8b,6,0.8933,0.866,0.4673,0.868
repgrid,spilled_triviaqa_llama8b,6,0.8673,0.8733,0.5367,0.9133
repgrid,spilled_triviaqa_llama8b,6,0.93,0.9247,0.434,0.9287
repgrid,spilled_triviaqa_llama8b,6,0.856,0.8427,0.3373,0.7893
repgrid,spilled_triviaqa_llama8b,6,0.848,0.8567,0.3053,0.7893
repgrid,spilled_triviaqa_llama8b,6,0.872,0.8753,0.3107,0.7773
repgrid,spilled_triviaqa_llama8b,6,0.866,0.902,0.4933,0.7767
repgrid,spilled_triviaqa_llama8b,6,0.9433,0.9453,0.4267,0.796
repgrid,spilled_triviaqa_llama8b,6,0.9733,0.9713,0.6527,0.7087
repgrid,spilled_triviaqa_llama8b,6,0.9213,0.9227,0.458,0.8007
repgrid,spilled_triviaqa_llama8b,6,0.898,0.8873,0.288,0.7907
repgrid,spilled_triviaqa_llama8b,6,0.904,0.88,0.2807,0.804
repgrid,spilled_triviaqa_llama8b,6,0.8367,0.8327,0.2313,0.7907
repgrid,spilled_triviaqa_llama8b,6,0.892,0.8767,0.3567,0.7873
repgrid,spilled_triviaqa_llama8b,6,0.874,0.8667,0.4027,0.8273
repgrid,spilled_triviaqa_llama8b,6,0.876,0.8587,0.226,0.708
repgrid,spilled_triviaqa_llama8b,6,0.8567,0.846,0.1613,0.83
repgrid,spilled_triviaqa_llama8b,6,0.8427,0.844,0.4333,0.7947
repgrid,spilled_triviaqa_llama8b,6,0.886,0.93,0.428,0.89
repgrid,spilled_triviaqa_llama8b,6,0.922,0.926,0.5147,0.934
repgrid,spilled_triviaqa_llama8b,6,0.8927,0.8913,0.3507,0.9353
repgrid,spilled_triviaqa_llama8b,6,0.9093,0.9047,0.1907,0.8527
repgrid,spilled_triviaqa_llama8b,6,0.896,0.8927,0.3953,0.9253
repgrid,spilled_triviaqa_llama8b,6,0.8947,0.9007,0.7407,0.838
repgrid,spilled_triviaqa_llama8b,6,0.9173,0.878,0.106,0.858
repgrid,spilled_triviaqa_llama8b,6,0.8067,0.806,0.3,0.7807
repgrid,spilled_triviaqa_llama8b,6,0.924,0.9187,0.2053,0.6133
repgrid,spilled_triviaqa_llama8b,6,0.926,0.9033,0.13,0.8527
repgrid,spilled_triviaqa_llama8b,7,0.9107,0.9073,0.7593,0.8053
repgrid,spilled_triviaqa_llama8b,7,0.9733,0.9707,0.35,0.7147
repgrid,spilled_triviaqa_llama8b,7,0.9287,0.938,0.5847,0.5347
repgrid,spilled_triviaqa_llama8b,7,0.9753,0.97,0.512,0.7933
repgrid,spilled_triviaqa_llama8b,7,0.9733,0.9673,0.7073,0.818
repgrid,spilled_triviaqa_llama8b,7,0.964,0.9567,0.6113,0.7107
repgrid,spilled_triviaqa_llama8b,7,0.9007,0.9,0.36,0.2367
repgrid,spilled_triviaqa_llama8b,7,0.904,0.9093,0.7733,0.8473
repgrid,spilled_triviaqa_llama8b,7,0.95,0.9447,0.2407,0.9353
repgrid,spilled_triviaqa_llama8b,7,0.9233,0.9193,0.3447,0.8913
repgrid,spilled_triviaqa_llama8b,7,0.8727,0.8447,0.224,0.7927
repgrid,spilled_triviaqa_llama8b,7,0.8887,0.8947,0.274,0.87
repgrid,spilled_triviaqa_llama8b,7,0.8833,0.8773,0.282,0.8427
repgrid,spilled_triviaqa_llama8b,7,0.8893,0.896,0.3827,0.8847
repgrid,spilled_triviaqa_llama8b,7,0.9167,0.9127,0.4993,0.9433
repgrid,spilled_triviaqa_llama8b,7,0.9027,0.926,0.7333,0.9073
repgrid,spilled_triviaqa_llama8b,7,0.8947,0.9153,0.73,0.9433
repgrid,spilled_triviaqa_llama8b,7,0.888,0.8873,0.7067,0.9227
repgrid,spilled_triviaqa_llama8b,7,0.9227,0.9227,0.7993,0.914
repgrid,spilled_triviaqa_llama8b,7,0.9467,0.9433,0.2627,0.8833
repgrid,spilled_triviaqa_llama8b,7,0.9753,0.9633,0.594,0.7927
repgrid,spilled_triviaqa_llama8b,7,0.9313,0.9513,0.2853,0.9207
repgrid,spilled_triviaqa_llama8b,7,0.8693,0.8633,0.662,0.8313
repgrid,spilled_triviaqa_llama8b,7,0.8247,0.8247,0.4813,0.8387
repgrid,spilled_triviaqa_llama8b,7,0.8907,0.8833,0.5633,0.3207
repgrid,spilled_triviaqa_llama8b,7,0.8673,0.8787,0.3947,0.7987
repgrid,spilled_triviaqa_llama8b,7,0.9173,0.9107,0.3107,0.6793
repgrid,spilled_triviaqa_llama8b,7,0.9013,0.9173,0.3513,0.7713
repgrid,spilled_triviaqa_llama8b,7,0.9053,0.892,0.314,0.844
repgrid,spilled_triviaqa_llama8b,7,0.8953,0.8947,0.3333,0.874
repgrid,spilled_triviaqa_llama8b,7,0.9213,0.938,0.3693,0.7793
repgrid,spilled_triviaqa_llama8b,7,0.8773,0.8887,0.446,0.6967
repgrid,spilled_triviaqa_llama8b,7,0.8827,0.8927,0.484,0.764
repgrid,spilled_triviaqa_llama8b,7,0.9,0.898,0.3947,0.8607
repgrid,spilled_triviaqa_llama8b,7,0.9167,0.914,0.46,0.7413
repgrid,spilled_triviaqa_llama8b,7,0.9427,0.9387,0.2467,0.9347
repgrid,spilled_triviaqa_llama8b,7,0.8787,0.8567,0.3027,0.86
repgrid,spilled_triviaqa_llama8b,7,0.8553,0.842,0.216,0.816
repgrid,spilled_triviaqa_llama8b,7,0.8813,0.87,0.1447,0.77
repgrid,spilled_triviaqa_llama8b,7,0.902,0.9053,0.094,0.902
repgrid,spilled_triviaqa_llama8b,7,0.8627,0.8687,0.612,0.672
repgrid,spilled_triviaqa_llama8b,7,0.8473,0.8433,0.3653,0.8207
repgrid,spilled_triviaqa_llama8b,7,0.892,0.896,0.592,0.8953
repgrid,spilled_triviaqa_llama8b,7,0.9007,0.8907,0.3553,0.8427
repgrid,spilled_triviaqa_llama8b,7,0.884,0.8853,0.5947,0.27
repgrid,spilled_triviaqa_llama8b,7,0.9093,0.896,0.5767,0.524
repgrid,spilled_triviaqa_llama8b,7,0.8873,0.884,0.3473,0.836
repgrid,spilled_triviaqa_llama8b,7,0.892,0.892,0.52,0.9247
repgrid,spilled_triviaqa_llama8b,7,0.9027,0.9047,0.2513,0.852
repgrid,spilled_triviaqa_llama8b,7,0.9227,0.9327,0.2013,0.914
repgrid,spilled_triviaqa_llama8b,7,0.8927,0.866,0.1827,0.8187
repgrid,spilled_triviaqa_llama8b,7,0.8653,0.8707,0.4547,0.8553
repgrid,spilled_triviaqa_llama8b,7,0.8793,0.866,0.3967,0.8333
repgrid,spilled_triviaqa_llama8b,7,0.848,0.8527,0.352,0.3773
repgrid,spilled_triviaqa_llama8b,8,0.9153,0.9253,0.6873,0.88
repgrid,spilled_triviaqa_llama8b,8,0.856,0.868,0.318,0.7807
repgrid,spilled_triviaqa_llama8b,8,0.8893,0.8673,0.3067,0.7733
repgrid,spilled_triviaqa_llama8b,8,0.9253,0.9133,0.2027,0.8633
repgrid,spilled_triviaqa_llama8b,8,0.8853,0.9033,0.566,0.6853
repgrid,spilled_triviaqa_llama8b,8,0.9013,0.8947,0.188,0.8693
repgrid,spilled_triviaqa_llama8b,8,0.9073,0.8953,0.1573,0.8793
repgrid,spilled_triviaqa_llama8b,8,0.93,0.9153,0.1773,0.8867
repgrid,spilled_triviaqa_llama8b,8,0.8687,0.8593,0.238,0.688
repgrid,spilled_triviaqa_llama8b,8,0.8647,0.866,0.2553,0.8193
repgrid,spilled_triviaqa_llama8b,8,0.8833,0.8733,0.3133,0.8313
repgrid,spilled_triviaqa_llama8b,8,0.9213,0.8947,0.1807,0.864
repgrid,spilled_triviaqa_llama8b,8,0.9473,0.9547,0.2353,0.9073
repgrid,spilled_triviaqa_llama8b,8,0.864,0.8627,0.5013,0.8153
repgrid,spilled_triviaqa_llama8b,8,0.9,0.91,0.3927,0.8767
repgrid,spilled_triviaqa_llama8b,8,0.9447,0.9393,0.626,0.908
repgrid,spilled_triviaqa_llama8b,8,0.8887,0.8867,0.6887,0.81
repgrid,spilled_triviaqa_llama8b,8,0.8927,0.8787,0.17,0.7293
repgrid,spilled_triviaqa_llama8b,8,0.9153,0.9093,0.296,0.68
repgrid,spilled_triviaqa_llama8b,8,0.9247,0.906,0.2367,0.8307
repgrid,spilled_triviaqa_llama8b,8,0.9387,0.9373,0.3793,0.902
repgrid,spilled_triviaqa_llama8b,8,0.8767,0.8787,0.694,0.9027
repgrid,spilled_triviaqa_llama8b,8,0.8693,0.8673,0.6287,0.874
repgrid,spilled_triviaqa_llama8b,8,0.914,0.9147,0.6613,0.9027
repgrid,spilled_triviaqa_llama8b,8,0.9,0.8933,0.516,0.714
repgrid,spilled_triviaqa_llama8b,8,0.8833,0.8567,0.172,0.8253
repgrid,spilled_triviaqa_llama8b,8,0.9113,0.9087,0.3053,0.8027
repgrid,spilled_triviaqa_llama8b,8,0.8773,0.894,0.4567,0.9273
repgrid,spilled_triviaqa_llama8b,8,0.8893,0.896,0.4327,0.822
repgrid,spilled_triviaqa_llama8b,8,0.866,0.836,0.2567,0.7167
repgrid,spilled_triviaqa_llama8b,8,0.8973,0.8907,0.4873,0.7907
repgrid,spilled_triviaqa_llama8b,8,0.9267,0.9147,0.3007,0.8407
repgrid,spilled_triviaqa_llama8b,8,0.8747,0.8607,0.5673,0.764
repgrid,spilled_triviaqa_llama8b,8,0.9033,0.9007,0.204,0.7567
repgrid,spilled_triviaqa_llama8b,8,0.9113,0.8967,0.278,0.8247
repgrid,spilled_triviaqa_llama8b,8,0.888,0.8707,0.1887,0.8753
repgrid,spilled_triviaqa_llama8b,9,0.924,0.916,0.3487,0.8453
repgrid,spilled_triviaqa_llama8b,9,0.958,0.9553,0.3413,0.8667
repgrid,spilled_triviaqa_llama8b,9,0.8747,0.898,0.6047,0.9087
repgrid,spilled_triviaqa_llama8b,9,0.9293,0.9233,0.552,0.946
repgrid,spilled_triviaqa_llama8b,9,0.914,0.9147,0.3573,0.9513
repgrid,spilled_triviaqa_llama8b,9,0.94,0.946,0.6753,0.836
repgrid,spilled_triviaqa_llama8b,9,0.8947,0.9147,0.5313,0.702
repgrid,spilled_triviaqa_llama8b,9,0.906,0.9007,0.3973,0.8673
repgrid,spilled_triviaqa_llama8b,9,0.9067,0.9,0.5553,0.9347
repgrid,spilled_triviaqa_llama8b,9,0.856,0.8633,0.568,0.8187
repgrid,spilled_triviaqa_llama8b,9,0.898,0.8847,0.1673,0.848
repgrid,spilled_triviaqa_llama8b,9,0.9187,0.9153,0.5093,0.8873
repgrid,spilled_triviaqa_llama8b,9,0.8813,0.8893,0.6493,0.8913
repgrid,spilled_triviaqa_llama8b,9,0.8913,0.8887,0.3833,0.806
repgrid,spilled_triviaqa_llama8b,9,0.9127,0.9053,0.25,0.8627
repgrid,spilled_triviaqa_llama8b,9,0.8787,0.8767,0.3687,0.4553
repgrid,spilled_triviaqa_llama8b,9,0.8967,0.89,0.6193,0.8707
repgrid,spilled_triviaqa_llama8b,9,0.856,0.8393,0.312,0.6813
repgrid,spilled_triviaqa_llama8b,9,0.878,0.8833,0.558,0.8227
repgrid,spilled_triviaqa_llama8b,9,0.9253,0.9273,0.336,0.3253
repgrid,spilled_triviaqa_llama8b,9,0.9253,0.9187,0.5127,0.9427
repgrid,spilled_triviaqa_llama8b,9,0.858,0.8567,0.274,0.7727
repgrid,spilled_triviaqa_llama8b,10,0.9413,0.9407,0.6393,0.828
repgrid,spilled_triviaqa_llama8b,10,0.9413,0.932,0.3333,0.498
repgrid,spilled_triviaqa_llama8b,10,0.9547,0.948,0.402,0.9
repgrid,spilled_triviaqa_llama8b,10,0.9227,0.9173,0.3253,0.8633
repgrid,spilled_triviaqa_llama8b,10,0.902,0.9027,0.2273,0.8353
repgrid,spilled_triviaqa_llama8b,10,0.8887,0.894,0.2207,0.8333
repgrid,spilled_triviaqa_llama8b,10,0.9033,0.8867,0.2087,0.87
repgrid,spilled_triviaqa_llama8b,10,0.8827,0.8767,0.4833,0.8073
repgrid,spilled_triviaqa_llama8b,10,0.89,0.888,0.5793,0.75
repgrid,spilled_triviaqa_llama8b,10,0.902,0.9047,0.5293,0.8073
repgrid,spilled_triviaqa_llama8b,10,0.918,0.9407,0.4293,0.7387
repgrid,spilled_triviaqa_llama8b,10,0.9227,0.9253,0.304,0.8573
repgrid,spilled_triviaqa_llama8b,10,0.8887,0.8687,0.1773,0.8327
repgrid,spilled_triviaqa_llama8b,10,0.8827,0.8747,0.3467,0.844
repgrid,spilled_triviaqa_llama8b,10,0.8687,0.8553,0.2433,0.6887
repgrid,spilled_triviaqa_llama8b,11,0.916,0.912,0.4227,0.586
repgrid,spilled_triviaqa_llama8b,11,0.8887,0.8793,0.5127,0.8053
repgrid,spilled_triviaqa_llama8b,12,0.9167,0.9067,0.3247,0.8547
repgrid,truthfulqa_llama8b,3,0.6878,0.6834,0.5969,0.6192
repgrid,truthfulqa_llama8b,3,0.646,0.6608,0.4903,0.5557
repgrid,truthfulqa_llama8b,3,0.532,0.5269,0.471,0.5237
repgrid,truthfulqa_llama8b,4,0.6854,0.6822,0.5732,0.6848
repgrid,truthfulqa_llama8b,4,0.6861,0.6829,0.5545,0.6637
repgrid,truthfulqa_llama8b,4,0.6853,0.6833,0.6191,0.3589
repgrid,truthfulqa_llama8b,4,0.6846,0.6839,0.6403,0.6735
repgrid,truthfulqa_llama8b,4,0.6681,0.6494,0.4575,0.5725
repgrid,truthfulqa_llama8b,4,0.6406,0.6409,0.6389,0.6585
repgrid,truthfulqa_llama8b,4,0.5918,0.5408,0.4961,0.5008
repgrid,truthfulqa_llama8b,4,0.6342,0.6356,0.5724,0.6125
repgrid,truthfulqa_llama8b,4,0.634,0.6661,0.6301,0.6349
repgrid,truthfulqa_llama8b,4,0.5846,0.5849,0.5456,0.5312
repgrid,truthfulqa_llama8b,4,0.5978,0.6216,0.608,0.6077
repgrid,truthfulqa_llama8b,5,0.6836,0.6821,0.6054,0.3589
repgrid,truthfulqa_llama8b,5,0.6836,0.6819,0.5276,0.5154
repgrid,truthfulqa_llama8b,5,0.6839,0.6832,0.601,0.6677
repgrid,truthfulqa_llama8b,5,0.6835,0.6829,0.5927,0.6757
repgrid,truthfulqa_llama8b,5,0.6833,0.6837,0.6057,0.6739
repgrid,truthfulqa_llama8b,5,0.6838,0.6826,0.5429,0.6006
repgrid,truthfulqa_llama8b,5,0.6693,0.68,0.5618,0.5861
repgrid,truthfulqa_llama8b,5,0.5985,0.5669,0.4487,0.6346
repgrid,truthfulqa_llama8b,5,0.6845,0.6777,0.495,0.4933
repgrid,truthfulqa_llama8b,5,0.6836,0.6807,0.5152,0.5992
repgrid,truthfulqa_llama8b,5,0.6596,0.6642,0.6565,0.6734
repgrid,truthfulqa_llama8b,5,0.6629,0.6737,0.6319,0.3625
repgrid,truthfulqa_llama8b,5,0.6394,0.6431,0.6137,0.6427
repgrid,truthfulqa_llama8b,5,0.5664,0.5623,0.5524,0.5186
repgrid,truthfulqa_llama8b,5,0.6678,0.6705,0.5627,0.6586
repgrid,truthfulqa_llama8b,5,0.6603,0.6752,0.645,0.6675
repgrid,truthfulqa_llama8b,5,0.5982,0.6612,0.4656,0.5159
repgrid,truthfulqa_llama8b,5,0.6373,0.6563,0.517,0.5917
repgrid,truthfulqa_llama8b,5,0.6604,0.6497,0.4592,0.5304
repgrid,truthfulqa_llama8b,5,0.6523,0.6628,0.6479,0.6777
repgrid,truthfulqa_llama8b,5,0.6646,0.6624,0.5952,0.6238
repgrid,truthfulqa_llama8b,5,0.5286,0.5288,0.4891,0.5278
repgrid,truthfulqa_llama8b,5,0.5561,0.5451,0.5485,0.5554
repgrid,truthfulqa_llama8b,6,0.6854,0.6817,0.5773,0.6536
repgrid,truthfulqa_llama8b,6,0.6833,0.6832,0.5805,0.6551
repgrid,truthfulqa_llama8b,6,0.6856,0.6828,0.5968,0.3677
repgrid,truthfulqa_llama8b,6,0.6848,0.6831,0.6026,0.6706
repgrid,truthfulqa_llama8b,6,0.5884,0.5701,0.436,0.6122
repgrid,truthfulqa_llama8b,6,0.6433,0.6623,0.5355,0.5712
repgrid,truthfulqa_llama8b,6,0.6681,0.6707,0.586,0.611
repgrid,truthfulqa_llama8b,6,0.6189,0.5826,0.6084,0.5826
repgrid,truthfulqa_llama8b,6,0.6178,0.6246,0.5885,0.5787
repgrid,truthfulqa_llama8b,6,0.6595,0.6583,0.6445,0.646
repgrid,truthfulqa_llama8b,6,0.5719,0.6128,0.5859,0.6124
repgrid,truthfulqa_llama8b,6,0.5414,0.5374,0.541,0.5283
repgrid,truthfulqa_llama8b,6,0.6057,0.6232,0.5972,0.5888
repgrid,truthfulqa_llama8b,6,0.6693,0.6709,0.5392,0.6609
repgrid,truthfulqa_llama8b,6,0.6773,0.6788,0.6363,0.6524
repgrid,truthfulqa_llama8b,6,0.678,0.6803,0.6036,0.6588
repgrid,truthfulqa_llama8b,6,0.665,0.667,0.518,0.6443
repgrid,truthfulqa_llama8b,6,0.6384,0.6622,0.5477,0.5085
repgrid,truthfulqa_llama8b,6,0.578,0.5544,0.5578,0.535
repgrid,truthfulqa_llama8b,6,0.5841,0.6031,0.6019,0.6575
repgrid,truthfulqa_llama8b,6,0.6135,0.5934,0.598,0.6119
repgrid,truthfulqa_llama8b,6,0.6184,0.6225,0.6588,0.6766
repgrid,truthfulqa_llama8b,6,0.6557,0.6586,0.6519,0.6595
repgrid,truthfulqa_llama8b,6,0.4952,0.5563,0.5391,0.536
repgrid,truthfulqa_llama8b,6,0.6576,0.6586,0.6271,0.6675
repgrid,truthfulqa_llama8b,6,0.6251,0.6193,0.6074,0.6472
repgrid,truthfulqa_llama8b,6,0.5597,0.5431,0.5235,0.5426
repgrid,truthfulqa_llama8b,6,0.5615,0.5633,0.5936,0.6496
repgrid,truthfulqa_llama8b,6,0.5491,0.6005,0.5531,0.5543
repgrid,truthfulqa_llama8b,6,0.4896,0.6511,0.5894,0.6413
repgrid,truthfulqa_llama8b,6,0.6446,0.6458,0.6043,0.64
repgrid,truthfulqa_llama8b,6,0.6167,0.6404,0.6005,0.6337
repgrid,truthfulqa_llama8b,7,0.6666,0.6768,0.6322,0.6742
repgrid,truthfulqa_llama8b,7,0.6836,0.6814,0.5836,0.629
repgrid,truthfulqa_llama8b,7,0.6843,0.6826,0.5822,0.6317
repgrid,truthfulqa_llama8b,7,0.6738,0.6756,0.5744,0.654
repgrid,truthfulqa_llama8b,7,0.6658,0.6782,0.641,0.6731
repgrid,truthfulqa_llama8b,7,0.6838,0.6821,0.5885,0.6161
repgrid,truthfulqa_llama8b,7,0.6449,0.6521,0.5105,0.598
repgrid,truthfulqa_llama8b,7,0.6712,0.6458,0.5112,0.5201
repgrid,truthfulqa_llama8b,7,0.6577,0.6683,0.518,0.5521
repgrid,truthfulqa_llama8b,7,0.6486,0.6602,0.5643,0.5757
repgrid,truthfulqa_llama8b,7,0.6178,0.6224,0.6348,0.6648
repgrid,truthfulqa_llama8b,7,0.6313,0.6435,0.6445,0.6684
repgrid,truthfulqa_llama8b,7,0.6493,0.6507,0.6021,0.6627
repgrid,truthfulqa_llama8b,7,0.5476,0.5429,0.5604,0.5218
repgrid,truthfulqa_llama8b,7,0.6226,0.5878,0.6017,0.4074
repgrid,truthfulqa_llama8b,7,0.5769,0.5398,0.5549,0.5139
repgrid,truthfulqa_llama8b,7,0.657,0.6602,0.6527,0.6624
repgrid,truthfulqa_llama8b,7,0.6495,0.6499,0.6206,0.6564
repgrid,truthfulqa_llama8b,7,0.6493,0.6514,0.6264,0.6514
repgrid,truthfulqa_llama8b,7,0.6277,0.6134,0.5689,0.6056
repgrid,truthfulqa_llama8b,7,0.6558,0.6586,0.6405,0.6577
repgrid,truthfulqa_llama8b,7,0.6632,0.6627,0.5921,0.6536
repgrid,truthfulqa_llama8b,7,0.6597,0.6734,0.6256,0.6593
repgrid,truthfulqa_llama8b,7,0.6716,0.6758,0.6159,0.6608
repgrid,truthfulqa_llama8b,7,0.6709,0.6727,0.5861,0.6451
