task,fold,roster,population,arm,status,orientation,small_groups,converged,selected_start,selected_iterations,start_likelihood_spread,job_seconds
pb_q8,3,top30,all,hard__spectral,ok,1.0,[],,,,,9.671707500005141
pb_q8,3,top30,all,hard__binary_lsml,ok,1.0,[1],,,,,9.671707500005141
pb_q8,3,top30,all,soft__equal,ok,1.0,[],,,,,9.671707500005141
pb_q8,3,top30,all,soft__spectral,ok,1.0,[],,,,,9.671707500005141
pb_q8,3,top30,all,soft__continuous_lsml,ok,1.0,"[1, 3]",,,,,9.671707500005141
pb_q8,3,top30,all,hard__continuous_lsml,ok,1.0,[2],,,,,9.671707500005141
pb_q8,3,top30,all,pmf__equal,ok,1.0,[],,,,,9.671707500005141
pb_q8,3,top30,all,pmf__spectral,ok,1.0,[],,,,,9.671707500005141
pb_q8,3,top30,all,pmf__continuous_lsml,ok,1.0,[],,,,,9.671707500005141
pb_q8,3,top5,all,hard__ds,ok,1.0,[],True,2,21,2.1067475142189096e-07,26.957101400010288
pb_q8,3,top5,all,hard__hem,ok,1.0,"[0, 1, 2, 4, 5, 6, 7]",True,2,284,7.931391365900708e-07,26.957101400010288
pb_q8,3,top5,all,hard__equal,ok,1.0,[],,,,,9.899755100021139
pb_q8,3,top5,all,hard__spectral,ok,1.0,[],,,,,9.899755100021139
pb_q8,3,top5,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 4, 5, 6, 7]",,,,,9.899755100021139
pb_q8,3,top5,all,soft__equal,ok,1.0,[],,,,,9.899755100021139
pb_q8,3,top5,all,soft__spectral,ok,1.0,[],,,,,9.899755100021139
pb_q8,3,top5,all,soft__continuous_lsml,ok,1.0,[0],,,,,9.899755100021139
pb_q8,3,top5,all,hard__continuous_lsml,ok,1.0,[1],,,,,9.899755100021139
pb_q8,3,top5,all,pmf__equal,ok,1.0,[],,,,,9.899755100021139
pb_q8,3,top5,all,pmf__spectral,ok,1.0,[],,,,,9.899755100021139
pb_q8,3,top5,all,pmf__continuous_lsml,ok,1.0,"[0, 3]",,,,,9.899755100021139
pb_q8,3,top5,errors,hard__ds,ok,1.0,[],True,2,16,6.09008843355241e-09,8.011137800000142
pb_q8,3,top5,errors,hard__hem,ok,1.0,"[0, 2, 3, 4]",True,4,168,2.905970206690256e-07,8.011137800000142
pb_q8,3,top5,errors,hard__equal,ok,1.0,[],,,,,8.276001599966548
pb_q8,3,top5,errors,hard__spectral,ok,1.0,[],,,,,8.276001599966548
pb_q8,3,top5,errors,hard__binary_lsml,ok,1.0,"[0, 2, 3, 4]",,,,,8.276001599966548
pb_q8,3,top5,errors,soft__equal,ok,1.0,[],,,,,8.276001599966548
pb_q8,3,top5,errors,soft__spectral,ok,1.0,[],,,,,8.276001599966548
pb_q8,3,top5,errors,soft__continuous_lsml,ok,1.0,[0],,,,,8.276001599966548
pb_q8,3,top5,errors,hard__continuous_lsml,ok,1.0,[1],,,,,8.276001599966548
pb_q8,3,top5,errors,pmf__equal,ok,1.0,[],,,,,8.276001599966548
pb_q8,3,top5,errors,pmf__spectral,ok,1.0,[],,,,,8.276001599966548
pb_q8,3,top5,errors,pmf__continuous_lsml,ok,1.0,"[0, 3, 4]",,,,,8.276001599966548
pb_q8,4,consensus10,all,hard__ds,ok,1.0,[],True,2,20,2.2577051339567333e-09,9.37682780000614
pb_q8,4,consensus10,all,hard__hem,ok,1.0,"[1, 2, 3, 4, 5]",True,4,89,2.8822697117902862e-08,9.37682780000614
pb_q8,4,consensus10,all,hard__equal,ok,1.0,[],,,,,14.522532499977387
pb_q8,4,consensus10,all,hard__spectral,ok,1.0,[],,,,,14.522532499977387
pb_q8,4,consensus10,all,hard__binary_lsml,ok,1.0,"[1, 2, 3, 4, 5]",,,,,14.522532499977387
pb_q8,4,consensus10,all,soft__equal,ok,1.0,[],,,,,14.522532499977387
pb_q8,4,consensus10,all,soft__spectral,ok,1.0,[],,,,,14.522532499977387
pb_q8,4,consensus10,all,soft__continuous_lsml,ok,1.0,[2],,,,,14.522532499977387
pb_q8,4,consensus10,all,hard__continuous_lsml,ok,1.0,"[1, 2, 3, 4, 5]",,,,,14.522532499977387
pb_q8,4,consensus10,all,pmf__equal,ok,1.0,[],,,,,14.522532499977387
pb_q8,4,consensus10,all,pmf__spectral,ok,1.0,[],,,,,14.522532499977387
pb_q8,4,consensus10,all,pmf__continuous_lsml,ok,1.0,[2],,,,,14.522532499977387
pb_q8,4,consensus,all,hard__ds,ok,1.0,[],True,0,47,7.125552148323777e-09,15.967790800030343
pb_q8,4,consensus,all,hard__hem,ok,1.0,"[1, 2, 3, 4, 5, 6]",True,2,141,1.0655104012435856e-06,15.967790800030343
pb_q8,4,consensus,all,hard__equal,ok,1.0,[],,,,,14.058496900019236
pb_q8,4,consensus,all,hard__spectral,ok,1.0,[],,,,,14.058496900019236
pb_q8,4,consensus,all,hard__binary_lsml,ok,1.0,"[1, 2, 3, 4, 5, 6]",,,,,14.058496900019236
pb_q8,4,consensus,all,soft__equal,ok,1.0,[],,,,,14.058496900019236
pb_q8,4,consensus,all,soft__spectral,ok,1.0,[],,,,,14.058496900019236
pb_q8,4,consensus,all,soft__continuous_lsml,ok,1.0,[2],,,,,14.058496900019236
pb_q8,4,consensus,all,hard__continuous_lsml,ok,1.0,"[1, 2, 3]",,,,,14.058496900019236
pb_q8,4,consensus,all,pmf__equal,ok,1.0,[],,,,,14.058496900019236
pb_q8,4,consensus,all,pmf__spectral,ok,1.0,[],,,,,14.058496900019236
pb_q8,4,consensus,all,pmf__continuous_lsml,ok,1.0,[2],,,,,14.058496900019236
pb_q8,4,onset80,all,hard__ds,ok,1.0,[],True,1,17,6.227343973819188e-09,20.399664800032042
pb_q8,4,onset80,all,hard__hem,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",True,2,424,7.288057402021764e-07,20.399664800032042
pb_q8,4,onset80,all,hard__equal,ok,1.0,[],,,,,10.391613300016616
pb_q8,4,onset80,all,hard__spectral,ok,1.0,[],,,,,10.391613300016616
pb_q8,4,onset80,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,10.391613300016616
pb_q8,4,onset80,all,soft__equal,ok,1.0,[],,,,,10.391613300016616
pb_q8,4,onset80,all,soft__spectral,ok,1.0,[],,,,,10.391613300016616
pb_q8,4,onset80,all,soft__continuous_lsml,ok,1.0,"[0, 2, 3]",,,,,10.391613300016616
pb_q8,4,onset80,all,hard__continuous_lsml,ok,1.0,"[0, 2, 3]",,,,,10.391613300016616
pb_q8,4,onset80,all,pmf__equal,ok,1.0,[],,,,,10.391613300016616
pb_q8,4,onset80,all,pmf__spectral,ok,1.0,[],,,,,10.391613300016616
pb_q8,4,onset80,all,pmf__continuous_lsml,ok,1.0,[],,,,,10.391613300016616
pb_q8,4,page_cross,all,hard__ds,ok,1.0,[],True,0,22,5.8336224739719e-09,8.006891599972732
pb_q8,4,page_cross,all,hard__hem,ok,1.0,"[1, 2, 3]",True,1,139,3.563412835916324e-07,8.006891599972732
pb_q8,4,page_cross,all,hard__equal,ok,1.0,[],,,,,11.687375799985602
pb_q8,4,page_cross,all,hard__spectral,ok,1.0,[],,,,,11.687375799985602
pb_q8,4,page_cross,all,hard__binary_lsml,ok,1.0,"[1, 2, 3]",,,,,11.687375799985602
pb_q8,4,page_cross,all,soft__equal,ok,1.0,[],,,,,11.687375799985602
pb_q8,4,page_cross,all,soft__spectral,ok,1.0,[],,,,,11.687375799985602
pb_q8,4,page_cross,all,soft__continuous_lsml,ok,1.0,[1],,,,,11.687375799985602
pb_q8,4,page_cross,all,hard__continuous_lsml,ok,1.0,"[1, 2, 3]",,,,,11.687375799985602
pb_q8,4,page_cross,all,pmf__equal,ok,1.0,[],,,,,11.687375799985602
pb_q8,4,page_cross,all,pmf__spectral,ok,1.0,[],,,,,11.687375799985602
pb_q8,4,page_cross,all,pmf__continuous_lsml,ok,1.0,"[0, 3, 4, 5]",,,,,11.687375799985602
pb_q8,4,selected,all,hard__ds,ok,1.0,[],True,1,18,1.2908357049923325e-08,5.694451300019864
pb_q8,4,selected,all,hard__hem,ok,1.0,[2],True,3,62,9.172009907132406e-08,5.694451300019864
pb_q8,4,selected,all,hard__equal,ok,1.0,[],,,,,10.11818679998396
pb_q8,4,selected,all,hard__spectral,ok,1.0,[],,,,,10.11818679998396
pb_q8,4,selected,all,hard__binary_lsml,ok,1.0,[2],,,,,10.11818679998396
pb_q8,4,selected,all,soft__equal,ok,1.0,[],,,,,10.11818679998396
pb_q8,4,selected,all,soft__spectral,ok,1.0,[],,,,,10.11818679998396
pb_q8,4,selected,all,soft__continuous_lsml,ok,1.0,[2],,,,,10.11818679998396
pb_q8,4,selected,all,hard__continuous_lsml,ok,1.0,[2],,,,,10.11818679998396
pb_q8,4,selected,all,pmf__equal,ok,1.0,[],,,,,10.11818679998396
pb_q8,4,selected,all,pmf__spectral,ok,1.0,[],,,,,10.11818679998396
pb_q8,4,selected,all,pmf__continuous_lsml,ok,1.0,[],,,,,10.11818679998396
pb_q8,4,selected_all,all,hard__ds,ok,1.0,[],True,0,21,3.10441361506264e-09,7.3209720000158995
pb_q8,4,selected_all,all,hard__hem,ok,1.0,[2],True,2,85,3.61557281891578e-08,7.3209720000158995
pb_q8,4,selected_all,all,hard__equal,ok,1.0,[],,,,,11.668472899997141
pb_q8,4,selected_all,all,hard__spectral,ok,1.0,[],,,,,11.668472899997141
pb_q8,4,selected_all,all,hard__binary_lsml,ok,1.0,[2],,,,,11.668472899997141
pb_q8,4,selected_all,all,soft__equal,ok,1.0,[],,,,,11.668472899997141
pb_q8,4,selected_all,all,soft__spectral,ok,1.0,[],,,,,11.668472899997141
pb_q8,4,selected_all,all,soft__continuous_lsml,ok,1.0,[2],,,,,11.668472899997141
pb_q8,4,selected_all,all,hard__continuous_lsml,ok,1.0,[2],,,,,11.668472899997141
pb_q8,4,selected_all,all,pmf__equal,ok,1.0,[],,,,,11.668472899997141
pb_q8,4,selected_all,all,pmf__spectral,ok,1.0,[],,,,,11.668472899997141
pb_q8,4,selected_all,all,pmf__continuous_lsml,ok,1.0,"[0, 2]",,,,,11.668472899997141
pb_q8,4,shuffle,all,hard__ds,ok,1.0,[],True,4,17,2.6987752477225513e-08,7.3758812000160106
pb_q8,4,shuffle,all,hard__hem,ok,1.0,[],True,0,211,5.5470873228102846e-08,7.3758812000160106
pb_q8,4,shuffle,all,hard__equal,ok,1.0,[],,,,,9.249126099981368
pb_q8,4,shuffle,all,hard__spectral,ok,1.0,[],,,,,9.249126099981368
pb_q8,4,shuffle,all,hard__binary_lsml,ok,1.0,[],,,,,9.249126099981368
pb_q8,4,shuffle,all,soft__equal,ok,1.0,[],,,,,9.249126099981368
pb_q8,4,shuffle,all,soft__spectral,ok,1.0,[],,,,,9.249126099981368
pb_q8,4,shuffle,all,soft__continuous_lsml,ok,1.0,[],,,,,9.249126099981368
pb_q8,4,shuffle,all,hard__continuous_lsml,ok,1.0,[],,,,,9.249126099981368
pb_q8,4,shuffle,all,pmf__equal,ok,1.0,[],,,,,9.249126099981368
pb_q8,4,shuffle,all,pmf__spectral,ok,1.0,[],,,,,9.249126099981368
pb_q8,4,shuffle,all,pmf__continuous_lsml,ok,1.0,[],,,,,9.249126099981368
pb_q8,4,shuffle_consensus,all,hard__ds,ok,1.0,[],True,2,17,3.066641163229633e-09,6.728111499978695
pb_q8,4,shuffle_consensus,all,hard__hem,ok,1.0,[],True,2,41,1.7006363162153093e-07,6.728111499978695
pb_q8,4,shuffle_consensus,all,hard__equal,ok,1.0,[],,,,,13.543703000003006
pb_q8,4,shuffle_consensus,all,hard__spectral,ok,1.0,[],,,,,13.543703000003006
pb_q8,4,shuffle_consensus,all,hard__binary_lsml,ok,1.0,[],,,,,13.543703000003006
pb_q8,4,shuffle_consensus,all,soft__equal,ok,1.0,[],,,,,13.543703000003006
pb_q8,4,shuffle_consensus,all,soft__spectral,ok,1.0,[],,,,,13.543703000003006
pb_q8,4,shuffle_consensus,all,soft__continuous_lsml,ok,1.0,[1],,,,,13.543703000003006
pb_q8,4,shuffle_consensus,all,hard__continuous_lsml,ok,1.0,[],,,,,13.543703000003006
pb_q8,4,shuffle_consensus,all,pmf__equal,ok,1.0,[],,,,,13.543703000003006
pb_q8,4,shuffle_consensus,all,pmf__spectral,ok,1.0,[],,,,,13.543703000003006
pb_q8,4,shuffle_consensus,all,pmf__continuous_lsml,ok,1.0,[2],,,,,13.543703000003006
pb_q8,4,top30,all,hard__ds,ok,1.0,[],True,2,21,4.016588839306223e-09,5.473145600000862
pb_q8,4,top30,all,hard__hem,ok,1.0,[1],True,4,93,2.3330098741780603e-08,5.473145600000862
pb_q8,4,top30,all,hard__equal,ok,1.0,[],,,,,11.689192200021353
pb_q8,4,top30,all,hard__spectral,ok,1.0,[],,,,,11.689192200021353
pb_q8,4,top30,all,hard__binary_lsml,ok,1.0,[1],,,,,11.689192200021353
pb_q8,4,top30,all,soft__equal,ok,1.0,[],,,,,11.689192200021353
pb_q8,4,top30,all,soft__spectral,ok,1.0,[],,,,,11.689192200021353
pb_q8,4,top30,all,soft__continuous_lsml,ok,1.0,"[0, 3]",,,,,11.689192200021353
pb_q8,4,top30,all,hard__continuous_lsml,ok,1.0,[2],,,,,11.689192200021353
pb_q8,4,top30,all,pmf__equal,ok,1.0,[],,,,,11.689192200021353
pb_q8,4,top30,all,pmf__spectral,ok,1.0,[],,,,,11.689192200021353
pb_q8,4,top30,all,pmf__continuous_lsml,ok,1.0,[],,,,,11.689192200021353
pb_q8,4,top5,all,hard__ds,ok,1.0,[],True,4,14,1.1484344142331793e-08,13.630710199999157
pb_q8,4,top5,all,hard__hem,ok,1.0,"[0, 1, 2, 4, 5, 6, 7]",True,2,267,8.645809330687371e-07,13.630710199999157
pb_q8,4,top5,all,hard__equal,ok,1.0,[],,,,,10.804275200003758
pb_q8,4,top5,all,hard__spectral,ok,1.0,[],,,,,10.804275200003758
pb_q8,4,top5,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 4, 5, 6, 7]",,,,,10.804275200003758
pb_q8,4,top5,all,soft__equal,ok,1.0,[],,,,,10.804275200003758
pb_q8,4,top5,all,soft__spectral,ok,1.0,[],,,,,10.804275200003758
pb_q8,4,top5,all,soft__continuous_lsml,ok,1.0,[0],,,,,10.804275200003758
pb_q8,4,top5,all,hard__continuous_lsml,ok,1.0,"[0, 2, 3]",,,,,10.804275200003758
pb_q8,4,top5,all,pmf__equal,ok,1.0,[],,,,,10.804275200003758
pb_q8,4,top5,all,pmf__spectral,ok,1.0,[],,,,,10.804275200003758
pb_q8,4,top5,all,pmf__continuous_lsml,ok,1.0,"[0, 3]",,,,,10.804275200003758
pb_q8,4,top5,errors,hard__ds,ok,1.0,[],True,4,21,4.748768489548638e-09,9.152920599968638
pb_q8,4,top5,errors,hard__hem,ok,1.0,"[1, 2, 3, 4, 5, 6, 7]",True,2,231,6.583625959954986e-07,9.152920599968638
pb_q8,4,top5,errors,hard__equal,ok,1.0,[],,,,,7.920859600009862
pb_q8,4,top5,errors,hard__spectral,ok,1.0,[],,,,,7.920859600009862
pb_q8,4,top5,errors,hard__binary_lsml,ok,1.0,"[1, 2, 3, 4, 5, 6, 7]",,,,,7.920859600009862
pb_q8,4,top5,errors,soft__equal,ok,1.0,[],,,,,7.920859600009862
pb_q8,4,top5,errors,soft__spectral,ok,1.0,[],,,,,7.920859600009862
pb_q8,4,top5,errors,soft__continuous_lsml,ok,1.0,[0],,,,,7.920859600009862
pb_q8,4,top5,errors,hard__continuous_lsml,ok,1.0,"[0, 2, 4]",,,,,7.920859600009862
pb_q8,4,top5,errors,pmf__equal,ok,1.0,[],,,,,7.920859600009862
pb_q8,4,top5,errors,pmf__spectral,ok,1.0,[],,,,,7.920859600009862
pb_q8,4,top5,errors,pmf__continuous_lsml,ok,1.0,[],,,,,7.920859600009862
prm,0,consensus10,all,hard__ds,ok,1.0,[],True,2,19,6.821267994894242e-09,23.650147999986075
prm,0,consensus10,all,hard__hem,ok,1.0,[],True,0,34,2.028389189945301e-08,23.650147999986075
prm,0,consensus10,all,hard__equal,ok,1.0,[],,,,,25.24454230000265
prm,0,consensus10,all,hard__spectral,ok,1.0,[],,,,,25.24454230000265
prm,0,consensus10,all,hard__binary_lsml,ok,1.0,[],,,,,25.24454230000265
prm,0,consensus10,all,soft__equal,ok,1.0,[],,,,,25.24454230000265
prm,0,consensus10,all,soft__spectral,ok,1.0,[],,,,,25.24454230000265
prm,0,consensus10,all,soft__continuous_lsml,ok,1.0,"[1, 2, 3, 4, 5]",,,,,25.24454230000265
prm,0,consensus10,all,hard__continuous_lsml,ok,1.0,[],,,,,25.24454230000265
prm,0,consensus10,all,pmf__equal,ok,1.0,[],,,,,25.24454230000265
prm,0,consensus10,all,pmf__spectral,ok,1.0,[],,,,,25.24454230000265
prm,0,consensus10,all,pmf__continuous_lsml,ok,1.0,"[1, 2, 3, 4, 5]",,,,,25.24454230000265
prm,0,consensus,all,hard__ds,ok,1.0,[],True,1,18,7.632920073774585e-09,29.481922000006307
prm,0,consensus,all,hard__hem,ok,1.0,"[1, 3]",True,3,39,1.949782468813055e-08,29.481922000006307
prm,0,consensus,all,hard__equal,ok,1.0,[],,,,,26.967444400012027
prm,0,consensus,all,hard__spectral,ok,1.0,[],,,,,26.967444400012027
prm,0,consensus,all,hard__binary_lsml,ok,1.0,"[1, 3]",,,,,26.967444400012027
prm,0,consensus,all,soft__equal,ok,1.0,[],,,,,26.967444400012027
prm,0,consensus,all,soft__spectral,ok,1.0,[],,,,,26.967444400012027
prm,0,consensus,all,soft__continuous_lsml,ok,1.0,[],,,,,26.967444400012027
prm,0,consensus,all,hard__continuous_lsml,ok,1.0,"[1, 3]",,,,,26.967444400012027
prm,0,consensus,all,pmf__equal,ok,1.0,[],,,,,26.967444400012027
prm,0,consensus,all,pmf__spectral,ok,1.0,[],,,,,26.967444400012027
prm,0,consensus,all,pmf__continuous_lsml,ok,1.0,[],,,,,26.967444400012027
prm,0,selected,all,hard__ds,ok,1.0,[],True,0,19,9.132410383472234e-09,56.33190150000155
prm,0,selected,all,hard__hem,ok,1.0,"[2, 3]",True,2,383,1.191474786388369e-06,56.33190150000155
prm,0,selected,all,hard__equal,ok,1.0,[],,,,,7.751080099958926
prm,0,selected,all,hard__spectral,ok,1.0,[],,,,,7.751080099958926
prm,0,selected,all,hard__binary_lsml,ok,1.0,"[2, 3]",,,,,7.751080099958926
prm,0,selected,all,soft__equal,ok,1.0,[],,,,,7.751080099958926
prm,0,selected,all,soft__spectral,ok,1.0,[],,,,,7.751080099958926
prm,0,selected,all,soft__continuous_lsml,ok,1.0,[],,,,,7.751080099958926
prm,0,selected,all,hard__continuous_lsml,ok,1.0,"[2, 3]",,,,,7.751080099958926
prm,0,selected,all,pmf__equal,ok,1.0,[],,,,,7.751080099958926
prm,0,selected,all,pmf__spectral,ok,1.0,[],,,,,7.751080099958926
prm,0,selected,all,pmf__continuous_lsml,ok,1.0,[],,,,,7.751080099958926
prm,0,selected_all,all,hard__ds,ok,1.0,[],True,0,19,9.87815074182663e-09,14.64952869998524
prm,0,selected_all,all,hard__hem,ok,1.0,[2],True,0,76,5.548993708970329e-08,14.64952869998524
prm,0,selected_all,all,hard__equal,ok,1.0,[],,,,,7.925565899990033
prm,0,selected_all,all,hard__spectral,ok,1.0,[],,,,,7.925565899990033
prm,0,selected_all,all,hard__binary_lsml,ok,1.0,[2],,,,,7.925565899990033
prm,0,selected_all,all,soft__equal,ok,1.0,[],,,,,7.925565899990033
prm,0,selected_all,all,soft__spectral,ok,1.0,[],,,,,7.925565899990033
prm,0,selected_all,all,soft__continuous_lsml,ok,1.0,[],,,,,7.925565899990033
prm,0,selected_all,all,hard__continuous_lsml,ok,1.0,[2],,,,,7.925565899990033
prm,0,selected_all,all,pmf__equal,ok,1.0,[],,,,,7.925565899990033
prm,0,selected_all,all,pmf__spectral,ok,1.0,[],,,,,7.925565899990033
prm,0,selected_all,all,pmf__continuous_lsml,ok,1.0,[],,,,,7.925565899990033
prm,0,shuffle,all,hard__ds,ok,1.0,[],True,2,32,1.5600601699361505e-08,14.65550599998096
prm,0,shuffle,all,hard__hem,ok,1.0,[],True,2,85,4.9852404870875944e-08,14.65550599998096
prm,0,shuffle,all,hard__equal,ok,1.0,[],,,,,6.279947800037917
prm,0,shuffle,all,hard__spectral,ok,1.0,[],,,,,6.279947800037917
prm,0,shuffle,all,hard__binary_lsml,ok,1.0,[],,,,,6.279947800037917
prm,0,shuffle,all,soft__equal,ok,1.0,[],,,,,6.279947800037917
prm,0,shuffle,all,soft__spectral,ok,1.0,[],,,,,6.279947800037917
prm,0,shuffle,all,soft__continuous_lsml,ok,1.0,[],,,,,6.279947800037917
prm,0,shuffle,all,hard__continuous_lsml,ok,1.0,[0],,,,,6.279947800037917
prm,0,shuffle,all,pmf__equal,ok,1.0,[],,,,,6.279947800037917
prm,0,shuffle,all,pmf__spectral,ok,1.0,[],,,,,6.279947800037917
prm,0,shuffle,all,pmf__continuous_lsml,ok,1.0,[],,,,,6.279947800037917
prm,0,shuffle_consensus,all,hard__ds,ok,1.0,[],True,3,26,5.8400067004527045e-09,29.884283900028095
prm,0,shuffle_consensus,all,hard__hem,ok,1.0,[],True,1,60,2.7194444385258976e-07,29.884283900028095
prm,0,shuffle_consensus,all,hard__equal,ok,1.0,[],,,,,24.446788600005675
prm,0,shuffle_consensus,all,hard__spectral,ok,1.0,[],,,,,24.446788600005675
prm,0,shuffle_consensus,all,hard__binary_lsml,ok,1.0,[],,,,,24.446788600005675
prm,0,shuffle_consensus,all,soft__equal,ok,1.0,[],,,,,24.446788600005675
prm,0,shuffle_consensus,all,soft__spectral,ok,1.0,[],,,,,24.446788600005675
prm,0,shuffle_consensus,all,soft__continuous_lsml,ok,1.0,[],,,,,24.446788600005675
prm,0,shuffle_consensus,all,hard__continuous_lsml,ok,1.0,[],,,,,24.446788600005675
prm,0,shuffle_consensus,all,pmf__equal,ok,1.0,[],,,,,24.446788600005675
prm,0,shuffle_consensus,all,pmf__spectral,ok,1.0,[],,,,,24.446788600005675
prm,0,shuffle_consensus,all,pmf__continuous_lsml,ok,1.0,[],,,,,24.446788600005675
prm,0,top30,all,hard__ds,ok,1.0,[],True,0,17,4.407525011629332e-09,29.758891500008758
prm,0,top30,all,hard__hem,ok,1.0,"[0, 3, 4, 5]",True,1,89,5.919938494969301e-08,29.758891500008758
prm,0,top30,all,hard__equal,ok,1.0,[],,,,,8.547645399987232
prm,0,top30,all,hard__spectral,ok,1.0,[],,,,,8.547645399987232
prm,0,top30,all,hard__binary_lsml,ok,1.0,"[0, 3, 4, 5]",,,,,8.547645399987232
prm,0,top30,all,soft__equal,ok,1.0,[],,,,,8.547645399987232
prm,0,top30,all,soft__spectral,ok,1.0,[],,,,,8.547645399987232
prm,0,top30,all,soft__continuous_lsml,ok,1.0,"[2, 3, 4, 5]",,,,,8.547645399987232
prm,0,top30,all,hard__continuous_lsml,ok,1.0,"[0, 3, 4, 5]",,,,,8.547645399987232
prm,0,top30,all,pmf__equal,ok,1.0,[],,,,,8.547645399987232
prm,0,top30,all,pmf__spectral,ok,1.0,[],,,,,8.547645399987232
prm,0,top30,all,pmf__continuous_lsml,ok,1.0,"[2, 3, 4, 5]",,,,,8.547645399987232
prm,0,top5,all,hard__ds,ok,1.0,[],True,0,23,1.0212800383158083e-08,38.20272350002779
prm,0,top5,all,hard__hem,ok,1.0,"[1, 2, 3, 4, 5]",True,2,147,2.0639837572389297e-07,38.20272350002779
prm,0,top5,all,hard__equal,ok,1.0,[],,,,,12.621257399965543
prm,0,top5,all,hard__spectral,ok,1.0,[],,,,,12.621257399965543
prm,0,top5,all,hard__binary_lsml,ok,1.0,"[1, 2, 3, 4, 5]",,,,,12.621257399965543
prm,0,top5,all,soft__equal,ok,1.0,[],,,,,12.621257399965543
prm,0,top5,all,soft__spectral,ok,1.0,[],,,,,12.621257399965543
prm,0,top5,all,soft__continuous_lsml,ok,1.0,"[0, 3, 4]",,,,,12.621257399965543
prm,0,top5,all,hard__continuous_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,12.621257399965543
prm,0,top5,all,pmf__equal,ok,1.0,[],,,,,12.621257399965543
prm,0,top5,all,pmf__spectral,ok,1.0,[],,,,,12.621257399965543
prm,0,top5,all,pmf__continuous_lsml,ok,1.0,"[0, 3, 4]",,,,,12.621257399965543
prm,1,consensus10,all,hard__ds,ok,1.0,[],True,4,19,7.93358889694673e-09,44.089076600037515
prm,1,consensus10,all,hard__hem,ok,1.0,[0],True,3,430,5.849850586159278e-07,44.089076600037515
prm,1,consensus10,all,hard__equal,ok,1.0,[],,,,,21.699138799973298
prm,1,consensus10,all,hard__spectral,ok,1.0,[],,,,,21.699138799973298
prm,1,consensus10,all,hard__binary_lsml,ok,1.0,[0],,,,,21.699138799973298
prm,1,consensus10,all,soft__equal,ok,1.0,[],,,,,21.699138799973298
prm,1,consensus10,all,soft__spectral,ok,1.0,[],,,,,21.699138799973298
prm,1,consensus10,all,soft__continuous_lsml,ok,1.0,"[0, 3]",,,,,21.699138799973298
prm,1,consensus10,all,hard__continuous_lsml,ok,1.0,[0],,,,,21.699138799973298
prm,1,consensus10,all,pmf__equal,ok,1.0,[],,,,,21.699138799973298
prm,1,consensus10,all,pmf__spectral,ok,1.0,[],,,,,21.699138799973298
prm,1,consensus10,all,pmf__continuous_lsml,ok,1.0,"[0, 3]",,,,,21.699138799973298
prm,1,consensus,all,hard__ds,ok,1.0,[],True,0,19,7.805562418639056e-09,26.78713599999901
prm,1,consensus,all,hard__hem,ok,1.0,"[0, 2]",True,1,30,5.9557170750679234e-08,26.78713599999901
prm,1,consensus,all,hard__equal,ok,1.0,[],,,,,25.4220380000188
prm,1,consensus,all,hard__spectral,ok,1.0,[],,,,,25.4220380000188
prm,1,consensus,all,hard__binary_lsml,ok,1.0,"[0, 2]",,,,,25.4220380000188
prm,1,consensus,all,soft__equal,ok,1.0,[],,,,,25.4220380000188
prm,1,consensus,all,soft__spectral,ok,1.0,[],,,,,25.4220380000188
prm,1,consensus,all,soft__continuous_lsml,ok,1.0,[],,,,,25.4220380000188
prm,1,consensus,all,hard__continuous_lsml,ok,1.0,"[0, 2]",,,,,25.4220380000188
prm,1,consensus,all,pmf__equal,ok,1.0,[],,,,,25.4220380000188
prm,1,consensus,all,pmf__spectral,ok,1.0,[],,,,,25.4220380000188
prm,1,consensus,all,pmf__continuous_lsml,ok,1.0,[],,,,,25.4220380000188
prm,1,selected,all,hard__ds,ok,1.0,[],True,4,18,9.678693402292993e-09,30.413868200033903
prm,1,selected,all,hard__hem,ok,1.0,"[1, 2]",True,3,180,4.191811076026397e-08,30.413868200033903
prm,1,selected,all,hard__equal,ok,1.0,[],,,,,7.699787899968214
prm,1,selected,all,hard__spectral,ok,1.0,[],,,,,7.699787899968214
prm,1,selected,all,hard__binary_lsml,ok,1.0,"[1, 2]",,,,,7.699787899968214
prm,1,selected,all,soft__equal,ok,1.0,[],,,,,7.699787899968214
prm,1,selected,all,soft__spectral,ok,1.0,[],,,,,7.699787899968214
prm,1,selected,all,soft__continuous_lsml,ok,1.0,"[0, 1, 4]",,,,,7.699787899968214
prm,1,selected,all,hard__continuous_lsml,ok,1.0,"[1, 2]",,,,,7.699787899968214
prm,1,selected,all,pmf__equal,ok,1.0,[],,,,,7.699787899968214
prm,1,selected,all,pmf__spectral,ok,1.0,[],,,,,7.699787899968214
prm,1,selected,all,pmf__continuous_lsml,ok,1.0,"[0, 1, 4]",,,,,7.699787899968214
prm,1,selected_all,all,hard__ds,ok,1.0,[],True,4,17,8.918839000671142e-09,18.45499950001249
