cell,domain,family,method,contract_id,pe_mean,stft_spectral_entropy,cusum_shift_idx,rpdi,auroc,auprc
math500_r1distill8b,math,math500,dufs_liu,c170,squared,squared,squared,squared,0.8334057813518799,0.6365929707896493
math500_r1distill8b,math,math500,iu_pcr,c171,squared,squared,squared,mode,0.8329710932405999,0.6327223416801809
math500_r1distill8b,math,math500,dufs_liu,c171,squared,squared,squared,mode,0.8329167572266899,0.6325213071138504
math500_r1distill8b,math,math500,iu_pcr,c172,squared,squared,mode,drop,0.8328080851988697,0.6346334595946653
math500_r1distill8b,math,math500,dufs_liu,c172,squared,squared,mode,drop,0.8329167572266899,0.6349087425767015
math500_r1distill8b,math,math500,iu_pcr,c173,squared,squared,mode,raw,0.838948054770702,0.6441796372598316
math500_r1distill8b,math,math500,dufs_liu,c173,squared,squared,mode,raw,0.8388393827428818,0.6442385685000727
math500_r1distill8b,math,math500,iu_pcr,c174,squared,squared,mode,squared,0.8326450771571398,0.6350013499824829
math500_r1distill8b,math,math500,dufs_liu,c174,squared,squared,mode,squared,0.8328624212127799,0.6354776729610455
math500_r1distill8b,math,math500,iu_pcr,c175,squared,squared,mode,mode,0.8325907411432297,0.6321710051351873
math500_r1distill8b,math,math500,dufs_liu,c175,squared,squared,mode,mode,0.8329167572266898,0.6330277969621363
math500_r1distill8b,math,math500,iu_pcr,c176,squared,mode,drop,drop,0.8323733970875896,0.6349161970114254
math500_r1distill8b,math,math500,dufs_liu,c176,squared,mode,drop,drop,0.8323190610736797,0.6348442215871926
math500_r1distill8b,math,math500,iu_pcr,c177,squared,mode,drop,raw,0.838839382742882,0.6474641376636805
math500_r1distill8b,math,math500,dufs_liu,c177,squared,mode,drop,raw,0.838730710715062,0.6471697173071957
math500_r1distill8b,math,math500,iu_pcr,c178,squared,mode,drop,squared,0.8331341012823299,0.6384798467992066
math500_r1distill8b,math,math500,dufs_liu,c178,squared,mode,drop,squared,0.8330797652684199,0.6388831075536228
math500_r1distill8b,math,math500,iu_pcr,c179,squared,mode,drop,mode,0.83356878939361,0.6396953808525564
math500_r1distill8b,math,math500,dufs_liu,c179,squared,mode,drop,mode,0.83356878939361,0.6396953808525564
math500_r1distill8b,math,math500,iu_pcr,c180,squared,mode,raw,drop,0.8315583568789393,0.6327544513220786
math500_r1distill8b,math,math500,dufs_liu,c180,squared,mode,raw,drop,0.8316670289067594,0.6330356520101026
math500_r1distill8b,math,math500,iu_pcr,c181,squared,mode,raw,raw,0.8384046946316018,0.6465239942485994
math500_r1distill8b,math,math500,dufs_liu,c181,squared,mode,raw,raw,0.8387307107150619,0.646891196969797
math500_r1distill8b,math,math500,iu_pcr,c182,squared,mode,raw,squared,0.8319930449902195,0.6344673251464386
math500_r1distill8b,math,math500,dufs_liu,c182,squared,mode,raw,squared,0.8325364051293197,0.6356196626349938
math500_r1distill8b,math,math500,iu_pcr,c183,squared,mode,raw,mode,0.8319387089763095,0.6341932814454736
math500_r1distill8b,math,math500,dufs_liu,c183,squared,mode,raw,mode,0.8323190610736797,0.6350294312461231
math500_r1distill8b,math,math500,iu_pcr,c184,squared,mode,squared,drop,0.8335144533797001,0.6356217277168281
math500_r1distill8b,math,math500,dufs_liu,c184,squared,mode,squared,drop,0.8335144533797001,0.6358333610567758
math500_r1distill8b,math,math500,iu_pcr,c185,squared,mode,squared,raw,0.8394370788958923,0.6485453115391245
math500_r1distill8b,math,math500,dufs_liu,c185,squared,mode,squared,raw,0.8393827428819821,0.6484238774840982
math500_r1distill8b,math,math500,iu_pcr,c186,squared,mode,squared,squared,0.83335144533797,0.6372677030872544
math500_r1distill8b,math,math500,dufs_liu,c186,squared,mode,squared,squared,0.8334057813518799,0.6373651136928744
math500_r1distill8b,math,math500,iu_pcr,c187,squared,mode,squared,mode,0.8331341012823298,0.6338858396212768
math500_r1distill8b,math,math500,dufs_liu,c187,squared,mode,squared,mode,0.8334601173657902,0.6356700625564216
math500_r1distill8b,math,math500,iu_pcr,c188,squared,mode,mode,drop,0.8331341012823299,0.6353302410574104
math500_r1distill8b,math,math500,dufs_liu,c188,squared,mode,mode,drop,0.8330254292545098,0.6348276421463467
math500_r1distill8b,math,math500,iu_pcr,c189,squared,mode,mode,raw,0.8391110628124321,0.6465794800279763
math500_r1distill8b,math,math500,dufs_liu,c189,squared,mode,mode,raw,0.8393827428819821,0.6467320909527714
math500_r1distill8b,math,math500,iu_pcr,c190,squared,mode,mode,squared,0.83346011736579,0.6373465637916734
math500_r1distill8b,math,math500,dufs_liu,c190,squared,mode,mode,squared,0.8337861334492501,0.6384650691097756
math500_r1distill8b,math,math500,iu_pcr,c191,squared,mode,mode,mode,0.8331884372962398,0.6346019596841922
math500_r1distill8b,math,math500,dufs_liu,c191,squared,mode,mode,mode,0.8335144533797002,0.6378196196033319
math500_r1distill8b,math,math500,iu_pcr,c192,mode,drop,drop,drop,0.8322103890458595,0.631784816326116
math500_r1distill8b,math,math500,dufs_liu,c192,mode,drop,drop,drop,0.8319930449902194,0.631421866151176
math500_r1distill8b,math,math500,iu_pcr,c193,mode,drop,drop,raw,0.8381873505759617,0.6430618852724342
math500_r1distill8b,math,math500,dufs_liu,c193,mode,drop,drop,raw,0.8381330145620517,0.6430447138616884
math500_r1distill8b,math,math500,iu_pcr,c194,mode,drop,drop,squared,0.8338948054770702,0.6369712830287646
math500_r1distill8b,math,math500,dufs_liu,c194,mode,drop,drop,squared,0.83340578135188,0.6371188735704033
math500_r1distill8b,math,math500,iu_pcr,c195,mode,drop,drop,mode,0.83307976526842,0.6361413616154112
math500_r1distill8b,math,math500,dufs_liu,c195,mode,drop,drop,mode,0.83307976526842,0.6361185237534914
math500_r1distill8b,math,math500,iu_pcr,c196,mode,drop,raw,drop,0.8319387089763095,0.6327667051920336
math500_r1distill8b,math,math500,dufs_liu,c196,mode,drop,raw,drop,0.8321017170180395,0.6330477385345065
math500_r1distill8b,math,math500,iu_pcr,c197,mode,drop,raw,raw,0.8379700065203215,0.6427090368556212
math500_r1distill8b,math,math500,dufs_liu,c197,mode,drop,raw,raw,0.8378613344925016,0.6429055884103241
math500_r1distill8b,math,math500,iu_pcr,c198,mode,drop,raw,squared,0.8326450771571398,0.636267992749832
math500_r1distill8b,math,math500,dufs_liu,c198,mode,drop,raw,squared,0.8326450771571398,0.636267992749832
math500_r1distill8b,math,math500,iu_pcr,c199,mode,drop,raw,mode,0.8324277331014998,0.6360234050130561
math500_r1distill8b,math,math500,dufs_liu,c199,mode,drop,raw,mode,0.8325907411432298,0.6362803986716412
math500_r1distill8b,math,math500,iu_pcr,c200,mode,drop,squared,drop,0.8325364051293197,0.6329281745079844
math500_r1distill8b,math,math500,dufs_liu,c200,mode,drop,squared,drop,0.8325364051293196,0.6329244272503146
math500_r1distill8b,math,math500,iu_pcr,c201,mode,drop,squared,raw,0.838893718756792,0.6434887066964685
math500_r1distill8b,math,math500,dufs_liu,c201,mode,drop,squared,raw,0.839111062812432,0.6444139952937996
math500_r1distill8b,math,math500,iu_pcr,c202,mode,drop,squared,squared,0.8338948054770701,0.6387529649845977
math500_r1distill8b,math,math500,dufs_liu,c202,mode,drop,squared,squared,0.8338948054770702,0.638790053657996
math500_r1distill8b,math,math500,iu_pcr,c203,mode,drop,squared,mode,0.83324277331015,0.6357305046458639
math500_r1distill8b,math,math500,dufs_liu,c203,mode,drop,squared,mode,0.83340578135188,0.6362228473803436
math500_r1distill8b,math,math500,iu_pcr,c204,mode,drop,mode,drop,0.8324820691154097,0.632067397807236
math500_r1distill8b,math,math500,dufs_liu,c204,mode,drop,mode,drop,0.8324820691154096,0.6321160989233271
math500_r1distill8b,math,math500,iu_pcr,c205,mode,drop,mode,raw,0.838893718756792,0.64286188291279
math500_r1distill8b,math,math500,dufs_liu,c205,mode,drop,mode,raw,0.838893718756792,0.643254760854518
math500_r1distill8b,math,math500,iu_pcr,c206,mode,drop,mode,squared,0.83362312540752,0.636394209838399
math500_r1distill8b,math,math500,dufs_liu,c206,mode,drop,mode,squared,0.83356878939361,0.6362050316161273
math500_r1distill8b,math,math500,iu_pcr,c207,mode,drop,mode,mode,0.8337317974353402,0.6366054273962272
math500_r1distill8b,math,math500,dufs_liu,c207,mode,drop,mode,mode,0.83367746142143,0.6364295773232557
math500_r1distill8b,math,math500,iu_pcr,c208,mode,raw,drop,drop,0.8314496848511194,0.6314856886030171
math500_r1distill8b,math,math500,dufs_liu,c208,mode,raw,drop,drop,0.8313953488372093,0.6308634893360479
math500_r1distill8b,math,math500,iu_pcr,c209,mode,raw,drop,raw,0.8368289502282112,0.6411130559855522
math500_r1distill8b,math,math500,dufs_liu,c209,mode,raw,drop,raw,0.8368289502282112,0.6408126073546495
math500_r1distill8b,math,math500,iu_pcr,c210,mode,raw,drop,squared,0.8327537491849598,0.6363239355652296
math500_r1distill8b,math,math500,dufs_liu,c210,mode,raw,drop,squared,0.8321017170180396,0.6342295008914178
math500_r1distill8b,math,math500,iu_pcr,c211,mode,raw,drop,mode,0.8323733970875897,0.6349378422442683
math500_r1distill8b,math,math500,dufs_liu,c211,mode,raw,drop,mode,0.8318843729623995,0.6338656247565805
math500_r1distill8b,math,math500,iu_pcr,c212,mode,raw,raw,drop,0.8310693327537492,0.6297530557415475
math500_r1distill8b,math,math500,dufs_liu,c212,mode,raw,raw,drop,0.8310149967398393,0.6296014622983012
math500_r1distill8b,math,math500,iu_pcr,c213,mode,raw,raw,raw,0.8369376222560313,0.641338741276116
math500_r1distill8b,math,math500,dufs_liu,c213,mode,raw,raw,raw,0.8369919582699412,0.6412255202162076
math500_r1distill8b,math,math500,iu_pcr,c214,mode,raw,raw,squared,0.8316670289067594,0.632670572042014
math500_r1distill8b,math,math500,dufs_liu,c214,mode,raw,raw,squared,0.8316126928928493,0.631970639295864
math500_r1distill8b,math,math500,iu_pcr,c215,mode,raw,raw,mode,0.8315040208650294,0.6330637746817679
math500_r1distill8b,math,math500,dufs_liu,c215,mode,raw,raw,mode,0.8317757009345795,0.6336251276134549
math500_r1distill8b,math,math500,iu_pcr,c216,mode,raw,squared,drop,0.8324277331014996,0.6321781433140159
math500_r1distill8b,math,math500,dufs_liu,c216,mode,raw,squared,drop,0.8322103890458595,0.6317578962699707
math500_r1distill8b,math,math500,iu_pcr,c217,mode,raw,squared,raw,0.8378613344925018,0.6429723444635153
math500_r1distill8b,math,math500,dufs_liu,c217,mode,raw,squared,raw,0.8376983264507716,0.6425631047704692
math500_r1distill8b,math,math500,iu_pcr,c218,mode,raw,squared,squared,0.8332971093240599,0.6361103397160137
math500_r1distill8b,math,math500,dufs_liu,c218,mode,raw,squared,squared,0.8332971093240599,0.6361608171685696
math500_r1distill8b,math,math500,iu_pcr,c219,mode,raw,squared,mode,0.83302542925451,0.63388089727586
math500_r1distill8b,math,math500,dufs_liu,c219,mode,raw,squared,mode,0.83324277331015,0.6334913277295005
math500_r1distill8b,math,math500,iu_pcr,c220,mode,raw,mode,drop,0.8315040208650294,0.6327107902680545
math500_r1distill8b,math,math500,dufs_liu,c220,mode,raw,mode,drop,0.8315583568789393,0.6328997473521336
math500_r1distill8b,math,math500,iu_pcr,c221,mode,raw,mode,raw,0.8378613344925017,0.6421696506893539
math500_r1distill8b,math,math500,dufs_liu,c221,mode,raw,mode,raw,0.8378069984785916,0.6420030366376508
math500_r1distill8b,math,math500,iu_pcr,c222,mode,raw,mode,squared,0.83335144533797,0.6355691489361301
math500_r1distill8b,math,math500,dufs_liu,c222,mode,raw,mode,squared,0.8330797652684199,0.6353276774752642
math500_r1distill8b,math,math500,iu_pcr,c223,mode,raw,mode,mode,0.8330254292545097,0.6375408457610863
math500_r1distill8b,math,math500,dufs_liu,c223,mode,raw,mode,mode,0.83302542925451,0.637609452352138
math500_r1distill8b,math,math500,iu_pcr,c224,mode,squared,drop,drop,0.8309606607259291,0.6300611459196319
math500_r1distill8b,math,math500,dufs_liu,c224,mode,squared,drop,drop,0.8311236687676592,0.6305381448006772
math500_r1distill8b,math,math500,iu_pcr,c225,mode,squared,drop,raw,0.8379700065203216,0.6413689231309143
math500_r1distill8b,math,math500,dufs_liu,c225,mode,squared,drop,raw,0.8380243425342316,0.6413762984319771
math500_r1distill8b,math,math500,iu_pcr,c226,mode,squared,drop,squared,0.8322103890458595,0.6339135540765607
math500_r1distill8b,math,math500,dufs_liu,c226,mode,squared,drop,squared,0.8321560530319495,0.633850663574807
math500_r1distill8b,math,math500,iu_pcr,c227,mode,squared,drop,mode,0.8323190610736796,0.6341781253920218
math500_r1distill8b,math,math500,dufs_liu,c227,mode,squared,drop,mode,0.8323190610736796,0.6341781253920218
math500_r1distill8b,math,math500,iu_pcr,c228,mode,squared,raw,drop,0.830743316670289,0.6302582958212493
math500_r1distill8b,math,math500,dufs_liu,c228,mode,squared,raw,drop,0.830743316670289,0.6295391524956495
math500_r1distill8b,math,math500,iu_pcr,c229,mode,squared,raw,raw,0.8370462942838512,0.6416658757064554
math500_r1distill8b,math,math500,dufs_liu,c229,mode,squared,raw,raw,0.8372636383394915,0.6416294898544014
math500_r1distill8b,math,math500,iu_pcr,c230,mode,squared,raw,squared,0.8313410128232993,0.6309004467974482
math500_r1distill8b,math,math500,dufs_liu,c230,mode,squared,raw,squared,0.8316126928928494,0.6315212789598872
math500_r1distill8b,math,math500,iu_pcr,c231,mode,squared,raw,mode,0.830580308628559,0.6292741252070543
math500_r1distill8b,math,math500,dufs_liu,c231,mode,squared,raw,mode,0.8309606607259291,0.631469668077874
math500_r1distill8b,math,math500,iu_pcr,c232,mode,squared,squared,drop,0.8322103890458595,0.6317005810574421
math500_r1distill8b,math,math500,dufs_liu,c232,mode,squared,squared,drop,0.8322103890458594,0.631697155833937
math500_r1distill8b,math,math500,iu_pcr,c233,mode,squared,squared,raw,0.8376439904368616,0.6391816094348688
math500_r1distill8b,math,math500,dufs_liu,c233,mode,squared,squared,raw,0.8379700065203216,0.6398514455042931
math500_r1distill8b,math,math500,iu_pcr,c234,mode,squared,squared,squared,0.8326994131710498,0.6338790369798771
math500_r1distill8b,math,math500,dufs_liu,c234,mode,squared,squared,squared,0.8330254292545098,0.6344593496443537
math500_r1distill8b,math,math500,iu_pcr,c235,mode,squared,squared,mode,0.8319387089763095,0.6311812347387098
math500_r1distill8b,math,math500,dufs_liu,c235,mode,squared,squared,mode,0.8323190610736795,0.6332682675811505
math500_r1distill8b,math,math500,iu_pcr,c236,mode,squared,mode,drop,0.8315040208650294,0.630684267796812
math500_r1distill8b,math,math500,dufs_liu,c236,mode,squared,mode,drop,0.8316126928928494,0.6303677422474301
math500_r1distill8b,math,math500,iu_pcr,c237,mode,squared,mode,raw,0.8381330145620517,0.6414952940371464
math500_r1distill8b,math,math500,dufs_liu,c237,mode,squared,mode,raw,0.8383503586176918,0.6418567878460164
math500_r1distill8b,math,math500,iu_pcr,c238,mode,squared,mode,squared,0.8325907411432297,0.6324749196494797
math500_r1distill8b,math,math500,dufs_liu,c238,mode,squared,mode,squared,0.8326994131710498,0.6337772011266666
math500_r1distill8b,math,math500,iu_pcr,c239,mode,squared,mode,mode,0.8319387089763094,0.631592183569637
math500_r1distill8b,math,math500,dufs_liu,c239,mode,squared,mode,mode,0.8322647250597696,0.6326133861835551
math500_r1distill8b,math,math500,iu_pcr,c240,mode,mode,drop,drop,0.8316670289067595,0.6348253313630513
math500_r1distill8b,math,math500,dufs_liu,c240,mode,mode,drop,drop,0.8317213649206695,0.6347121481948681
math500_r1distill8b,math,math500,iu_pcr,c241,mode,mode,drop,raw,0.8380786785481417,0.6434341726766031
math500_r1distill8b,math,math500,dufs_liu,c241,mode,mode,drop,raw,0.8376983264507716,0.6421724307068988
math500_r1distill8b,math,math500,iu_pcr,c242,mode,mode,drop,squared,0.8323190610736796,0.6379311587687528
math500_r1distill8b,math,math500,dufs_liu,c242,mode,mode,drop,squared,0.8322103890458596,0.6377164799196612
math500_r1distill8b,math,math500,iu_pcr,c243,mode,mode,drop,mode,0.83313410128233,0.6390389480513088
math500_r1distill8b,math,math500,dufs_liu,c243,mode,mode,drop,mode,0.83313410128233,0.6391244403301033
math500_r1distill8b,math,math500,iu_pcr,c244,mode,mode,raw,drop,0.8309063247120192,0.6322752877608734
math500_r1distill8b,math,math500,dufs_liu,c244,mode,mode,raw,drop,0.8311780047815692,0.6324845667086292
math500_r1distill8b,math,math500,iu_pcr,c245,mode,mode,raw,raw,0.8378069984785914,0.643120290532049
math500_r1distill8b,math,math500,dufs_liu,c245,mode,mode,raw,raw,0.8379700065203216,0.6438931018156278
math500_r1distill8b,math,math500,iu_pcr,c246,mode,mode,raw,squared,0.8315040208650294,0.6336685605979101
math500_r1distill8b,math,math500,dufs_liu,c246,mode,mode,raw,squared,0.8315583568789393,0.6345840946400763
math500_r1distill8b,math,math500,iu_pcr,c247,mode,mode,raw,mode,0.8312866768093893,0.6333849176537826
math500_r1distill8b,math,math500,dufs_liu,c247,mode,mode,raw,mode,0.8316126928928493,0.6340916963202342
math500_r1distill8b,math,math500,iu_pcr,c248,mode,mode,squared,drop,0.8322103890458595,0.6332682319215586
math500_r1distill8b,math,math500,dufs_liu,c248,mode,mode,squared,drop,0.8325907411432297,0.6334030473623169
math500_r1distill8b,math,math500,iu_pcr,c249,mode,mode,squared,raw,0.8384046946316018,0.6445528757435989
math500_r1distill8b,math,math500,dufs_liu,c249,mode,mode,squared,raw,0.8387307107150618,0.6444557458007261
math500_r1distill8b,math,math500,iu_pcr,c250,mode,mode,squared,squared,0.83324277331015,0.6368138380457147
math500_r1distill8b,math,math500,dufs_liu,c250,mode,mode,squared,squared,0.8332971093240599,0.6380171621147703
math500_r1distill8b,math,math500,iu_pcr,c251,mode,mode,squared,mode,0.8324820691154096,0.6340188952698601
math500_r1distill8b,math,math500,dufs_liu,c251,mode,mode,squared,mode,0.8329167572266899,0.6352326819613354
math500_r1distill8b,math,math500,iu_pcr,c252,mode,mode,mode,drop,0.8317757009345794,0.6321499721222823
math500_r1distill8b,math,math500,dufs_liu,c252,mode,mode,mode,drop,0.8318300369484894,0.6330978543206982
math500_r1distill8b,math,math500,iu_pcr,c253,mode,mode,mode,raw,0.8384590306455119,0.6432930410642963
math500_r1distill8b,math,math500,dufs_liu,c253,mode,mode,mode,raw,0.8382960226037818,0.6435112817817019
math500_r1distill8b,math,math500,iu_pcr,c254,mode,mode,mode,squared,0.8328080851988698,0.6357190620553315
math500_r1distill8b,math,math500,dufs_liu,c254,mode,mode,mode,squared,0.8329710932405999,0.6367841138134499
math500_r1distill8b,math,math500,iu_pcr,c255,mode,mode,mode,mode,0.8326450771571399,0.6346096312743048
math500_r1distill8b,math,math500,dufs_liu,c255,mode,mode,mode,mode,0.83302542925451,0.636456878244266
math500_r1distill8b_mn4096,math,math500,iu_pcr,c000,drop,drop,drop,drop,0.8317687170146186,0.7217647284371385
math500_r1distill8b_mn4096,math,math500,dufs_liu,c000,drop,drop,drop,drop,0.8321423567325207,0.7222557486774862
math500_r1distill8b_mn4096,math,math500,iu_pcr,c001,drop,drop,drop,raw,0.8352248844052124,0.7260912045786115
math500_r1distill8b_mn4096,math,math500,dufs_liu,c001,drop,drop,drop,raw,0.835458409228901,0.7256307616545484
math500_r1distill8b_mn4096,math,math500,iu_pcr,c002,drop,drop,drop,squared,0.8327028163093737,0.7187230051746981
math500_r1distill8b_mn4096,math,math500,dufs_liu,c002,drop,drop,drop,squared,0.8328429312035869,0.7187317472691968
math500_r1distill8b_mn4096,math,math500,iu_pcr,c003,drop,drop,drop,mode,0.8359254588762786,0.7256211752370333
math500_r1distill8b_mn4096,math,math500,dufs_liu,c003,drop,drop,drop,mode,0.8359254588762786,0.7255792737839968
math500_r1distill8b_mn4096,math,math500,iu_pcr,c004,drop,drop,raw,drop,0.8311615524730278,0.7205750338116278
math500_r1distill8b_mn4096,math,math500,dufs_liu,c004,drop,drop,raw,drop,0.8318621269440941,0.7215470713749969
math500_r1distill8b_mn4096,math,math500,iu_pcr,c005,drop,drop,raw,raw,0.8334968007099155,0.7224534541791142
math500_r1distill8b_mn4096,math,math500,dufs_liu,c005,drop,drop,raw,raw,0.8340105553220307,0.7233946920425337
math500_r1distill8b_mn4096,math,math500,iu_pcr,c006,drop,drop,raw,squared,0.8307412077903881,0.7168225941898012
math500_r1distill8b_mn4096,math,math500,dufs_liu,c006,drop,drop,raw,squared,0.8307879127551259,0.7165417807050956
math500_r1distill8b_mn4096,math,math500,iu_pcr,c007,drop,drop,raw,mode,0.8338237354630798,0.7229040001333891
math500_r1distill8b_mn4096,math,math500,dufs_liu,c007,drop,drop,raw,mode,0.8341973751809817,0.7230180150386447
math500_r1distill8b_mn4096,math,math500,iu_pcr,c008,drop,drop,squared,drop,0.8328896361683247,0.7234880856855403
math500_r1distill8b_mn4096,math,math500,dufs_liu,c008,drop,drop,squared,drop,0.833777030498342,0.7243751185501393
math500_r1distill8b_mn4096,math,math500,iu_pcr,c009,drop,drop,squared,raw,0.8362990985941805,0.7268745851465971
math500_r1distill8b_mn4096,math,math500,dufs_liu,c009,drop,drop,squared,raw,0.8363458035589184,0.7265175391360187
math500_r1distill8b_mn4096,math,math500,iu_pcr,c010,drop,drop,squared,squared,0.8325627014151604,0.7187118358434137
math500_r1distill8b_mn4096,math,math500,dufs_liu,c010,drop,drop,squared,squared,0.8325627014151604,0.7187448646248222
math500_r1distill8b_mn4096,math,math500,iu_pcr,c011,drop,drop,squared,mode,0.8358320489468031,0.7254970347180293
math500_r1distill8b_mn4096,math,math500,dufs_liu,c011,drop,drop,squared,mode,0.8361122787352295,0.7257508934296554
math500_r1distill8b_mn4096,math,math500,iu_pcr,c012,drop,drop,mode,drop,0.8312549624025034,0.7211639001078366
math500_r1distill8b_mn4096,math,math500,dufs_liu,c012,drop,drop,mode,drop,0.8314884872261921,0.7207261735322121
math500_r1distill8b_mn4096,math,math500,iu_pcr,c013,drop,drop,mode,raw,0.834150670216244,0.7233613550756055
math500_r1distill8b_mn4096,math,math500,dufs_liu,c013,drop,drop,mode,raw,0.8345243099341461,0.7233635684483021
math500_r1distill8b_mn4096,math,math500,iu_pcr,c014,drop,drop,mode,squared,0.8308813226846014,0.7173196996082529
math500_r1distill8b_mn4096,math,math500,dufs_liu,c014,drop,drop,mode,squared,0.8309747326140768,0.7173558902821247
math500_r1distill8b_mn4096,math,math500,iu_pcr,c015,drop,drop,mode,mode,0.8339171453925552,0.7235107355593897
math500_r1distill8b_mn4096,math,math500,dufs_liu,c015,drop,drop,mode,mode,0.8344776049694083,0.7240941010083963
math500_r1distill8b_mn4096,math,math500,iu_pcr,c016,drop,raw,drop,drop,0.8155153892858813,0.7092257979948314
math500_r1distill8b_mn4096,math,math500,dufs_liu,c016,drop,raw,drop,drop,0.819298491429639,0.7133579069601184
math500_r1distill8b_mn4096,math,math500,iu_pcr,c017,drop,raw,drop,raw,0.8196254261828032,0.7159145998556351
math500_r1distill8b_mn4096,math,math500,dufs_liu,c017,drop,raw,drop,raw,0.8228480687497082,0.7150029115326488
math500_r1distill8b_mn4096,math,math500,iu_pcr,c018,drop,raw,drop,squared,0.8203260006538694,0.7111842878900204
math500_r1distill8b_mn4096,math,math500,dufs_liu,c018,drop,raw,drop,squared,0.8229881836439212,0.7176237494901531
math500_r1distill8b_mn4096,math,math500,iu_pcr,c019,drop,raw,drop,mode,0.8250432020923825,0.7163983320849034
math500_r1distill8b_mn4096,math,math500,dufs_liu,c019,drop,raw,drop,mode,0.8276119751529588,0.7235199115732129
math500_r1distill8b_mn4096,math,math500,iu_pcr,c020,drop,raw,raw,drop,0.8178973424875065,0.7159842808029709
math500_r1distill8b_mn4096,math,math500,dufs_liu,c020,drop,raw,raw,drop,0.8211666900191491,0.7179884982128354
math500_r1distill8b_mn4096,math,math500,iu_pcr,c021,drop,raw,raw,raw,0.8213535098781001,0.7199389635524088
math500_r1distill8b_mn4096,math,math500,dufs_liu,c021,drop,raw,raw,raw,0.8261641212460885,0.7224182021381559
math500_r1distill8b_mn4096,math,math500,iu_pcr,c022,drop,raw,raw,squared,0.8199523609359675,0.7180203398837315
math500_r1distill8b_mn4096,math,math500,dufs_liu,c022,drop,raw,raw,squared,0.8218672644902153,0.7166071029643173
math500_r1distill8b_mn4096,math,math500,iu_pcr,c023,drop,raw,raw,mode,0.8247629723039559,0.7228232076939201
math500_r1distill8b_mn4096,math,math500,dufs_liu,c023,drop,raw,raw,mode,0.8278922049413854,0.7240462788838619
math500_r1distill8b_mn4096,math,math500,iu_pcr,c024,drop,raw,squared,drop,0.8182242772406706,0.7122608670752082
math500_r1distill8b_mn4096,math,math500,dufs_liu,c024,drop,raw,squared,drop,0.8219606744196909,0.7150376312198897
math500_r1distill8b_mn4096,math,math500,iu_pcr,c025,drop,raw,squared,raw,0.8221941992433796,0.7149050386721665
math500_r1distill8b_mn4096,math,math500,dufs_liu,c025,drop,raw,squared,raw,0.8262575311755639,0.7226640515195097
math500_r1distill8b_mn4096,math,math500,iu_pcr,c026,drop,raw,squared,squared,0.8209798701601979,0.7115102849837526
math500_r1distill8b_mn4096,math,math500,dufs_liu,c026,drop,raw,squared,squared,0.82364205315025,0.7176167374329724
math500_r1distill8b_mn4096,math,math500,iu_pcr,c027,drop,raw,squared,mode,0.8258838914576621,0.7215794675400307
math500_r1distill8b_mn4096,math,math500,dufs_liu,c027,drop,raw,squared,mode,0.8285927794124515,0.7245882874506395
math500_r1distill8b_mn4096,math,math500,iu_pcr,c028,drop,raw,mode,drop,0.8180374573817195,0.7158643191517243
math500_r1distill8b_mn4096,math,math500,dufs_liu,c028,drop,raw,mode,drop,0.8205128205128206,0.7184984487456519
math500_r1distill8b_mn4096,math,math500,iu_pcr,c029,drop,raw,mode,raw,0.8217738545607397,0.7213537649291749
math500_r1distill8b_mn4096,math,math500,dufs_liu,c029,drop,raw,mode,raw,0.8254168418102844,0.7198540445123562
math500_r1distill8b_mn4096,math,math500,iu_pcr,c030,drop,raw,mode,squared,0.8194386063238521,0.71779721651001
math500_r1distill8b_mn4096,math,math500,dufs_liu,c030,drop,raw,mode,squared,0.8209331651954603,0.714389565268588
math500_r1distill8b_mn4096,math,math500,iu_pcr,c031,drop,raw,mode,mode,0.8247162673392181,0.7227298323084899
math500_r1distill8b_mn4096,math,math500,dufs_liu,c031,drop,raw,mode,mode,0.827565270188221,0.7217297242033505
math500_r1distill8b_mn4096,math,math500,iu_pcr,c032,drop,squared,drop,drop,0.8327962262388492,0.7245380123307237
math500_r1distill8b_mn4096,math,math500,dufs_liu,c032,drop,squared,drop,drop,0.8336369156041288,0.7235620922860454
math500_r1distill8b_mn4096,math,math500,iu_pcr,c033,drop,squared,drop,raw,0.8358787539115408,0.7272016219087478
math500_r1distill8b_mn4096,math,math500,dufs_liu,c033,drop,squared,drop,raw,0.8365326234178694,0.7268620863554124
math500_r1distill8b_mn4096,math,math500,iu_pcr,c034,drop,squared,drop,squared,0.8325627014151604,0.7189083186349018
math500_r1distill8b_mn4096,math,math500,dufs_liu,c034,drop,squared,drop,squared,0.8333566858157021,0.7197553803398431
math500_r1distill8b_mn4096,math,math500,iu_pcr,c035,drop,squared,drop,mode,0.8363458035589183,0.7262374607422261
math500_r1distill8b_mn4096,math,math500,dufs_liu,c035,drop,squared,drop,mode,0.8369529681005091,0.7263902662666697
math500_r1distill8b_mn4096,math,math500,iu_pcr,c036,drop,squared,raw,drop,0.8317220120498808,0.7220358019580866
math500_r1distill8b_mn4096,math,math500,dufs_liu,c036,drop,squared,raw,drop,0.8324225865209471,0.7212852739288118
math500_r1distill8b_mn4096,math,math500,iu_pcr,c037,drop,squared,raw,raw,0.8344776049694083,0.7241836647255259
math500_r1distill8b_mn4096,math,math500,dufs_liu,c037,drop,squared,raw,raw,0.8353182943346877,0.7236269084441449
