lane,representation,graph,tie_seed,graph_role,cells,median_raw_target_effect,exact_eligible_cells,exact_eligible_fraction,median_exact_target_effect,fraction_exact_effect_positive,fraction_exact_holm_p_le_0p05,median_exact_purity_excess,crt_eligible_cells,crt_eligible_fraction,median_crt_target_effect,fraction_crt_effect_positive,fraction_crt_holm_p_le_0p05,median_crt_purity_excess,pair_eligible_cells,pair_eligible_fraction,median_pair_target_effect,fraction_pair_effect_positive,fraction_pair_holm_p_le_0p05,median_pair_purity_excess,median_length_effect,healthy_graph_fraction,median_largest_component_fraction,median_isolated_fraction,mean_iu_auroc,mean_liu_auroc,mean_liu_delta_auroc,spearman_exact_effect_vs_liu_delta
processbench,train_residualized,permuted_self_safe_union_knn_k7,211,control,4,-0.010767861078817251,4,1.0,-0.014507003302758231,0.0,0.0,-0.006417275046082638,3,0.75,-0.015522247886696244,0.0,0.0,-0.0056645044516631105,4,1.0,-0.003552206098970316,0.0,0.0,-0.003523910703434996,-0.0031715284690734293,1.0,1.0,0.0,0.7393293757116732,0.7392991809577596,-3.0194753913609373e-05,0.19999999999999998
processbench,train_residualized,permuted_self_safe_union_knn_k7,307,control,4,0.0008346247438579203,4,1.0,0.007028113865072478,0.75,0.0,0.002142340713524704,3,0.75,-0.000514001759782175,0.3333333333333333,0.0,-0.0035351148299826995,4,1.0,0.011066902684652033,0.75,0.0,0.004345555590105243,0.012319199624734238,1.0,1.0,0.0,0.7393293757116732,0.7393329437591789,3.568047505758676e-06,-1.0
ragtruth,original,union_knn_k7_self_safe,101,candidate,1,0.3140253639033381,1,1.0,0.22518580533265864,1.0,1.0,0.10082853580488305,1,1.0,0.22982126405502978,1.0,1.0,0.10421616415555446,1,1.0,0.12161238732945649,1.0,1.0,0.047919815456476944,0.9395288299478094,1.0,1.0,0.0,0.7605228554775729,0.7628746593136662,0.002351803836093236,nan
ragtruth,original,union_knn_k7_self_safe,211,candidate,1,0.3140253639033381,1,1.0,0.22518580533265864,1.0,1.0,0.10082853580488305,1,1.0,0.22982126405502978,1.0,1.0,0.10421616415555446,1,1.0,0.12161238732945649,1.0,1.0,0.047919815456476944,0.9395288299478094,1.0,1.0,0.0,0.7605228554775729,0.7628746593136662,0.002351803836093236,nan
ragtruth,original,union_knn_k7_self_safe,307,candidate,1,0.3140253639033381,1,1.0,0.22518580533265864,1.0,1.0,0.10082853580488305,1,1.0,0.22982126405502978,1.0,1.0,0.10421616415555446,1,1.0,0.12161238732945649,1.0,1.0,0.047919815456476944,0.9395288299478094,1.0,1.0,0.0,0.7605228554775729,0.7628746593136662,0.002351803836093236,nan
ragtruth,original,radius_edge_matched_k7,101,candidate,1,0.25045022431449093,1,1.0,0.18792685592657526,1.0,1.0,0.10849724772712865,1,1.0,0.19024468925384982,1.0,1.0,0.11066721797212031,1,1.0,0.1000844185766433,1.0,1.0,0.055010014028720744,0.6192780619585785,0.0,0.8138888888888889,0.13555555555555557,0.7605228554775729,0.7616898297237904,0.0011669742462174781,nan
ragtruth,original,radius_edge_matched_k7,211,candidate,1,0.25045022431449093,1,1.0,0.18792685592657526,1.0,1.0,0.10849724772712865,1,1.0,0.19024468925384982,1.0,1.0,0.11066721797212031,1,1.0,0.1000844185766433,1.0,1.0,0.055010014028720744,0.6192780619585785,0.0,0.8138888888888889,0.13555555555555557,0.7605228554775729,0.7616898297237904,0.0011669742462174781,nan
ragtruth,original,radius_edge_matched_k7,307,candidate,1,0.25045022431449093,1,1.0,0.18792685592657526,1.0,1.0,0.10849724772712865,1,1.0,0.19024468925384982,1.0,1.0,0.11066721797212031,1,1.0,0.1000844185766433,1.0,1.0,0.055010014028720744,0.6192780619585785,0.0,0.8138888888888889,0.13555555555555557,0.7605228554775729,0.7616898297237904,0.0011669742462174781,nan
ragtruth,original,adaptive_knn_mean7_k3_25,101,candidate,1,0.31008700288070573,1,1.0,0.21780070638181215,1.0,1.0,0.08935052957520895,1,1.0,0.22510890825280858,1.0,1.0,0.09493738623291148,1,1.0,0.1184582949951084,1.0,1.0,0.0414597719090124,0.9449687164448203,1.0,1.0,0.0,0.7605228554775729,0.7628976161840836,0.002374760706510659,nan
ragtruth,original,adaptive_knn_mean7_k3_25,211,candidate,1,0.31008699199219397,1,1.0,0.21780070638181215,1.0,1.0,0.08935052957520895,1,1.0,0.22510891479574036,1.0,1.0,0.09493739664055711,1,1.0,0.1184582949951084,1.0,1.0,0.0414597719090124,0.9449687154737111,1.0,1.0,0.0,0.7605228554775729,0.7628976161840836,0.002374760706510659,nan
ragtruth,original,adaptive_knn_mean7_k3_25,307,candidate,1,0.31008699943233536,1,1.0,0.21780070638181215,1.0,1.0,0.08935052957520895,1,1.0,0.2251089134604641,1.0,1.0,0.09493739455902794,1,1.0,0.1184582949951084,1.0,1.0,0.0414597719090124,0.9449687158837163,1.0,1.0,0.0,0.7605228554775729,0.7628976161840836,0.002374760706510659,nan
ragtruth,original,diffusion_edge_matched_base25_t2,101,candidate,1,0.2922153002172908,1,1.0,0.21162091887034462,1.0,1.0,0.09817081666410588,1,1.0,0.21617283751221733,1.0,1.0,0.10081988740291314,1,1.0,0.11950466273369692,1.0,1.0,0.048636326598082924,0.8460105075615636,1.0,0.9855555555555555,0.014444444444444444,0.7605228554775729,0.7630213282079994,0.002498472730426471,nan
ragtruth,original,diffusion_edge_matched_base25_t2,211,candidate,1,0.2922153002172908,1,1.0,0.21162091887034462,1.0,1.0,0.09817081666410588,1,1.0,0.21617283751221733,1.0,1.0,0.10081988740291314,1,1.0,0.11950466273369692,1.0,1.0,0.048636326598082924,0.8460105075615636,1.0,0.9855555555555555,0.014444444444444444,0.7605228554775729,0.7630213282079994,0.002498472730426471,nan
ragtruth,original,diffusion_edge_matched_base25_t2,307,candidate,1,0.2922153002172908,1,1.0,0.21162091887034462,1.0,1.0,0.09817081666410588,1,1.0,0.21617283751221733,1.0,1.0,0.10081988740291314,1,1.0,0.11950466273369692,1.0,1.0,0.048636326598082924,0.8460105075615636,1.0,0.9855555555555555,0.014444444444444444,0.7605228554775729,0.7630213282079994,0.002498472730426471,nan
ragtruth,original,diffusion_edge_matched_base25_t4,101,candidate,1,0.27704575171572693,1,1.0,0.19797885542805507,1.0,1.0,0.0925508824729454,1,1.0,0.20022485695420364,1.0,1.0,0.09406441795832499,1,1.0,0.10567305959314216,1.0,1.0,0.04437883286295097,0.8241110567873339,1.0,0.9855555555555555,0.014444444444444444,0.7605228554775729,0.7629154715277414,0.0023926160501684945,nan
ragtruth,original,diffusion_edge_matched_base25_t4,211,candidate,1,0.27704575171572693,1,1.0,0.19797885542805507,1.0,1.0,0.0925508824729454,1,1.0,0.20022485695420364,1.0,1.0,0.09406441795832499,1,1.0,0.10567305959314216,1.0,1.0,0.04437883286295097,0.8241110567873339,1.0,0.9855555555555555,0.014444444444444444,0.7605228554775729,0.7629154715277414,0.0023926160501684945,nan
ragtruth,original,diffusion_edge_matched_base25_t4,307,candidate,1,0.27704575171572693,1,1.0,0.19797885542805507,1.0,1.0,0.0925508824729454,1,1.0,0.20022485695420364,1.0,1.0,0.09406441795832499,1,1.0,0.10567305959314216,1.0,1.0,0.04437883286295097,0.8241110567873339,1.0,0.9855555555555555,0.014444444444444444,0.7605228554775729,0.7629154715277414,0.0023926160501684945,nan
ragtruth,original,deployed_union_knn_k7,101,control,1,0.3138971974750517,1,1.0,0.22503064540319534,1.0,0.0,0.10074161681897498,1,1.0,0.2296508971790891,1.0,0.0,0.10407379626798052,1,1.0,0.12154602686912964,1.0,0.0,0.04784938156986207,0.9395026529053669,1.0,1.0,0.0,0.7605228554775729,0.7628823116038053,0.00235945612623234,nan
ragtruth,original,deployed_union_knn_k7,211,control,1,0.3138971974750517,1,1.0,0.22503064540319534,1.0,0.0,0.10074161681897498,1,1.0,0.2296508971790891,1.0,0.0,0.10407379626798052,1,1.0,0.12154602686912964,1.0,0.0,0.04784938156986207,0.9395026529053669,1.0,1.0,0.0,0.7605228554775729,0.7628823116038053,0.00235945612623234,nan
ragtruth,original,deployed_union_knn_k7,307,control,1,0.3138971974750517,1,1.0,0.22503064540319534,1.0,0.0,0.10074161681897498,1,1.0,0.2296508971790891,1.0,0.0,0.10407379626798052,1,1.0,0.12154602686912964,1.0,0.0,0.04784938156986207,0.9395026529053669,1.0,1.0,0.0,0.7605228554775729,0.7628823116038053,0.00235945612623234,nan
ragtruth,original,mutual_knn_k7,101,control,1,0.28552489618807503,1,1.0,0.19528068847275212,1.0,0.0,0.09906452012367861,1,1.0,0.19943056676793355,1.0,0.0,0.10226979411642723,1,1.0,0.09864179435986278,1.0,0.0,0.04532537419948235,0.909492233809926,1.0,0.9394444444444444,0.026111111111111113,0.7605228554775729,0.7618849631223384,0.00136210764476552,nan
ragtruth,original,mutual_knn_k7,211,control,1,0.28552544855750295,1,1.0,0.19528068847275212,1.0,0.0,0.09906452012367861,1,1.0,0.1994305450992937,1.0,0.0,0.10226979411642723,1,1.0,0.09864179435986278,1.0,0.0,0.04532537419948235,0.9094948814923451,1.0,0.9394444444444444,0.026111111111111113,0.7605228554775729,0.7618849631223384,0.00136210764476552,nan
ragtruth,original,mutual_knn_k7,307,control,1,0.28552544855750295,1,1.0,0.19528068847275212,1.0,0.0,0.09906452012367861,1,1.0,0.1994305450992937,1.0,0.0,0.10226979411642723,1,1.0,0.09864179435986278,1.0,0.0,0.04532537419948235,0.9094948814923451,1.0,0.9394444444444444,0.026111111111111113,0.7605228554775729,0.7618849631223384,0.00136210764476552,nan
ragtruth,original,length_only_knn_k7,101,control,1,0.12626070619761717,1,1.0,-0.002561842442797584,0.0,0.0,-0.0008355181519127397,1,1.0,-0.003600854556034246,0.0,0.0,-0.0014690409323107056,1,1.0,-0.0021393207476721244,0.0,0.0,-0.0016995704085176477,0.9793057648823288,0.0,0.1272222222222222,0.0,0.7605228554775729,0.7581927331302075,-0.0023301223473654042,nan
ragtruth,original,length_only_knn_k7,211,control,1,0.12583950127191662,1,1.0,-0.004271147103078395,0.0,0.0,-0.0029104978190022113,1,1.0,-0.005025158900538325,0.0,0.0,-0.0037302513642648583,1,1.0,-0.0005088781256266662,0.0,0.0,-0.0010819287216300433,0.97930095026014,0.0,0.1272222222222222,0.0,0.7605228554775729,0.7580753980147409,-0.0024474574628320367,nan
ragtruth,original,length_only_knn_k7,307,control,1,0.13101870494222523,1,1.0,0.0030088073130793065,1.0,0.0,6.38200639691e-05,1,1.0,0.002145578654142957,1.0,0.0,-0.0006618762681604995,1,1.0,0.0033468868337682596,1.0,0.0,0.00018572193394539305,0.9793101821915184,0.0,0.1272222222222222,0.0,0.7605228554775729,0.7583011405738453,-0.0022217149037275785,nan
ragtruth,original,permuted_self_safe_union_knn_k7,101,control,1,-0.012119298654891328,1,1.0,-0.007480434069851289,0.0,0.0,-0.004635912632483974,1,1.0,-0.011585598183166226,0.0,0.0,-0.005737054480626447,1,1.0,-0.005702831544593018,0.0,0.0,-0.002333120180203263,0.011849923712965896,1.0,1.0,0.0,0.7605228554775729,0.7604947970803962,-2.8058397176677907e-05,nan
ragtruth,original,permuted_self_safe_union_knn_k7,211,control,1,-0.008449029333611439,1,1.0,-0.007050346747276898,0.0,0.0,-0.005144115274072769,1,1.0,-0.009822051804972615,0.0,0.0,-0.005883694091441627,1,1.0,0.0001394147290881788,1.0,0.0,-0.0008399237003650084,0.00820514547946329,1.0,1.0,0.0,0.7605228554775729,0.7604820432634976,-4.0812214075369724e-05,nan
ragtruth,original,permuted_self_safe_union_knn_k7,307,control,1,0.0028686170485825143,1,1.0,-0.0002100670482904334,0.0,0.0,0.0016972858358087484,1,1.0,0.004165720752095249,1.0,0.0,0.004209209548032056,1,1.0,0.0009050406974801033,1.0,0.0,0.0014233758878705594,-0.016854241075521085,1.0,1.0,0.0,0.7605228554775729,0.7605496384930601,2.6783015487197304e-05,nan
ragtruth,drop_length,union_knn_k7_self_safe,101,candidate,1,0.30603099805076805,1,1.0,0.22440401524804074,1.0,1.0,0.10428784137571068,1,1.0,0.23216646000621002,1.0,1.0,0.10955568753866873,1,1.0,0.12322706256462249,1.0,1.0,0.05012185594824603,0.8076660870084349,1.0,0.9872222222222222,0.0,0.7605241308592628,0.7625264801123356,0.002002349253072744,nan
ragtruth,drop_length,union_knn_k7_self_safe,211,candidate,1,0.3060308581784307,1,1.0,0.22440401524804074,1.0,1.0,0.10428784137571068,1,1.0,0.23216834697394148,1.0,1.0,0.10955828614792484,1,1.0,0.12322706256462249,1.0,1.0,0.05012185594824603,0.8076654260508005,1.0,0.9872222222222222,0.0,0.7605241308592628,0.7625264801123356,0.002002349253072744,nan
ragtruth,drop_length,union_knn_k7_self_safe,307,candidate,1,0.3060308581784307,1,1.0,0.22440401524804074,1.0,1.0,0.10428784137571068,1,1.0,0.23216834697394148,1.0,1.0,0.10955828614792484,1,1.0,0.12322706256462249,1.0,1.0,0.05012185594824603,0.8076654260508005,1.0,0.9872222222222222,0.0,0.7605241308592628,0.7625264801123356,0.002002349253072744,nan
ragtruth,drop_length,radius_edge_matched_k7,101,candidate,1,0.23414184962896717,1,1.0,0.18257670393749778,1.0,1.0,0.09820674110897087,1,1.0,0.1872312424168478,1.0,1.0,0.10017602307143714,1,1.0,0.1057551199525554,1.0,1.0,0.05405257594070256,0.5377263716408031,0.0,0.7744444444444445,0.17277777777777778,0.7605241308592628,0.7613595058661181,0.0008353750068552657,nan
ragtruth,drop_length,radius_edge_matched_k7,211,candidate,1,0.23414184962896717,1,1.0,0.18257670393749778,1.0,1.0,0.09820674110897087,1,1.0,0.1872312424168478,1.0,1.0,0.10017602307143714,1,1.0,0.1057551199525554,1.0,1.0,0.05405257594070256,0.5377263716408031,0.0,0.7744444444444445,0.17277777777777778,0.7605241308592628,0.7613595058661181,0.0008353750068552657,nan
ragtruth,drop_length,radius_edge_matched_k7,307,candidate,1,0.23414184962896717,1,1.0,0.18257670393749778,1.0,1.0,0.09820674110897087,1,1.0,0.1872312424168478,1.0,1.0,0.10017602307143714,1,1.0,0.1057551199525554,1.0,1.0,0.05405257594070256,0.5377263716408031,0.0,0.7744444444444445,0.17277777777777778,0.7605241308592628,0.7613595058661181,0.0008353750068552657,nan
ragtruth,drop_length,adaptive_knn_mean7_k3_25,101,candidate,1,0.3088001341414233,1,1.0,0.2288081275894046,1.0,1.0,0.10610546331910475,1,1.0,0.23519979583284548,1.0,1.0,0.11235652794445972,1,1.0,0.12230365775366046,1.0,1.0,0.0481401730482125,0.8217556112967399,1.0,1.0,0.0,0.7605241308592628,0.7625086247686776,0.0019844939094147973,nan
ragtruth,drop_length,adaptive_knn_mean7_k3_25,211,candidate,1,0.3088001341414233,1,1.0,0.2288081275894046,1.0,1.0,0.10610546331910475,1,1.0,0.23519979583284548,1.0,1.0,0.11235652794445972,1,1.0,0.12230365775366046,1.0,1.0,0.0481401730482125,0.8217556112967399,1.0,1.0,0.0,0.7605241308592628,0.7625086247686776,0.0019844939094147973,nan
ragtruth,drop_length,adaptive_knn_mean7_k3_25,307,candidate,1,0.3088001341414233,1,1.0,0.2288081275894046,1.0,1.0,0.10610546331910475,1,1.0,0.23519979583284548,1.0,1.0,0.11235652794445972,1,1.0,0.12230365775366046,1.0,1.0,0.0481401730482125,0.8217556112967399,1.0,1.0,0.0,0.7605241308592628,0.7625086247686776,0.0019844939094147973,nan
ragtruth,drop_length,diffusion_edge_matched_base25_t2,101,candidate,1,0.29984209702429115,1,1.0,0.22491306341268968,1.0,1.0,0.10415397013053229,1,1.0,0.23147121839575543,1.0,1.0,0.10809905315377155,1,1.0,0.12497666450133058,1.0,1.0,0.05159374809801087,0.7425195127926959,1.0,0.9855555555555555,0.0016666666666666668,0.7605241308592628,0.762100502627924,0.0015763717686611,nan
ragtruth,drop_length,diffusion_edge_matched_base25_t2,211,candidate,1,0.29984209702429115,1,1.0,0.22491306341268968,1.0,1.0,0.10415397013053229,1,1.0,0.23147121839575543,1.0,1.0,0.10809905315377155,1,1.0,0.12497666450133058,1.0,1.0,0.05159374809801087,0.7425195127926959,1.0,0.9855555555555555,0.0016666666666666668,0.7605241308592628,0.762100502627924,0.0015763717686611,nan
ragtruth,drop_length,diffusion_edge_matched_base25_t2,307,candidate,1,0.29984209702429115,1,1.0,0.22491306341268968,1.0,1.0,0.10415397013053229,1,1.0,0.23147121839575543,1.0,1.0,0.10809905315377155,1,1.0,0.12497666450133058,1.0,1.0,0.05159374809801087,0.7425195127926959,1.0,0.9855555555555555,0.0016666666666666668,0.7605241308592628,0.762100502627924,0.0015763717686611,nan
ragtruth,drop_length,diffusion_edge_matched_base25_t4,101,candidate,1,0.2904578235586669,1,1.0,0.22309900183715894,1.0,1.0,0.1038880757514331,1,1.0,0.22890291928081766,1.0,1.0,0.1065272349898918,1,1.0,0.1285594897645366,1.0,1.0,0.05320519917715694,0.6741401083546649,1.0,0.9855555555555555,0.014444444444444444,0.7605241308592628,0.7626629459531501,0.0021388150938872474,nan
ragtruth,drop_length,diffusion_edge_matched_base25_t4,211,candidate,1,0.2904578235586669,1,1.0,0.22309900183715894,1.0,1.0,0.1038880757514331,1,1.0,0.22890291928081766,1.0,1.0,0.1065272349898918,1,1.0,0.1285594897645366,1.0,1.0,0.05320519917715694,0.6741401083546649,1.0,0.9855555555555555,0.014444444444444444,0.7605241308592628,0.7626629459531501,0.0021388150938872474,nan
ragtruth,drop_length,diffusion_edge_matched_base25_t4,307,candidate,1,0.2904578235586669,1,1.0,0.22309900183715894,1.0,1.0,0.1038880757514331,1,1.0,0.22890291928081766,1.0,1.0,0.1065272349898918,1,1.0,0.1285594897645366,1.0,1.0,0.05320519917715694,0.6741401083546649,1.0,0.9855555555555555,0.014444444444444444,0.7605241308592628,0.7626629459531501,0.0021388150938872474,nan
ragtruth,drop_length,deployed_union_knn_k7,101,control,1,0.305891418185184,1,1.0,0.22428244961452828,1.0,0.0,0.10451759173699893,1,1.0,0.23202257312669203,1.0,0.0,0.10975454776932225,1,1.0,0.12309796903901576,1.0,0.0,0.05016507105010093,0.8077026846163541,1.0,0.9872222222222222,0.0,0.7605241308592628,0.7625328570207849,0.002008726161522034,nan
ragtruth,drop_length,deployed_union_knn_k7,211,control,1,0.305891418185184,1,1.0,0.22428244961452828,1.0,0.0,0.10451759173699893,1,1.0,0.23202257312669203,1.0,0.0,0.10975454776932225,1,1.0,0.12309796903901576,1.0,0.0,0.05016507105010093,0.8077026846163541,1.0,0.9872222222222222,0.0,0.7605241308592628,0.7625328570207849,0.002008726161522034,nan
ragtruth,drop_length,deployed_union_knn_k7,307,control,1,0.305891418185184,1,1.0,0.22428244961452828,1.0,0.0,0.10451759173699893,1,1.0,0.23202257312669203,1.0,0.0,0.10975454776932225,1,1.0,0.12309796903901576,1.0,0.0,0.05016507105010093,0.8077026846163541,1.0,0.9872222222222222,0.0,0.7605241308592628,0.7625328570207849,0.002008726161522034,nan
ragtruth,drop_length,mutual_knn_k7,101,control,1,0.297368156701858,1,1.0,0.22093320711088316,1.0,0.0,0.1119760594210818,1,1.0,0.2232451985047273,1.0,0.0,0.11543586622293067,1,1.0,0.1186169820627728,1.0,0.0,0.05191090866903647,0.8035956138543162,1.0,0.92,0.03888888888888889,0.7605241308592628,0.7616298867843674,0.0011057559251045346,nan
ragtruth,drop_length,mutual_knn_k7,211,control,1,0.2973771708350389,1,1.0,0.22093320711088316,1.0,0.0,0.1119760594210818,1,1.0,0.22324521697779592,1.0,0.0,0.11543586622293067,1,1.0,0.1186169820627728,1.0,0.0,0.05191090866903647,0.8035939619815169,1.0,0.92,0.03888888888888889,0.7605241308592628,0.7616298867843674,0.0011057559251045346,nan
ragtruth,drop_length,mutual_knn_k7,307,control,1,0.2973771708350389,1,1.0,0.22093320711088316,1.0,0.0,0.1119760594210818,1,1.0,0.22324521697779592,1.0,0.0,0.11543586622293067,1,1.0,0.1186169820627728,1.0,0.0,0.05191090866903647,0.8035939619815169,1.0,0.92,0.03888888888888889,0.7605241308592628,0.7616298867843674,0.0011057559251045346,nan
ragtruth,drop_length,length_only_knn_k7,101,control,1,0.13129205493331314,1,1.0,0.0029795671019248603,1.0,0.0,0.0005958951607089036,1,1.0,0.001017782966489159,1.0,0.0,-0.0005735570097049614,1,1.0,-0.0013340815193257256,0.0,0.0,-0.0012430925931000703,0.9793198027513008,0.0,0.1272222222222222,0.0,0.7605241308592628,0.7587717564174017,-0.0017523744418611598,nan
ragtruth,drop_length,length_only_knn_k7,211,control,1,0.1296339709078599,1,1.0,0.0012542348822003559,1.0,0.0,0.00034924654753942797,1,1.0,-0.0005170669396880822,0.0,0.0,-0.0005250454026993756,1,1.0,0.0025696343285131792,1.0,0.0,0.0004718829285854653,0.9793136806561507,0.0,0.1272222222222222,0.0,0.7605241308592628,0.7588010901962684,-0.0017230406629944461,nan
ragtruth,drop_length,length_only_knn_k7,307,control,1,0.12434052937840023,1,1.0,-0.005242971128283079,0.0,0.0,-0.0011907915469249186,1,1.0,-0.0060963958400920126,0.0,0.0,-0.002024481515749632,1,1.0,-0.0026217561293225508,0.0,0.0,-0.00017433890314522138,0.9793125669976182,0.0,0.1272222222222222,0.0,0.7605241308592628,0.7588661346624511,-0.0016579961968117285,nan
ragtruth,drop_length,permuted_self_safe_union_knn_k7,101,control,1,0.010807486341129345,1,1.0,0.010238653297574939,1.0,0.0,0.00493138944554683,1,1.0,0.010608156584084268,1.0,0.0,0.0053121641630972105,1,1.0,0.011980238726186037,1.0,0.0,0.004883508964679373,-0.024314748614526743,1.0,0.9872222222222222,0.0,0.7605241308592628,0.7605598415465789,3.571068731600402e-05,nan
ragtruth,drop_length,permuted_self_safe_union_knn_k7,211,control,1,-0.016423407340282654,1,1.0,-0.017399309955169955,0.0,0.0,-0.007447110736726326,1,1.0,-0.016098144923622427,0.0,0.0,-0.007361269763407119,1,1.0,-0.01267537569465283,0.0,0.0,-0.005507198043760098,-0.008105341011796921,1.0,0.9872222222222222,0.0,0.7605241308592628,0.7604692894465992,-5.4841412663653166e-05,nan
ragtruth,drop_length,permuted_self_safe_union_knn_k7,307,control,1,0.005750380351841026,1,1.0,0.009247418146158117,1.0,0.0,0.005107899977758956,1,1.0,0.006099019587807913,1.0,0.0,0.0037985597235168367,1,1.0,-8.118818927034597e-05,0.0,0.0,0.0004049659292991725,0.005927419580843762,1.0,0.9872222222222222,0.0,0.7605241308592628,0.7605521892564397,2.8058397176899952e-05,nan
ragtruth,train_residualized,union_knn_k7_self_safe,101,candidate,1,0.255025038390637,1,1.0,0.20054569220200336,1.0,1.0,0.09483977700011281,1,1.0,0.2103420751342359,1.0,1.0,0.10170522039465679,1,1.0,0.12096083415958263,1.0,1.0,0.05315097669428903,0.33706132359330526,1.0,1.0,0.0,0.6949720627640836,0.698493391609774,0.0035213288456903413,nan
ragtruth,train_residualized,union_knn_k7_self_safe,211,candidate,1,0.2550253029682053,1,1.0,0.20054569220200336,1.0,1.0,0.09483977700011281,1,1.0,0.21034084263294486,1.0,1.0,0.10170238745563343,1,1.0,0.12096083415958263,1.0,1.0,0.05315097669428903,0.33706382475464847,1.0,1.0,0.0,0.6949720627640836,0.698493391609774,0.0035213288456903413,nan
ragtruth,train_residualized,union_knn_k7_self_safe,307,candidate,1,0.2550253029682053,1,1.0,0.20054569220200336,1.0,1.0,0.09483977700011281,1,1.0,0.21034084263294486,1.0,1.0,0.10170238745563343,1,1.0,0.12096083415958263,1.0,1.0,0.05315097669428903,0.33706382475464847,1.0,1.0,0.0,0.6949720627640836,0.698493391609774,0.0035213288456903413,nan
ragtruth,train_residualized,radius_edge_matched_k7,101,candidate,1,0.20847916939526565,1,1.0,0.17645225333957268,1.0,1.0,0.08224658384628603,1,1.0,0.18145979137467197,1.0,1.0,0.08673873922948883,1,1.0,0.11919516489899099,1.0,1.0,0.053259858372834534,0.21132092199011154,0.0,0.7455555555555555,0.19666666666666666,0.6949720627640836,0.6961964291863448,0.0012243664222612027,nan
ragtruth,train_residualized,radius_edge_matched_k7,211,candidate,1,0.20847916939526565,1,1.0,0.17645225333957268,1.0,1.0,0.08224658384628603,1,1.0,0.18145979137467197,1.0,1.0,0.08673873922948883,1,1.0,0.11919516489899099,1.0,1.0,0.053259858372834534,0.21132092199011154,0.0,0.7455555555555555,0.19666666666666666,0.6949720627640836,0.6961964291863448,0.0012243664222612027,nan
ragtruth,train_residualized,radius_edge_matched_k7,307,candidate,1,0.20847916939526565,1,1.0,0.17645225333957268,1.0,1.0,0.08224658384628603,1,1.0,0.18145979137467197,1.0,1.0,0.08673873922948883,1,1.0,0.11919516489899099,1.0,1.0,0.053259858372834534,0.21132092199011154,0.0,0.7455555555555555,0.19666666666666666,0.6949720627640836,0.6961964291863448,0.0012243664222612027,nan
ragtruth,train_residualized,adaptive_knn_mean7_k3_25,101,candidate,1,0.24477554783497366,1,1.0,0.19490682936746298,1.0,1.0,0.09351373808204733,1,1.0,0.2033036039454886,1.0,1.0,0.09933487552220166,1,1.0,0.11752534251123863,1.0,1.0,0.04827192159389604,0.31340982516319343,1.0,1.0,0.0,0.6949720627640836,0.698413042563313,0.0034409797992294155,nan
ragtruth,train_residualized,adaptive_knn_mean7_k3_25,211,candidate,1,0.24477554783497366,1,1.0,0.19490682936746298,1.0,1.0,0.09351373808204733,1,1.0,0.2033036039454886,1.0,1.0,0.09933487552220166,1,1.0,0.11752534251123863,1.0,1.0,0.04827192159389604,0.31340982516319343,1.0,1.0,0.0,0.6949720627640836,0.698413042563313,0.0034409797992294155,nan
ragtruth,train_residualized,adaptive_knn_mean7_k3_25,307,candidate,1,0.24477554783497366,1,1.0,0.19490682936746298,1.0,1.0,0.09351373808204733,1,1.0,0.2033036039454886,1.0,1.0,0.09933487552220166,1,1.0,0.11752534251123863,1.0,1.0,0.04827192159389604,0.31340982516319343,1.0,1.0,0.0,0.6949720627640836,0.698413042563313,0.0034409797992294155,nan
ragtruth,train_residualized,diffusion_edge_matched_base25_t2,101,candidate,1,0.23730618015607138,1,1.0,0.192784149089394,1.0,1.0,0.08944754534993449,1,1.0,0.20172947012318196,1.0,1.0,0.09626712547076122,1,1.0,0.12183480634329778,1.0,1.0,0.05304757174520769,0.25801136412998843,1.0,1.0,0.0,0.6949720627640836,0.6981184293929567,0.0031463666288730208,nan
ragtruth,train_residualized,diffusion_edge_matched_base25_t2,211,candidate,1,0.23730618015607138,1,1.0,0.192784149089394,1.0,1.0,0.08944754534993449,1,1.0,0.20172947012318196,1.0,1.0,0.09626712547076122,1,1.0,0.12183480634329778,1.0,1.0,0.05304757174520769,0.25801136412998843,1.0,1.0,0.0,0.6949720627640836,0.6981184293929567,0.0031463666288730208,nan
ragtruth,train_residualized,diffusion_edge_matched_base25_t2,307,candidate,1,0.23730618015607138,1,1.0,0.192784149089394,1.0,1.0,0.08944754534993449,1,1.0,0.20172947012318196,1.0,1.0,0.09626712547076122,1,1.0,0.12183480634329778,1.0,1.0,0.05304757174520769,0.25801136412998843,1.0,1.0,0.0,0.6949720627640836,0.6981184293929567,0.0031463666288730208,nan
ragtruth,train_residualized,diffusion_edge_matched_base25_t4,101,candidate,1,0.2294401602667974,1,1.0,0.18610677603336312,1.0,1.0,0.0888898517225658,1,1.0,0.1948909943478814,1.0,1.0,0.09508782980039099,1,1.0,0.11502603653775655,1.0,1.0,0.05228046341790593,0.24315153556969424,1.0,0.9883333333333333,0.0,0.6949720627640836,0.6979079914141305,0.0029359286500468817,nan
ragtruth,train_residualized,diffusion_edge_matched_base25_t4,211,candidate,1,0.2294401602667974,1,1.0,0.18610677603336312,1.0,1.0,0.0888898517225658,1,1.0,0.1948909943478814,1.0,1.0,0.09508782980039099,1,1.0,0.11502603653775655,1.0,1.0,0.05228046341790593,0.24315153556969424,1.0,0.9883333333333333,0.0,0.6949720627640836,0.6979079914141305,0.0029359286500468817,nan
