scope,channel,a,b,phi_hits,both,a_only,b_only,phi_misses_shuffled
within_channel,energy_innovation,page_wmax,top30,0.596934760136254,462,191,288,0.32304631624833696
within_channel,energy_innovation,page_wmax,std,0.5012069055351018,367,286,261,0.29375315159954535
within_channel,energy_innovation,page_wmax,slope,0.030181595295843418,68,585,305,0.019626187185025134
within_channel,energy_innovation,page_wmax,q90,0.5623935721415113,342,311,130,0.23803895447164033
within_channel,top15_turnover,top10,top5,0.8738970403474486,540,114,22,0.8889582784458587
within_channel,top15_turnover,top10,top30,0.37107856834035025,433,221,753,0.41878217416853775
within_channel,top15_turnover,max,top5,0.9753840139908553,541,3,21,0.9754218718598903
within_channel,top15_turnover,max,top10,0.8544972705054051,521,23,133,0.8675968938950377
within_channel,top15_turnover,max,mean,0.015361739960090893,87,457,559,0.04464544735658311
within_channel,top15_turnover,max,onset80,0.9753840139908553,541,3,21,0.9764167303856566
within_channel,top15_turnover,max,top30,0.3302560602074796,358,186,828,0.3838303639425912
within_channel,top15_turnover,max,std,0.11437197287132285,126,418,447,0.06355841650868894
within_channel,top15_turnover,max,slope,0.35218579143626105,227,317,287,0.022297000705252777
within_channel,top15_turnover,max,q90,0.9600438900383212,535,9,30,0.9801827617952221
within_channel,top15_turnover,max,page_wmax,0.02519000247829652,131,413,816,0.06832600480148095
within_channel,top15_turnover,mean,top5,0.013962103753957759,89,557,473,0.043439786037294384
within_channel,top15_turnover,mean,top10,0.037645978824526895,116,530,538,0.03992631577766034
within_channel,top15_turnover,mean,onset80,0.013962103753957759,89,557,473,0.04373133200941849
within_channel,top15_turnover,mean,top30,0.10612564966614758,246,400,940,0.032687811246502295
within_channel,top15_turnover,mean,std,-0.147325624443525,6,640,567,-0.12597762576756144
within_channel,top15_turnover,mean,slope,0.07436119494893106,112,534,402,0.015127533065400685
within_channel,top15_turnover,mean,q90,0.022677091128234125,94,552,471,0.04786534829442919
within_channel,top15_turnover,mean,page_wmax,0.18909582225879662,259,387,688,0.12731287999941057
within_channel,top15_turnover,log_top5,top5,0.09508521646134159,167,711,395,0.09543573244095062
within_channel,top15_turnover,log_top5,top10,0.07774558118655298,178,700,476,0.10655677011668156
within_channel,top15_turnover,log_top5,max,0.08876201143887778,159,719,385,0.09473599620389996
within_channel,top15_turnover,log_top5,mean,-0.12778310686551952,48,830,598,-0.11092666318530744
within_channel,top15_turnover,log_top5,onset80,0.09508521646134159,167,711,395,0.0958579581902265
within_channel,top15_turnover,log_top5,top30,0.0863525800228299,302,576,884,0.16599361425544804
within_channel,top15_turnover,log_top5,std,0.36384765744523,329,549,244,0.2506045832047351
within_channel,top15_turnover,log_top5,slope,0.04135942677944212,125,753,389,0.036296708944702084
within_channel,top15_turnover,log_top5,q90,0.08877312937597215,164,714,401,0.09177305470214876
within_channel,top15_turnover,log_top5,page_wmax,0.0439163077252756,219,659,728,0.08908409248715794
within_channel,top15_turnover,cusum_top5,top5,-0.05873718823257325,92,923,470,-0.014167865497427622
within_channel,top15_turnover,cusum_top5,top10,-0.04606078169464752,119,896,535,0.01616103990512629
within_channel,top15_turnover,cusum_top5,max,-0.06592045900512489,84,931,460,-0.019209512126575474
within_channel,top15_turnover,cusum_top5,mean,-0.08610201071360495,91,924,555,-0.0035508069257587454
within_channel,top15_turnover,cusum_top5,log_top5,0.20919796217429548,356,659,522,0.13950503639666784
within_channel,top15_turnover,cusum_top5,onset80,-0.05873718823257325,92,923,470,-0.015435018412121655
within_channel,top15_turnover,cusum_top5,top30,0.05090197172611196,313,702,873,0.11675473880280506
within_channel,top15_turnover,cusum_top5,std,0.11528186189226569,203,812,370,0.07825816536379032
within_channel,top15_turnover,cusum_top5,iqr,0.13637048542088256,275,740,505,0.028909751135902117
within_channel,top15_turnover,cusum_top5,frac_above_z,-0.06536305202155353,81,934,446,-0.004056810801840499
within_channel,top15_turnover,cusum_top5,slope,-0.025895918139580577,102,913,412,0.04633532743312528
within_channel,top15_turnover,cusum_top5,jump,-0.0013547805650089312,149,866,507,0.038017743288169155
within_channel,top15_turnover,cusum_top5,q90,-0.0645344980337506,89,926,476,-0.012076074417732594
within_channel,top15_turnover,cusum_top5,first_token,0.03717270312278748,272,743,789,0.035988316005146195
within_channel,top15_turnover,cusum_top5,page_wmax,0.11338542703238932,303,712,644,0.12158509065473957
within_channel,top15_turnover,onset80,top5,1.0,562,0,0,0.9989827460422862
within_channel,top15_turnover,onset80,top10,0.8738970403474486,540,22,114,0.8879925664362868
within_channel,top15_turnover,onset80,top30,0.33362794721962297,368,194,818,0.39220871519020983
within_channel,top15_turnover,onset80,std,0.1101154971004203,127,435,446,0.058155335623797905
within_channel,top15_turnover,onset80,slope,0.3471273276586576,229,333,285,0.020280724449351605
within_channel,top15_turnover,onset80,q90,0.9664690262084841,547,15,18,0.9774522814964265
within_channel,top15_turnover,onset80,page_wmax,0.036683775629742905,142,420,805,0.07377882827236552
within_channel,top15_turnover,top30,top5,0.33362794721962297,368,818,194,0.3930630811448341
within_channel,top15_turnover,std,top5,0.1101154971004203,127,446,435,0.05784245395893548
within_channel,top15_turnover,std,top10,0.07323311114863007,123,450,531,0.04843363548962898
within_channel,top15_turnover,std,top30,-0.016683346826564836,142,431,1044,0.022348594144793257
within_channel,top15_turnover,iqr,top5,0.15184903902913374,184,596,378,0.22856102655486815
within_channel,top15_turnover,iqr,top10,0.14888381678420762,204,576,450,0.22289699484097725
within_channel,top15_turnover,iqr,max,0.15427415274002723,181,599,363,0.23896207741390557
within_channel,top15_turnover,iqr,mean,-0.15346418633149694,22,758,624,-0.07250216470694523
within_channel,top15_turnover,iqr,log_top5,0.27015465191852894,336,444,542,0.1532068478062593
within_channel,top15_turnover,iqr,onset80,0.15184903902913374,184,596,378,0.2290254579128283
within_channel,top15_turnover,iqr,top30,0.06920454203656587,260,520,926,0.1661705774626293
within_channel,top15_turnover,iqr,std,0.4207953973384406,339,441,234,0.2116676052528164
within_channel,top15_turnover,iqr,slope,0.036519584101354086,110,670,404,0.06830175075044825
within_channel,top15_turnover,iqr,jump,-0.12373232189615309,41,739,615,-0.10271283349572312
within_channel,top15_turnover,iqr,q90,0.15056845992721016,184,596,381,0.2356286507415681
within_channel,top15_turnover,iqr,page_wmax,-0.01486576173798035,156,624,791,0.04095208235599231
within_channel,top15_turnover,frac_above_z,top5,0.8886303086634016,491,36,71,0.8773745190184974
within_channel,top15_turnover,frac_above_z,top10,0.7886801444453286,479,48,175,0.7984394807221504
within_channel,top15_turnover,frac_above_z,max,0.9035359325038004,490,37,54,0.8984840861128576
within_channel,top15_turnover,frac_above_z,mean,0.028355281505324733,91,436,555,0.06555326728515838
within_channel,top15_turnover,frac_above_z,log_top5,0.0836231789611032,152,375,726,0.08842723945124739
within_channel,top15_turnover,frac_above_z,onset80,0.8886303086634016,491,36,71,0.8782945676889558
within_channel,top15_turnover,frac_above_z,top30,0.32779082170800544,349,178,837,0.36094667553711457
within_channel,top15_turnover,frac_above_z,std,0.11011927155797668,121,406,452,0.06388133174800088
within_channel,top15_turnover,frac_above_z,iqr,0.1508854630897855,175,352,605,0.2508140084178405
within_channel,top15_turnover,frac_above_z,slope,0.3221493558564514,209,318,305,0.03376507468096193
within_channel,top15_turnover,frac_above_z,jump,-0.12328731979000473,15,512,641,-0.11272296828478288
within_channel,top15_turnover,frac_above_z,q90,0.881688185795552,489,38,76,0.8872464811634923
within_channel,top15_turnover,frac_above_z,page_wmax,0.03509781419080354,133,394,814,0.08087726025351266
within_channel,top15_turnover,slope,top5,0.3471273276586576,229,285,333,0.02003393214575731
within_channel,top15_turnover,slope,top10,0.2945959080840208,224,290,430,0.011211867001963916
within_channel,top15_turnover,slope,top30,0.12052785556375968,213,301,973,-0.013865647820255034
within_channel,top15_turnover,slope,std,0.05605083938223484,93,421,480,0.1214873999817514
within_channel,top15_turnover,jump,top5,-0.1412425440474913,9,647,553,-0.14099296035801634
within_channel,top15_turnover,jump,top10,-0.08342088275912764,50,606,604,-0.09162671676420511
within_channel,top15_turnover,jump,max,-0.1496966878004681,3,653,541,-0.14917693331789453
within_channel,top15_turnover,jump,mean,0.35206367714670234,291,365,355,0.4072391875164804
within_channel,top15_turnover,jump,log_top5,-0.09506779676931167,70,586,808,-0.04562553222524122
within_channel,top15_turnover,jump,onset80,-0.1412425440474913,9,647,553,-0.1408127439163222
within_channel,top15_turnover,jump,top30,0.05715850338199256,215,441,971,0.005949271379272593
within_channel,top15_turnover,jump,std,-0.13558202204002961,13,643,560,-0.1156026091799726
within_channel,top15_turnover,jump,slope,0.010100541937560936,81,575,433,0.01231989751107462
within_channel,top15_turnover,jump,q90,-0.12652988774167506,17,639,548,-0.14208298837012462
within_channel,top15_turnover,jump,page_wmax,0.0792407189988198,191,465,756,0.10385345460238592
within_channel,top15_turnover,q90,top5,0.9664690262084841,547,18,15,0.9764558429829343
within_channel,top15_turnover,q90,top10,0.8691619488413272,539,26,115,0.8821813097009092
within_channel,top15_turnover,q90,top30,0.34386472680230795,376,189,810,0.39269391395639497
within_channel,top15_turnover,q90,std,0.10303803581952485,124,441,449,0.06658472982362862
within_channel,top15_turnover,q90,slope,0.34138076592725075,227,338,287,0.019306141810664063
within_channel,top15_turnover,first_token,top5,-0.18620013523321002,17,1044,545,0.19740042674477065
within_channel,top15_turnover,first_token,top10,-0.08077935498219843,102,959,552,0.19615767416569999
within_channel,top15_turnover,first_token,max,-0.20927321149813913,0,1061,544,0.2021308009390652
within_channel,top15_turnover,first_token,mean,0.10738180706542734,226,835,420,0.07262733721458922
within_channel,top15_turnover,first_token,log_top5,-0.01288145520828213,200,861,678,0.044363834927409355
within_channel,top15_turnover,first_token,onset80,-0.18620013523321002,17,1044,545,0.19785793213702899
within_channel,top15_turnover,first_token,top30,0.09275260079775019,361,700,825,0.13475612365259215
within_channel,top15_turnover,first_token,std,-0.04389105114047571,109,952,464,0.03596348506358487
within_channel,top15_turnover,first_token,iqr,0.024551017044775768,204,857,576,0.0823951755421924
within_channel,top15_turnover,first_token,frac_above_z,-0.1810380059056826,15,1046,512,0.1916554769926525
within_channel,top15_turnover,first_token,slope,-0.026032900387771202,107,954,407,-0.00284079088118864
within_channel,top15_turnover,first_token,jump,0.20880714717930104,297,764,359,0.05346990119160004
within_channel,top15_turnover,first_token,q90,-0.16948160702388007,28,1033,537,0.2007221036280063
within_channel,top15_turnover,first_token,page_wmax,0.04615505979317229,262,799,685,0.04975179863909914
within_channel,top15_turnover,boxcar8_max,top5,0.04751033866368199,155,839,407,0.10608409040653163
within_channel,top15_turnover,boxcar8_max,top10,0.07111839499662696,193,801,461,0.11607264072125521
within_channel,top15_turnover,boxcar8_max,max,0.03833805722641817,145,849,399,0.10020100023897137
within_channel,top15_turnover,boxcar8_max,mean,0.1876095286229045,267,727,379,0.13877584085592296
within_channel,top15_turnover,boxcar8_max,log_top5,0.038694156459051644,225,769,653,0.07989482423914782
within_channel,top15_turnover,boxcar8_max,cusum_top5,0.10275362018080463,307,687,708,0.11776661119215599
within_channel,top15_turnover,boxcar8_max,onset80,0.04751033866368199,155,839,407,0.1065075323435246
within_channel,top15_turnover,boxcar8_max,top30,0.19365754802685128,424,570,762,0.1864074265683336
within_channel,top15_turnover,boxcar8_max,std,-0.042256196974820706,102,892,471,-0.012048897541380084
within_channel,top15_turnover,boxcar8_max,iqr,-0.024905719470591205,157,837,623,0.010886336037824844
within_channel,top15_turnover,boxcar8_max,frac_above_z,0.05023274662051271,148,846,379,0.09892352695065788
within_channel,top15_turnover,boxcar8_max,slope,0.04556031007856692,142,852,372,0.027662034301486803
within_channel,top15_turnover,boxcar8_max,jump,0.11145496997479172,220,774,436,0.1316048906794168
within_channel,top15_turnover,boxcar8_max,q90,0.05117756288530344,158,836,407,0.1040220230995475
within_channel,top15_turnover,boxcar8_max,first_token,0.046336878552253734,274,720,787,0.049269622972488505
within_channel,top15_turnover,boxcar8_max,page_wmax,0.5382150098061593,620,374,327,0.5687222509299309
within_channel,top15_turnover,page_wmax,top5,0.036683775629742905,142,805,420,0.0733909703480503
within_channel,top15_turnover,page_wmax,top10,0.059835820995709464,178,769,476,0.08042518408576155
within_channel,top15_turnover,page_wmax,top30,0.1753834361331892,394,553,792,0.15810795629369365
within_channel,top15_turnover,page_wmax,std,-0.02977824609850857,104,843,469,0.024460162105699398
within_channel,top15_turnover,page_wmax,slope,0.01962219626422793,121,826,393,-0.00210523643199408
within_channel,top15_turnover,page_wmax,q90,0.038844712898115204,144,803,421,0.06888971555472079
within_channel,top50_js,top10,top5,0.7862003824411871,492,145,80,0.7292787521389648
within_channel,top50_js,top10,top30,0.5024690145773499,413,224,379,0.37277899327134834
within_channel,top50_js,max,top5,0.8794477000121353,499,45,73,0.885301646227641
within_channel,top50_js,max,top10,0.7288537844745075,450,94,187,0.6727620073109273
within_channel,top50_js,max,mean,-0.020636940306895522,57,487,489,0.04121870500103413
within_channel,top50_js,max,onset80,0.9171087421612569,516,28,53,0.9296761655395911
within_channel,top50_js,max,top30,0.40189123115248326,321,223,471,0.24815359233894554
within_channel,top50_js,max,std,0.2520009067405061,179,365,329,0.05228839195690574
within_channel,top50_js,max,slope,0.3625316481870963,213,331,232,0.04380967137837446
within_channel,top50_js,max,q90,0.7398749903858611,417,127,120,0.711970178067182
within_channel,top50_js,max,page_wmax,0.9979052228895663,543,1,1,0.9937539720818831
within_channel,top50_js,mean,top5,-0.008820285464050968,66,480,506,0.05079800831918326
within_channel,top50_js,mean,top10,-0.006452738534509225,75,471,562,0.054699495505278244
within_channel,top50_js,mean,onset80,-0.016289951171190375,62,484,507,0.05036747634122612
within_channel,top50_js,mean,top30,0.10684858491228497,157,389,635,0.01442038218926627
within_channel,top50_js,mean,std,-0.13452454307486036,0,546,508,-0.13951914461512446
within_channel,top50_js,mean,slope,-0.006161995804501095,52,494,393,0.006807477411413708
within_channel,top50_js,mean,q90,0.016811183603229574,74,472,463,0.05446443397474988
within_channel,top50_js,mean,page_wmax,-0.020636940306895522,57,489,487,0.04231934592167951
within_channel,top50_js,log_top5,top5,0.4818644854702719,344,330,228,0.07736381814204846
within_channel,top50_js,log_top5,top10,0.42314964725286885,333,341,304,0.09734691159684167
within_channel,top50_js,log_top5,max,0.5253480271486726,357,317,187,0.07861582507878134
within_channel,top50_js,log_top5,mean,-0.10290691650177916,29,645,517,-0.1367206309444256
within_channel,top50_js,log_top5,onset80,0.49694416940041275,351,323,218,0.0777680055739582
within_channel,top50_js,log_top5,top30,0.2489049002146151,272,402,520,0.15349315850922135
within_channel,top50_js,log_top5,std,0.39812750680697273,279,395,229,0.4133828439997614
within_channel,top50_js,log_top5,slope,0.2016402056280364,164,510,281,0.0831573892002629
within_channel,top50_js,log_top5,q90,0.4071413007284794,293,381,244,0.03669893556741761
within_channel,top50_js,log_top5,page_wmax,0.5253480271486726,357,317,187,0.07851105518689273
within_channel,top50_js,cusum_top5,top5,0.0528242910824206,163,847,409,-0.003302092500722886
within_channel,top50_js,cusum_top5,top10,0.0799377938077866,197,813,440,0.05235524454983331
within_channel,top50_js,cusum_top5,max,0.04474178100417292,151,859,393,-0.019722026668618633
within_channel,top50_js,cusum_top5,mean,-0.06240168620839598,86,924,460,-0.07021595987535506
within_channel,top50_js,cusum_top5,log_top5,0.1732913462955841,269,741,405,0.2955351979304825
within_channel,top50_js,cusum_top5,onset80,0.0540391445953448,163,847,406,-0.009522689943843386
within_channel,top50_js,cusum_top5,top30,0.08688780497466501,242,768,550,0.17056939431589993
within_channel,top50_js,cusum_top5,std,0.11897181619432066,186,824,322,0.18899942488870386
within_channel,top50_js,cusum_top5,iqr,0.10383299445163326,329,681,753,0.0911314194641528
within_channel,top50_js,cusum_top5,frac_above_z,0.04474178100417292,151,859,393,-0.019616408395390878
within_channel,top50_js,cusum_top5,slope,0.10522238445679076,160,850,285,0.0542512527357626
within_channel,top50_js,cusum_top5,jump,0.0072703351169931575,171,839,559,-0.02807452027005376
within_channel,top50_js,cusum_top5,q90,0.031138598261020587,141,869,396,0.00538463085542232
within_channel,top50_js,cusum_top5,first_token,0.015411301885067893,247,763,786,0.07862150340114489
within_channel,top50_js,cusum_top5,page_wmax,0.04474178100417292,151,859,393,-0.01831710414699571
within_channel,top50_js,onset80,top5,0.9547536011011996,548,21,24,0.9442838177476904
within_channel,top50_js,onset80,top10,0.7618838609210798,478,91,159,0.6978568409635476
within_channel,top50_js,onset80,top30,0.40398377448695977,331,238,461,0.2567819169195924
within_channel,top50_js,onset80,std,0.22209511484844852,170,399,338,0.044635666928988744
within_channel,top50_js,onset80,slope,0.3118592685140451,196,373,249,0.05823680960119867
within_channel,top50_js,onset80,q90,0.7691167097159698,441,128,96,0.7398038232814359
within_channel,top50_js,onset80,page_wmax,0.9150539007698872,515,54,29,0.9236006497316908
within_channel,top50_js,top30,top5,0.41618759512012854,339,453,233,0.2733848450784839
within_channel,top50_js,std,top5,0.2103136341471792,165,343,407,0.03674472837872035
within_channel,top50_js,std,top10,0.15167579227468228,148,360,489,0.03584822214256183
within_channel,top50_js,std,top30,0.035898162008095945,110,398,682,0.02011136659050177
within_channel,top50_js,iqr,top5,0.005746509418097189,143,939,429,0.028225691142930765
within_channel,top50_js,iqr,top10,-0.022689925858033987,140,942,497,0.029564311566200287
within_channel,top50_js,iqr,max,0.04397994764535354,160,922,384,0.03618901399309506
within_channel,top50_js,iqr,mean,-0.11819598166233011,59,1023,487,-0.058546917542115974
within_channel,top50_js,iqr,log_top5,0.1079219629392635,238,844,436,0.14628761874239163
within_channel,top50_js,iqr,onset80,0.016322204875071158,149,933,420,0.037955364255273565
within_channel,top50_js,iqr,top30,-0.0999134646824678,120,962,672,-0.025344753690799086
within_channel,top50_js,iqr,std,0.18005485427769177,233,849,275,0.19128581615696194
within_channel,top50_js,iqr,slope,0.09189170866203195,161,921,284,0.0769985143124802
within_channel,top50_js,iqr,jump,-0.08465437536719679,118,964,612,-0.027514833317941415
within_channel,top50_js,iqr,q90,-0.0222086016910567,117,965,420,0.025272813002617474
within_channel,top50_js,iqr,page_wmax,0.045579781629242595,161,921,383,0.03742389411864863
within_channel,top50_js,frac_above_z,top5,0.8794477000121353,499,45,73,0.8821658586202932
within_channel,top50_js,frac_above_z,top10,0.7288537844745075,450,94,187,0.6695446825857745
within_channel,top50_js,frac_above_z,max,0.9979052228895663,543,1,1,0.9947972180432705
within_channel,top50_js,frac_above_z,mean,-0.020636940306895522,57,487,489,0.04259570595702122
within_channel,top50_js,frac_above_z,log_top5,0.5253480271486726,357,187,317,0.07891515740601876
within_channel,top50_js,frac_above_z,onset80,0.9150539007698872,515,29,54,0.9246003783994776
within_channel,top50_js,frac_above_z,top30,0.40189123115248326,321,223,471,0.2478999229553133
within_channel,top50_js,frac_above_z,std,0.2520009067405061,179,365,329,0.051836774432363085
within_channel,top50_js,frac_above_z,iqr,0.045579781629242595,161,383,921,0.03773393283740553
within_channel,top50_js,frac_above_z,slope,0.36481888486838343,214,330,231,0.04309969125548755
within_channel,top50_js,frac_above_z,jump,-0.16566698889958223,0,544,730,-0.14432870818383292
within_channel,top50_js,frac_above_z,q90,0.7398749903858611,417,127,120,0.7120257522593101
within_channel,top50_js,frac_above_z,page_wmax,1.0,544,0,0,0.9989539861861965
within_channel,top50_js,slope,top5,0.294817870412905,189,256,383,0.048218247925232674
within_channel,top50_js,slope,top10,0.22930818777846568,171,274,466,0.018667885591201576
within_channel,top50_js,slope,top30,0.08552241123700302,123,322,669,-0.03569854109802104
within_channel,top50_js,slope,std,0.1981629133048185,135,310,373,0.11860526699001556
within_channel,top50_js,jump,top5,-0.11789382261677075,29,701,543,-0.11645616378380105
within_channel,top50_js,jump,top10,-0.04105218753672947,81,649,556,-0.07655711970373189
within_channel,top50_js,jump,max,-0.16566698889958223,0,730,544,-0.14518966976301836
within_channel,top50_js,jump,mean,0.3705301608340023,290,440,256,0.34389770456788293
within_channel,top50_js,jump,log_top5,-0.15707745815472265,18,712,656,-0.11108729375451913
within_channel,top50_js,jump,onset80,-0.1281687073870637,23,707,546,-0.12118441666848906
within_channel,top50_js,jump,top30,0.037840279005945596,154,576,638,-0.02480273474309978
within_channel,top50_js,jump,std,-0.15553972700988333,2,728,506,-0.15163138733448417
within_channel,top50_js,jump,slope,-0.06096581920150837,43,687,402,-0.0005782722486076805
within_channel,top50_js,jump,q90,-0.08059526028168376,45,685,492,-0.08257820073757112
within_channel,top50_js,jump,page_wmax,-0.16566698889958223,0,730,544,-0.14450112760359493
within_channel,top50_js,q90,top5,0.7872637727166724,451,86,121,0.7582009430093513
within_channel,top50_js,q90,top10,0.784166562441173,475,62,162,0.6937241427622438
within_channel,top50_js,q90,top30,0.4551031347592526,348,189,444,0.27307116582822993
within_channel,top50_js,q90,std,0.1661833897798843,138,399,370,0.037324215365211966
within_channel,top50_js,q90,slope,0.264971206079363,169,368,276,0.025122534674002227
within_channel,top50_js,first_token,top5,-0.13685546751551592,47,986,525,0.11093456234402226
within_channel,top50_js,first_token,top10,-0.07014709112828582,102,931,535,0.12792181044872952
within_channel,top50_js,first_token,max,-0.20401806916641524,1,1032,543,0.11519492320528178
within_channel,top50_js,first_token,mean,0.09255137559655918,184,849,362,0.043108114970130076
within_channel,top50_js,first_token,log_top5,-0.10507480403417256,86,947,588,0.062063531457997714
within_channel,top50_js,first_token,onset80,-0.15518463701070936,35,998,534,0.10539016424919251
within_channel,top50_js,first_token,top30,0.02759102815093279,204,829,588,0.08866471614061819
within_channel,top50_js,first_token,std,-0.02534557168942361,103,930,405,0.04862984340427065
within_channel,top50_js,first_token,iqr,0.017849365645991672,266,767,816,0.009072021701749795
within_channel,top50_js,first_token,frac_above_z,-0.20564359743180458,0,1033,544,0.11530936545560741
within_channel,top50_js,first_token,slope,-0.054108919479470524,73,960,372,0.012957082074635837
within_channel,top50_js,first_token,jump,0.2131592972627072,318,715,412,0.010778961478945975
within_channel,top50_js,first_token,q90,-0.08153641162068832,75,958,462,0.12363047923613582
within_channel,top50_js,first_token,page_wmax,-0.20564359743180458,0,1033,544,0.114915012356481
within_channel,top50_js,boxcar8_max,top5,0.3446923420218486,263,379,309,0.06577637904927115
within_channel,top50_js,boxcar8_max,top10,0.3853188485216551,303,339,334,0.1125149352504636
within_channel,top50_js,boxcar8_max,max,0.338600617176797,252,390,292,0.060855147575151106
within_channel,top50_js,boxcar8_max,mean,0.14446241028150014,153,489,393,0.05050470114839243
within_channel,top50_js,boxcar8_max,log_top5,0.18664315310543195,202,440,472,0.1030973844287916
within_channel,top50_js,boxcar8_max,cusum_top5,0.06113903456236658,186,456,824,0.08865126557873283
within_channel,top50_js,boxcar8_max,onset80,0.33863358997432436,259,383,310,0.06468230035769709
within_channel,top50_js,boxcar8_max,top30,0.4725838226946561,397,245,395,0.19910500788871835
within_channel,top50_js,boxcar8_max,std,0.0293290836224691,88,554,420,0.019354634569298503
within_channel,top50_js,boxcar8_max,iqr,-0.10795928725996252,84,558,998,-0.05187749864070096
within_channel,top50_js,boxcar8_max,frac_above_z,0.338600617176797,252,390,292,0.059483578707680014
within_channel,top50_js,boxcar8_max,slope,0.11660990089566921,119,523,326,0.0017857921416493446
within_channel,top50_js,boxcar8_max,jump,0.04058831490220592,129,513,601,0.028306509153881308
within_channel,top50_js,boxcar8_max,q90,0.37979596426188267,271,371,266,0.07218931049640019
within_channel,top50_js,boxcar8_max,first_token,0.011670909725697488,157,485,876,0.060126524128295104
within_channel,top50_js,boxcar8_max,page_wmax,0.338600617176797,252,390,292,0.060770949904614874
within_channel,top50_js,page_wmax,top5,0.8794477000121353,499,45,73,0.8811959833365761
within_channel,top50_js,page_wmax,top10,0.7288537844745075,450,94,187,0.6687106686680792
within_channel,top50_js,page_wmax,top30,0.40189123115248326,321,223,471,0.24731263569570688
within_channel,top50_js,page_wmax,std,0.2520009067405061,179,365,329,0.05152519809070237
within_channel,top50_js,page_wmax,slope,0.36481888486838343,214,330,231,0.0449480746915999
within_channel,top50_js,page_wmax,q90,0.7398749903858611,417,127,120,0.7111978313861986
within_channel,dominant_freq16,top10,top5,0.8616285222809765,570,112,43,0.9432745121079135
within_channel,dominant_freq16,top10,top30,0.5731522430281201,515,167,411,0.5447466752737751
within_channel,dominant_freq16,max,top5,0.9771659681022319,595,6,18,0.9854856097011921
within_channel,dominant_freq16,max,top10,0.8393284249090092,552,49,130,0.9351428209828572
within_channel,dominant_freq16,max,mean,0.04482743588814104,109,492,521,0.04430386515093123
within_channel,dominant_freq16,max,onset80,0.9790255252251095,595,6,16,0.9844262330196689
within_channel,dominant_freq16,max,top30,0.4839973530492463,424,177,502,0.5369510377082811
within_channel,dominant_freq16,max,std,0.0851791610833295,135,466,523,0.05115934995394306
within_channel,dominant_freq16,max,slope,0.12611033084288248,121,480,341,0.03289169705044657
within_channel,dominant_freq16,max,q90,0.9176930421152095,568,33,54,0.9854479169005866
within_channel,dominant_freq16,max,page_wmax,-0.018665866979473734,119,482,847,0.08369875227880447
within_channel,dominant_freq16,mean,top5,0.04875552867120717,113,517,500,0.044013564945244756
within_channel,dominant_freq16,mean,top10,0.06313814521743497,132,498,550,0.04406950955089569
within_channel,dominant_freq16,mean,onset80,0.04560692946783541,111,519,500,0.04430667882450328
within_channel,dominant_freq16,mean,top30,0.15197259323603812,227,403,699,0.0525195302527964
within_channel,dominant_freq16,mean,std,-0.14772561043856783,12,618,646,-0.10034469324031926
within_channel,dominant_freq16,mean,slope,-0.00533643602393428,63,567,399,0.0812389226211868
within_channel,dominant_freq16,mean,q90,0.05352303417796287,117,513,505,0.04665942033753958
within_channel,dominant_freq16,mean,page_wmax,0.2174202037302074,276,354,690,0.18454075924024851
within_channel,dominant_freq16,log_top5,top5,0.07760329134250979,162,675,451,0.0938593517995924
within_channel,dominant_freq16,log_top5,top10,0.08063002967145104,179,658,503,0.09548070997270591
within_channel,dominant_freq16,log_top5,max,0.07195889981034771,156,681,445,0.0956434706571946
within_channel,dominant_freq16,log_top5,mean,-0.10182919290455876,57,780,573,-0.06583868144913758
within_channel,dominant_freq16,log_top5,onset80,0.07833979353844199,162,675,449,0.09428867444690991
within_channel,dominant_freq16,log_top5,top30,0.09710005014612502,243,594,683,0.1306097955453563
within_channel,dominant_freq16,log_top5,std,0.2787650787238814,296,541,362,0.1437012059375444
within_channel,dominant_freq16,log_top5,slope,0.03761454688411691,107,730,355,0.009111975102754948
within_channel,dominant_freq16,log_top5,q90,0.07929402917017199,165,672,457,0.09971177332170593
within_channel,dominant_freq16,log_top5,page_wmax,0.022297464007282847,198,639,768,0.10023931918946799
within_channel,dominant_freq16,cusum_top5,top5,0.04106396314595967,160,811,453,-0.012317979560999932
within_channel,dominant_freq16,cusum_top5,top10,0.04973815692788865,182,789,500,-0.006806239737860658
within_channel,dominant_freq16,cusum_top5,max,0.04717695170254832,161,810,440,-0.017728848968531698
within_channel,dominant_freq16,cusum_top5,mean,-0.04171094030727831,111,860,519,0.02969729837378526
within_channel,dominant_freq16,cusum_top5,log_top5,0.15327109256614838,293,678,544,0.12433078779514689
within_channel,dominant_freq16,cusum_top5,onset80,0.041811788186159,160,811,451,-0.011963514312395394
within_channel,dominant_freq16,cusum_top5,top30,0.07587189632592109,259,712,667,0.08451264310321237
within_channel,dominant_freq16,cusum_top5,std,0.15972473998376052,248,723,410,0.07244626302899955
within_channel,dominant_freq16,cusum_top5,iqr,0.13876263281027357,251,720,468,0.051968892072781485
within_channel,dominant_freq16,cusum_top5,frac_above_z,0.036208806055623745,140,831,401,-0.009545677886802084
within_channel,dominant_freq16,cusum_top5,slope,0.0678212217255915,139,832,323,0.06525494181400747
within_channel,dominant_freq16,cusum_top5,jump,0.03566757166710497,185,786,550,0.052251215109426326
within_channel,dominant_freq16,cusum_top5,q90,0.04086502778011521,162,809,460,-0.011608510418606156
