series,population,stratum,bin,centre,mean,n
energy_level__cusum_top5,label_clean,all,8,0.85,-0.39194953329365123,1492
energy_level__cusum_top5,label_clean,all,9,0.95,-1.1875696456231213,2668
energy_level__cusum_top5,label_clean,steps_2_to_5,0,0.05,0.1851358983780967,950
energy_level__cusum_top5,label_clean,steps_2_to_5,1,0.15,nan,0
energy_level__cusum_top5,label_clean,steps_2_to_5,2,0.25,0.5392653606450373,406
energy_level__cusum_top5,label_clean,steps_2_to_5,3,0.35,0.5609151668364137,388
energy_level__cusum_top5,label_clean,steps_2_to_5,4,0.45,nan,0
energy_level__cusum_top5,label_clean,steps_2_to_5,5,0.55,0.4998525144514719,532
energy_level__cusum_top5,label_clean,steps_2_to_5,6,0.65,0.2637829141934807,388
energy_level__cusum_top5,label_clean,steps_2_to_5,7,0.75,0.01520286498813221,406
energy_level__cusum_top5,label_clean,steps_2_to_5,8,0.85,nan,0
energy_level__cusum_top5,label_clean,steps_2_to_5,9,0.95,-1.0388395749410955,950
energy_level__cusum_top5,label_clean,steps_6_to_10,0,0.05,0.1187178647081477,1124
energy_level__cusum_top5,label_clean,steps_6_to_10,1,0.15,0.3817875317056368,686
energy_level__cusum_top5,label_clean,steps_6_to_10,2,0.25,0.4900681453957518,886
energy_level__cusum_top5,label_clean,steps_6_to_10,3,0.35,0.48629769288437874,462
energy_level__cusum_top5,label_clean,steps_6_to_10,4,0.45,0.5222567813620467,744
energy_level__cusum_top5,label_clean,steps_6_to_10,5,0.55,0.4006784012012059,686
energy_level__cusum_top5,label_clean,steps_6_to_10,6,0.65,0.2739784944038656,900
energy_level__cusum_top5,label_clean,steps_6_to_10,7,0.75,-0.06548938134260086,448
energy_level__cusum_top5,label_clean,steps_6_to_10,8,0.85,-0.38877969129227397,1124
energy_level__cusum_top5,label_clean,steps_6_to_10,9,0.95,-1.3326445687563282,1124
energy_level__cusum_top5,label_clean,steps_11_plus,0,0.05,-0.10835021988757619,520
energy_level__cusum_top5,label_clean,steps_11_plus,1,0.15,0.30536719156582903,342
energy_level__cusum_top5,label_clean,steps_11_plus,2,0.25,0.45030010619008604,384
energy_level__cusum_top5,label_clean,steps_11_plus,3,0.35,0.49772118052060915,356
energy_level__cusum_top5,label_clean,steps_11_plus,4,0.45,0.5419761238867727,354
energy_level__cusum_top5,label_clean,steps_11_plus,5,0.55,0.3941807360240922,408
energy_level__cusum_top5,label_clean,steps_11_plus,6,0.65,0.2026110996380537,382
energy_level__cusum_top5,label_clean,steps_11_plus,7,0.75,0.008843238201561328,358
energy_level__cusum_top5,label_clean,steps_11_plus,8,0.85,-0.4016313333195939,368
energy_level__cusum_top5,label_clean,steps_11_plus,9,0.95,-1.150918725667231,594
energy_level__cusum_top5,pre_error,all,0,0.05,-0.24430428861386855,4454
energy_level__cusum_top5,pre_error,all,1,0.15,0.25043077188533874,1918
energy_level__cusum_top5,pre_error,all,2,0.25,0.495748709214929,1964
energy_level__cusum_top5,pre_error,all,3,0.35,0.6115421065492632,1184
energy_level__cusum_top5,pre_error,all,4,0.45,0.6385100696614593,878
energy_level__cusum_top5,pre_error,all,5,0.55,0.5877090652637257,946
energy_level__cusum_top5,pre_error,all,6,0.65,0.4128488828205853,602
energy_level__cusum_top5,pre_error,all,7,0.75,0.31362854213352953,270
energy_level__cusum_top5,pre_error,all,8,0.85,0.07485899936712932,146
energy_level__cusum_top5,pre_error,all,9,0.95,-0.3030202029467757,22
energy_level__cusum_top5,pre_error,steps_2_to_5,0,0.05,0.029996533852180877,1016
energy_level__cusum_top5,pre_error,steps_2_to_5,1,0.15,nan,0
energy_level__cusum_top5,pre_error,steps_2_to_5,2,0.25,0.47777629488480244,320
energy_level__cusum_top5,pre_error,steps_2_to_5,3,0.35,0.6432855194853287,168
energy_level__cusum_top5,pre_error,steps_2_to_5,4,0.45,nan,0
energy_level__cusum_top5,pre_error,steps_2_to_5,5,0.55,0.6009076109223984,164
energy_level__cusum_top5,pre_error,steps_2_to_5,6,0.65,0.30372225447289813,44
energy_level__cusum_top5,pre_error,steps_2_to_5,7,0.75,0.5285285414840423,28
energy_level__cusum_top5,pre_error,steps_2_to_5,8,0.85,nan,0
energy_level__cusum_top5,pre_error,steps_2_to_5,9,0.95,nan,0
energy_level__cusum_top5,pre_error,steps_6_to_10,0,0.05,-0.23186226555316977,2108
energy_level__cusum_top5,pre_error,steps_6_to_10,1,0.15,0.31416586626378257,1218
energy_level__cusum_top5,pre_error,steps_6_to_10,2,0.25,0.5240422821824858,1044
energy_level__cusum_top5,pre_error,steps_6_to_10,3,0.35,0.6609257292898539,560
energy_level__cusum_top5,pre_error,steps_6_to_10,4,0.45,0.6711043445966768,500
energy_level__cusum_top5,pre_error,steps_6_to_10,5,0.55,0.603408682880077,440
energy_level__cusum_top5,pre_error,steps_6_to_10,6,0.65,0.40938849961651397,312
energy_level__cusum_top5,pre_error,steps_6_to_10,7,0.75,0.10382337251405853,88
energy_level__cusum_top5,pre_error,steps_6_to_10,8,0.85,-0.14772282074961818,58
energy_level__cusum_top5,pre_error,steps_6_to_10,9,0.95,nan,0
energy_level__cusum_top5,pre_error,steps_11_plus,0,0.05,-0.4735655068375226,1330
energy_level__cusum_top5,pre_error,steps_11_plus,1,0.15,0.13953170766684572,700
energy_level__cusum_top5,pre_error,steps_11_plus,2,0.25,0.456103179894115,600
energy_level__cusum_top5,pre_error,steps_11_plus,3,0.35,0.5392006106984065,456
energy_level__cusum_top5,pre_error,steps_11_plus,4,0.45,0.5953959493767805,378
energy_level__cusum_top5,pre_error,steps_11_plus,5,0.55,0.5611815996519794,342
energy_level__cusum_top5,pre_error,steps_11_plus,6,0.65,0.4367562454505393,246
energy_level__cusum_top5,pre_error,steps_11_plus,7,0.75,0.3944444833328739,154
energy_level__cusum_top5,pre_error,steps_11_plus,8,0.85,0.2215606535349857,88
energy_level__cusum_top5,pre_error,steps_11_plus,9,0.95,-0.3030202029467757,22
energy_level__onset80,gate_closed,all,0,0.05,-0.5155433563523029,2410
energy_level__onset80,gate_closed,all,1,0.15,-0.0966304424909482,695
energy_level__onset80,gate_closed,all,2,0.25,0.0888545069839567,998
energy_level__onset80,gate_closed,all,3,0.35,0.14949480109866944,688
energy_level__onset80,gate_closed,all,4,0.45,0.1520694016639011,402
energy_level__onset80,gate_closed,all,5,0.55,0.39762762754837916,604
energy_level__onset80,gate_closed,all,6,0.65,0.5797062215979307,426
energy_level__onset80,gate_closed,all,7,0.75,0.7144922783479583,209
energy_level__onset80,gate_closed,all,8,0.85,0.9211547154545131,136
energy_level__onset80,gate_closed,all,9,0.95,1.4058507658524877,210
energy_level__onset80,gate_closed,steps_2_to_5,0,0.05,-0.6241633831314561,947
energy_level__onset80,gate_closed,steps_2_to_5,1,0.15,nan,0
energy_level__onset80,gate_closed,steps_2_to_5,2,0.25,0.19486796521398728,300
energy_level__onset80,gate_closed,steps_2_to_5,3,0.35,0.27817949334429454,294
energy_level__onset80,gate_closed,steps_2_to_5,4,0.45,nan,0
energy_level__onset80,gate_closed,steps_2_to_5,5,0.55,0.37951799416972987,262
energy_level__onset80,gate_closed,steps_2_to_5,6,0.65,0.5473071864637662,147
energy_level__onset80,gate_closed,steps_2_to_5,7,0.75,0.699677756911913,95
energy_level__onset80,gate_closed,steps_2_to_5,8,0.85,nan,0
energy_level__onset80,gate_closed,steps_2_to_5,9,0.95,1.354174208137719,151
energy_level__onset80,gate_closed,steps_6_to_10,0,0.05,-0.5339840254312234,1009
energy_level__onset80,gate_closed,steps_6_to_10,1,0.15,-0.07732409508303573,486
energy_level__onset80,gate_closed,steps_6_to_10,2,0.25,0.04980677418066998,517
energy_level__onset80,gate_closed,steps_6_to_10,3,0.35,0.06263316054050784,250
energy_level__onset80,gate_closed,steps_6_to_10,4,0.45,0.20041022486590007,297
energy_level__onset80,gate_closed,steps_6_to_10,5,0.55,0.45133799246156975,245
energy_level__onset80,gate_closed,steps_6_to_10,6,0.65,0.6538654717891395,208
energy_level__onset80,gate_closed,steps_6_to_10,7,0.75,0.8053349425351366,71
energy_level__onset80,gate_closed,steps_6_to_10,8,0.85,0.9735141455956727,110
energy_level__onset80,gate_closed,steps_6_to_10,9,0.95,1.7457297156218907,37
energy_level__onset80,gate_closed,steps_11_plus,0,0.05,-0.24798872978735195,454
energy_level__onset80,gate_closed,steps_11_plus,1,0.15,-0.14152462832944335,209
energy_level__onset80,gate_closed,steps_11_plus,2,0.25,0.02467572460986833,181
energy_level__onset80,gate_closed,steps_11_plus,3,0.35,0.037565013732881465,144
energy_level__onset80,gate_closed,steps_11_plus,4,0.45,0.015333930321103825,105
energy_level__onset80,gate_closed,steps_11_plus,5,0.55,0.3108821073573952,97
energy_level__onset80,gate_closed,steps_11_plus,6,0.65,0.42953064589300943,71
energy_level__onset80,gate_closed,steps_11_plus,7,0.75,0.5972260080952736,43
energy_level__onset80,gate_closed,steps_11_plus,8,0.85,0.6996340494726846,26
energy_level__onset80,gate_closed,steps_11_plus,9,0.95,1.1889252691916756,22
energy_level__onset80,label_clean,all,0,0.05,-0.5234966729041246,2518
energy_level__onset80,label_clean,all,1,0.15,-0.03198442698439333,712
energy_level__onset80,label_clean,all,2,0.25,0.124413768496938,1066
energy_level__onset80,label_clean,all,3,0.35,0.1751612583118985,619
energy_level__onset80,label_clean,all,4,0.45,0.17227045469636984,413
energy_level__onset80,label_clean,all,5,0.55,0.40151943078057256,544
energy_level__onset80,label_clean,all,6,0.65,0.5853722858065215,422
energy_level__onset80,label_clean,all,7,0.75,0.6138577049598264,167
energy_level__onset80,label_clean,all,8,0.85,0.9469943012671312,148
energy_level__onset80,label_clean,all,9,0.95,1.4313253223761588,224
energy_level__onset80,label_clean,steps_2_to_5,0,0.05,-0.5853594167011825,950
energy_level__onset80,label_clean,steps_2_to_5,1,0.15,nan,0
energy_level__onset80,label_clean,steps_2_to_5,2,0.25,0.18287852486567624,303
energy_level__onset80,label_clean,steps_2_to_5,3,0.35,0.1926966129738029,261
energy_level__onset80,label_clean,steps_2_to_5,4,0.45,nan,0
energy_level__onset80,label_clean,steps_2_to_5,5,0.55,0.379465395378438,251
energy_level__onset80,label_clean,steps_2_to_5,6,0.65,0.5611396253011549,141
energy_level__onset80,label_clean,steps_2_to_5,7,0.75,0.6093999460518615,84
energy_level__onset80,label_clean,steps_2_to_5,8,0.85,nan,0
energy_level__onset80,label_clean,steps_2_to_5,9,0.95,1.3543936142762287,166
energy_level__onset80,label_clean,steps_6_to_10,0,0.05,-0.5663300257224972,1124
energy_level__onset80,label_clean,steps_6_to_10,1,0.15,-0.01910161285369783,508
energy_level__onset80,label_clean,steps_6_to_10,2,0.25,0.10831723553642196,590
energy_level__onset80,label_clean,steps_6_to_10,3,0.35,0.18200288152607066,235
energy_level__onset80,label_clean,steps_6_to_10,4,0.45,0.1794021782697936,327
energy_level__onset80,label_clean,steps_6_to_10,5,0.55,0.4813820139524967,213
energy_level__onset80,label_clean,steps_6_to_10,6,0.65,0.5728687401610629,230
energy_level__onset80,label_clean,steps_6_to_10,7,0.75,0.6316883405286247,58
energy_level__onset80,label_clean,steps_6_to_10,8,0.85,0.9527649229549572,133
energy_level__onset80,label_clean,steps_6_to_10,9,0.95,1.7716249385070622,47
energy_level__onset80,label_clean,steps_11_plus,0,0.05,-0.28269871079813486,444
energy_level__onset80,label_clean,steps_11_plus,1,0.15,-0.06406516021181148,204
energy_level__onset80,label_clean,steps_11_plus,2,0.25,0.07691164865287288,173
energy_level__onset80,label_clean,steps_11_plus,3,0.35,0.12488069715671457,123
energy_level__onset80,label_clean,steps_11_plus,4,0.45,0.14515331971370019,86
energy_level__onset80,label_clean,steps_11_plus,5,0.55,0.2580798391595186,80
energy_level__onset80,label_clean,steps_11_plus,6,0.65,0.7087570040361699,51
energy_level__onset80,label_clean,steps_11_plus,7,0.75,0.5874687003709737,25
energy_level__onset80,label_clean,steps_11_plus,8,0.85,0.8958281223017425,15
energy_level__onset80,label_clean,steps_11_plus,9,0.95,1.1382872847794323,11
energy_level__onset80,pre_error,all,0,0.05,-0.7666858692754556,4401
energy_level__onset80,pre_error,all,1,0.15,-0.23649782419056176,1686
energy_level__onset80,pre_error,all,2,0.25,-0.1426119336330452,1612
energy_level__onset80,pre_error,all,3,0.35,-0.03237253325095542,867
energy_level__onset80,pre_error,all,4,0.45,0.06473047587014441,576
energy_level__onset80,pre_error,all,5,0.55,0.19777595781686141,546
energy_level__onset80,pre_error,all,6,0.65,0.051752052863582185,286
energy_level__onset80,pre_error,all,7,0.75,0.33359329739934834,90
energy_level__onset80,pre_error,all,8,0.85,0.10709727652522648,42
energy_level__onset80,pre_error,all,9,0.95,0.3720363329501506,6
energy_level__onset80,pre_error,steps_2_to_5,0,0.05,-0.8203183374656798,1016
energy_level__onset80,pre_error,steps_2_to_5,1,0.15,nan,0
energy_level__onset80,pre_error,steps_2_to_5,2,0.25,-0.09548361870437934,286
energy_level__onset80,pre_error,steps_2_to_5,3,0.35,0.08081468025791194,146
energy_level__onset80,pre_error,steps_2_to_5,4,0.45,nan,0
energy_level__onset80,pre_error,steps_2_to_5,5,0.55,0.04612122037134374,114
energy_level__onset80,pre_error,steps_2_to_5,6,0.65,-0.5027962260665824,27
energy_level__onset80,pre_error,steps_2_to_5,7,0.75,0.7227904580205934,16
energy_level__onset80,pre_error,steps_2_to_5,8,0.85,nan,0
energy_level__onset80,pre_error,steps_2_to_5,9,0.95,nan,0
energy_level__onset80,pre_error,steps_6_to_10,0,0.05,-0.874154250125004,2108
energy_level__onset80,pre_error,steps_6_to_10,1,0.15,-0.24636433608817487,1118
energy_level__onset80,pre_error,steps_6_to_10,2,0.25,-0.16242870165450196,894
energy_level__onset80,pre_error,steps_6_to_10,3,0.35,-0.006563504796620931,418
energy_level__onset80,pre_error,steps_6_to_10,4,0.45,0.11017426905591364,358
energy_level__onset80,pre_error,steps_6_to_10,5,0.55,0.27687257402686993,270
energy_level__onset80,pre_error,steps_6_to_10,6,0.65,0.1527775673913468,155
energy_level__onset80,pre_error,steps_6_to_10,7,0.75,0.18463454957015993,24
energy_level__onset80,pre_error,steps_6_to_10,8,0.85,0.40572546273126947,16
energy_level__onset80,pre_error,steps_6_to_10,9,0.95,nan,0
energy_level__onset80,pre_error,steps_11_plus,0,0.05,-0.5466123105345683,1277
energy_level__onset80,pre_error,steps_11_plus,1,0.15,-0.21707747154702114,568
energy_level__onset80,pre_error,steps_11_plus,2,0.25,-0.13280292312012024,432
energy_level__onset80,pre_error,steps_11_plus,3,0.35,-0.1225161209282045,303
energy_level__onset80,pre_error,steps_11_plus,4,0.45,-0.009897404682632479,218
energy_level__onset80,pre_error,steps_11_plus,5,0.55,0.17266826455813705,162
energy_level__onset80,pre_error,steps_11_plus,6,0.65,0.04515444497234096,104
energy_level__onset80,pre_error,steps_11_plus,7,0.75,0.28055040495856015,50
energy_level__onset80,pre_error,steps_11_plus,8,0.85,-0.07667391498618462,26
energy_level__onset80,pre_error,steps_11_plus,9,0.95,0.3720363329501506,6
energy_level__top30,gate_closed,all,0,0.05,-0.022509386017729338,2472
energy_level__top30,gate_closed,all,1,0.15,0.03214031244982064,1000
energy_level__top30,gate_closed,all,2,0.25,0.12025402781206285,1550
energy_level__top30,gate_closed,all,3,0.35,0.1060913872856958,1208
energy_level__top30,gate_closed,all,4,0.45,-0.024841428258971364,988
energy_level__top30,gate_closed,all,5,0.55,0.09734545081387351,1571
energy_level__top30,gate_closed,all,6,0.65,0.1636674407735779,1587
energy_level__top30,gate_closed,all,7,0.75,0.1405377328337832,1171
energy_level__top30,gate_closed,all,8,0.85,0.20799378034378688,1379
energy_level__top30,gate_closed,all,9,0.95,-0.4444060369585889,2544
energy_level__top30,gate_closed,steps_2_to_5,0,0.05,-0.10618890904095023,947
energy_level__top30,gate_closed,steps_2_to_5,1,0.15,nan,0
energy_level__top30,gate_closed,steps_2_to_5,2,0.25,0.32767927249714185,400
energy_level__top30,gate_closed,steps_2_to_5,3,0.35,0.326817766549184,395
energy_level__top30,gate_closed,steps_2_to_5,4,0.45,nan,0
energy_level__top30,gate_closed,steps_2_to_5,5,0.55,0.21461602399900195,524
energy_level__top30,gate_closed,steps_2_to_5,6,0.65,0.338885426867636,395
energy_level__top30,gate_closed,steps_2_to_5,7,0.75,0.31023337529118405,400
energy_level__top30,gate_closed,steps_2_to_5,8,0.85,nan,0
energy_level__top30,gate_closed,steps_2_to_5,9,0.95,-0.55967869084337,947
energy_level__top30,gate_closed,steps_6_to_10,0,0.05,-0.057222719987958186,1009
energy_level__top30,gate_closed,steps_6_to_10,1,0.15,0.08470818753759929,655
energy_level__top30,gate_closed,steps_6_to_10,2,0.25,0.12785419703618262,779
energy_level__top30,gate_closed,steps_6_to_10,3,0.35,0.08230856174330126,459
energy_level__top30,gate_closed,steps_6_to_10,4,0.45,0.020449020625301444,639
energy_level__top30,gate_closed,steps_6_to_10,5,0.55,0.09882128065640428,655
energy_level__top30,gate_closed,steps_6_to_10,6,0.65,0.18600389358563243,813
energy_level__top30,gate_closed,steps_6_to_10,7,0.75,0.08281669011839198,425
energy_level__top30,gate_closed,steps_6_to_10,8,0.85,0.21042350502588147,1009
energy_level__top30,gate_closed,steps_6_to_10,9,0.95,-0.6061988365378621,1009
energy_level__top30,gate_closed,steps_11_plus,0,0.05,0.19894461064690488,516
energy_level__top30,gate_closed,steps_11_plus,1,0.15,-0.06766246489074493,345
energy_level__top30,gate_closed,steps_11_plus,2,0.25,-0.11934335682303361,371
energy_level__top30,gate_closed,steps_11_plus,3,0.35,-0.10936229318074124,354
energy_level__top30,gate_closed,steps_11_plus,4,0.45,-0.10776577449693783,349
energy_level__top30,gate_closed,steps_11_plus,5,0.55,-0.061880184124557494,392
energy_level__top30,gate_closed,steps_11_plus,6,0.65,-0.06686195406376673,379
energy_level__top30,gate_closed,steps_11_plus,7,0.75,0.015257924079681965,346
energy_level__top30,gate_closed,steps_11_plus,8,0.85,0.20136785546747932,370
energy_level__top30,gate_closed,steps_11_plus,9,0.95,0.018879912028435607,588
energy_level__top30,label_clean,all,0,0.05,-0.015051254935514185,2594
energy_level__top30,label_clean,all,1,0.15,0.09308783558826694,1028
energy_level__top30,label_clean,all,2,0.25,0.163499339496337,1676
energy_level__top30,label_clean,all,3,0.35,0.12481758143801056,1206
energy_level__top30,label_clean,all,4,0.45,0.013086641448710112,1098
energy_level__top30,label_clean,all,5,0.55,0.12438729756082831,1626
energy_level__top30,label_clean,all,6,0.65,0.12208017996724783,1670
energy_level__top30,label_clean,all,7,0.75,0.08906240207736388,1212
