series,stratum,n_answers,argmax_in_last_fifth,uniform_expectation_last_fifth,argmax_at_first_step,uniform_expectation_first_step,mean_relative_argmax
dominant_freq16__cusum_top5,steps_11_plus,288,0.1388888888888889,0.2424675108397682,0.04513888888888889,0.07510801732940292,0.46991756884102975
dominant_freq16__onset80,all,2244,0.00089126559714795,0.26093554959027787,0.8694295900178253,0.17670549943712113,0.035642822979315064
dominant_freq16__onset80,steps_2_to_5,947,0.0021119324181626186,0.24718409010911654,0.8426610348468849,0.24718409010911654,0.05517423442449842
dominant_freq16__onset80,steps_6_to_10,1009,0.0,0.2791133764374597,0.8731417244796829,0.13955668821872985,0.025849890666540816
dominant_freq16__onset80,steps_11_plus,288,0.0,0.2424675108397682,0.9444444444444444,0.07510801732940292,0.005729010705011522
dominant_freq16__top30,all,2244,0.05258467023172905,0.26093554959027787,0.5285204991087344,0.17670549943712113,0.19547640346625117
dominant_freq16__top30,steps_2_to_5,947,0.06230200633579725,0.24718409010911654,0.5269271383315733,0.24718409010911654,0.23627243928194297
dominant_freq16__top30,steps_6_to_10,1009,0.05054509415262636,0.2791133764374597,0.5084241823587711,0.13955668821872985,0.18172518759733822
dominant_freq16__top30,steps_11_plus,288,0.027777777777777776,0.2424675108397682,0.6041666666666666,0.07510801732940292,0.10950810796025473
dominant_freq16__std,all,2244,0.23841354723707664,0.26093554959027787,0.1715686274509804,0.17670549943712113,0.4876308406691562
dominant_freq16__std,steps_2_to_5,947,0.24604012671594508,0.24718409010911654,0.22808870116156282,0.24718409010911654,0.5074797606476593
dominant_freq16__std,steps_6_to_10,1009,0.24677898909811694,0.2791133764374597,0.14370664023785926,0.13955668821872985,0.47581764122893955
dominant_freq16__std,steps_11_plus,288,0.1840277777777778,0.2424675108397682,0.08333333333333333,0.07510801732940292,0.46375094836199054
dominant_freq16__iqr,all,2244,0.1746880570409982,0.26093554959027787,0.2393048128342246,0.17670549943712113,0.4133418794125152
dominant_freq16__iqr,steps_2_to_5,947,0.17529039070749736,0.24718409010911654,0.29778247096092925,0.24718409010911654,0.4335621260119676
dominant_freq16__iqr,steps_6_to_10,1009,0.1962338949454906,0.2791133764374597,0.199207135777998,0.13955668821872985,0.41780444255667254
dominant_freq16__iqr,steps_11_plus,288,0.09722222222222222,0.2424675108397682,0.1875,0.07510801732940292,0.3312193108634312
dominant_freq16__frac_above_z,all,2244,0.024955436720142603,0.26093554959027787,0.928698752228164,0.17670549943712113,0.044269941844356855
dominant_freq16__frac_above_z,steps_2_to_5,947,0.03590285110876452,0.24718409010911654,0.8975712777191129,0.24718409010911654,0.0666138683562126
dominant_freq16__frac_above_z,steps_6_to_10,1009,0.019821605550049554,0.2791133764374597,0.9444995044598612,0.13955668821872985,0.032872402347129806
dominant_freq16__frac_above_z,steps_11_plus,288,0.006944444444444444,0.2424675108397682,0.9756944444444444,0.07510801732940292,0.010729729851213517
dominant_freq16__slope,all,2244,0.3894830659536542,0.26093554959027787,0.1929590017825312,0.17670549943712113,0.5750868355429383
dominant_freq16__slope,steps_2_to_5,947,0.34424498416050686,0.24718409010911654,0.27455121436114044,0.24718409010911654,0.536342837029215
dominant_freq16__slope,steps_6_to_10,1009,0.4192269573835481,0.2791133764374597,0.1506442021803766,0.13955668821872985,0.5957513332389447
dominant_freq16__slope,steps_11_plus,288,0.4340277777777778,0.2424675108397682,0.07291666666666667,0.07510801732940292,0.6300871425471928
dominant_freq16__jump,all,2244,0.29010695187165775,0.26093554959027787,0.04723707664884135,0.17670549943712113,0.5606997818108079
dominant_freq16__jump,steps_2_to_5,947,0.2840549102428722,0.24718409010911654,0.0908130939809926,0.24718409010911654,0.5778775079197466
dominant_freq16__jump,steps_6_to_10,1009,0.30921704658077304,0.2791133764374597,0.018830525272547076,0.13955668821872985,0.5501006811710479
dominant_freq16__jump,steps_11_plus,288,0.24305555555555555,0.2424675108397682,0.003472222222222222,0.07510801732940292,0.5413497329231451
dominant_freq16__q90,all,2244,0.000445632798573975,0.26093554959027787,0.8275401069518716,0.17670549943712113,0.04547338160666513
dominant_freq16__q90,steps_2_to_5,947,0.0010559662090813093,0.24718409010911654,0.805702217529039,0.24718409010911654,0.06731784582893346
dominant_freq16__q90,steps_6_to_10,1009,0.0,0.2791133764374597,0.8235877106045589,0.13955668821872985,0.03551370994383879
dominant_freq16__q90,steps_11_plus,288,0.0,0.2424675108397682,0.9131944444444444,0.07510801732940292,0.008537968722302872
dominant_freq16__first_token,all,2244,0.09848484848484848,0.26093554959027787,0.2914438502673797,0.17670549943712113,0.30632186084902474
dominant_freq16__first_token,steps_2_to_5,947,0.14149947201689547,0.24718409010911654,0.324181626187962,0.24718409010911654,0.38630763815557906
dominant_freq16__first_token,steps_6_to_10,1009,0.08424182358771061,0.2791133764374597,0.26957383548067393,0.13955668821872985,0.27146593358189
dominant_freq16__first_token,steps_11_plus,288,0.006944444444444444,0.2424675108397682,0.2604166666666667,0.07510801732940292,0.16542984523524773
dominant_freq16__boxcar8_max,all,2244,0.07442067736185383,0.26093554959027787,0.49153297682709446,0.17670549943712113,0.23319666534150987
dominant_freq16__boxcar8_max,steps_2_to_5,947,0.044350580781414996,0.24718409010911654,0.6114044350580782,0.24718409010911654,0.19491376275959169
dominant_freq16__boxcar8_max,steps_6_to_10,1009,0.09613478691774034,0.2791133764374597,0.42814667988107036,0.13955668821872985,0.25048531470731666
dominant_freq16__boxcar8_max,steps_11_plus,288,0.09722222222222222,0.2424675108397682,0.3194444444444444,0.07510801732940292,0.29850799011573703
dominant_freq16__page_wmax,all,2244,0.21122994652406418,0.26093554959027787,0.13903743315508021,0.17670549943712113,0.47644796507046305
dominant_freq16__page_wmax,steps_2_to_5,947,0.18268215417106654,0.24718409010911654,0.21013727560718057,0.24718409010911654,0.4713129179866244
dominant_freq16__page_wmax,steps_6_to_10,1009,0.23686818632309217,0.2791133764374597,0.09613478691774034,0.13955668821872985,0.4850276086648733
dominant_freq16__page_wmax,steps_11_plus,288,0.2152777777777778,0.2424675108397682,0.05555555555555555,0.07510801732940292,0.4632744553539187
bocpd_p0__top5,all,2244,0.35650623885918004,0.26093554959027787,0.11363636363636363,0.17670549943712113,0.5851368938393654
bocpd_p0__top5,steps_2_to_5,947,0.34635691657866946,0.24718409010911654,0.1689545934530095,0.24718409010911654,0.589493136219641
bocpd_p0__top5,steps_6_to_10,1009,0.3855302279484638,0.2791133764374597,0.08424182358771061,0.13955668821872985,0.5865535576635676
bocpd_p0__top5,steps_11_plus,288,0.2881944444444444,0.2424675108397682,0.034722222222222224,0.07510801732940292,0.5658494794895709
bocpd_p0__top10,all,2244,0.34001782531194297,0.26093554959027787,0.12433155080213903,0.17670549943712113,0.5718478951018297
bocpd_p0__top10,steps_2_to_5,947,0.3273495248152059,0.24718409010911654,0.17845828933474128,0.24718409010911654,0.5746216121084124
bocpd_p0__top10,steps_6_to_10,1009,0.3666997026759167,0.2791133764374597,0.0981169474727453,0.13955668821872985,0.5717109506504948
bocpd_p0__top10,steps_11_plus,288,0.2881944444444444,0.2424675108397682,0.03819444444444445,0.07510801732940292,0.5632071553315625
bocpd_p0__max,all,2244,0.42825311942959,0.26093554959027787,0.09269162210338681,0.17670549943712113,0.6475742110353035
bocpd_p0__max,steps_2_to_5,947,0.3727560718057022,0.24718409010911654,0.16156282998944033,0.24718409010911654,0.6208201337557199
bocpd_p0__max,steps_6_to_10,1009,0.47373637264618434,0.2791133764374597,0.05252725470763132,0.13955668821872985,0.663016580930357
bocpd_p0__max,steps_11_plus,288,0.4513888888888889,0.2424675108397682,0.006944444444444444,0.07510801732940292,0.6814449053396677
bocpd_p0__mean,all,2244,0.6421568627450981,0.26093554959027787,0.0481283422459893,0.17670549943712113,0.7782127954675577
bocpd_p0__mean,steps_2_to_5,947,0.6092925026399155,0.24718409010911654,0.09186906019007392,0.24718409010911654,0.7609996480112636
bocpd_p0__mean,steps_6_to_10,1009,0.6759167492566898,0.2791133764374597,0.02081268582755203,0.13955668821872985,0.7931650856576524
bocpd_p0__mean,steps_11_plus,288,0.6319444444444444,0.2424675108397682,0.0,0.07510801732940292,0.7824280379651436
bocpd_p0__log_top5,all,2244,0.3471479500891266,0.26093554959027787,0.12923351158645277,0.17670549943712113,0.5810101714147775
bocpd_p0__log_top5,steps_2_to_5,947,0.31890179514255546,0.24718409010911654,0.18690601900739176,0.24718409010911654,0.577349524815206
bocpd_p0__log_top5,steps_6_to_10,1009,0.377601585728444,0.2791133764374597,0.10208126858275521,0.13955668821872985,0.5789603882517659
bocpd_p0__log_top5,steps_11_plus,288,0.3333333333333333,0.2424675108397682,0.034722222222222224,0.07510801732940292,0.6002284475997536
bocpd_p0__cusum_top5,all,2244,0.17424242424242425,0.26093554959027787,0.0766488413547237,0.17670549943712113,0.5189114361640353
bocpd_p0__cusum_top5,steps_2_to_5,947,0.11826821541710665,0.24718409010911654,0.1351636747624076,0.24718409010911654,0.5111756423794439
bocpd_p0__cusum_top5,steps_6_to_10,1009,0.23290386521308226,0.2791133764374597,0.03964321110009911,0.13955668821872985,0.5244761432818916
bocpd_p0__cusum_top5,steps_11_plus,288,0.1527777777777778,0.2424675108397682,0.013888888888888888,0.07510801732940292,0.5248524334976848
bocpd_p0__onset80,all,2244,0.2557932263814617,0.26093554959027787,0.1626559714795009,0.17670549943712113,0.4954688477171802
bocpd_p0__onset80,steps_2_to_5,947,0.28299894403379094,0.24718409010911654,0.20908130939809927,0.24718409010911654,0.5296550510383669
bocpd_p0__onset80,steps_6_to_10,1009,0.2537165510406343,0.2791133764374597,0.14172447968285432,0.13955668821872985,0.4793096260638382
bocpd_p0__onset80,steps_11_plus,288,0.1736111111111111,0.2424675108397682,0.08333333333333333,0.07510801732940292,0.43967134807502195
bocpd_p0__top30,all,2244,0.3778966131907308,0.26093554959027787,0.13101604278074866,0.17670549943712113,0.5899682942819796
bocpd_p0__top30,steps_2_to_5,947,0.368532206969377,0.24718409010911654,0.18373812038014783,0.24718409010911654,0.5905491024287223
bocpd_p0__top30,steps_6_to_10,1009,0.39544103072348863,0.2791133764374597,0.10406342913776016,0.13955668821872985,0.5914767096134786
bocpd_p0__top30,steps_11_plus,288,0.3472222222222222,0.2424675108397682,0.052083333333333336,0.07510801732940292,0.5827737929470909
bocpd_p0__std,all,2244,0.6033868092691622,0.26093554959027787,0.05213903743315508,0.17670549943712113,0.759448518952116
bocpd_p0__std,steps_2_to_5,947,0.5417106652587117,0.24718409010911654,0.09292502639915523,0.24718409010911654,0.7320485744456178
bocpd_p0__std,steps_6_to_10,1009,0.6481665014866204,0.2791133764374597,0.028741328047571853,0.13955668821872985,0.7748922396841128
bocpd_p0__std,steps_11_plus,288,0.6493055555555556,0.2424675108397682,0.0,0.07510801732940292,0.7954382176641617
bocpd_p0__iqr,all,2244,0.3493761140819964,0.26093554959027787,0.25133689839572193,0.17670549943712113,0.5101552951070483
bocpd_p0__iqr,steps_2_to_5,947,0.3590285110876452,0.24718409010911654,0.3600844772967265,0.24718409010911654,0.4961281239000352
bocpd_p0__iqr,steps_6_to_10,1009,0.35678889990089196,0.2791133764374597,0.18830525272547077,0.13955668821872985,0.5318821086412762
bocpd_p0__iqr,steps_11_plus,288,0.2916666666666667,0.2424675108397682,0.11458333333333333,0.07510801732940292,0.4801600738466504
bocpd_p0__frac_above_z,all,2244,0.2660427807486631,0.26093554959027787,0.3663101604278075,0.17670549943712113,0.4056210390959039
bocpd_p0__frac_above_z,steps_2_to_5,947,0.2608236536430834,0.24718409010911654,0.48785638859556496,0.24718409010911654,0.374956001407955
bocpd_p0__frac_above_z,steps_6_to_10,1009,0.25966303270564917,0.2791133764374597,0.3201189296333003,0.13955668821872985,0.40857127125709886
bocpd_p0__frac_above_z,steps_11_plus,288,0.3055555555555556,0.2424675108397682,0.1284722222222222,0.07510801732940292,0.49611758923424415
bocpd_p0__slope,all,2244,0.25089126559714797,0.26093554959027787,0.3997326203208556,0.17670549943712113,0.3976765683118675
bocpd_p0__slope,steps_2_to_5,947,0.2988384371700106,0.24718409010911654,0.4276663146779303,0.24718409010911654,0.4324181626187962
bocpd_p0__slope,steps_6_to_10,1009,0.20218037661050545,0.2791133764374597,0.41625371655104065,0.13955668821872985,0.3523648276621517
bocpd_p0__slope,steps_11_plus,288,0.2638888888888889,0.2424675108397682,0.25,0.07510801732940292,0.4421878756274987
bocpd_p0__jump,all,2244,0.5320855614973262,0.26093554959027787,0.19340463458110516,0.17670549943712113,0.6518370143944492
bocpd_p0__jump,steps_2_to_5,947,0.470960929250264,0.24718409010911654,0.2914466737064414,0.24718409010911654,0.5950369588173179
bocpd_p0__jump,steps_6_to_10,1009,0.578790882061447,0.2791133764374597,0.1466798810703667,0.13955668821872985,0.6842083942926361
bocpd_p0__jump,steps_11_plus,288,0.5694444444444444,0.2424675108397682,0.034722222222222224,0.07510801732940292,0.725194411319007
bocpd_p0__q90,all,2244,0.533868092691622,0.26093554959027787,0.13413547237076648,0.17670549943712113,0.6676632944844892
bocpd_p0__q90,steps_2_to_5,947,0.5469904963041182,0.24718409010911654,0.1932418162618796,0.24718409010911654,0.6730904611052447
bocpd_p0__q90,steps_6_to_10,1009,0.5391476709613479,0.2791133764374597,0.10505450941526263,0.13955668821872985,0.6675012191860558
bocpd_p0__q90,steps_11_plus,288,0.4722222222222222,0.2424675108397682,0.041666666666666664,0.07510801732940292,0.6503855416590173
bocpd_p0__first_token,all,2244,0.5222816399286988,0.26093554959027787,0.0,0.17670549943712113,0.7355769878819848
bocpd_p0__first_token,steps_2_to_5,947,0.5036958817317846,0.24718409010911654,0.0,0.24718409010911654,0.7529919042590636
bocpd_p0__first_token,steps_6_to_10,1009,0.557978196233895,0.2791133764374597,0.0,0.13955668821872985,0.7360792549593342
bocpd_p0__first_token,steps_11_plus,288,0.4583333333333333,0.2424675108397682,0.0,0.07510801732940292,0.6765536778467786
bocpd_p0__boxcar8_max,all,2244,0.4193404634581105,0.26093554959027787,0.10427807486631016,0.17670549943712113,0.632642856525724
bocpd_p0__boxcar8_max,steps_2_to_5,947,0.36747624076029567,0.24718409010911654,0.17740232312565998,0.24718409010911654,0.6065645899331222
bocpd_p0__boxcar8_max,steps_6_to_10,1009,0.47274529236868185,0.2791133764374597,0.05847373637264618,0.13955668821872985,0.658157534569824
bocpd_p0__boxcar8_max,steps_11_plus,288,0.4027777777777778,0.2424675108397682,0.024305555555555556,0.07510801732940292,0.6290033020698105
bocpd_p0__page_wmax,all,2244,0.43315508021390375,0.26093554959027787,0.09090909090909091,0.17670549943712113,0.649892004437785
bocpd_p0__page_wmax,steps_2_to_5,947,0.3812038014783527,0.24718409010911654,0.1573389651531151,0.24718409010911654,0.6271559310102077
bocpd_p0__page_wmax,steps_6_to_10,1009,0.48166501486620417,0.2791133764374597,0.05252725470763132,0.13955668821872985,0.6652036433998773
bocpd_p0__page_wmax,steps_11_plus,288,0.4340277777777778,0.2424675108397682,0.006944444444444444,0.07510801732940292,0.6710087329904408
