series,population,step_index,mean,n
q15_H1__mean,pre_error,17,-0.5926321295740312,12
q15_H1__mean,pre_error,18,-0.6942852464274376,8
q15_H1__mean,pre_error,19,0.1197184195265863,8
q15_H1__mean,pre_error,20+,-0.6381775281659942,16
q15_H1__log_top5,gate_closed,0,0.4501851281936878,2244
q15_H1__log_top5,gate_closed,1,0.38918740039869526,2244
q15_H1__log_top5,gate_closed,2,0.014521860942775194,2216
q15_H1__log_top5,gate_closed,3,-0.13877949199741588,2092
q15_H1__log_top5,gate_closed,4,-0.19697530139382957,1697
q15_H1__log_top5,gate_closed,5,-0.26882905556117653,1297
q15_H1__log_top5,gate_closed,6,-0.338057570824993,943
q15_H1__log_top5,gate_closed,7,-0.26416436410944166,713
q15_H1__log_top5,gate_closed,8,-0.30189985498243294,517
q15_H1__log_top5,gate_closed,9,-0.27493328710774906,377
q15_H1__log_top5,gate_closed,10,-0.20757934297659722,288
q15_H1__log_top5,gate_closed,11,-0.2721498712586012,220
q15_H1__log_top5,gate_closed,12,-0.014834481340448074,146
q15_H1__log_top5,gate_closed,13,0.03183441938932962,116
q15_H1__log_top5,gate_closed,14,-0.0980346103947353,91
q15_H1__log_top5,gate_closed,15,-0.36026979413238924,77
q15_H1__log_top5,gate_closed,16,-0.20914838392551277,53
q15_H1__log_top5,gate_closed,17,-0.12082222184267177,41
q15_H1__log_top5,gate_closed,18,-0.1926482980188697,27
q15_H1__log_top5,gate_closed,19,0.03258660141192196,19
q15_H1__log_top5,gate_closed,20+,-0.00357792734797583,52
q15_H1__log_top5,label_clean,0,0.4016537016391097,2358
q15_H1__log_top5,label_clean,1,0.3666705826064775,2358
q15_H1__log_top5,label_clean,2,0.058074785577091684,2328
q15_H1__log_top5,label_clean,3,-0.14340257039900559,2202
q15_H1__log_top5,label_clean,4,-0.14810154753197513,1814
q15_H1__log_top5,label_clean,5,-0.28097493628119496,1408
q15_H1__log_top5,label_clean,6,-0.30336142858926757,970
q15_H1__log_top5,label_clean,7,-0.2749645031257978,732
q15_H1__log_top5,label_clean,8,-0.2984038857348777,508
q15_H1__log_top5,label_clean,9,-0.14557524063012237,366
q15_H1__log_top5,label_clean,10,-0.2581040373016993,284
q15_H1__log_top5,label_clean,11,-0.27631277417791966,216
q15_H1__log_top5,label_clean,12,-0.04998871962415374,160
q15_H1__log_top5,label_clean,13,-0.1314035070950785,122
q15_H1__log_top5,label_clean,14,-0.27831907193798705,96
q15_H1__log_top5,label_clean,15,-0.33542829417688164,76
q15_H1__log_top5,label_clean,16,-0.35016761011689396,54
q15_H1__log_top5,label_clean,17,-0.28525610217041963,48
q15_H1__log_top5,label_clean,18,-0.3269362962054911,36
q15_H1__log_top5,label_clean,19,-0.3604682715454074,28
q15_H1__log_top5,label_clean,20+,-0.0261433896526558,106
q15_H1__log_top5,pre_error,0,-0.10008041681254172,3898
q15_H1__log_top5,pre_error,1,0.11766044422485418,2844
q15_H1__log_top5,pre_error,2,-0.01732504830441485,1860
q15_H1__log_top5,pre_error,3,-0.05064026413583648,1214
q15_H1__log_top5,pre_error,4,-0.09579616939089972,818
q15_H1__log_top5,pre_error,5,-0.050664826458190884,520
q15_H1__log_top5,pre_error,6,-0.05416578993452682,356
q15_H1__log_top5,pre_error,7,-0.1239451989785081,238
q15_H1__log_top5,pre_error,8,-0.3032185489867655,174
q15_H1__log_top5,pre_error,9,-0.2044906209452227,128
q15_H1__log_top5,pre_error,10,-0.2110112489594381,84
q15_H1__log_top5,pre_error,11,0.009378662091058995,60
q15_H1__log_top5,pre_error,12,-0.3376415075846391,52
q15_H1__log_top5,pre_error,13,-0.1377049976859094,34
q15_H1__log_top5,pre_error,14,-0.43524646587801014,26
q15_H1__log_top5,pre_error,15,-0.4903394719085477,20
q15_H1__log_top5,pre_error,16,-0.49621128893006894,14
q15_H1__log_top5,pre_error,17,-0.8330206395503885,12
q15_H1__log_top5,pre_error,18,-1.0335156179614275,8
q15_H1__log_top5,pre_error,19,-0.22293829016461525,8
q15_H1__log_top5,pre_error,20+,-0.5026495927929595,16
q15_H1__cusum_top5,gate_closed,0,-0.1564365063016342,2244
q15_H1__cusum_top5,gate_closed,1,0.4858885159081267,2244
q15_H1__cusum_top5,gate_closed,2,0.4746204228698921,2216
q15_H1__cusum_top5,gate_closed,3,0.1260389864249161,2092
q15_H1__cusum_top5,gate_closed,4,-0.11178731307009379,1697
q15_H1__cusum_top5,gate_closed,5,-0.2256075066157814,1297
q15_H1__cusum_top5,gate_closed,6,-0.2817938856502329,943
q15_H1__cusum_top5,gate_closed,7,-0.3599163342997982,713
q15_H1__cusum_top5,gate_closed,8,-0.39515923760300575,517
q15_H1__cusum_top5,gate_closed,9,-0.4216593584251977,377
q15_H1__cusum_top5,gate_closed,10,-0.457129834298519,288
q15_H1__cusum_top5,gate_closed,11,-0.6391740472288125,220
q15_H1__cusum_top5,gate_closed,12,-0.5624682166907282,146
q15_H1__cusum_top5,gate_closed,13,-0.6130837767203375,116
q15_H1__cusum_top5,gate_closed,14,-0.5322616195133488,91
q15_H1__cusum_top5,gate_closed,15,-0.7486097256042805,77
q15_H1__cusum_top5,gate_closed,16,-0.5881188687011081,53
q15_H1__cusum_top5,gate_closed,17,-0.7608780385841253,41
q15_H1__cusum_top5,gate_closed,18,-0.9548666977388949,27
q15_H1__cusum_top5,gate_closed,19,-1.047298370276928,19
q15_H1__cusum_top5,gate_closed,20+,-0.9068644083979595,52
q15_H1__cusum_top5,label_clean,0,-0.1754350390153107,2358
q15_H1__cusum_top5,label_clean,1,0.4100652587512551,2358
q15_H1__cusum_top5,label_clean,2,0.47606416855257766,2328
q15_H1__cusum_top5,label_clean,3,0.15752126124001908,2202
q15_H1__cusum_top5,label_clean,4,-0.0701789280178165,1814
q15_H1__cusum_top5,label_clean,5,-0.24419033470485105,1408
q15_H1__cusum_top5,label_clean,6,-0.2735604898692501,970
q15_H1__cusum_top5,label_clean,7,-0.4253575530804945,732
q15_H1__cusum_top5,label_clean,8,-0.37406145963588827,508
q15_H1__cusum_top5,label_clean,9,-0.3315192525564023,366
q15_H1__cusum_top5,label_clean,10,-0.4226019509822537,284
q15_H1__cusum_top5,label_clean,11,-0.5232125741625793,216
q15_H1__cusum_top5,label_clean,12,-0.5101746493657162,160
q15_H1__cusum_top5,label_clean,13,-0.5384845324725215,122
q15_H1__cusum_top5,label_clean,14,-0.554038593394225,96
q15_H1__cusum_top5,label_clean,15,-0.41495994046243573,76
q15_H1__cusum_top5,label_clean,16,-0.2104851864792156,54
q15_H1__cusum_top5,label_clean,17,-0.4605877579710742,48
q15_H1__cusum_top5,label_clean,18,-0.7983762108863955,36
q15_H1__cusum_top5,label_clean,19,-0.8361939290753734,28
q15_H1__cusum_top5,label_clean,20+,-0.9291325252171688,106
q15_H1__cusum_top5,pre_error,0,-0.5503380210152877,3898
q15_H1__cusum_top5,pre_error,1,0.010338441810414597,2844
q15_H1__cusum_top5,pre_error,2,0.20528366601199619,1860
q15_H1__cusum_top5,pre_error,3,0.32044093231477816,1214
q15_H1__cusum_top5,pre_error,4,0.30783438002391,818
q15_H1__cusum_top5,pre_error,5,0.3086975671618095,520
q15_H1__cusum_top5,pre_error,6,0.3427112803875784,356
q15_H1__cusum_top5,pre_error,7,0.4291419831068165,238
q15_H1__cusum_top5,pre_error,8,0.39810798811005965,174
q15_H1__cusum_top5,pre_error,9,0.17969856818069635,128
q15_H1__cusum_top5,pre_error,10,0.1907926820347234,84
q15_H1__cusum_top5,pre_error,11,0.2454315487863822,60
q15_H1__cusum_top5,pre_error,12,0.06888778931709358,52
q15_H1__cusum_top5,pre_error,13,-0.07955230105064898,34
q15_H1__cusum_top5,pre_error,14,0.3845851812692563,26
q15_H1__cusum_top5,pre_error,15,0.17824077634965102,20
q15_H1__cusum_top5,pre_error,16,0.1826067188507823,14
q15_H1__cusum_top5,pre_error,17,0.2847903288516705,12
q15_H1__cusum_top5,pre_error,18,-0.08972324336945778,8
q15_H1__cusum_top5,pre_error,19,-0.09305237010199474,8
q15_H1__cusum_top5,pre_error,20+,0.11142279689230744,16
q15_H1__onset80,gate_closed,0,-0.33570271559151504,2244
q15_H1__onset80,gate_closed,1,0.34874381646865504,1053
q15_H1__onset80,gate_closed,2,0.28197116798768834,467
q15_H1__onset80,gate_closed,3,0.2858142201927413,263
q15_H1__onset80,gate_closed,4,0.5902691974678926,153
q15_H1__onset80,gate_closed,5,0.358977114699908,78
q15_H1__onset80,gate_closed,6,0.48264493546164294,46
q15_H1__onset80,gate_closed,7,0.5999846229972344,29
q15_H1__onset80,gate_closed,8,0.5393406146363677,16
q15_H1__onset80,gate_closed,9,1.0121876127063516,9
q15_H1__onset80,gate_closed,10,-0.36441145352805343,4
q15_H1__onset80,gate_closed,11,0.3969371687530318,4
q15_H1__onset80,gate_closed,12,-0.22819388714344344,3
q15_H1__onset80,gate_closed,13,0.4867855368425272,3
q15_H1__onset80,gate_closed,14,-0.7309011669425259,2
q15_H1__onset80,gate_closed,15,0.9210009649662985,2
q15_H1__onset80,gate_closed,16,2.302140673005192,1
q15_H1__onset80,label_clean,0,-0.341548684175109,2358
q15_H1__onset80,label_clean,1,0.29878452317371557,1124
q15_H1__onset80,label_clean,2,0.2594197632267624,541
q15_H1__onset80,label_clean,3,0.39683394499487323,316
q15_H1__onset80,label_clean,4,0.544216931867779,173
q15_H1__onset80,label_clean,5,0.39669373436366656,98
q15_H1__onset80,label_clean,6,0.6140649679284284,52
q15_H1__onset80,label_clean,7,0.8537739591918414,30
q15_H1__onset80,label_clean,8,0.5260097958763641,12
q15_H1__onset80,label_clean,9,0.2066347105925111,7
q15_H1__onset80,label_clean,10,-0.16727459219918017,4
q15_H1__onset80,label_clean,11,0.8417023900757646,4
q15_H1__onset80,label_clean,12,0.37083687784001995,2
q15_H1__onset80,label_clean,13,-0.19852616301167478,1
q15_H1__onset80,label_clean,14,-1.1785810127458634,1
q15_H1__onset80,label_clean,15,1.3329077424176736,1
q15_H1__onset80,label_clean,16,2.0685163862840024,1
q15_H1__onset80,pre_error,0,-0.5384428761841412,3898
q15_H1__onset80,pre_error,1,-0.07223496319445874,2152
q15_H1__onset80,pre_error,2,-0.04767400838099918,1081
q15_H1__onset80,pre_error,3,-0.0028640463920781003,569
q15_H1__onset80,pre_error,4,-0.002697874297171305,320
q15_H1__onset80,pre_error,5,0.17079894935875117,172
q15_H1__onset80,pre_error,6,0.03851443095320948,89
q15_H1__onset80,pre_error,7,0.1067437786963693,47
q15_H1__onset80,pre_error,8,0.0016627209227934139,22
q15_H1__onset80,pre_error,9,-0.3676733734615176,18
q15_H1__onset80,pre_error,10,0.07068166879959034,13
q15_H1__onset80,pre_error,11,1.0344200101372274,8
q15_H1__onset80,pre_error,12,-0.27922649631295104,6
q15_H1__onset80,pre_error,13,0.6197717792454275,4
q15_H1__onset80,pre_error,14,-0.8254484288908106,3
q15_H1__onset80,pre_error,15,-0.645772425051439,2
q15_H1__onset80,pre_error,16,-0.3083915874071078,1
q15_H1__onset80,pre_error,17,-0.9120546069596348,1
q15_H1__top30,gate_closed,0,0.821652136820472,2244
q15_H1__top30,gate_closed,1,0.35948433307238414,2244
q15_H1__top30,gate_closed,2,-0.05092141231002235,2216
q15_H1__top30,gate_closed,3,-0.2350950609276838,2092
q15_H1__top30,gate_closed,4,-0.294419900539957,1697
q15_H1__top30,gate_closed,5,-0.3379939040259578,1297
q15_H1__top30,gate_closed,6,-0.39189524687804195,943
q15_H1__top30,gate_closed,7,-0.3315115721871168,713
q15_H1__top30,gate_closed,8,-0.3797813136092078,517
q15_H1__top30,gate_closed,9,-0.2408261862213109,377
q15_H1__top30,gate_closed,10,-0.26379143279111705,288
q15_H1__top30,gate_closed,11,-0.2338228721846867,220
q15_H1__top30,gate_closed,12,-0.06351927473253842,146
q15_H1__top30,gate_closed,13,-0.1661559892537203,116
q15_H1__top30,gate_closed,14,-0.20244063140149285,91
q15_H1__top30,gate_closed,15,-0.4864999737909162,77
q15_H1__top30,gate_closed,16,-0.008215138850967517,53
q15_H1__top30,gate_closed,17,0.04357091765319888,41
q15_H1__top30,gate_closed,18,-0.14642686256211954,27
q15_H1__top30,gate_closed,19,0.018809222035450334,19
q15_H1__top30,gate_closed,20+,-0.012478130979889122,52
q15_H1__top30,label_clean,0,0.7953431204929104,2358
q15_H1__top30,label_clean,1,0.3217069342156983,2358
q15_H1__top30,label_clean,2,-0.015508954942653459,2328
q15_H1__top30,label_clean,3,-0.22300199589889524,2202
q15_H1__top30,label_clean,4,-0.26004728693728907,1814
q15_H1__top30,label_clean,5,-0.3071614514232249,1408
q15_H1__top30,label_clean,6,-0.3947328631436537,970
q15_H1__top30,label_clean,7,-0.37053256427335085,732
q15_H1__top30,label_clean,8,-0.3692611299370479,508
q15_H1__top30,label_clean,9,-0.19424731285891675,366
q15_H1__top30,label_clean,10,-0.344459646427378,284
q15_H1__top30,label_clean,11,-0.23067108460570315,216
q15_H1__top30,label_clean,12,-0.06482620164147963,160
q15_H1__top30,label_clean,13,-0.19942257377447442,122
q15_H1__top30,label_clean,14,-0.4179273606128287,96
q15_H1__top30,label_clean,15,-0.3904914953705113,76
q15_H1__top30,label_clean,16,-0.20534797607744573,54
q15_H1__top30,label_clean,17,-0.1393143317930995,48
q15_H1__top30,label_clean,18,-0.4547620958791574,36
q15_H1__top30,label_clean,19,-0.32238774420204336,28
q15_H1__top30,label_clean,20+,0.051754634969898385,106
q15_H1__top30,pre_error,0,0.03573871841926442,3898
q15_H1__top30,pre_error,1,0.004372352641487562,2844
q15_H1__top30,pre_error,2,-0.11922471178526355,1860
q15_H1__top30,pre_error,3,-0.10225212976262515,1214
q15_H1__top30,pre_error,4,-0.13190647971992156,818
q15_H1__top30,pre_error,5,-0.09429601149930504,520
q15_H1__top30,pre_error,6,-0.12414869008531171,356
q15_H1__top30,pre_error,7,-0.15919217562461782,238
q15_H1__top30,pre_error,8,-0.2941715223849491,174
q15_H1__top30,pre_error,9,-0.2977380565826475,128
q15_H1__top30,pre_error,10,-0.1985770762450421,84
q15_H1__top30,pre_error,11,-0.13088906410352608,60
q15_H1__top30,pre_error,12,-0.44609970393158016,52
q15_H1__top30,pre_error,13,-0.29550544621887015,34
q15_H1__top30,pre_error,14,-0.31923793977645326,26
q15_H1__top30,pre_error,15,-0.07718842461689959,20
q15_H1__top30,pre_error,16,-0.38173670268182597,14
q15_H1__top30,pre_error,17,-0.7123831991817097,12
q15_H1__top30,pre_error,18,-0.8020620380566046,8
q15_H1__top30,pre_error,19,-0.16391242295552982,8
q15_H1__top30,pre_error,20+,-0.4841951776826182,16
q15_H1__std,gate_closed,0,0.36162510844550466,2244
q15_H1__std,gate_closed,1,0.30862371051594367,2244
q15_H1__std,gate_closed,2,-0.12481604360740908,2216
q15_H1__std,gate_closed,3,-0.1782491861778086,2092
q15_H1__std,gate_closed,4,-0.17107986881746667,1697
q15_H1__std,gate_closed,5,-0.14538414168162356,1297
q15_H1__std,gate_closed,6,-0.21834119883618916,943
q15_H1__std,gate_closed,7,-0.07574098807017624,713
q15_H1__std,gate_closed,8,-0.20157932197914563,517
q15_H1__std,gate_closed,9,-0.07230976572919957,377
q15_H1__std,gate_closed,10,-0.008636065071173477,288
q15_H1__std,gate_closed,11,-0.0020658813979819433,220
q15_H1__std,gate_closed,12,0.12509579572768006,146
q15_H1__std,gate_closed,13,0.1803227333821905,116
q15_H1__std,gate_closed,14,-0.27642319035155644,91
q15_H1__std,gate_closed,15,-0.04235678297498288,77
q15_H1__std,gate_closed,16,-0.039753766289435326,53
q15_H1__std,gate_closed,17,0.047642239315890275,41
q15_H1__std,gate_closed,18,0.19325453046886243,27
q15_H1__std,gate_closed,19,-0.14054379639036282,19
q15_H1__std,gate_closed,20+,0.1056875629459997,52
q15_H1__std,label_clean,0,0.35107499264593567,2358
q15_H1__std,label_clean,1,0.3034193808683828,2358
q15_H1__std,label_clean,2,-0.09932615511012349,2328
q15_H1__std,label_clean,3,-0.17038806826312783,2202
q15_H1__std,label_clean,4,-0.15249737920384276,1814
q15_H1__std,label_clean,5,-0.09195506416545719,1408
q15_H1__std,label_clean,6,-0.2306094751582339,970
q15_H1__std,label_clean,7,-0.09401547193166228,732
q15_H1__std,label_clean,8,-0.236321103932356,508
q15_H1__std,label_clean,9,-0.04824065672246922,366
q15_H1__std,label_clean,10,-0.08353704715525678,284
q15_H1__std,label_clean,11,-0.032107121731350066,216
q15_H1__std,label_clean,12,0.06373306524400273,160
q15_H1__std,label_clean,13,-0.01804345568153619,122
q15_H1__std,label_clean,14,-0.362563291966133,96
q15_H1__std,label_clean,15,-0.056796871271365845,76
q15_H1__std,label_clean,16,-0.28315399763597915,54
q15_H1__std,label_clean,17,-0.08674575254435186,48
q15_H1__std,label_clean,18,-0.3553439716461626,36
q15_H1__std,label_clean,19,-0.611893340233855,28
q15_H1__std,label_clean,20+,0.10013767912358092,106
q15_H1__std,pre_error,0,-0.19492798930249222,3898
q15_H1__std,pre_error,1,0.02626855411912995,2844
q15_H1__std,pre_error,2,-0.08226858546243147,1860
q15_H1__std,pre_error,3,-0.13357716777471015,1214
q15_H1__std,pre_error,4,-0.14041135072723815,818
q15_H1__std,pre_error,5,-0.1396717204196218,520
q15_H1__std,pre_error,6,-0.16284697117076047,356
q15_H1__std,pre_error,7,-0.2033884389263794,238
q15_H1__std,pre_error,8,-0.2641450967608817,174
q15_H1__std,pre_error,9,-0.2883458554303802,128
q15_H1__std,pre_error,10,-0.17313107336958752,84
q15_H1__std,pre_error,11,-0.19947679728617726,60
q15_H1__std,pre_error,12,-0.33463167218167117,52
q15_H1__std,pre_error,13,-0.29558852510020883,34
q15_H1__std,pre_error,14,-0.369617929866784,26
q15_H1__std,pre_error,15,-0.047569441523516894,20
q15_H1__std,pre_error,16,-0.20687556906626375,14
q15_H1__std,pre_error,17,-0.7449091944776535,12
q15_H1__std,pre_error,18,-0.9407005185852111,8
q15_H1__std,pre_error,19,-0.48768359427783237,8
q15_H1__std,pre_error,20+,-0.5918941948632942,16
q15_H1__iqr,gate_closed,0,0.5326781708802424,2244
q15_H1__iqr,gate_closed,1,0.18570772970004992,2244
q15_H1__iqr,gate_closed,2,-0.13140615066074302,2216
q15_H1__iqr,gate_closed,3,-0.18605072021672844,2092
q15_H1__iqr,gate_closed,4,-0.22024193158156724,1697
q15_H1__iqr,gate_closed,5,-0.15972450505387975,1297
q15_H1__iqr,gate_closed,6,-0.16727128125914054,943
q15_H1__iqr,gate_closed,7,-0.07034090210416506,713
q15_H1__iqr,gate_closed,8,-0.19066606390343266,517
q15_H1__iqr,gate_closed,9,-0.08424569873509583,377
q15_H1__iqr,gate_closed,10,-0.06066338064751389,288
q15_H1__iqr,gate_closed,11,0.04505124113504374,220
q15_H1__iqr,gate_closed,12,0.052962005779980836,146
q15_H1__iqr,gate_closed,13,-0.0015100948278898784,116
q15_H1__iqr,gate_closed,14,-0.15110267779291356,91
q15_H1__iqr,gate_closed,15,-0.05969246177106261,77
q15_H1__iqr,gate_closed,16,-0.06852614186832022,53
q15_H1__iqr,gate_closed,17,0.0701437680246492,41
q15_H1__iqr,gate_closed,18,0.2561630223099772,27
q15_H1__iqr,gate_closed,19,-0.25238610036932824,19
q15_H1__iqr,gate_closed,20+,0.08612247684982427,52
q15_H1__iqr,label_clean,0,0.5006159923836618,2358
q15_H1__iqr,label_clean,1,0.19208002340142902,2358
q15_H1__iqr,label_clean,2,-0.11505562837610914,2328
q15_H1__iqr,label_clean,3,-0.18723699039766672,2202
q15_H1__iqr,label_clean,4,-0.18275823945436612,1814
q15_H1__iqr,label_clean,5,-0.12008634809149207,1408
q15_H1__iqr,label_clean,6,-0.2058755569332416,970
q15_H1__iqr,label_clean,7,-0.08118871130413043,732
q15_H1__iqr,label_clean,8,-0.20541691343288904,508
q15_H1__iqr,label_clean,9,-0.06816584293681767,366
