locator,channel,readout,reference,stratum,miss_type,n_reference_misses,hit_given_miss,hit_given_miss_tolerance_one,shuffled_hit_given_miss,real_minus_shuffled,degenerate,real_minus_shuffled_ci95
q15_H1__log_top5,q15_H1,log_top5,fused_top5_soft_equal,steps_6_to_10,early,747,0.15528781793842034,0.4725568942436412,0.16331994645247658,-0.008032128514056242,False,
q15_H1__log_top5,q15_H1,log_top5,fused_top5_soft_equal,steps_11_plus,any,703,0.12375533428165007,0.27880512091038406,0.08534850640113797,0.0384068278805121,False,"[0.004479801326633683, 0.07096968779728444]"
q15_H1__log_top5,q15_H1,log_top5,fused_top5_soft_equal,steps_11_plus,late,347,0.12103746397694524,0.2824207492795389,0.09221902017291066,0.028818443804034588,False,"[-0.01797228713305097, 0.07605710349050826]"
q15_H1__log_top5,q15_H1,log_top5,fused_top5_soft_equal,steps_11_plus,early,356,0.12640449438202248,0.2752808988764045,0.07865168539325842,0.04775280898876405,False,
q15_H1__log_top5,q15_H1,log_top5,ct7,all,any,2743,0.15421071819176085,0.45278891724389353,0.17499088589135983,-0.020780167699598978,False,"[-0.043306133297188194, 0.0007883428181575758]"
q15_H1__log_top5,q15_H1,log_top5,ct7,all,late,1526,0.14285714285714285,0.41939711664482304,0.1743119266055046,-0.03145478374836175,False,"[-0.061434181296424875, -0.003948810619594876]"
q15_H1__log_top5,q15_H1,log_top5,ct7,all,early,1217,0.1684470008216927,0.49465899753492193,0.17584223500410848,-0.0073952341824157775,False,
q15_H1__log_top5,q15_H1,log_top5,ct7,steps_2_to_5,any,687,0.22125181950509462,0.6652110625909753,0.28093158660844253,-0.05967976710334791,False,
q15_H1__log_top5,q15_H1,log_top5,ct7,steps_2_to_5,late,366,0.22131147540983606,0.6612021857923497,0.30601092896174864,-0.08469945355191258,False,
q15_H1__log_top5,q15_H1,log_top5,ct7,steps_2_to_5,early,321,0.22118380062305296,0.6697819314641744,0.2523364485981308,-0.031152647975077857,False,
q15_H1__log_top5,q15_H1,log_top5,ct7,steps_6_to_10,any,1480,0.15067567567567566,0.43445945945945946,0.17027027027027028,-0.019594594594594616,False,
q15_H1__log_top5,q15_H1,log_top5,ct7,steps_6_to_10,late,815,0.13865030674846626,0.39263803680981596,0.1619631901840491,-0.023312883435582826,False,
q15_H1__log_top5,q15_H1,log_top5,ct7,steps_6_to_10,early,665,0.16541353383458646,0.4857142857142857,0.18045112781954886,-0.015037593984962405,False,
q15_H1__log_top5,q15_H1,log_top5,ct7,steps_11_plus,any,576,0.08333333333333333,0.2465277777777778,0.06076388888888889,0.02256944444444444,False,"[-0.010187624912145728, 0.05631459404893525]"
q15_H1__log_top5,q15_H1,log_top5,ct7,steps_11_plus,late,345,0.06956521739130435,0.22608695652173913,0.06376811594202898,0.005797101449275366,False,"[-0.031609195402298854, 0.04225458491128036]"
q15_H1__log_top5,q15_H1,log_top5,ct7,steps_11_plus,early,231,0.1038961038961039,0.27705627705627706,0.05627705627705628,0.04761904761904762,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,same_channel_top5,all,any,3119,0.19397242705995513,0.4806027572940045,0.20166720102596986,-0.0076947739660147285,False,"[-0.028270982865704827, 0.013298823989564407]"
q15_H1__cusum_top5,q15_H1,cusum_top5,same_channel_top5,all,late,1959,0.18580908626850434,0.4665645737621235,0.19754977029096477,-0.011740684022460424,False,"[-0.036697930657682065, 0.014700984453041414]"
q15_H1__cusum_top5,q15_H1,cusum_top5,same_channel_top5,all,early,1160,0.20775862068965517,0.5043103448275862,0.20862068965517241,-0.0008620689655172431,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,same_channel_top5,steps_2_to_5,any,759,0.31620553359683795,0.7233201581027668,0.308300395256917,0.007905138339920958,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,same_channel_top5,steps_2_to_5,late,488,0.32786885245901637,0.7295081967213115,0.2930327868852459,0.03483606557377045,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,same_channel_top5,steps_2_to_5,early,271,0.2952029520295203,0.7121771217712177,0.33579335793357934,-0.040590405904059046,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,same_channel_top5,steps_6_to_10,any,1678,0.17878426698450536,0.4600715137067938,0.18772348033373062,-0.008939213349225261,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,same_channel_top5,steps_6_to_10,late,1033,0.16360116166505323,0.4346563407550823,0.18586640851887706,-0.022265246853823834,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,same_channel_top5,steps_6_to_10,early,645,0.20310077519379846,0.5007751937984496,0.19069767441860466,0.012403100775193798,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,same_channel_top5,steps_11_plus,any,682,0.09530791788856305,0.26099706744868034,0.11730205278592376,-0.021994134897360712,False,"[-0.054463029418978404, 0.011414317805433933]"
q15_H1__cusum_top5,q15_H1,cusum_top5,same_channel_top5,steps_11_plus,late,438,0.07990867579908675,0.24885844748858446,0.1187214611872146,-0.03881278538812785,False,"[-0.08024762147468568, 0.0045361851834555275]"
q15_H1__cusum_top5,q15_H1,cusum_top5,same_channel_top5,steps_11_plus,early,244,0.12295081967213115,0.2827868852459016,0.11475409836065574,0.008196721311475405,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,fused_top5_soft_equal,all,any,3105,0.19066022544283415,0.49114331723027377,0.20096618357487922,-0.010305958132045073,False,"[-0.030636660395829744, 0.011212024805074125]"
q15_H1__cusum_top5,q15_H1,cusum_top5,fused_top5_soft_equal,all,late,1663,0.18761274804570055,0.4798556825015033,0.20865904990980155,-0.021046301864101002,False,"[-0.04897714021771363, 0.008071360640934467]"
q15_H1__cusum_top5,q15_H1,cusum_top5,fused_top5_soft_equal,all,early,1442,0.1941747572815534,0.5041608876560333,0.19209431345353675,0.0020804438280166426,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,fused_top5_soft_equal,steps_2_to_5,any,760,0.3078947368421053,0.7342105263157894,0.2986842105263158,0.009210526315789502,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,fused_top5_soft_equal,steps_2_to_5,late,421,0.28978622327790976,0.7292161520190024,0.2992874109263658,-0.009501187648456033,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,fused_top5_soft_equal,steps_2_to_5,early,339,0.3303834808259587,0.7404129793510325,0.29793510324483774,0.03244837758112096,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,fused_top5_soft_equal,steps_6_to_10,any,1642,0.17600487210718635,0.4707673568818514,0.19062119366626065,-0.014616321559074302,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,fused_top5_soft_equal,steps_6_to_10,late,895,0.1787709497206704,0.44581005586592176,0.19329608938547485,-0.014525139664804454,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,fused_top5_soft_equal,steps_6_to_10,early,747,0.17269076305220885,0.500669344042838,0.18741633199464525,-0.014725568942436401,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,fused_top5_soft_equal,steps_11_plus,any,703,0.09815078236130868,0.2759601706970128,0.11948790896159317,-0.021337126600284487,False,"[-0.05468297889161198, 0.013132144644545176]"
q15_H1__cusum_top5,q15_H1,cusum_top5,fused_top5_soft_equal,steps_11_plus,late,347,0.08645533141210375,0.26512968299711814,0.138328530259366,-0.051873198847262256,False,"[-0.10211403872149305, 6.476683937788492e-05]"
q15_H1__cusum_top5,q15_H1,cusum_top5,fused_top5_soft_equal,steps_11_plus,early,356,0.10955056179775281,0.28651685393258425,0.10112359550561797,0.008426966292134838,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,ct7,all,any,2743,0.1870215092963908,0.4914327378782355,0.1950419248997448,-0.008020415603354009,False,"[-0.030148446809663092, 0.013884328948033568]"
q15_H1__cusum_top5,q15_H1,cusum_top5,ct7,all,late,1526,0.17300131061598953,0.4488859764089122,0.18479685452162517,-0.011795543905635641,False,"[-0.04041128429053713, 0.018389638570311166]"
q15_H1__cusum_top5,q15_H1,cusum_top5,ct7,all,early,1217,0.20460147904683648,0.5447822514379622,0.20788824979457682,-0.0032867707477403363,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,ct7,steps_2_to_5,any,687,0.29839883551673946,0.7321688500727802,0.29985443959243085,-0.0014556040756913968,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,ct7,steps_2_to_5,late,366,0.3087431693989071,0.7103825136612022,0.2786885245901639,0.030054644808743203,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,ct7,steps_2_to_5,early,321,0.2866043613707165,0.7570093457943925,0.32398753894080995,-0.03738317757009346,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,ct7,steps_6_to_10,any,1480,0.17162162162162162,0.47162162162162163,0.17635135135135135,-0.004729729729729737,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,ct7,steps_6_to_10,late,815,0.15460122699386503,0.42576687116564416,0.1668711656441718,-0.012269938650306761,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,ct7,steps_6_to_10,early,665,0.1924812030075188,0.5278195488721804,0.18796992481203006,0.004511278195488744,False,
q15_H1__cusum_top5,q15_H1,cusum_top5,ct7,steps_11_plus,any,576,0.09375,0.2552083333333333,0.11805555555555555,-0.024305555555555552,False,"[-0.06099991533913731, 0.012177122335141725]"
q15_H1__cusum_top5,q15_H1,cusum_top5,ct7,steps_11_plus,late,345,0.07246376811594203,0.22608695652173913,0.12753623188405797,-0.055072463768115934,False,"[-0.10059315684315684, -0.006328614782573975]"
q15_H1__cusum_top5,q15_H1,cusum_top5,ct7,steps_11_plus,early,231,0.12554112554112554,0.2987012987012987,0.1038961038961039,0.021645021645021634,False,
q15_H1__onset80,q15_H1,onset80,same_channel_top5,all,any,3119,0.13562039115100993,0.45944212888746394,0.21449182430266112,-0.07887143315165118,False,"[-0.10035315461383718, -0.05920639748610068]"
q15_H1__onset80,q15_H1,onset80,same_channel_top5,all,late,1959,0.21592649310872894,0.5681470137825421,0.27514037774374683,-0.059213884635017894,False,"[-0.0902408093793799, -0.029453678966488876]"
q15_H1__onset80,q15_H1,onset80,same_channel_top5,all,early,1160,0.0,0.27586206896551724,0.11206896551724138,-0.11206896551724138,False,
q15_H1__onset80,q15_H1,onset80,same_channel_top5,steps_2_to_5,any,759,0.13043478260869565,0.6508563899868248,0.32806324110671936,-0.1976284584980237,False,
q15_H1__onset80,q15_H1,onset80,same_channel_top5,steps_2_to_5,late,488,0.2028688524590164,0.7336065573770492,0.39549180327868855,-0.19262295081967215,False,
q15_H1__onset80,q15_H1,onset80,same_channel_top5,steps_2_to_5,early,271,0.0,0.5018450184501845,0.2066420664206642,-0.2066420664206642,False,
q15_H1__onset80,q15_H1,onset80,same_channel_top5,steps_6_to_10,any,1678,0.13706793802145412,0.4433849821215733,0.2097735399284863,-0.07270560190703218,False,
q15_H1__onset80,q15_H1,onset80,same_channel_top5,steps_6_to_10,late,1033,0.22265246853823814,0.5614714424007744,0.27783155856727976,-0.055179090029041616,False,
q15_H1__onset80,q15_H1,onset80,same_channel_top5,steps_6_to_10,early,645,0.0,0.25426356589147286,0.10077519379844961,-0.10077519379844961,False,
q15_H1__onset80,q15_H1,onset80,same_channel_top5,steps_11_plus,any,682,0.1378299120234604,0.2859237536656892,0.09970674486803519,0.038123167155425214,False,"[0.0028717521491355164, 0.07436042274052469]"
q15_H1__onset80,q15_H1,onset80,same_channel_top5,steps_11_plus,late,438,0.2146118721461187,0.3995433789954338,0.13470319634703196,0.07990867579908675,False,"[0.028135999514504188, 0.13283371828263468]"
q15_H1__onset80,q15_H1,onset80,same_channel_top5,steps_11_plus,early,244,0.0,0.08196721311475409,0.036885245901639344,-0.036885245901639344,False,
q15_H1__onset80,q15_H1,onset80,fused_top5_soft_equal,all,any,3105,0.16264090177133655,0.4782608695652174,0.19033816425120773,-0.02769726247987117,False,"[-0.05014285771121013, -0.006691245947639854]"
q15_H1__onset80,q15_H1,onset80,fused_top5_soft_equal,all,late,1663,0.22609741431148528,0.571858087793145,0.25856885147324116,-0.03247143716175588,False,"[-0.06621337446059804, 0.0017587847160983085]"
q15_H1__onset80,q15_H1,onset80,fused_top5_soft_equal,all,early,1442,0.08945908460471567,0.37031900138696255,0.11165048543689321,-0.022191400832177535,False,
q15_H1__onset80,q15_H1,onset80,fused_top5_soft_equal,steps_2_to_5,any,760,0.1868421052631579,0.6776315789473685,0.2881578947368421,-0.10131578947368422,False,
q15_H1__onset80,q15_H1,onset80,fused_top5_soft_equal,steps_2_to_5,late,421,0.2327790973871734,0.7458432304038005,0.38004750593824227,-0.14726840855106887,False,
q15_H1__onset80,q15_H1,onset80,fused_top5_soft_equal,steps_2_to_5,early,339,0.12979351032448377,0.5929203539823009,0.17404129793510326,-0.04424778761061948,False,
q15_H1__onset80,q15_H1,onset80,fused_top5_soft_equal,steps_6_to_10,any,1642,0.15956151035322777,0.464068209500609,0.18757612667478685,-0.028014616321559077,False,
q15_H1__onset80,q15_H1,onset80,fused_top5_soft_equal,steps_6_to_10,late,895,0.2245810055865922,0.547486033519553,0.2569832402234637,-0.0324022346368715,False,
q15_H1__onset80,q15_H1,onset80,fused_top5_soft_equal,steps_6_to_10,early,747,0.08165997322623829,0.36412315930388217,0.10441767068273092,-0.02275769745649263,False,
q15_H1__onset80,q15_H1,onset80,fused_top5_soft_equal,steps_11_plus,any,703,0.14366998577524892,0.2958748221906117,0.09103840682788052,0.052631578947368404,False,"[0.01633341933264534, 0.08740839993731389]"
q15_H1__onset80,q15_H1,onset80,fused_top5_soft_equal,steps_11_plus,late,347,0.2219020172910663,0.42363112391930835,0.11527377521613832,0.10662824207492796,False,"[0.04833387537122463, 0.16719427244582036]"
q15_H1__onset80,q15_H1,onset80,fused_top5_soft_equal,steps_11_plus,early,356,0.06741573033707865,0.17134831460674158,0.06741573033707865,0.0,False,
q15_H1__onset80,q15_H1,onset80,ct7,all,any,2743,0.14910681735326284,0.46080933284724757,0.1833758658403208,-0.034269048487057974,False,"[-0.05604222293102541, -0.013270874783008476]"
q15_H1__onset80,q15_H1,onset80,ct7,all,late,1526,0.20314547837483618,0.5347313237221494,0.24770642201834864,-0.04456094364351246,False,"[-0.07870474107269883, -0.01348631052271739]"
q15_H1__onset80,q15_H1,onset80,ct7,all,early,1217,0.08134757600657354,0.36811832374691866,0.10271158586688578,-0.02136400986031224,False,
q15_H1__onset80,q15_H1,onset80,ct7,steps_2_to_5,any,687,0.19796215429403202,0.6550218340611353,0.2692867540029112,-0.07132459970887917,False,
q15_H1__onset80,q15_H1,onset80,ct7,steps_2_to_5,late,366,0.2459016393442623,0.7185792349726776,0.36065573770491804,-0.11475409836065575,False,
q15_H1__onset80,q15_H1,onset80,ct7,steps_2_to_5,early,321,0.14330218068535824,0.5825545171339563,0.16510903426791276,-0.02180685358255452,False,
q15_H1__onset80,q15_H1,onset80,ct7,steps_6_to_10,any,1480,0.13851351351351351,0.4466216216216216,0.17905405405405406,-0.04054054054054054,False,
q15_H1__onset80,q15_H1,onset80,ct7,steps_6_to_10,late,815,0.2,0.5312883435582823,0.25030674846625767,-0.050306748466257656,False,
q15_H1__onset80,q15_H1,onset80,ct7,steps_6_to_10,early,665,0.06315789473684211,0.34285714285714286,0.09172932330827067,-0.028571428571428567,False,
q15_H1__onset80,q15_H1,onset80,ct7,steps_11_plus,any,576,0.11805555555555555,0.265625,0.0920138888888889,0.026041666666666657,False,"[-0.006862847103519416, 0.06204993978716603]"
q15_H1__onset80,q15_H1,onset80,ct7,steps_11_plus,late,345,0.16521739130434782,0.34782608695652173,0.12173913043478261,0.0434782608695652,False,"[-0.005438969065887224, 0.09483031427324311]"
q15_H1__onset80,q15_H1,onset80,ct7,steps_11_plus,early,231,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.0,False,
q15_H1__top30,q15_H1,top30,same_channel_top5,all,any,3119,0.13401731324142355,0.4190445655658865,0.21545367104841295,-0.0814363578069894,False,"[-0.10076386585835002, -0.06194783350257512]"
q15_H1__top30,q15_H1,top30,same_channel_top5,all,late,1959,0.11791730474732007,0.39509954058192953,0.22358346094946402,-0.10566615620214395,False,"[-0.13012710353748239, -0.08053942160953896]"
q15_H1__top30,q15_H1,top30,same_channel_top5,all,early,1160,0.16120689655172413,0.45948275862068966,0.20172413793103447,-0.04051724137931034,False,
q15_H1__top30,q15_H1,top30,same_channel_top5,steps_2_to_5,any,759,0.15151515151515152,0.6376811594202898,0.31620553359683795,-0.16469038208168643,False,
q15_H1__top30,q15_H1,top30,same_channel_top5,steps_2_to_5,late,488,0.1413934426229508,0.6475409836065574,0.3319672131147541,-0.19057377049180327,False,
q15_H1__top30,q15_H1,top30,same_channel_top5,steps_2_to_5,early,271,0.16974169741697417,0.6199261992619927,0.2878228782287823,-0.1180811808118081,False,
q15_H1__top30,q15_H1,top30,same_channel_top5,steps_6_to_10,any,1678,0.13885578069129917,0.40822407628128726,0.21394517282479142,-0.07508939213349225,False,
q15_H1__top30,q15_H1,top30,same_channel_top5,steps_6_to_10,late,1033,0.12197483059051308,0.3727008712487899,0.21684414327202323,-0.09486931268151015,False,
q15_H1__top30,q15_H1,top30,same_channel_top5,steps_6_to_10,early,645,0.16589147286821707,0.46511627906976744,0.20930232558139536,-0.043410852713178294,False,
q15_H1__top30,q15_H1,top30,same_channel_top5,steps_11_plus,any,682,0.10263929618768329,0.20234604105571846,0.10703812316715543,-0.004398826979472137,False,"[-0.04031039009752438, 0.03211255417346765]"
q15_H1__top30,q15_H1,top30,same_channel_top5,steps_11_plus,late,438,0.0821917808219178,0.16666666666666666,0.1187214611872146,-0.0365296803652968,False,"[-0.0793659309217249, 0.005044121810802986]"
q15_H1__top30,q15_H1,top30,same_channel_top5,steps_11_plus,early,244,0.13934426229508196,0.26639344262295084,0.0860655737704918,0.053278688524590154,False,
q15_H1__top30,q15_H1,top30,fused_top5_soft_equal,all,any,3105,0.1500805152979066,0.43800322061191627,0.18132045088566828,-0.03123993558776167,False,"[-0.05121069818464299, -0.010715406003712223]"
q15_H1__top30,q15_H1,top30,fused_top5_soft_equal,all,late,1663,0.12266987372218882,0.41371016235718583,0.20144317498496692,-0.0787733012627781,False,"[-0.10605222477613227, -0.05073658916321136]"
q15_H1__top30,q15_H1,top30,fused_top5_soft_equal,all,early,1442,0.18169209431345354,0.46601941747572817,0.15811373092926492,0.023578363384188616,False,
q15_H1__top30,q15_H1,top30,fused_top5_soft_equal,steps_2_to_5,any,760,0.16447368421052633,0.6526315789473685,0.2565789473684211,-0.09210526315789475,False,
q15_H1__top30,q15_H1,top30,fused_top5_soft_equal,steps_2_to_5,late,421,0.1330166270783848,0.6484560570071259,0.2826603325415677,-0.1496437054631829,False,
q15_H1__top30,q15_H1,top30,fused_top5_soft_equal,steps_2_to_5,early,339,0.20353982300884957,0.6578171091445427,0.22418879056047197,-0.020648967551622405,False,
q15_H1__top30,q15_H1,top30,fused_top5_soft_equal,steps_6_to_10,any,1642,0.1540803897685749,0.42935444579780757,0.17965895249695493,-0.025578562728380022,False,
