experiment,method,display_name,panel,fusion_fit,score_readout,source_path,source_sha256,benchmark,calibration,evidence,pb_macro_percent,pb_all8,pb_q4,pb_q8,prm_within,prm_pooled,prmscore_q08,valid_answers,prm_within_n
rbm-logit-readout-v1,entropy__near,"Token entropy, first_near_max diagnostic",readout_diagnostic,fixed formula; no fitting,saved token score; Top10 token mean; first_near_max score transform,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-logit-readout-v1\results\rbm_logit_readout_v1\METRICS.json,31f07f242e5a3d858ed1fd108083664a4aa20dcf6bb47558eb8572f32de8bcd5,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,36.19000719856002,0.36190007198560015,0.3678123097324887,0.3559878342387116,0.7306102589239587,0.7028502843168114,0.6257432275940159,13769,6030
rbm-logit-readout-v1,var15__old,"Varentropy, top 15 probabilities",answer_local,fixed formula; no fitting,saved token score; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-logit-readout-v1\results\rbm_logit_readout_v1\METRICS.json,31f07f242e5a3d858ed1fd108083664a4aa20dcf6bb47558eb8572f32de8bcd5,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,35.960987290405434,0.35960987290405433,0.36635390100610593,0.3528658448020027,0.7377863024015934,0.710137783099181,0.6257812284738609,13769,6030
rbm-logit-readout-v1,var15__near,"Varentropy, top 15 probabilities, first_near_max diagnostic",readout_diagnostic,fixed formula; no fitting,saved token score; Top10 token mean; first_near_max score transform,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-logit-readout-v1\results\rbm_logit_readout_v1\METRICS.json,31f07f242e5a3d858ed1fd108083664a4aa20dcf6bb47558eb8572f32de8bcd5,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,36.946438400330116,0.36946438400330117,0.375986625186314,0.3629421428202883,0.7383629265432433,0.7103958351795181,0.6269998896402591,13769,6030
rbm-logit-readout-v1,var50__old,"Varentropy, top 50 probabilities",answer_local,fixed formula; no fitting,saved token score; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-logit-readout-v1\results\rbm_logit_readout_v1\METRICS.json,31f07f242e5a3d858ed1fd108083664a4aa20dcf6bb47558eb8572f32de8bcd5,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,35.67552412698325,0.3567552412698325,0.36080751148342693,0.35270297105623816,0.742464548435578,0.7157833866814454,0.6327768738968429,13769,6030
rbm-logit-readout-v1,var50__near,"Varentropy, top 50 probabilities, first_near_max diagnostic",readout_diagnostic,fixed formula; no fitting,saved token score; Top10 token mean; first_near_max score transform,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-logit-readout-v1\results\rbm_logit_readout_v1\METRICS.json,31f07f242e5a3d858ed1fd108083664a4aa20dcf6bb47558eb8572f32de8bcd5,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,36.436642599174405,0.36436642599174407,0.3693347743935006,0.3593980775899876,0.7438256321117211,0.7159201063894814,0.6329032598959743,13769,6030
rbm-logit-readout-v1,var15_equal__old,"Varentropy15 contributions, equal fusion",answer_local,fixed formula; no fitting,saved token score; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-logit-readout-v1\results\rbm_logit_readout_v1\METRICS.json,31f07f242e5a3d858ed1fd108083664a4aa20dcf6bb47558eb8572f32de8bcd5,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,35.598043643273556,0.3559804364327355,0.3612819032849405,0.3506789695805306,0.746980350290861,0.6999879034964627,0.6128118227013558,13769,6030
rbm-logit-readout-v1,var15_equal__near,"Varentropy15 contributions, equal fusion, first_near_max diagnostic",readout_diagnostic,fixed formula; no fitting,saved token score; Top10 token mean; first_near_max score transform,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-logit-readout-v1\results\rbm_logit_readout_v1\METRICS.json,31f07f242e5a3d858ed1fd108083664a4aa20dcf6bb47558eb8572f32de8bcd5,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,36.57054068760432,0.3657054068760432,0.3721670921064608,0.35924372164562557,0.748872482397741,0.700354408168764,0.6138183335612197,13769,6030
rbm-logit-readout-v1,var15_iu__old,"Varentropy15 contributions, IU-PCR fusion",answer_local,unlabeled fitting within the current answer,saved token score; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-logit-readout-v1\results\rbm_logit_readout_v1\METRICS.json,31f07f242e5a3d858ed1fd108083664a4aa20dcf6bb47558eb8572f32de8bcd5,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,35.34983585022531,0.3534983585022531,0.35898223922652384,0.34801447777798244,0.74682374405604,0.710261309641098,0.6226885909285921,13769,6030
rbm-logit-readout-v1,var15_iu__near,"Varentropy15 contributions, IU-PCR fusion, first_near_max diagnostic",readout_diagnostic,unlabeled fitting within the current answer,saved token score; Top10 token mean; first_near_max score transform,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-logit-readout-v1\results\rbm_logit_readout_v1\METRICS.json,31f07f242e5a3d858ed1fd108083664a4aa20dcf6bb47558eb8572f32de8bcd5,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,36.65455535041562,0.3665455535041562,0.37194244060144716,0.36114866640686516,0.7489775612953309,0.7105548282659706,0.6232414763246305,13769,6030
rbm-logit-readout-v1,shrinkage__near,"RBM6 weight shrinkage, first_near_max diagnostic",readout_diagnostic,unlabeled fitting within the current answer,saved token score; Top10 token mean; first_near_max score transform,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-logit-readout-v1\results\rbm_logit_readout_v1\METRICS.json,31f07f242e5a3d858ed1fd108083664a4aa20dcf6bb47558eb8572f32de8bcd5,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,31.34049317967603,0.3134049317967603,0.32152040971915236,0.30528945387436834,0.7420749851529187,0.7028766453154681,0.6298403589242156,13769,6030
rbm-logit-readout-v1,diagonal__near,"RBM6 shared diagonal variance, previous experiment, first_near_max diagnostic",readout_diagnostic,unlabeled fitting within the current answer,saved token score; Top10 token mean; first_near_max score transform,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-logit-readout-v1\results\rbm_logit_readout_v1\METRICS.json,31f07f242e5a3d858ed1fd108083664a4aa20dcf6bb47558eb8572f32de8bcd5,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,28.654945967148304,0.28654945967148304,0.2961222745141256,0.27697664482884043,0.7245239751934456,0.6888088044658367,0.6061952736383371,13769,6030
rbm-logit-readout-v1,length__old,Step length control,simple_control,no fitting,"original control definition, unchanged",C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-logit-readout-v1\results\rbm_logit_readout_v1\METRICS.json,31f07f242e5a3d858ed1fd108083664a4aa20dcf6bb47558eb8572f32de8bcd5,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,33.69435830708854,0.33694358307088546,0.3387590017246516,0.3351281644171193,0.6181358410980654,0.5861989132220188,0.5278777173269932,13769,6030
rbm-logit-readout-v1,random__old,Random step control,simple_control,no fitting,"original control definition, unchanged",C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-logit-readout-v1\results\rbm_logit_readout_v1\METRICS.json,31f07f242e5a3d858ed1fd108083664a4aa20dcf6bb47558eb8572f32de8bcd5,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,20.275017613612,0.20275017613612,0.1963902368395288,0.20911011543271124,0.49847952604800216,0.5015348181277717,0.4979413313988752,13769,6030
rbm-position-fusion-v1,position__max,RBM12 with chronological-half weight adaptation,answer_local,unlabeled fitting within the current answer,logit; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-position-fusion-v1\results\rbm_position_fusion_v1_overlap_fix\METRICS.json,cc1f5a839547449054b8572099c4ee4b89cc093fddc5f9b16af78057fd67a442,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,35.58367091830272,0.35583670918302723,0.3645818285367592,0.3470915898292953,0.742490238771817,0.7061440017277277,0.6220790990087441,13769,6030
rbm-position-fusion-v1,permuted__max,RBM12 with shuffled-step-group weight adaptation,answer_local,unlabeled fitting within the current answer,logit; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-position-fusion-v1\results\rbm_position_fusion_v1_overlap_fix\METRICS.json,cc1f5a839547449054b8572099c4ee4b89cc093fddc5f9b16af78057fd67a442,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,35.63427068816487,0.3563427068816487,0.36525896639018324,0.34742644737311423,0.7439634498186097,0.7046907929169401,0.6215426319362123,13769,6030
rbm-position-fusion-v1,shared__max,RBM12 with shared weight adaptation,answer_local,unlabeled fitting within the current answer,logit; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-position-fusion-v1\results\rbm_position_fusion_v1_overlap_fix\METRICS.json,cc1f5a839547449054b8572099c4ee4b89cc093fddc5f9b16af78057fd67a442,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,36.27123083012945,0.3627123083012945,0.36981846288211506,0.3556061537204739,0.7452044991713739,0.7058494547471146,0.622215135338216,13769,6030
rbm-supervision-matched-v1,unsupervised_update,RBM12 with unlabeled other-answer coefficient correction,other_answer_diagnostic,unlabeled correction using other training-fold answers,logit; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-supervision-matched-v1\results\rbm_supervision_matched_v1\METRICS.json,25b5012fab15992a8ba5bc50262c3c6375eb9bcc43341432661a8541cc4a524a,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,36.27123083012945,0.3627123083012945,0.36981846288211506,0.3556061537204739,0.7452044991713739,,0.622215135338216,13769,6030
rbm-supervision-matched-v1,supervised_update,RBM12 with supervised step-BCE coefficient correction,other_answer_diagnostic,supervised correction using other training-fold answers,logit; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-supervision-matched-v1\results\rbm_supervision_matched_v1\METRICS.json,25b5012fab15992a8ba5bc50262c3c6375eb9bcc43341432661a8541cc4a524a,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,37.20419498368715,0.37204194983687155,0.38192118987133516,0.3621627098024079,0.7473006683669444,,0.5991887481876801,13769,6030
rbm-first-error-objective-v1,first_error_pb,RBM12 with supervised first-error objective; PRMB inherited unchanged,other_answer_diagnostic,supervised correction using other training-fold answers,logit; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-first-error-objective-v1\results\rbm_first_error_objective_v1\METRICS.json,effaf84de3e96fcc75266310a25012dbe23e611dca2196482247379de99172bb,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,35.64505965878152,0.3564505965878152,0.35967919649509217,0.35322199668053816,0.7473006683669444,,0.5991887481876801,13769,6030
literature-variance,b6_variance_shared_logit,"Gaussian fusion, shared state variance, 6 features, logit",answer_local,unlabeled fitting within the current answer,logit; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\variance\METRICS.json,c4f3300eb18a3fe8fb2d1bcd1680e6f436ce49597282d6c5b99498ef208d53af,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,35.64245282114417,0.3564245282114417,0.3656660574360605,0.3471829989868228,0.7407324940111745,0.701221860483078,0.6165512463274511,13769,6030
literature-variance,b6_variance_shared_posterior,"Gaussian fusion, shared state variance, 6 features, posterior",answer_local,unlabeled fitting within the current answer,posterior; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\variance\METRICS.json,c4f3300eb18a3fe8fb2d1bcd1680e6f436ce49597282d6c5b99498ef208d53af,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,35.80809638147995,0.3580809638147995,0.3688449836804627,0.34731694394913626,0.7322993054177874,0.7044242554943232,0.6250923253127447,13769,6030
literature-variance,b6_variance_separate_logit,"Gaussian fusion, separate state variances, 6 features, logit",answer_local,unlabeled fitting within the current answer,logit; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\variance\METRICS.json,c4f3300eb18a3fe8fb2d1bcd1680e6f436ce49597282d6c5b99498ef208d53af,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,18.75556823660572,0.18755568236605719,0.18990899659943522,0.18520236813267912,0.6581089262144957,0.6386793642216156,0.5469971289181329,13769,6030
literature-variance,b6_variance_separate_posterior,"Gaussian fusion, separate state variances, 6 features, posterior",answer_local,unlabeled fitting within the current answer,posterior; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\variance\METRICS.json,c4f3300eb18a3fe8fb2d1bcd1680e6f436ce49597282d6c5b99498ef208d53af,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,36.08335489551655,0.3608335489551655,0.3669855059212051,0.35468159198912586,0.737465680576831,0.7000049478360639,0.624875062451754,13769,6030
literature-variance,b12_variance_shared_logit,"Gaussian fusion, shared state variance, 12 features, logit",answer_local,unlabeled fitting within the current answer,logit; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\variance\METRICS.json,c4f3300eb18a3fe8fb2d1bcd1680e6f436ce49597282d6c5b99498ef208d53af,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,36.18171619289084,0.3618171619289084,0.3687964875080008,0.35483783634981597,0.747255519484499,0.7060758281224455,0.6177751510634185,13769,6030
literature-variance,b12_variance_shared_posterior,"Gaussian fusion, shared state variance, 12 features, posterior",answer_local,unlabeled fitting within the current answer,posterior; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\variance\METRICS.json,c4f3300eb18a3fe8fb2d1bcd1680e6f436ce49597282d6c5b99498ef208d53af,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,36.81062471884333,0.3681062471884333,0.3784424113616961,0.3577700830151705,0.7393573694074181,0.7105224815050455,0.628348946818236,13769,6030
literature-variance,b12_variance_separate_logit,"Gaussian fusion, separate state variances, 12 features, logit",answer_local,unlabeled fitting within the current answer,logit; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\variance\METRICS.json,c4f3300eb18a3fe8fb2d1bcd1680e6f436ce49597282d6c5b99498ef208d53af,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,21.091989330855064,0.21091989330855065,0.20669991014382627,0.2151398764732751,0.6985964155873232,0.6775332403185567,0.5894630090104976,13769,6030
literature-variance,b12_variance_separate_posterior,"Gaussian fusion, separate state variances, 12 features, posterior",answer_local,unlabeled fitting within the current answer,posterior; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\variance\METRICS.json,c4f3300eb18a3fe8fb2d1bcd1680e6f436ce49597282d6c5b99498ef208d53af,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,35.43976122872445,0.35439761228724453,0.3618785704668197,0.34691665410766936,0.7375118019834517,0.7150645444384164,0.6330786258240821,13769,6030
literature-capacity,b6_exact1_logit,"RBM, 1 hidden unit, exact training, 6 features, logit",answer_local,unlabeled fitting within the current answer,logit; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\capacity\METRICS.json,0ed97debf930e41fe56813d91079f22080947a21fad1bdcb010af4bfe1ac8df2,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,34.9707841643353,0.349707841643353,0.3565810434023544,0.34283463988435153,0.7356357370021873,0.7000044693128635,0.622232585877287,13769,6030
literature-capacity,b6_exact1_posterior,"RBM, 1 hidden unit, exact training, 6 features, posterior",answer_local,unlabeled fitting within the current answer,posterior; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\capacity\METRICS.json,0ed97debf930e41fe56813d91079f22080947a21fad1bdcb010af4bfe1ac8df2,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,36.20168449360268,0.36201684493602676,0.37351290000539755,0.350520789866656,0.7359819427631672,0.7081099073325186,0.6307492926682718,13769,6030
literature-capacity,b6_cd1_logit,"RBM, 1 hidden unit, CD-10 training, 6 features, logit",answer_local,unlabeled fitting within the current answer,logit; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\capacity\METRICS.json,0ed97debf930e41fe56813d91079f22080947a21fad1bdcb010af4bfe1ac8df2,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,27.783266299941932,0.27783266299941933,0.28811105088445454,0.2675542751143841,0.7158775969782392,0.6410687924145958,0.5588915045550656,13769,6030
literature-capacity,b6_cd1_posterior,"RBM, 1 hidden unit, CD-10 training, 6 features, posterior",answer_local,unlabeled fitting within the current answer,posterior; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\capacity\METRICS.json,0ed97debf930e41fe56813d91079f22080947a21fad1bdcb010af4bfe1ac8df2,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,35.99251749625275,0.3599251749625275,0.3649254155972784,0.35492493432777666,0.7420417265895933,0.6773652003287743,0.594136589160647,13769,6030
literature-capacity,b6_exact4_logit,"RBM, 4 hidden units, exact training, 6 features, logit",answer_local,unlabeled fitting within the current answer,logit; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\capacity\METRICS.json,0ed97debf930e41fe56813d91079f22080947a21fad1bdcb010af4bfe1ac8df2,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,24.646095305506396,0.24646095305506396,0.25459574448565725,0.23832616162447065,0.7126083270331239,0.686928773602479,0.6143577591380698,13769,6030
literature-capacity,b6_exact4_posterior,"RBM, 4 hidden units, exact training, 6 features, posterior",answer_local,unlabeled fitting within the current answer,posterior; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\capacity\METRICS.json,0ed97debf930e41fe56813d91079f22080947a21fad1bdcb010af4bfe1ac8df2,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,25.320459097152114,0.25320459097152115,0.2599637872676357,0.24644539467540663,0.7100998062444043,0.6875843785354361,0.6167573322745383,13769,6030
literature-capacity,b6_cd4_logit,"RBM, 4 hidden units, CD-10 training, 6 features, logit",answer_local,unlabeled fitting within the current answer,logit; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\capacity\METRICS.json,0ed97debf930e41fe56813d91079f22080947a21fad1bdcb010af4bfe1ac8df2,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,27.43123200818609,0.2743123200818609,0.2863109702672527,0.26231366989646915,0.7142642289689074,0.6441721476667125,0.5607797320145197,13769,6030
literature-capacity,b6_cd4_posterior,"RBM, 4 hidden units, CD-10 training, 6 features, posterior",answer_local,unlabeled fitting within the current answer,posterior; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\capacity\METRICS.json,0ed97debf930e41fe56813d91079f22080947a21fad1bdcb010af4bfe1ac8df2,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,34.44561118990468,0.34445611189904685,0.3536642270182978,0.33524799677979583,0.7349254656394638,0.6619969116938333,0.5804522760456011,13769,6030
literature-capacity,b12_exact1_logit,"RBM, 1 hidden unit, exact training, 12 features, logit",answer_local,unlabeled fitting within the current answer,logit; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\capacity\METRICS.json,0ed97debf930e41fe56813d91079f22080947a21fad1bdcb010af4bfe1ac8df2,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,36.27123083012945,0.3627123083012945,0.36981846288211506,0.3556061537204739,0.7452044991713739,0.7058494397346221,0.622215135338216,13769,6030
literature-capacity,b12_exact1_posterior,"RBM, 1 hidden unit, exact training, 12 features, posterior",answer_local,unlabeled fitting within the current answer,posterior; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\capacity\METRICS.json,0ed97debf930e41fe56813d91079f22080947a21fad1bdcb010af4bfe1ac8df2,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,36.37504666989378,0.36375046669893774,0.37118546805583574,0.35631546534203984,0.7387017592037592,0.710417498206284,0.6292760348084029,13769,6030
literature-capacity,b12_cd1_logit,"RBM, 1 hidden unit, CD-10 training, 12 features, logit",answer_local,unlabeled fitting within the current answer,logit; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\capacity\METRICS.json,0ed97debf930e41fe56813d91079f22080947a21fad1bdcb010af4bfe1ac8df2,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,30.54328778872355,0.3054328778872355,0.31692453235412643,0.29394122342034446,0.7196338556903613,0.5897615358071132,0.5109102259743548,13769,6030
literature-capacity,b12_cd1_posterior,"RBM, 1 hidden unit, CD-10 training, 12 features, posterior",answer_local,unlabeled fitting within the current answer,posterior; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\capacity\METRICS.json,0ed97debf930e41fe56813d91079f22080947a21fad1bdcb010af4bfe1ac8df2,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,36.27662140439285,0.3627662140439285,0.37207099037688435,0.35346143771097277,0.7437046580354753,0.6519792367920133,0.5582464746908131,13769,6030
literature-capacity,b12_exact4_logit,"RBM, 4 hidden units, exact training, 12 features, logit",answer_local,unlabeled fitting within the current answer,logit; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\capacity\METRICS.json,0ed97debf930e41fe56813d91079f22080947a21fad1bdcb010af4bfe1ac8df2,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,28.6553210259071,0.286553210259071,0.29144122005160344,0.28166520046653865,0.7216932576239864,0.6764719260581147,0.6017249351927991,13769,6030
literature-capacity,b12_exact4_posterior,"RBM, 4 hidden units, exact training, 12 features, posterior",answer_local,unlabeled fitting within the current answer,posterior; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\capacity\METRICS.json,0ed97debf930e41fe56813d91079f22080947a21fad1bdcb010af4bfe1ac8df2,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,27.836583148057226,0.27836583148057226,0.2831433716087518,0.2735882913523927,0.715044461605975,0.6707500590136392,0.5888552127509552,13769,6030
literature-capacity,b12_cd4_logit,"RBM, 4 hidden units, CD-10 training, 12 features, logit",answer_local,unlabeled fitting within the current answer,logit; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\capacity\METRICS.json,0ed97debf930e41fe56813d91079f22080947a21fad1bdcb010af4bfe1ac8df2,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,30.504061439770467,0.3050406143977047,0.3194693055633575,0.29061192323205187,0.7181815767455514,0.5878046771056522,0.5078894830976979,13769,6030
literature-capacity,b12_cd4_posterior,"RBM, 4 hidden units, CD-10 training, 12 features, posterior",answer_local,unlabeled fitting within the current answer,posterior; Top10 token mean; earliest maximum,C:\Users\omris\TAU\hallucination_detection\.worktrees\rbm-literature-completion-v1\results\rbm_literature_completion_v1\capacity\METRICS.json,0ed97debf930e41fe56813d91079f22080947a21fad1bdcb010af4bfe1ac8df2,localization v3; 13769 answers; canonical source folds,external-fold entropy q0.3 gate and PRMScore q0.8,reviewed full development population; not untouched confirmation,35.73075317093243,0.35730753170932433,0.36802251914908096,0.34659254426956765,0.7391624487805658,0.6175369721051919,0.5296286422094676,13769,6030
