cell,rep,m,k,n_keep_deployed_halfA,auroc_deployed,auroc_greedy,lsml_K,lsml_degenerate,n_distinct_cluster_size,dufs_n_open,lsml_K_eigen,lsml_degenerate_eigen,lsml_K_complete,lsml_degenerate_complete,auroc_dufs_gate_prune,dufs_gate_prune_cols,overlap_dufs_gate_prune,frac_inside_dufs_gate,cond_null_dufs_gate_prune,auroc_pc_leverage_prune,pc_leverage_prune_cols,overlap_pc_leverage_prune,frac_inside_pc_leverage,cond_null_pc_leverage_prune,auroc_redundancy_prune,redundancy_prune_cols,overlap_redundancy_prune,frac_inside_redundancy,cond_null_redundancy_prune,auroc_cluster_size_prune,cluster_size_prune_cols,overlap_cluster_size_prune,frac_inside_cluster_size,cond_null_cluster_size_prune,auroc_pairfit_resid_prune,pairfit_resid_prune_cols,overlap_pairfit_resid_prune,frac_inside_pairfit_resid,cond_null_pairfit_resid_prune,auroc_cluster_rr_prune,cluster_rr_prune_cols,overlap_cluster_rr_prune,frac_inside_cluster_rr,cond_null_cluster_rr_prune,auroc_rho_prune,rho_prune_cols,overlap_rho_prune,frac_inside_rho,cond_null_rho_prune,auroc_truecorr_prune,truecorr_prune_cols,overlap_truecorr_prune,frac_inside_truecorr,cond_null_truecorr_prune,auroc_cluster_size_eigen_prune,auroc_cluster_size_complete_prune,auroc_cluster_rr_eigen_prune,auroc_cluster_rr_complete_prune,n_distinct_null_compositions,auroc_random_prune,n_random_prune_failed
internalstates_gsm8k_qwen25_7b,0,29,9,21,0.6846476190476191,0.7241904761904763,6,0,5,14,7,0,7,0,0.630095238095238,epr|low_band_power|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.2222222222222222,1.0,0.32827777777777783,0.6159238095238095,epr|spectral_centroid|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.1111111111111111,1.0,0.32827777777777783,0.7100952380952381,trace_length|high_band_power|hl_ratio|hurst_exponent|sw_var_peak_spilled|epr_energy|min_energy|cusum_max_energy|logprob_margin,0.6666666666666666,1.0,0.32827777777777783,0.6560761904761905,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy,0.5555555555555556,1.0,0.32827777777777783,0.706895238095238,high_band_power|sw_var_peak|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|topk_tail_mass,0.3333333333333333,1.0,0.32827777777777783,0.6899047619047619,epr|trace_length|low_band_power|hl_ratio|cusum_max_spilled|epr_energy|min_energy|renyi_entropy_2|topk_tail_mass,0.4444444444444444,1.0,0.32827777777777783,0.6592000000000001,spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.1111111111111111,1.0,0.32827777777777783,0.6838857142857143,epr|trace_length|hl_ratio|sw_var_peak|epr_spilled|cusum_max_spilled|epr_energy|logprob_margin|varentropy,0.5555555555555556,1.0,0.32827777777777783,0.6518095238095238,0.6518095238095238,0.667504761904762,0.667504761904762,1,0.6762940952380952,0
internalstates_gsm8k_qwen25_7b,1,29,6,21,0.7001470588235295,0.7214705882352942,8,0,6,17,7,0,5,0,0.6184558823529412,hl_ratio|spectral_centroid|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.0,1.0,0.19291666666666665,0.5990441176470589,epr|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.0,1.0,0.19291666666666665,0.7126470588235295,trace_length|high_band_power|hurst_exponent|sw_var_peak_spilled|min_energy|cusum_max_energy,0.3333333333333333,1.0,0.19291666666666665,0.662279411764706,low_band_power|high_band_power|hl_ratio|spectral_centroid|hurst_exponent|min_energy,0.16666666666666666,1.0,0.19291666666666665,0.7038970588235295,high_band_power|sw_var_peak|cusum_max|sw_var_peak_spilled|cusum_max_spilled|min_energy,0.16666666666666666,1.0,0.19291666666666665,0.6900735294117647,low_band_power|hl_ratio|spectral_centroid|cusum_max|mean_logprob_entropy|topk_tail_mass,0.0,1.0,0.19291666666666665,0.6202205882352941,spectral_centroid|sw_var_peak|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.0,1.0,0.19291666666666665,0.6743382352941176,epr|sw_var_peak|epr_spilled|epr_energy|logprob_margin|varentropy,0.3333333333333333,1.0,0.19291666666666665,0.6994117647058822,0.6910294117647058,0.6900735294117647,0.6925735294117648,1,0.6859088235294116,0
internalstates_gsm8k_qwen25_7b,2,29,8,21,0.7347954693023591,0.7790924175744895,8,0,5,14,8,0,5,0,0.6965586898492172,epr|spectral_centroid|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.125,1.0,0.3330625,0.6882620301565543,epr|spectral_centroid|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.0,1.0,0.3330625,0.7440300122646274,trace_length|high_band_power|hl_ratio|hurst_exponent|sw_var_peak_spilled|epr_energy|min_energy|cusum_max_energy,0.625,1.0,0.3330625,0.731476805425294,trace_length|high_band_power|hl_ratio|cusum_max|sw_var_peak_spilled|cusum_max_spilled|min_energy|cusum_max_energy,0.5,1.0,0.3330625,0.7448236058004473,high_band_power|sw_var_peak|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|topk_tail_mass,0.375,1.0,0.3330625,0.7135127335690066,epr|trace_length|low_band_power|hl_ratio|spectral_centroid|cusum_max|cusum_max_spilled|mean_top1_logprob,0.25,1.0,0.3330625,0.688117740422769,epr|sw_var_peak|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.0,1.0,0.3330625,0.7766394921001372,trace_length|sw_var_peak|cusum_max|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|logprob_margin,0.75,1.0,0.3330625,0.731476805425294,0.6764302719861482,0.7135127335690066,0.7042060457398457,1,0.7320337637977058,0
internalstates_gsm8k_qwen25_7b,3,29,9,21,0.7160626535626534,0.7757217444717445,7,0,6,14,4,0,4,0,0.6567874692874693,epr|spectral_centroid|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2222222222222222,1.0,0.2877777777777778,0.6567874692874693,epr|spectral_centroid|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2222222222222222,1.0,0.2877777777777778,0.7244318181818182,trace_length|low_band_power|high_band_power|hl_ratio|cusum_shift_idx|sw_var_peak_spilled|epr_energy|min_energy|cusum_max_energy,0.3333333333333333,1.0,0.2877777777777778,0.7142966830466831,trace_length|hl_ratio|spectral_centroid|cusum_max|cusum_shift_idx|sw_var_peak_spilled|cusum_max_spilled|min_energy|cusum_max_energy,0.3333333333333333,1.0,0.2877777777777778,0.7317260442260443,high_band_power|sw_var_peak|cusum_max|cusum_shift_idx|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|topk_tail_mass,0.3333333333333333,1.0,0.2877777777777778,0.6904176904176905,hl_ratio|spectral_centroid|cusum_max|cusum_shift_idx|cusum_max_spilled|min_energy|mean_top1_logprob|renyi_entropy_2|topk_tail_mass,0.2222222222222222,1.0,0.2877777777777778,0.6571713759213759,epr|spectral_centroid|sw_var_peak|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.1111111111111111,1.0,0.2877777777777778,0.7401719901719902,low_band_power|sw_var_peak|cusum_max|cusum_max_spilled|epr_energy|cusum_max_energy|logprob_margin|varentropy|topk_tail_mass,0.5555555555555556,1.0,0.2877777777777778,0.6924907862407863,0.6924907862407863,0.679284398034398,0.679284398034398,1,0.6879821867321868,0
internalstates_gsm8k_qwen25_7b,4,29,7,21,0.7129928894634776,0.7562217194570136,8,0,6,15,7,0,7,0,0.5652068519715578,epr|spectral_centroid|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.14285714285714285,1.0,0.2844999999999999,0.5652068519715578,epr|spectral_centroid|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.14285714285714285,1.0,0.2844999999999999,0.7133968972204267,trace_length|high_band_power|hl_ratio|hurst_exponent|sw_var_peak_spilled|min_energy|cusum_max_energy,0.42857142857142855,1.0,0.2844999999999999,0.6521493212669683,low_band_power|high_band_power|hl_ratio|spectral_centroid|hurst_exponent|sw_var_peak_spilled|min_energy,0.14285714285714285,1.0,0.2844999999999999,0.7481415643180349,high_band_power|sw_var_peak|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy,0.14285714285714285,1.0,0.2844999999999999,0.6864899806076277,hl_ratio|spectral_centroid|hurst_exponent|cusum_max|cusum_max_spilled|mean_top1_logprob|renyi_entropy_2,0.14285714285714285,1.0,0.2844999999999999,0.6209599224305107,epr|spectral_centroid|sw_var_peak|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.14285714285714285,1.0,0.2844999999999999,0.7089528118939884,trace_length|cusum_max|epr_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy,0.7142857142857143,1.0,0.2844999999999999,0.730284421460892,0.730284421460892,0.6915804783451842,0.6915804783451842,1,0.6963445378151261,0
lapeigvals_gsm8k_llama3b,0,30,17,22,0.6888233918128656,0.7048514619883041,6,0,5,18,2,0,3,0,0.7028023391812864,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7647058823529411,1.0,0.7285294117647059,0.7032608187134504,epr|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8235294117647058,1.0,0.7285294117647059,0.6696327485380116,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|logprob_margin|varentropy,0.7058823529411765,1.0,0.7285294117647059,0.6620912280701754,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|varentropy|topk_tail_mass,0.6470588235294118,1.0,0.7285294117647059,0.6720654970760234,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|varentropy|topk_tail_mass,0.6470588235294118,1.0,0.7285294117647059,0.6759672514619882,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|logprob_margin|renyi_entropy_2|topk_tail_mass,0.7058823529411765,1.0,0.7285294117647059,0.6954666666666667,epr|trace_length|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7647058823529411,1.0,0.7285294117647059,0.7042245614035088,epr|trace_length|low_band_power|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8235294117647058,1.0,0.7285294117647059,0.6747602339181287,0.6689871345029239,0.7038315789473684,0.7002292397660818,1,0.6895584561403508,0
lapeigvals_gsm8k_llama3b,1,30,13,22,0.6877170138888888,0.7039741847826086,7,0,4,16,2,0,3,0,0.702115413647343,epr|low_band_power|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6923076923076923,1.0,0.5901923076923077,0.7006057518115942,epr|low_band_power|spectral_centroid|sw_var_peak|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6153846153846154,1.0,0.5901923076923077,0.6311613073671498,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|min_energy|cusum_max_energy|logprob_margin,0.6153846153846154,1.0,0.5901923076923077,0.6381340579710144,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|hurst_exponent|cusum_max|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|topk_tail_mass,0.5384615384615384,1.0,0.5901923076923077,0.6480978260869565,trace_length|low_band_power|high_band_power|spectral_centroid|rpdi|sw_var_peak|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|topk_tail_mass,0.46153846153846156,1.0,0.5901923076923077,0.6636756491545893,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|cusum_max|cusum_max_spilled|min_energy|cusum_max_energy|mean_top1_logprob|renyi_entropy_2|topk_tail_mass,0.6153846153846154,1.0,0.5901923076923077,0.6994074577294687,epr|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6153846153846154,1.0,0.5901923076923077,0.6991904438405797,epr|spectral_centroid|sw_var_peak|epr_spilled|sw_var_peak_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6153846153846154,1.0,0.5901923076923077,0.6968032910628019,0.6695538949275363,0.7005680102657005,0.6954729015700483,1,0.6822863828502415,0
lapeigvals_gsm8k_llama3b,2,30,16,22,0.7002236719478099,0.7125815470643057,7,0,6,17,2,0,8,0,0.7139515377446412,epr|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8125,1.0,0.72634375,0.7139515377446412,epr|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8125,1.0,0.72634375,0.6735507921714818,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|logprob_margin,0.625,1.0,0.72634375,0.6844827586206897,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,0.75,1.0,0.72634375,0.6790773532152843,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|varentropy|topk_tail_mass,0.8125,1.0,0.72634375,0.6853774464119293,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|varentropy|topk_tail_mass,0.6875,1.0,0.72634375,0.711668219944082,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.75,1.0,0.72634375,0.7110251630941287,epr|trace_length|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8125,1.0,0.72634375,0.7136999068033552,0.6844827586206897,0.7135973904939422,0.6881267474370923,1,0.6998896551724139,0
lapeigvals_gsm8k_llama3b,3,30,15,22,0.6920626938228146,0.7061064081431192,7,0,6,16,3,0,3,0,0.7067024278490207,epr|low_band_power|hl_ratio|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8,1.0,0.6816666666666665,0.7080155337635851,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7333333333333333,1.0,0.6816666666666665,0.6609299769973644,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|logprob_margin,0.6,1.0,0.6816666666666665,0.6569068439825292,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|min_energy|cusum_max_energy|logprob_margin|topk_tail_mass,0.6666666666666666,1.0,0.6816666666666665,0.6703638514048371,trace_length|low_band_power|high_band_power|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|varentropy|topk_tail_mass,0.6666666666666666,1.0,0.6816666666666665,0.6743590459959582,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|cusum_max|cusum_max_spilled|min_energy|cusum_max_energy|mean_top1_logprob|varentropy|renyi_entropy_2|topk_tail_mass,0.8666666666666667,1.0,0.6816666666666665,0.7080155337635851,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7333333333333333,1.0,0.6816666666666665,0.7080155337635851,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7333333333333333,1.0,0.6816666666666665,0.6805893144842101,0.6805893144842101,0.706693115041116,0.706693115041116,1,0.6910651058400618,0
lapeigvals_gsm8k_llama3b,4,30,12,22,0.6841725353741936,0.6988959734959606,6,0,3,17,5,0,3,0,0.6956570021932462,epr|low_band_power|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5833333333333334,1.0,0.49966666666666665,0.693528535337177,epr|low_band_power|spectral_centroid|sw_var_peak|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6666666666666666,1.0,0.49966666666666665,0.639039783821801,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|hurst_exponent|cusum_max|sw_var_peak_spilled|min_energy|cusum_max_energy|logprob_margin,0.4166666666666667,1.0,0.49966666666666665,0.6414551309932537,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|hurst_exponent|cusum_max|cusum_max_spilled|min_energy|cusum_max_energy|varentropy,0.5,1.0,0.49966666666666665,0.6472852793381394,trace_length|low_band_power|high_band_power|spectral_centroid|rpdi|sw_var_peak|cusum_max|sw_var_peak_spilled|cusum_max_spilled|min_energy|cusum_max_energy|topk_tail_mass,0.5833333333333334,1.0,0.49966666666666665,0.6631192219065509,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|min_energy|cusum_max_energy|varentropy|renyi_entropy_2,0.4166666666666667,1.0,0.49966666666666665,0.6948426322657066,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5833333333333334,1.0,0.49966666666666665,0.6953145966555307,epr|low_band_power|sw_var_peak|cusum_max|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6666666666666666,1.0,0.49966666666666665,0.6554567412247013,0.6838856550588105,0.6562711111522409,0.6913537974624973,1,0.6831456889291961,0
lapeigvals_gsm8k_llama8b,0,29,14,23,0.8158388385939157,0.821629557132371,8,0,5,20,2,0,8,0,0.8093140853111491,epr|low_band_power|hl_ratio|spectral_centroid|cusum_max|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6428571428571429,1.0,0.5643571428571429,0.7988744800587227,epr|low_band_power|hl_ratio|spectral_centroid|epr_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5714285714285714,1.0,0.5643571428571429,0.7972432917380311,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_spectral_entropy|rpdi|sw_var_peak|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|logprob_margin,0.6428571428571429,1.0,0.5643571428571429,0.8022184161161406,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_spectral_entropy|rpdi|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|min_energy|cusum_max_energy|varentropy,0.7142857142857143,1.0,0.5643571428571429,0.8159203980099502,trace_length|low_band_power|high_band_power|spectral_centroid|rpdi|sw_var_peak|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|varentropy,0.7142857142857143,1.0,0.5643571428571429,0.818693418155126,trace_length|low_band_power|hl_ratio|spectral_centroid|rpdi|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|topk_tail_mass,0.7142857142857143,1.0,0.5643571428571429,0.8147785661854662,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5,1.0,0.5643571428571429,0.8120871054563249,epr|low_band_power|spectral_centroid|sw_var_peak|epr_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5,1.0,0.5643571428571429,0.8140445314411549,0.8022184161161406,0.8093140853111491,0.818693418155126,1,0.8129385857597261,0
lapeigvals_gsm8k_llama8b,1,29,10,22,0.7816791510611735,0.7836298377028714,8,0,5,21,3,0,7,0,0.7602996254681648,epr|hl_ratio|spectral_centroid|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.1,1.0,0.365,0.7652933832709113,epr|low_band_power|spectral_centroid|epr_spilled|epr_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.1,1.0,0.365,0.7656835205992509,trace_length|high_band_power|hl_ratio|rpdi|sw_var_peak|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|logprob_margin,0.5,1.0,0.365,0.7525749063670412,trace_length|low_band_power|high_band_power|rpdi|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|topk_tail_mass,0.5,1.0,0.365,0.769350811485643,trace_length|low_band_power|high_band_power|rpdi|sw_var_peak|cusum_max|sw_var_peak_spilled|cusum_max_spilled|min_energy|cusum_max_energy,0.6,1.0,0.365,0.7748127340823969,epr|hl_ratio|spectral_centroid|rpdi|hurst_exponent|cusum_max|cusum_max_energy|logprob_margin|mean_logprob_entropy|topk_tail_mass,0.4,1.0,0.365,0.7791822721598003,epr|epr_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2,1.0,0.365,0.7855024968789013,epr|spectral_centroid|sw_var_peak|epr_spilled|epr_energy|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.2,1.0,0.365,0.7538233458177278,0.74812734082397,0.774812734082397,0.7734862671660424,1,0.7780898876404494,0
