cell,family,domain,method,arm,phase,selector,variant,n,n_pool,n_selected,n_kept,auroc,random_mean_auroc,delta_vs_matched_random_pp,random_percentile,random_repeats_completed,orientation_failure,selector_fallback,fit_residual,decomposition_converged,theorem_support_ok,nnz_pairs,sparse_fraction,mean_abs_spearman,max_abs_spearman,effective_rank,effective_rank_fraction
spilled_triviaqa_llama8b,triviaqa,QA,deployed_upcr,mcfs_native,native,mcfs,mcfs_adapt,256,25,3,3,0.946,0.893125,5.2875000000000005,87.5,32,False,False,0.4168301278706604,,,,,0.613803931105516,0.9621452277409016,2.173058657167435,0.7243528857224782
spilled_triviaqa_llama8b,triviaqa,QA,iu_pcr,mcfs_native,native,mcfs,mcfs_adapt,256,25,3,3,0.5173333333333333,0.8528541666666666,-33.55208333333333,3.125,32,False,False,0.4168301278706604,,,,,0.613803931105516,0.9621452277409016,2.173058657167435,0.7243528857224782
spilled_triviaqa_llama8b,triviaqa,QA,su_pcr,mcfs_native,native,mcfs,mcfs_adapt,256,25,3,3,0.9400000000000001,0.6953750000000001,24.4625,93.75,32,False,False,0.43380331323672283,True,False,1,0.3333333333333333,0.613803931105516,0.9621452277409016,2.173058657167435,0.7243528857224782
spilled_triviaqa_llama8b,triviaqa,QA,deployed_upcr,cae_native,native,cae,a3.cae,256,25,6,5,0.9259999999999999,0.8924583333333332,3.354166666666669,84.375,32,False,False,0.09851778071615282,,,,,0.4171083035507331,0.8655411557604396,4.91310186681909,0.818850311136515
spilled_triviaqa_llama8b,triviaqa,QA,iu_pcr,cae_native,native,cae,a3.cae,256,25,6,6,0.9266666666666667,0.889625,3.704166666666675,71.875,32,False,False,0.1299959408439146,,,,,0.4171083035507331,0.8655411557604396,4.91310186681909,0.818850311136515
spilled_triviaqa_llama8b,triviaqa,QA,su_pcr,cae_native,native,cae,a3.cae,256,25,6,6,0.9313333333333333,0.8594791666666666,7.185416666666677,84.375,32,False,False,0.3563158211088025,True,False,5,0.3333333333333333,0.4171083035507331,0.8655411557604396,4.91310186681909,0.818850311136515
spilled_triviaqa_llama8b,triviaqa,QA,deployed_upcr,lscae_native,native,lscae,lscae,256,25,8,7,0.7813333333333333,0.9028958333333333,-12.156250000000002,3.125,32,False,False,0.13893190429697475,,,,,0.7099895970264477,0.9987590123598076,2.29323996650893,0.28665499581361625
spilled_triviaqa_llama8b,triviaqa,QA,iu_pcr,lscae_native,native,lscae,lscae,256,25,8,8,0.8633333333333333,0.8845000000000001,-2.116666666666678,12.5,32,False,False,0.12181943569616605,,,,,0.7099895970264477,0.9987590123598076,2.29323996650893,0.28665499581361625
spilled_triviaqa_llama8b,triviaqa,QA,su_pcr,lscae_native,native,lscae,lscae,256,25,8,8,0.8633333333333333,0.9137708333333333,-5.043750000000003,6.25,32,False,False,0.12187215152861526,True,True,0,0.0,0.7099895970264477,0.9987590123598076,2.29323996650893,0.28665499581361625
spilled_triviaqa_llama8b,triviaqa,QA,deployed_upcr,dpp_native,native,dpp,dpp,256,25,18,15,0.9460000000000001,0.9253125,2.068750000000008,98.4375,32,False,False,0.05598320888412402,,,,,0.4943208119153057,0.9621452277409016,6.887281829649201,0.38262676831384446
spilled_triviaqa_llama8b,triviaqa,QA,iu_pcr,dpp_native,native,dpp,dpp,256,25,18,18,0.9433333333333334,0.9285416666666666,1.4791666666666758,96.875,32,False,False,0.09910404975007281,,,,,0.4943208119153057,0.9621452277409016,6.887281829649201,0.38262676831384446
spilled_triviaqa_llama8b,triviaqa,QA,su_pcr,dpp_native,native,dpp,dpp,256,25,18,18,0.9433333333333334,0.9295833333333333,1.375000000000004,100.0,32,False,False,0.0970645572666606,True,True,0,0.0,0.4943208119153057,0.9621452277409016,6.887281829649201,0.38262676831384446
spilled_triviaqa_llama8b,triviaqa,QA,deployed_upcr,dpp_ridge_native,native,dpp,dpp.ridge,256,25,21,18,0.9406666666666668,0.92475,1.59166666666668,100.0,32,False,False,0.058441394087169383,,,,,0.5254130439781793,0.9621452277409016,6.428304737676259,0.3061097494131552
spilled_triviaqa_llama8b,triviaqa,QA,iu_pcr,dpp_ridge_native,native,dpp,dpp.ridge,256,25,21,21,0.9413333333333334,0.9300833333333333,1.1250000000000093,98.4375,32,False,False,0.0988839039796884,,,,,0.5254130439781793,0.9621452277409016,6.428304737676259,0.3061097494131552
spilled_triviaqa_llama8b,triviaqa,QA,su_pcr,dpp_ridge_native,native,dpp,dpp.ridge,256,25,21,21,0.9406666666666667,0.9300625,1.0604166666666637,93.75,32,False,False,0.10090069056845222,True,True,0,0.0,0.5254130439781793,0.9621452277409016,6.428304737676259,0.3061097494131552
spilled_triviaqa_llama8b,triviaqa,QA,deployed_upcr,dufs_k6,fixed_k6,dufs,a2.dufs_pf_top6,256,25,6,6,0.8966666666666666,0.8924583333333332,0.42083333333333695,46.875,32,False,False,0.10409009436917106,,,,,0.8863277733272295,0.9878290226596473,1.6656122371790807,0.2776020395298468
spilled_triviaqa_llama8b,triviaqa,QA,iu_pcr,dufs_k6,fixed_k6,dufs,a2.dufs_pf_top6,256,25,6,6,0.8746666666666666,0.889625,-1.4958333333333407,25.0,32,False,False,0.10409009436917106,,,,,0.8863277733272295,0.9878290226596473,1.6656122371790807,0.2776020395298468
spilled_triviaqa_llama8b,triviaqa,QA,su_pcr,dufs_k6,fixed_k6,dufs,a2.dufs_pf_top6,256,25,6,6,0.8746666666666666,0.8594791666666666,1.518750000000002,50.0,32,False,False,0.10420275511461186,True,True,0,0.0,0.8863277733272295,0.9878290226596473,1.6656122371790807,0.2776020395298468
spilled_triviaqa_llama8b,triviaqa,QA,deployed_upcr,lapscore_k6,fixed_k6,lapscore,lapscore_s6,256,25,6,6,0.8813333333333333,0.8924583333333332,-1.112499999999994,32.8125,32,False,False,0.023774145423298094,,,,,0.970693570229648,0.9987590123598076,1.1695093438839121,0.19491822398065203
spilled_triviaqa_llama8b,triviaqa,QA,iu_pcr,lapscore_k6,fixed_k6,lapscore,lapscore_s6,256,25,6,6,0.8786666666666667,0.889625,-1.0958333333333292,31.25,32,False,False,0.023774145423298094,,,,,0.970693570229648,0.9987590123598076,1.1695093438839121,0.19491822398065203
spilled_triviaqa_llama8b,triviaqa,QA,su_pcr,lapscore_k6,fixed_k6,lapscore,lapscore_s6,256,25,6,6,0.8786666666666667,0.8594791666666666,1.9187500000000135,53.125,32,False,False,0.02381109860980214,True,True,0,0.0,0.970693570229648,0.9987590123598076,1.1695093438839121,0.19491822398065203
spilled_triviaqa_llama8b,triviaqa,QA,deployed_upcr,spec_k6,fixed_k6,spec,spec_s6,256,25,6,6,0.8813333333333333,0.8924583333333332,-1.112499999999994,32.8125,32,False,False,0.023774145423298094,,,,,0.970693570229648,0.9987590123598076,1.1695093438839121,0.19491822398065203
spilled_triviaqa_llama8b,triviaqa,QA,iu_pcr,spec_k6,fixed_k6,spec,spec_s6,256,25,6,6,0.8786666666666667,0.889625,-1.0958333333333292,31.25,32,False,False,0.023774145423298094,,,,,0.970693570229648,0.9987590123598076,1.1695093438839121,0.19491822398065203
spilled_triviaqa_llama8b,triviaqa,QA,su_pcr,spec_k6,fixed_k6,spec,spec_s6,256,25,6,6,0.8786666666666667,0.8594791666666666,1.9187500000000135,53.125,32,False,False,0.02381109860980214,True,True,0,0.0,0.970693570229648,0.9987590123598076,1.1695093438839121,0.19491822398065203
spilled_triviaqa_llama8b,triviaqa,QA,deployed_upcr,mcfs_k6,fixed_k6,mcfs,mcfs_s6,256,25,6,5,0.9153333333333333,0.8924583333333332,2.287500000000009,78.125,32,False,False,0.127526533968617,,,,,0.55592955877832,0.9621452277409016,3.624268361805953,0.6040447269676589
spilled_triviaqa_llama8b,triviaqa,QA,iu_pcr,mcfs_k6,fixed_k6,mcfs,mcfs_s6,256,25,6,6,0.9099999999999999,0.889625,2.037499999999992,54.6875,32,False,False,0.12869145293594306,,,,,0.55592955877832,0.9621452277409016,3.624268361805953,0.6040447269676589
spilled_triviaqa_llama8b,triviaqa,QA,su_pcr,mcfs_k6,fixed_k6,mcfs,mcfs_s6,256,25,6,6,0.864,0.8594791666666666,0.45208333333334183,50.0,32,False,False,0.37321188110363385,True,False,3,0.2,0.55592955877832,0.9621452277409016,3.624268361805953,0.6040447269676589
spilled_triviaqa_llama8b,triviaqa,QA,deployed_upcr,cae_k6,fixed_k6,cae,a3.cae_k6,256,25,6,5,0.9259999999999999,0.8924583333333332,3.354166666666669,84.375,32,False,False,0.09851778071615282,,,,,0.4171083035507331,0.8655411557604396,4.91310186681909,0.818850311136515
spilled_triviaqa_llama8b,triviaqa,QA,iu_pcr,cae_k6,fixed_k6,cae,a3.cae_k6,256,25,6,6,0.9266666666666667,0.889625,3.704166666666675,71.875,32,False,False,0.1299959408439146,,,,,0.4171083035507331,0.8655411557604396,4.91310186681909,0.818850311136515
spilled_triviaqa_llama8b,triviaqa,QA,su_pcr,cae_k6,fixed_k6,cae,a3.cae_k6,256,25,6,6,0.9313333333333333,0.8594791666666666,7.185416666666677,84.375,32,False,False,0.3563158211088025,True,False,5,0.3333333333333333,0.4171083035507331,0.8655411557604396,4.91310186681909,0.818850311136515
spilled_triviaqa_llama8b,triviaqa,QA,deployed_upcr,lscae_k6,fixed_k6,lscae,lscae.k6,256,25,6,6,0.9026666666666666,0.8924583333333332,1.0208333333333375,50.0,32,False,False,0.039230504060021286,,,,,0.9005865663385975,0.9616216525520711,1.5615146378015121,0.26025243963358535
spilled_triviaqa_llama8b,triviaqa,QA,iu_pcr,lscae_k6,fixed_k6,lscae,lscae.k6,256,25,6,6,0.9079999999999999,0.889625,1.837499999999992,53.125,32,False,False,0.039230504060021286,,,,,0.9005865663385975,0.9616216525520711,1.5615146378015121,0.26025243963358535
spilled_triviaqa_llama8b,triviaqa,QA,su_pcr,lscae_k6,fixed_k6,lscae,lscae.k6,256,25,6,6,0.9079999999999999,0.8594791666666666,4.852083333333335,70.3125,32,False,False,0.03886392438896025,True,True,0,0.0,0.9005865663385975,0.9616216525520711,1.5615146378015121,0.26025243963358535
spilled_triviaqa_llama8b,triviaqa,QA,deployed_upcr,dpp_k6,fixed_k6,dpp,dpp.k6,256,25,6,4,0.8886666666666666,0.8924583333333332,-0.37916666666666377,40.625,32,False,False,0.13367868913388198,,,,,0.32697219339557215,0.709462977798123,5.483183749990051,0.9138639583316751
spilled_triviaqa_llama8b,triviaqa,QA,iu_pcr,dpp_k6,fixed_k6,dpp,dpp.k6,256,25,6,6,0.8773333333333333,0.889625,-1.22916666666667,31.25,32,False,False,0.15803909215510534,,,,,0.32697219339557215,0.709462977798123,5.483183749990051,0.9138639583316751
spilled_triviaqa_llama8b,triviaqa,QA,su_pcr,dpp_k6,fixed_k6,dpp,dpp.k6,256,25,6,6,0.878,0.8594791666666666,1.852083333333343,50.0,32,False,False,0.5039883241254858,True,False,8,0.5333333333333333,0.32697219339557215,0.709462977798123,5.483183749990051,0.9138639583316751
spilled_triviaqa_llama8b,triviaqa,QA,deployed_upcr,decorr_k6,fixed_k6,decorrelation,decorr_s6,256,25,6,5,0.8566666666666667,0.8924583333333332,-3.5791666666666555,18.75,32,False,False,0.06675498995059251,,,,,0.33411420026182564,0.5218058087849159,4.655094425824577,0.7758490709707629
spilled_triviaqa_llama8b,triviaqa,QA,iu_pcr,decorr_k6,fixed_k6,decorrelation,decorr_s6,256,25,6,6,0.8580000000000001,0.889625,-3.1624999999999903,21.875,32,False,False,0.11803470709660419,,,,,0.33411420026182564,0.5218058087849159,4.655094425824577,0.7758490709707629
spilled_triviaqa_llama8b,triviaqa,QA,su_pcr,decorr_k6,fixed_k6,decorrelation,decorr_s6,256,25,6,6,0.8586666666666667,0.8594791666666666,-0.08124999999998828,43.75,32,False,False,0.12776945602027215,True,True,0,0.0,0.33411420026182564,0.5218058087849159,4.655094425824577,0.7758490709707629
spilled_triviaqa_llama8b,triviaqa,QA,deployed_upcr,upcrres_native,method_specific,upcr_residual,a1.upcrres_greedy,256,25,4,4,0.8733333333333334,0.9083749999999999,-3.5041666666666527,15.625,32,False,False,0.0023173341760658554,,,,,0.9942775091554129,0.9987590123598076,1.0296308845667625,0.25740772114169064
trace_gsm8k_llama8b_k10,gsm8k,math,deployed_upcr,full,baseline,full,full,5000,25,25,21,0.8097622282608696,0.8097622282608696,0.0,50.0,32,False,False,0.07437909169929072,,,,,0.4566781713769661,0.9997621945504876,5.2493310889504015,0.20997324355801605
trace_gsm8k_llama8b_k10,gsm8k,math,iu_pcr,full,baseline,full,full,5000,25,25,25,0.8135828392621871,0.8135828392621871,0.0,50.0,32,False,False,0.11438794978081082,,,,,0.4566781713769661,0.9997621945504876,5.2493310889504015,0.20997324355801605
trace_gsm8k_llama8b_k10,gsm8k,math,su_pcr,full,baseline,full,full,5000,25,25,25,0.813570487483531,0.813570487483531,0.0,50.0,32,False,False,0.1183279299748396,True,True,0,0.0,0.4566781713769661,0.9997621945504876,5.2493310889504015,0.20997324355801605
trace_gsm8k_llama8b_k10,gsm8k,math,deployed_upcr,dufs_native,native,dufs,a2.dufs_pf,5000,25,19,18,0.8046539443346509,0.806683914124259,-0.20299697896081215,34.375,32,False,False,0.06773525641461109,,,,,0.5929382239494153,0.9997621945504876,3.162328946169461,0.16643836558786637
trace_gsm8k_llama8b_k10,gsm8k,math,iu_pcr,dufs_native,native,dufs,a2.dufs_pf,5000,25,19,19,0.8031348814229249,0.8105798452425066,-0.7444963819581707,3.125,32,False,False,0.09049258299821922,,,,,0.5929382239494153,0.9997621945504876,3.162328946169461,0.16643836558786637
trace_gsm8k_llama8b_k10,gsm8k,math,su_pcr,dufs_native,native,dufs,a2.dufs_pf,5000,25,19,19,0.8031116189064559,0.8109331254117259,-0.7821506505270026,3.125,32,False,False,0.09102961272869085,True,True,0,0.0,0.5929382239494153,0.9997621945504876,3.162328946169461,0.16643836558786637
trace_gsm8k_llama8b_k10,gsm8k,math,deployed_upcr,groupfs_native,native,groupfs,a2.select,5000,25,25,21,0.8097622282608696,0.8097622282608696,0.0,50.0,32,False,False,0.07437909169929072,,,,,0.4566781713769661,0.9997621945504876,5.2493310889504015,0.20997324355801605
trace_gsm8k_llama8b_k10,gsm8k,math,iu_pcr,groupfs_native,native,groupfs,a2.select,5000,25,25,25,0.8135828392621871,0.8135828392621871,0.0,50.0,32,False,False,0.11438794978081082,,,,,0.4566781713769661,0.9997621945504876,5.2493310889504015,0.20997324355801605
trace_gsm8k_llama8b_k10,gsm8k,math,su_pcr,groupfs_native,native,groupfs,a2.select,5000,25,25,25,0.813570487483531,0.813570487483531,0.0,50.0,32,False,False,0.1183279299748396,True,True,0,0.0,0.4566781713769661,0.9997621945504876,5.2493310889504015,0.20997324355801605
trace_gsm8k_llama8b_k10,gsm8k,math,deployed_upcr,lapscore_native,native,lapscore,lapscore_adapt,5000,25,7,7,0.7906542325428195,0.7955883563899868,-0.4934123847167293,31.25,32,False,False,0.017760202227677508,,,,,0.9562843460365165,0.9997621945504876,1.146539261087018,0.16379132301243113
trace_gsm8k_llama8b_k10,gsm8k,math,iu_pcr,lapscore_native,native,lapscore,lapscore_adapt,5000,25,7,7,0.790799777667984,0.7926038192728919,-0.180404160490788,31.25,32,False,False,0.017760202227677508,,,,,0.9562843460365165,0.9997621945504876,1.146539261087018,0.16379132301243113
trace_gsm8k_llama8b_k10,gsm8k,math,su_pcr,lapscore_native,native,lapscore,lapscore_adapt,5000,25,7,7,0.7907997776679843,0.785622310914855,0.5177466753129245,46.875,32,False,False,0.0177652623601761,True,True,0,0.0,0.9562843460365165,0.9997621945504876,1.146539261087018,0.16379132301243113
trace_gsm8k_llama8b_k10,gsm8k,math,deployed_upcr,spec_native,native,spec,spec_adapt,5000,25,7,7,0.7906542325428195,0.7955883563899868,-0.4934123847167293,31.25,32,False,False,0.017760202227677508,,,,,0.9562843460365165,0.9997621945504876,1.146539261087018,0.16379132301243113
trace_gsm8k_llama8b_k10,gsm8k,math,iu_pcr,spec_native,native,spec,spec_adapt,5000,25,7,7,0.790799777667984,0.7926038192728919,-0.180404160490788,31.25,32,False,False,0.017760202227677508,,,,,0.9562843460365165,0.9997621945504876,1.146539261087018,0.16379132301243113
trace_gsm8k_llama8b_k10,gsm8k,math,su_pcr,spec_native,native,spec,spec_adapt,5000,25,7,7,0.7907997776679843,0.785622310914855,0.5177466753129245,46.875,32,False,False,0.0177652623601761,True,True,0,0.0,0.9562843460365165,0.9997621945504876,1.146539261087018,0.16379132301243113
trace_gsm8k_llama8b_k10,gsm8k,math,deployed_upcr,mcfs_native,native,mcfs,mcfs_adapt,5000,25,7,6,0.8104788372859025,0.7955883563899868,1.4890480895915714,84.375,32,False,False,0.146632223849572,,,,,0.4502157848952722,0.9537061354922454,3.704750924366927,0.5292501320524182
trace_gsm8k_llama8b_k10,gsm8k,math,iu_pcr,mcfs_native,native,mcfs,mcfs_adapt,5000,25,7,7,0.8123581604084322,0.7926038192728919,1.975434113554031,96.875,32,False,False,0.10570945784343891,,,,,0.4502157848952722,0.9537061354922454,3.704750924366927,0.5292501320524182
trace_gsm8k_llama8b_k10,gsm8k,math,su_pcr,mcfs_native,native,mcfs,mcfs_adapt,5000,25,7,7,0.812398097826087,0.785622310914855,2.6775786911231947,100.0,32,False,False,0.10642616282353103,True,True,0,0.0,0.4502157848952722,0.9537061354922454,3.704750924366927,0.5292501320524182
trace_gsm8k_llama8b_k10,gsm8k,math,deployed_upcr,cae_native,native,cae,a3.cae,5000,25,6,4,0.7918513257575758,0.7963598664978591,-0.45085407402832844,21.875,32,False,False,0.26018647202187184,,,,,0.20840708358163879,0.6824098293443931,4.812328096719521,0.8020546827865869
trace_gsm8k_llama8b_k10,gsm8k,math,iu_pcr,cae_native,native,cae,a3.cae,5000,25,6,6,0.8017255434782607,0.7845621101469862,1.716343333127457,81.25,32,False,False,0.08754330918160592,,,,,0.20840708358163879,0.6824098293443931,4.812328096719521,0.8020546827865869
trace_gsm8k_llama8b_k10,gsm8k,math,su_pcr,cae_native,native,cae,a3.cae,5000,25,6,6,0.7137714097496707,0.7809284934947298,-6.715708374505914,0.0,32,False,False,0.6795611511576656,True,False,3,0.2,0.20840708358163879,0.6824098293443931,4.812328096719521,0.8020546827865869
trace_gsm8k_llama8b_k10,gsm8k,math,deployed_upcr,lscae_native,native,lscae,lscae,5000,25,4,4,0.8031175889328064,0.7869296180212451,1.6187970911561322,84.375,32,False,False,0.09140566087942134,,,,,0.612598555619646,0.7672711439925762,2.0332659342170856,0.5083164835542714
trace_gsm8k_llama8b_k10,gsm8k,math,iu_pcr,lscae_native,native,lscae,lscae,5000,25,4,4,0.8026562500000001,0.7760664152565053,2.6589834743494745,93.75,32,False,False,0.09140566087942134,,,,,0.612598555619646,0.7672711439925762,2.0332659342170856,0.5083164835542714
trace_gsm8k_llama8b_k10,gsm8k,math,su_pcr,lscae_native,native,lscae,lscae,5000,25,4,4,0.8026562500000001,0.7581012935914855,4.455495640851459,93.75,32,False,False,0.09141015970194416,True,False,0,0.0,0.612598555619646,0.7672711439925762,2.0332659342170856,0.5083164835542714
trace_gsm8k_llama8b_k10,gsm8k,math,deployed_upcr,dpp_native,native,dpp,dpp,5000,25,17,14,0.8105529479578392,0.807432155282444,0.3120792675395112,71.875,32,False,False,0.08073053932900866,,,,,0.3820086987349665,0.8984790891231634,6.714449538121991,0.3949676198895289
trace_gsm8k_llama8b_k10,gsm8k,math,iu_pcr,dpp_native,native,dpp,dpp,5000,25,17,17,0.8069647562582345,0.8083182410037878,-0.13534847455533017,31.25,32,False,False,0.10002715503718905,,,,,0.3820086987349665,0.8984790891231634,6.714449538121991,0.3949676198895289
trace_gsm8k_llama8b_k10,gsm8k,math,su_pcr,dpp_native,native,dpp,dpp,5000,25,17,17,0.80664319828722,0.8071276582056983,-0.04844599184783416,21.875,32,False,False,0.10316221990347403,True,True,0,0.0,0.3820086987349665,0.8984790891231634,6.714449538121991,0.3949676198895289
trace_gsm8k_llama8b_k10,gsm8k,math,deployed_upcr,dpp_ridge_native,native,dpp,dpp.ridge,5000,25,18,15,0.8039842720685111,0.8071193400547596,-0.31350679862485187,21.875,32,False,False,0.08370548260479481,,,,,0.3959743492139006,0.9482754763310189,6.5263766726524475,0.36257648181402485
trace_gsm8k_llama8b_k10,gsm8k,math,iu_pcr,dpp_ridge_native,native,dpp,dpp.ridge,5000,25,18,18,0.8011977108036891,0.8110538576148715,-0.9856146811182409,0.0,32,False,False,0.10356614608720134,,,,,0.3959743492139006,0.9482754763310189,6.5263766726524475,0.36257648181402485
trace_gsm8k_llama8b_k10,gsm8k,math,su_pcr,dpp_ridge_native,native,dpp,dpp.ridge,5000,25,18,18,0.800913208168643,0.8104423545063406,-0.9529146337697636,0.0,32,False,False,0.10764071523614602,True,True,0,0.0,0.3959743492139006,0.9482754763310189,6.5263766726524475,0.36257648181402485
trace_gsm8k_llama8b_k10,gsm8k,math,deployed_upcr,dufs_k6,fixed_k6,dufs,a2.dufs_pf_top6,5000,25,6,6,0.7992224555335969,0.7963598664978591,0.28625890357378836,50.0,32,False,False,0.08674110750368226,,,,,0.7934646747209868,0.9590110640244424,1.7276665568401186,0.28794442614001975
trace_gsm8k_llama8b_k10,gsm8k,math,iu_pcr,dufs_k6,fixed_k6,dufs,a2.dufs_pf_top6,5000,25,6,6,0.7992224555335969,0.7845621101469862,1.4660345386610762,75.0,32,False,False,0.08674110750368226,,,,,0.7934646747209868,0.9590110640244424,1.7276665568401186,0.28794442614001975
trace_gsm8k_llama8b_k10,gsm8k,math,su_pcr,dufs_k6,fixed_k6,dufs,a2.dufs_pf_top6,5000,25,6,6,0.7992218379446641,0.7809284934947298,1.8293344449934246,87.5,32,False,False,0.08706427831058185,True,True,0,0.0,0.7934646747209868,0.9590110640244424,1.7276665568401186,0.28794442614001975
trace_gsm8k_llama8b_k10,gsm8k,math,deployed_upcr,lapscore_k6,fixed_k6,lapscore,lapscore_s6,5000,25,6,6,0.7910435194334651,0.7963598664978591,-0.5316347064393989,21.875,32,False,False,0.020940563637779384,,,,,0.9620655336506213,0.9997621945504876,1.1385887212038872,0.18976478686731454
trace_gsm8k_llama8b_k10,gsm8k,math,iu_pcr,lapscore_k6,fixed_k6,lapscore,lapscore_s6,5000,25,6,6,0.7913031126482213,0.7845621101469862,0.6741002501235105,50.0,32,False,False,0.020940563637779384,,,,,0.9620655336506213,0.9997621945504876,1.1385887212038872,0.18976478686731454
trace_gsm8k_llama8b_k10,gsm8k,math,su_pcr,lapscore_k6,fixed_k6,lapscore,lapscore_s6,5000,25,6,6,0.7913035243741766,0.7809284934947298,1.03750308794468,59.375,32,False,False,0.020931118239880028,True,True,0,0.0,0.9620655336506213,0.9997621945504876,1.1385887212038872,0.18976478686731454
trace_gsm8k_llama8b_k10,gsm8k,math,deployed_upcr,spec_k6,fixed_k6,spec,spec_s6,5000,25,6,6,0.7910435194334651,0.7963598664978591,-0.5316347064393989,21.875,32,False,False,0.020940563637779384,,,,,0.9620655336506213,0.9997621945504876,1.1385887212038872,0.18976478686731454
trace_gsm8k_llama8b_k10,gsm8k,math,iu_pcr,spec_k6,fixed_k6,spec,spec_s6,5000,25,6,6,0.7913031126482213,0.7845621101469862,0.6741002501235105,50.0,32,False,False,0.020940563637779384,,,,,0.9620655336506213,0.9997621945504876,1.1385887212038872,0.18976478686731454
trace_gsm8k_llama8b_k10,gsm8k,math,su_pcr,spec_k6,fixed_k6,spec,spec_s6,5000,25,6,6,0.7913035243741766,0.7809284934947298,1.03750308794468,59.375,32,False,False,0.020931118239880028,True,True,0,0.0,0.9620655336506213,0.9997621945504876,1.1385887212038872,0.18976478686731454
trace_gsm8k_llama8b_k10,gsm8k,math,deployed_upcr,mcfs_k6,fixed_k6,mcfs,mcfs_s6,5000,25,6,5,0.7846199769433465,0.7963598664978591,-1.173988955451255,15.625,32,False,False,0.18641809975532625,,,,,0.4925855133057881,0.9537061354922454,3.1785200966191147,0.5297533494365191
trace_gsm8k_llama8b_k10,gsm8k,math,iu_pcr,mcfs_k6,fixed_k6,mcfs,mcfs_s6,5000,25,6,6,0.8068527667984189,0.7845621101469862,2.2290656651432705,87.5,32,False,False,0.14802219493281193,,,,,0.4925855133057881,0.9537061354922454,3.1785200966191147,0.5297533494365191
trace_gsm8k_llama8b_k10,gsm8k,math,su_pcr,mcfs_k6,fixed_k6,mcfs,mcfs_s6,5000,25,6,6,0.8067910079051384,0.7809284934947298,2.5862514410408544,93.75,32,False,False,0.14545183744943482,True,True,0,0.0,0.4925855133057881,0.9537061354922454,3.1785200966191147,0.5297533494365191
trace_gsm8k_llama8b_k10,gsm8k,math,deployed_upcr,cae_k6,fixed_k6,cae,a3.cae_k6,5000,25,6,4,0.7918513257575758,0.7963598664978591,-0.45085407402832844,21.875,32,False,False,0.26018647202187184,,,,,0.20840708358163879,0.6824098293443931,4.812328096719521,0.8020546827865869
trace_gsm8k_llama8b_k10,gsm8k,math,iu_pcr,cae_k6,fixed_k6,cae,a3.cae_k6,5000,25,6,6,0.8017255434782607,0.7845621101469862,1.716343333127457,81.25,32,False,False,0.08754330918160592,,,,,0.20840708358163879,0.6824098293443931,4.812328096719521,0.8020546827865869
trace_gsm8k_llama8b_k10,gsm8k,math,su_pcr,cae_k6,fixed_k6,cae,a3.cae_k6,5000,25,6,6,0.7137714097496707,0.7809284934947298,-6.715708374505914,0.0,32,False,False,0.6795611511576656,True,False,3,0.2,0.20840708358163879,0.6824098293443931,4.812328096719521,0.8020546827865869
trace_gsm8k_llama8b_k10,gsm8k,math,deployed_upcr,lscae_k6,fixed_k6,lscae,lscae.k6,5000,25,6,6,0.8091154067852437,0.7963598664978591,1.2755540287384681,96.875,32,False,False,0.09277702442055326,,,,,0.6034859388823263,0.9537061354922454,2.5524268444185716,0.42540447406976195
trace_gsm8k_llama8b_k10,gsm8k,math,iu_pcr,lscae_k6,fixed_k6,lscae,lscae.k6,5000,25,6,6,0.8091154067852437,0.7845621101469862,2.455329663825756,90.625,32,False,False,0.09277702442055326,,,,,0.6034859388823263,0.9537061354922454,2.5524268444185716,0.42540447406976195
trace_gsm8k_llama8b_k10,gsm8k,math,su_pcr,lscae_k6,fixed_k6,lscae,lscae.k6,5000,25,6,6,0.8091176712779974,0.7809284934947298,2.818917778326757,96.875,32,False,False,0.09311767772079152,True,True,0,0.0,0.6034859388823263,0.9537061354922454,2.5524268444185716,0.42540447406976195
trace_gsm8k_llama8b_k10,gsm8k,math,deployed_upcr,dpp_k6,fixed_k6,dpp,dpp.k6,5000,25,6,4,0.7654423995388668,0.7963598664978591,-3.0917466958992224,6.25,32,False,False,0.1265418223277067,,,,,0.2128013067176138,0.6243642093265683,5.384280201004202,0.8973800335007004
trace_gsm8k_llama8b_k10,gsm8k,math,iu_pcr,dpp_k6,fixed_k6,dpp,dpp.k6,5000,25,6,6,0.771003787878788,0.7845621101469862,-1.3558322268198197,21.875,32,False,False,0.09810945391038631,,,,,0.2128013067176138,0.6243642093265683,5.384280201004202,0.8973800335007004
trace_gsm8k_llama8b_k10,gsm8k,math,su_pcr,dpp_k6,fixed_k6,dpp,dpp.k6,5000,25,6,6,0.7461223649538866,0.7809284934947298,-3.4806128540843195,6.25,32,False,False,0.4254391622958379,True,False,6,0.4,0.2128013067176138,0.6243642093265683,5.384280201004202,0.8973800335007004
trace_gsm8k_llama8b_k10,gsm8k,math,deployed_upcr,decorr_k6,fixed_k6,decorrelation,decorr_s6,5000,25,6,4,0.7985194334650857,0.7963598664978591,0.21595669672266338,43.75,32,False,False,0.17036542000703508,,,,,0.1998093008412534,0.48936927330277086,5.266763725413168,0.877793954235528
