cell,rep,arena,family,variant,size,auroc,floor,overlap,overlap_null,fallback,seconds,error
noise_gsm8k_phi3mini,0,full,a5_mrmr,a5.mrmr_a0.3_s6,6,0.6700199146514936,0.6522105263157895,0.3333333333333333,0.30425,0,0.0038248300552368164,
noise_gsm8k_phi3mini,0,full,a5_mrmr,a5.mrmr_a0.3_adapt,8,0.6725803698435278,0.6797123186344238,0.25,0.296625,0,0.0038248300552368164,
noise_gsm8k_phi3mini,0,full,a5_mrmr,a5.mrmr_a0.5_s4,4,0.6693598862019914,0.6520298150782361,0.25,0.304375,0,0.0038248300552368164,
noise_gsm8k_phi3mini,0,full,a5_mrmr,a5.mrmr_a0.5_s5,5,0.6721934566145092,0.6591535704125178,0.2,0.31170000000000003,0,0.0038248300552368164,
noise_gsm8k_phi3mini,0,full,a5_mrmr,a5.mrmr_a0.5_s6,6,0.6700199146514936,0.6522105263157895,0.3333333333333333,0.30425,0,0.0038248300552368164,
noise_gsm8k_phi3mini,0,full,a5_mrmr,a5.mrmr_a0.5_adapt,8,0.6725803698435278,0.6797123186344238,0.25,0.296625,0,0.0038248300552368164,
noise_gsm8k_phi3mini,0,full,a5_mrmr,a5.mrmr_a0.7_s4,4,0.6693598862019914,0.6520298150782361,0.25,0.304375,0,0.0038248300552368164,
noise_gsm8k_phi3mini,0,full,a5_mrmr,a5.mrmr_a0.7_s5,5,0.6721934566145092,0.6591535704125178,0.2,0.31170000000000003,0,0.0038248300552368164,
noise_gsm8k_phi3mini,0,full,a5_mrmr,a5.mrmr_a0.7_s6,6,0.6700199146514936,0.6522105263157895,0.3333333333333333,0.30425,0,0.0038248300552368164,
noise_gsm8k_phi3mini,0,full,a5_mrmr,a5.mrmr_a0.7_adapt,8,0.6725803698435278,0.6797123186344238,0.25,0.296625,0,0.0038248300552368164,
noise_gsm8k_phi3mini,0,full,a7_iter_consensus,a7.iter_consensus,6,0.6402162162162162,0.6522105263157895,0.3333333333333333,0.30425,0,1.599276065826416,
noise_gsm8k_phi3mini,0,full,a8_lscae,lscae.k3,3,0.6679146514935989,0.6421048079658607,0.6666666666666666,0.289,0,13.284824401140213,
noise_gsm8k_phi3mini,0,full,a8_lscae,lscae.k4,4,0.6697923186344239,0.6520298150782361,0.5,0.304375,0,13.284824401140213,
noise_gsm8k_phi3mini,0,full,a8_lscae,lscae.k5,5,0.6478179231863442,0.6591535704125178,0.6,0.31170000000000003,0,13.284824401140213,
noise_gsm8k_phi3mini,0,full,a8_lscae,lscae.k6,6,0.6700199146514936,0.6522105263157895,0.3333333333333333,0.30425,0,13.284824401140213,
noise_gsm8k_phi3mini,0,full,a8_lscae,lscae.k7,7,0.6694509246088193,0.6650382930298719,0.2857142857142857,0.29857142857142854,0,13.284824401140213,
noise_gsm8k_phi3mini,0,full,a8_lscae,lscae.k8,8,0.6255931721194878,0.6797123186344238,0.5,0.296625,0,13.284824401140213,
noise_gsm8k_phi3mini,0,full,a8_lscae,lscae,5,0.6478179231863442,0.6591535704125178,0.6,0.31170000000000003,0,13.284824401140213,
noise_gsm8k_phi3mini,0,full,a8_lscae,lscae.recon_only,5,0.6921194879089616,0.6591535704125178,0.6,0.36240000000000006,0,13.284824401140213,
noise_gsm8k_phi3mini,0,full,classical_fs,lapscore_s4,4,0.6693598862019914,0.6520298150782361,0.25,0.304375,0,0.030640582243601482,
noise_gsm8k_phi3mini,0,full,classical_fs,lapscore_s5,5,0.6721934566145092,0.6591535704125178,0.2,0.31170000000000003,0,0.030640582243601482,
noise_gsm8k_phi3mini,0,full,classical_fs,lapscore_s6,6,0.6757780938833571,0.6522105263157895,0.16666666666666666,0.30425,0,0.030640582243601482,
noise_gsm8k_phi3mini,0,full,classical_fs,lapscore_adapt,8,0.6725803698435278,0.6797123186344238,0.25,0.296625,0,0.030640582243601482,
noise_gsm8k_phi3mini,0,full,classical_fs,spec_s4,4,0.6693598862019914,0.6520298150782361,0.25,0.304375,0,0.030640582243601482,
noise_gsm8k_phi3mini,0,full,classical_fs,spec_s5,5,0.6721934566145092,0.6591535704125178,0.2,0.31170000000000003,0,0.030640582243601482,
noise_gsm8k_phi3mini,0,full,classical_fs,spec_s6,6,0.6757780938833571,0.6522105263157895,0.16666666666666666,0.30425,0,0.030640582243601482,
noise_gsm8k_phi3mini,0,full,classical_fs,spec_adapt,8,0.6725803698435278,0.6797123186344238,0.25,0.296625,0,0.030640582243601482,
noise_gsm8k_phi3mini,0,full,classical_fs,mcfs_s4,4,0.6646486486486487,0.6520298150782361,0.25,0.3365,0,0.030640582243601482,
noise_gsm8k_phi3mini,0,full,classical_fs,mcfs_s5,5,0.6808762446657183,0.6591535704125178,0.4,0.3381,0,0.030640582243601482,
noise_gsm8k_phi3mini,0,full,classical_fs,mcfs_s6,6,0.6813655761024182,0.6522105263157895,0.5,0.3506666666666666,0,0.030640582243601482,
noise_gsm8k_phi3mini,0,full,classical_fs,mcfs_adapt,6,0.6813655761024182,0.6522105263157895,0.5,0.3506666666666666,0,0.030640582243601482,
noise_gsm8k_phi3mini,0,full,reference_macros,ref.GOOD_5,5,0.6766657183499288,0.6591535704125178,0.4,0.31170000000000003,0,2.866524916428786e-05,
noise_gsm8k_phi3mini,0,full,reference_macros,ref.GOOD_6,6,0.6932574679943101,0.6522105263157895,0.3333333333333333,0.30425,0,2.866524916428786e-05,
noise_gsm8k_phi3mini,0,full,reference_macros,ref.LOCO_5,5,0.6765860597439546,0.6591535704125178,0.2,0.3381,0,2.866524916428786e-05,
noise_gsm8k_phi3mini,0,full,reference_macros,ref.STABLE_H9,9,0.6494338549075391,0.6755541394025603,0.5555555555555556,0.3352222222222223,0,2.866524916428786e-05,
noise_gsm8k_phi3mini,0,full,reference_macros,ref.top_macro_5,5,0.673832147937411,0.6591535704125178,0.4,0.31170000000000003,0,2.866524916428786e-05,
noise_gsm8k_phi3mini,0,full,reference_macros,ref.consensus_4,4,0.6585035561877668,0.6520298150782361,0.5,0.3365,0,2.866524916428786e-05,
noise_gsm8k_phi3mini,0,full,reference_macros,ref.ALL_H16,16,0.6586401137980085,0.6880113798008536,0.5625,0.36321875,0,2.866524916428786e-05,
noise_gsm8k_phi3mini,0,full,reference_macros,ref.GOOD_5+topk,6,0.6902532005689901,0.6522105263157895,0.3333333333333333,0.30425,0,2.866524916428786e-05,
noise_gsm8k_phi3mini,0,full,reference_macros,ref.GOOD_6+topk,7,0.6943044096728308,0.6650382930298719,0.2857142857142857,0.29857142857142854,0,2.866524916428786e-05,
noise_gsm8k_phi3mini,0,full,reference_macros,ref.GOOD_5+renyi,6,0.691072546230441,0.6522105263157895,0.3333333333333333,0.30425,0,2.866524916428786e-05,
noise_gsm8k_phi3mini,0,full,reference_macros,ref.GOOD_6+renyi,7,0.6926884779516358,0.6650382930298719,0.2857142857142857,0.29857142857142854,0,2.866524916428786e-05,
noise_gsm8k_phi3mini,0,full,reference_macros,ref.GOOD_6+both,8,0.6893314366998577,0.6797123186344238,0.25,0.296625,0,2.866524916428786e-05,
noise_gsm8k_phi3mini,0,full,reference_macros,ref.ENTROPY_6,6,0.605371266002845,0.6522105263157895,0.16666666666666666,0.30425,0,2.866524916428786e-05,
noise_gsm8k_phi3mini,0,full,simple_stats,random_s4,4,0.6806600284495021,0.6520298150782361,0.25,0.3365,0,0.0005274017651875814,
noise_gsm8k_phi3mini,0,full,simple_stats,random_s5,5,0.6707596017069701,0.6591535704125178,0.6,0.3381,0,0.0005274017651875814,
noise_gsm8k_phi3mini,0,full,simple_stats,random_s6,6,0.6647396870554766,0.6522105263157895,0.3333333333333333,0.3506666666666666,0,0.0005274017651875814,
noise_gsm8k_phi3mini,0,full,simple_stats,mad_s4,4,0.6539174964438123,0.6520298150782361,0.5,0.3365,0,0.0005274017651875814,
noise_gsm8k_phi3mini,0,full,simple_stats,mad_s5,5,0.6535078236130867,0.6591535704125178,0.6,0.36240000000000006,0,0.0005274017651875814,
noise_gsm8k_phi3mini,0,full,simple_stats,mad_s6,6,0.6477155049786628,0.6522105263157895,0.5,0.3506666666666666,0,0.0005274017651875814,
noise_gsm8k_phi3mini,0,full,simple_stats,kurtosis_s4,4,0.6470554765291607,0.6520298150782361,0.25,0.304375,0,0.0005274017651875814,
noise_gsm8k_phi3mini,0,full,simple_stats,kurtosis_s5,5,0.6277098150782361,0.6591535704125178,0.2,0.31170000000000003,0,0.0005274017651875814,
noise_gsm8k_phi3mini,0,full,simple_stats,kurtosis_s6,6,0.6191408250355619,0.6522105263157895,0.16666666666666666,0.3253333333333333,0,0.0005274017651875814,
noise_gsm8k_phi3mini,0,full,simple_stats,decorr_s4,4,0.48217354196301565,0.6520298150782361,0.25,0.4395,0,0.0005274017651875814,
noise_gsm8k_phi3mini,0,full,simple_stats,decorr_s5,5,0.5703783783783783,0.6591535704125178,0.2,0.4171,0,0.0005274017651875814,
noise_gsm8k_phi3mini,0,full,simple_stats,decorr_s6,6,0.6124381223328592,0.6522105263157895,0.3333333333333333,0.3988333333333333,0,0.0005274017651875814,
noise_gsm8k_phi3mini,0,keep,a1_residual,a1.relres_greedy,3,0.624375533428165,0.6529702418207681,0.0,0.289,0,21.918548447745188,
noise_gsm8k_phi3mini,0,keep,a1_residual,a1.upcrres_greedy,3,0.6723186344238976,0.6529702418207681,0.0,0.289,0,21.918548447745188,
noise_gsm8k_phi3mini,0,keep,a1_residual,a1.router@good5,5,0.6766657183499288,0.6616580369843529,0.4,0.31170000000000003,0,21.918548447745188,
noise_gsm8k_phi3mini,0,keep,a1_residual,a1.router@minres,3,0.624375533428165,0.6529702418207681,0.0,0.289,0,21.918548447745188,
noise_gsm8k_phi3mini,0,keep,a1_residual,a1.good5+K_ah,5,0.6766657183499288,0.6616580369843529,0.4,0.31170000000000003,0,21.918548447745188,
noise_gsm8k_phi3mini,0,keep,a1_residual,a1.good5+K_kn,5,0.6766657183499288,0.6616580369843529,0.4,0.31170000000000003,0,21.918548447745188,
noise_gsm8k_phi3mini,0,keep,a1_residual,a1.minres+K_ah,3,0.624375533428165,0.6529702418207681,0.0,0.289,0,21.918548447745188,
noise_gsm8k_phi3mini,0,keep,a2_groupfs,a2.select,8,0.6725803698435278,0.6760862588904694,0.25,0.296625,0,11.779154443740845,
noise_gsm8k_phi3mini,0,keep,a2_groupfs,a2.select+groups,8,0.6725803698435278,0.6760862588904694,0.25,0.296625,0,11.779154443740845,
noise_gsm8k_phi3mini,0,keep,a2_groupfs,a2.groups@good5,5,0.6766657183499288,0.6616580369843529,0.4,0.31170000000000003,0,11.779154443740845,
noise_gsm8k_phi3mini,0,keep,a2_groupfs,a2.dufs,11,0.6745945945945946,0.6878097297297298,0.2727272727272727,0.3010454545454545,0,11.779154443740845,
noise_gsm8k_phi3mini,0,keep,a2_groupfs,a2.dufs_pf,11,0.6745945945945946,0.6878097297297298,0.2727272727272727,0.3010454545454545,0,11.779154443740845,
noise_gsm8k_phi3mini,0,keep,a3_concrete_ae,a3.cae_k3,3,0.6854964438122333,0.6529702418207681,0.3333333333333333,0.289,0,22.748207058225358,
noise_gsm8k_phi3mini,0,keep,a3_concrete_ae,a3.cae_k4,4,0.6822759601706969,0.672032773826458,0.25,0.304375,0,22.748207058225358,
noise_gsm8k_phi3mini,0,keep,a3_concrete_ae,a3.cae_k5,5,0.656421052631579,0.6616580369843529,0.2,0.31170000000000003,0,22.748207058225358,
noise_gsm8k_phi3mini,0,keep,a3_concrete_ae,a3.cae_k6,6,0.6670497866287342,0.6730701564722616,0.0,0.30425,0,22.748207058225358,
noise_gsm8k_phi3mini,0,keep,a3_concrete_ae,a3.cae_k7,7,0.6666173541963016,0.6724938833570413,0.14285714285714285,0.29857142857142854,0,22.748207058225358,
noise_gsm8k_phi3mini,0,keep,a3_concrete_ae,a3.cae_k8,8,0.6631920341394025,0.6760862588904694,0.125,0.296625,0,22.748207058225358,
noise_gsm8k_phi3mini,0,keep,a3_concrete_ae,a3.cae,5,0.656421052631579,0.6616580369843529,0.2,0.31170000000000003,0,22.748207058225358,
noise_gsm8k_phi3mini,0,keep,a4_antigravity,a4.anchor_s4,4,0.6693598862019914,0.672032773826458,0.25,0.304375,0,0.012638568878173828,
noise_gsm8k_phi3mini,0,keep,a4_antigravity,a4.anchor_s5,5,0.6721934566145092,0.6616580369843529,0.2,0.31170000000000003,0,0.012638568878173828,
noise_gsm8k_phi3mini,0,keep,a4_antigravity,a4.anchor_s6,6,0.6700199146514936,0.6730701564722616,0.3333333333333333,0.30425,0,0.012638568878173828,
noise_gsm8k_phi3mini,0,keep,a4_antigravity,a4.anchor_adapt,8,0.6725803698435278,0.6760862588904694,0.25,0.296625,0,0.012638568878173828,
noise_gsm8k_phi3mini,0,keep,a4_antigravity,a4.intrinsic_k_ah,6,0.6700199146514936,0.6730701564722616,0.3333333333333333,0.30425,0,0.012638568878173828,
noise_gsm8k_phi3mini,0,keep,a4_antigravity,a4.good5+K_intrinsic_ah,5,0.6766657183499288,0.6616580369843529,0.4,0.31170000000000003,0,0.012638568878173828,
noise_gsm8k_phi3mini,0,keep,a4_antigravity,a4.good5+K_intrinsic_kn,5,0.6766657183499288,0.6616580369843529,0.4,0.31170000000000003,0,0.012638568878173828,
noise_gsm8k_phi3mini,0,keep,a4_antigravity,a4.recon_s4,4,0.6911863442389758,0.672032773826458,0.5,0.304375,0,0.012638568878173828,
noise_gsm8k_phi3mini,0,keep,a4_antigravity,a4.recon_s5,5,0.6624864864864866,0.6616580369843529,0.4,0.31170000000000003,0,0.012638568878173828,
noise_gsm8k_phi3mini,0,keep,a4_antigravity,a4.recon_s6,6,0.6764495021337127,0.6730701564722616,0.3333333333333333,0.30425,0,0.012638568878173828,
noise_gsm8k_phi3mini,0,keep,a4_antigravity,a4.recon_adapt,5,0.6624864864864866,0.6616580369843529,0.4,0.31170000000000003,0,0.012638568878173828,
noise_gsm8k_phi3mini,0,keep,a5_mrmr,a5.mrmr_a0.0_s4,4,0.6693598862019914,0.672032773826458,0.25,0.304375,0,0.002963230013847351,
noise_gsm8k_phi3mini,0,keep,a5_mrmr,a5.mrmr_a0.0_s5,5,0.6721934566145092,0.6616580369843529,0.2,0.31170000000000003,0,0.002963230013847351,
noise_gsm8k_phi3mini,0,keep,a5_mrmr,a5.mrmr_a0.0_s6,6,0.6700199146514936,0.6730701564722616,0.3333333333333333,0.30425,0,0.002963230013847351,
noise_gsm8k_phi3mini,0,keep,a5_mrmr,a5.mrmr_a0.0_adapt,8,0.6725803698435278,0.6760862588904694,0.25,0.296625,0,0.002963230013847351,
noise_gsm8k_phi3mini,0,keep,a5_mrmr,a5.mrmr_a0.3_s4,4,0.6693598862019914,0.672032773826458,0.25,0.304375,0,0.002963230013847351,
noise_gsm8k_phi3mini,0,keep,a5_mrmr,a5.mrmr_a0.3_s5,5,0.6721934566145092,0.6616580369843529,0.2,0.31170000000000003,0,0.002963230013847351,
noise_gsm8k_phi3mini,0,keep,a5_mrmr,a5.mrmr_a0.3_s6,6,0.6700199146514936,0.6730701564722616,0.3333333333333333,0.30425,0,0.002963230013847351,
noise_gsm8k_phi3mini,0,keep,a5_mrmr,a5.mrmr_a0.3_adapt,8,0.6725803698435278,0.6760862588904694,0.25,0.296625,0,0.002963230013847351,
noise_gsm8k_phi3mini,0,keep,a5_mrmr,a5.mrmr_a0.5_s4,4,0.6693598862019914,0.672032773826458,0.25,0.304375,0,0.002963230013847351,
noise_gsm8k_phi3mini,0,keep,a5_mrmr,a5.mrmr_a0.5_s5,5,0.6721934566145092,0.6616580369843529,0.2,0.31170000000000003,0,0.002963230013847351,
noise_gsm8k_phi3mini,0,keep,a5_mrmr,a5.mrmr_a0.5_s6,6,0.6700199146514936,0.6730701564722616,0.3333333333333333,0.30425,0,0.002963230013847351,
noise_gsm8k_phi3mini,0,keep,a5_mrmr,a5.mrmr_a0.5_adapt,8,0.6725803698435278,0.6760862588904694,0.25,0.296625,0,0.002963230013847351,
noise_gsm8k_phi3mini,0,keep,a5_mrmr,a5.mrmr_a0.7_s4,4,0.6693598862019914,0.672032773826458,0.25,0.304375,0,0.002963230013847351,
noise_gsm8k_phi3mini,0,keep,a5_mrmr,a5.mrmr_a0.7_s5,5,0.6721934566145092,0.6616580369843529,0.2,0.31170000000000003,0,0.002963230013847351,
noise_gsm8k_phi3mini,0,keep,a5_mrmr,a5.mrmr_a0.7_s6,6,0.6700199146514936,0.6730701564722616,0.3333333333333333,0.30425,0,0.002963230013847351,
noise_gsm8k_phi3mini,0,keep,a5_mrmr,a5.mrmr_a0.7_adapt,8,0.6725803698435278,0.6760862588904694,0.25,0.296625,0,0.002963230013847351,
noise_gsm8k_phi3mini,0,keep,a7_iter_consensus,a7.iter_consensus,3,0.6703157894736841,0.6529702418207681,0.3333333333333333,0.289,0,1.9818673133850098,
noise_gsm8k_phi3mini,0,keep,a8_lscae,lscae.k3,3,0.6642389758179232,0.6529702418207681,0.3333333333333333,0.289,0,20.385466247797012,
noise_gsm8k_phi3mini,0,keep,a8_lscae,lscae.k4,4,0.6692347083926031,0.672032773826458,0.25,0.304375,0,20.385466247797012,
noise_gsm8k_phi3mini,0,keep,a8_lscae,lscae.k5,5,0.6699516358463726,0.6616580369843529,0.4,0.31170000000000003,0,20.385466247797012,
noise_gsm8k_phi3mini,0,keep,a8_lscae,lscae.k6,6,0.5903044096728307,0.6730701564722616,0.5,0.30425,0,20.385466247797012,
noise_gsm8k_phi3mini,0,keep,a8_lscae,lscae.k7,7,0.5902133712660028,0.6724938833570413,0.42857142857142855,0.29857142857142854,0,20.385466247797012,
noise_gsm8k_phi3mini,0,keep,a8_lscae,lscae.k8,8,0.6512432432432432,0.6760862588904694,0.375,0.296625,0,20.385466247797012,
noise_gsm8k_phi3mini,0,keep,a8_lscae,lscae,6,0.5903044096728307,0.6730701564722616,0.5,0.30425,0,20.385466247797012,
noise_gsm8k_phi3mini,0,keep,a8_lscae,lscae.recon_only,6,0.6419345661450924,0.6730701564722616,0.16666666666666666,0.30425,0,20.385466247797012,
noise_gsm8k_phi3mini,0,keep,classical_fs,lapscore_s4,4,0.6693598862019914,0.672032773826458,0.25,0.304375,0,0.03540839751561483,
noise_gsm8k_phi3mini,0,keep,classical_fs,lapscore_s5,5,0.6721934566145092,0.6616580369843529,0.2,0.31170000000000003,0,0.03540839751561483,
noise_gsm8k_phi3mini,0,keep,classical_fs,lapscore_s6,6,0.6757780938833571,0.6730701564722616,0.16666666666666666,0.30425,0,0.03540839751561483,
noise_gsm8k_phi3mini,0,keep,classical_fs,lapscore_adapt,5,0.6721934566145092,0.6616580369843529,0.2,0.31170000000000003,0,0.03540839751561483,
noise_gsm8k_phi3mini,0,keep,classical_fs,spec_s4,4,0.6693598862019914,0.672032773826458,0.25,0.304375,0,0.03540839751561483,
noise_gsm8k_phi3mini,0,keep,classical_fs,spec_s5,5,0.6721934566145092,0.6616580369843529,0.2,0.31170000000000003,0,0.03540839751561483,
noise_gsm8k_phi3mini,0,keep,classical_fs,spec_s6,6,0.6757780938833571,0.6730701564722616,0.16666666666666666,0.30425,0,0.03540839751561483,
noise_gsm8k_phi3mini,0,keep,classical_fs,spec_adapt,5,0.6721934566145092,0.6616580369843529,0.2,0.31170000000000003,0,0.03540839751561483,
noise_gsm8k_phi3mini,0,keep,classical_fs,mcfs_s4,4,0.6955561877667141,0.672032773826458,0.25,0.304375,0,0.03540839751561483,
noise_gsm8k_phi3mini,0,keep,classical_fs,mcfs_s5,5,0.66749359886202,0.6616580369843529,0.4,0.31170000000000003,0,0.03540839751561483,
noise_gsm8k_phi3mini,0,keep,classical_fs,mcfs_s6,6,0.680421052631579,0.6730701564722616,0.5,0.30425,0,0.03540839751561483,
noise_gsm8k_phi3mini,0,keep,classical_fs,mcfs_adapt,3,0.6886372688477953,0.6529702418207681,0.3333333333333333,0.289,0,0.03540839751561483,
noise_gsm8k_phi3mini,0,keep,reference_macros,ref.GOOD_5,5,0.6766657183499288,0.6616580369843529,0.4,0.31170000000000003,0,4.184246063232422e-05,
noise_gsm8k_phi3mini,0,keep,reference_macros,ref.GOOD_6,6,0.6932574679943101,0.6730701564722616,0.3333333333333333,0.30425,0,4.184246063232422e-05,
noise_gsm8k_phi3mini,0,keep,reference_macros,ref.STABLE_H9,7,0.6389530583214794,0.6724938833570413,0.5714285714285714,0.29857142857142854,0,4.184246063232422e-05,
noise_gsm8k_phi3mini,0,keep,reference_macros,ref.top_macro_5,5,0.673832147937411,0.6616580369843529,0.4,0.31170000000000003,0,4.184246063232422e-05,
noise_gsm8k_phi3mini,0,keep,reference_macros,ref.consensus_4,3,0.6353456614509246,0.6529702418207681,0.3333333333333333,0.289,0,4.184246063232422e-05,
noise_gsm8k_phi3mini,0,keep,reference_macros,ref.ALL_H16,9,0.6550668563300142,0.6788488193456614,0.5555555555555556,0.3007222222222222,0,4.184246063232422e-05,
noise_gsm8k_phi3mini,0,keep,reference_macros,ref.GOOD_5+topk,6,0.6902532005689901,0.6730701564722616,0.3333333333333333,0.30425,0,4.184246063232422e-05,
noise_gsm8k_phi3mini,0,keep,reference_macros,ref.GOOD_6+topk,7,0.6943044096728308,0.6724938833570413,0.2857142857142857,0.29857142857142854,0,4.184246063232422e-05,
noise_gsm8k_phi3mini,0,keep,reference_macros,ref.GOOD_5+renyi,6,0.691072546230441,0.6730701564722616,0.3333333333333333,0.30425,0,4.184246063232422e-05,
noise_gsm8k_phi3mini,0,keep,reference_macros,ref.GOOD_6+renyi,7,0.6926884779516358,0.6724938833570413,0.2857142857142857,0.29857142857142854,0,4.184246063232422e-05,
noise_gsm8k_phi3mini,0,keep,reference_macros,ref.GOOD_6+both,8,0.6893314366998577,0.6760862588904694,0.25,0.296625,0,4.184246063232422e-05,
noise_gsm8k_phi3mini,0,keep,reference_macros,ref.ENTROPY_6,6,0.605371266002845,0.6730701564722616,0.16666666666666666,0.30425,0,4.184246063232422e-05,
noise_gsm8k_phi3mini,0,keep,simple_stats,random_s4,4,0.677655761024182,0.672032773826458,0.25,0.304375,0,0.0027948617935180664,
noise_gsm8k_phi3mini,0,keep,simple_stats,random_s5,5,0.6739459459459458,0.6616580369843529,0.4,0.31170000000000003,0,0.0027948617935180664,
noise_gsm8k_phi3mini,0,keep,simple_stats,random_s6,6,0.6588563300142247,0.6730701564722616,0.16666666666666666,0.30425,0,0.0027948617935180664,
noise_gsm8k_phi3mini,0,keep,simple_stats,mad_s4,4,0.6580142247510667,0.672032773826458,0.25,0.304375,0,0.0027948617935180664,
noise_gsm8k_phi3mini,0,keep,simple_stats,mad_s5,5,0.6729559032716927,0.6616580369843529,0.4,0.31170000000000003,0,0.0027948617935180664,
noise_gsm8k_phi3mini,0,keep,simple_stats,mad_s6,6,0.6546913229018492,0.6730701564722616,0.5,0.30425,0,0.0027948617935180664,
noise_gsm8k_phi3mini,0,keep,simple_stats,kurtosis_s4,4,0.6470554765291607,0.672032773826458,0.25,0.304375,0,0.0027948617935180664,
noise_gsm8k_phi3mini,0,keep,simple_stats,kurtosis_s5,5,0.6277098150782361,0.6616580369843529,0.2,0.31170000000000003,0,0.0027948617935180664,
noise_gsm8k_phi3mini,0,keep,simple_stats,kurtosis_s6,6,0.6531095305832147,0.6730701564722616,0.3333333333333333,0.30425,0,0.0027948617935180664,
noise_gsm8k_phi3mini,0,keep,simple_stats,decorr_s4,4,0.6352773826458036,0.672032773826458,0.25,0.304375,0,0.0027948617935180664,
noise_gsm8k_phi3mini,0,keep,simple_stats,decorr_s5,5,0.630805120910384,0.6616580369843529,0.2,0.31170000000000003,0,0.0027948617935180664,
noise_gsm8k_phi3mini,0,keep,simple_stats,decorr_s6,6,0.654122332859175,0.6730701564722616,0.3333333333333333,0.30425,0,0.0027948617935180664,
noise_gsm8k_phi3mini,1,full,a1_residual,a1.relres_greedy,3,0.6540805464902739,0.6326504544338001,0.3333333333333333,0.39083333333333325,0,23.0529924929142,
noise_gsm8k_phi3mini,1,full,a1_residual,a1.upcrres_greedy,3,0.5319741259313846,0.6326504544338001,0.6666666666666666,0.5493333333333333,0,23.0529924929142,
noise_gsm8k_phi3mini,1,full,a1_residual,a1.router@good5,5,0.667228129276766,0.6551552795031056,0.4,0.4272,0,23.0529924929142,
noise_gsm8k_phi3mini,1,full,a1_residual,a1.router@minres,3,0.6540805464902739,0.6326504544338001,0.3333333333333333,0.39083333333333325,0,23.0529924929142,
noise_gsm8k_phi3mini,1,full,a1_residual,a1.router@loco5,5,0.662198360061293,0.6551552795031056,0.6,0.45320000000000005,0,23.0529924929142,
noise_gsm8k_phi3mini,1,full,a1_residual,a1.good5+K_ah,5,0.667228129276766,0.6551552795031056,0.4,0.4272,0,23.0529924929142,
noise_gsm8k_phi3mini,1,full,a1_residual,a1.good5+K_kn,5,0.667228129276766,0.6551552795031056,0.4,0.4272,0,23.0529924929142,
noise_gsm8k_phi3mini,1,full,a1_residual,a1.minres+K_ah,3,0.6540805464902739,0.6326504544338001,0.3333333333333333,0.39083333333333325,0,23.0529924929142,
noise_gsm8k_phi3mini,1,full,a2_groupfs,a2.select,8,0.6768197821992958,0.6645780257570973,0.5,0.39225,0,13.479883670806885,
noise_gsm8k_phi3mini,1,full,a2_groupfs,a2.select+groups,8,0.6768197821992958,0.6645780257570973,0.5,0.39225,0,13.479883670806885,
noise_gsm8k_phi3mini,1,full,a2_groupfs,a2.groups@good5,5,0.667228129276766,0.6551552795031056,0.4,0.4272,0,13.479883670806885,
noise_gsm8k_phi3mini,1,full,a2_groupfs,a2.dufs,16,0.6923067925278684,0.6898794025102059,0.375,0.408,0,13.479883670806885,
noise_gsm8k_phi3mini,1,full,a2_groupfs,a2.dufs_pf,13,0.6873121147255266,0.6809203307950545,0.46153846153846156,0.3931538461538462,0,13.479883670806885,
noise_gsm8k_phi3mini,1,full,a3_concrete_ae,a3.cae_k3,3,0.6784456843410418,0.6326504544338001,1.0,0.39083333333333325,0,20.439502477645874,
noise_gsm8k_phi3mini,1,full,a3_concrete_ae,a3.cae_k4,4,0.6602917266144974,0.6483517563252272,1.0,0.428125,0,20.439502477645874,
noise_gsm8k_phi3mini,1,full,a3_concrete_ae,a3.cae_k5,5,0.6567474938882455,0.6551552795031056,0.8,0.45320000000000005,0,20.439502477645874,
noise_gsm8k_phi3mini,1,full,a3_concrete_ae,a3.cae_k6,6,0.6182756079587325,0.6662072030974021,0.6666666666666666,0.47675,0,20.439502477645874,
noise_gsm8k_phi3mini,1,full,a3_concrete_ae,a3.cae_k7,7,0.6230480401445766,0.6666881894000538,0.7142857142857143,0.4785,0,20.439502477645874,
noise_gsm8k_phi3mini,1,full,a3_concrete_ae,a3.cae_k8,8,0.6508521364822029,0.6645780257570973,0.75,0.4883125,0,20.439502477645874,
noise_gsm8k_phi3mini,1,full,a3_concrete_ae,a3.cae,5,0.6567474938882455,0.6551552795031056,0.8,0.45320000000000005,0,20.439502477645874,
noise_gsm8k_phi3mini,1,full,a4_antigravity,a4.anchor_s4,4,0.6746558117228715,0.6483517563252272,0.5,0.389125,0,0.03256377306851474,
noise_gsm8k_phi3mini,1,full,a4_antigravity,a4.anchor_s5,5,0.6766560222713502,0.6551552795031056,0.6,0.39390000000000003,0,0.03256377306851474,
noise_gsm8k_phi3mini,1,full,a4_antigravity,a4.anchor_s6,6,0.6747961773753963,0.6662072030974021,0.6666666666666666,0.391,0,0.03256377306851474,
noise_gsm8k_phi3mini,1,full,a4_antigravity,a4.anchor_adapt,8,0.6768197821992958,0.6645780257570973,0.5,0.39225,0,0.03256377306851474,
noise_gsm8k_phi3mini,1,full,a4_antigravity,a4.intrinsic_k_ah,5,0.6766560222713502,0.6551552795031056,0.6,0.39390000000000003,0,0.03256377306851474,
