scope,cell_id,arm_id,metric,value,bootstrap_draws_requested,bootstrap_draws_valid,ci_lower,bootstrap_median,ci_upper,ci_level,ci_quantile_rule,n_rows,n_groups
cell,math500_dsmath7b,feature_smooth_residual_graph__lam_1,auroc,0.7499819507616781,20000,20000,0.680929773804006,0.7508333333333334,0.8132354438512832,0.95,linear_type7,300,300
cell,math500_dsmath7b,feature_smooth_residual_graph__lam_1,auprc,0.9287566506873314,20000,20000,0.8989014861895637,0.9297473145467043,0.954518385742486,0.95,linear_type7,300,300
cell,math500_dsmath7b,feature_smooth_raw_graph__lam_1,auroc,0.7813876254422064,20000,20000,0.7184025236927304,0.7819180111468003,0.8396948149932794,0.95,linear_type7,300,300
cell,math500_dsmath7b,feature_smooth_raw_graph__lam_1,auprc,0.9398506570823847,20000,20000,0.9130082444046937,0.9406353267490122,0.9626481753333801,0.95,linear_type7,300,300
cell,math500_dsmath7b,score_smooth_residual_graph__lam_1,auroc,0.760233918128655,20000,20000,0.6919229993796526,0.7611131725417439,0.8221065261200788,0.95,linear_type7,300,300
cell,math500_dsmath7b,score_smooth_residual_graph__lam_1,auprc,0.9319947690164653,20000,20000,0.9028036566017881,0.9329886910830915,0.9570481275965969,0.95,linear_type7,300,300
cell,math500_dsmath7b,residual_ridge_correction__lam_1,auroc,0.7888239116309291,20000,20000,0.7245228747178768,0.7896198771924545,0.8468172562148271,0.95,linear_type7,300,300
cell,math500_dsmath7b,residual_ridge_correction__lam_1,auprc,0.9410416069736991,20000,20000,0.9140414060560753,0.9418928971306844,0.9638779174885951,0.95,linear_type7,300,300
cell,math500_dsmath7b,feature_smooth_residual_graph__lam_3,auroc,0.6595913652443868,20000,20000,0.5769853923872303,0.6600396308642534,0.7376050209149715,0.95,linear_type7,300,300
cell,math500_dsmath7b,feature_smooth_residual_graph__lam_3,auprc,0.8859162804289458,20000,20000,0.8400794187857717,0.8877185882316421,0.9270868001468778,0.95,linear_type7,300,300
cell,math500_dsmath7b,feature_smooth_raw_graph__lam_3,auroc,0.7787163381705292,20000,20000,0.7159563039940878,0.7792082637175277,0.8367828733039189,0.95,linear_type7,300,300
cell,math500_dsmath7b,feature_smooth_raw_graph__lam_3,auprc,0.939207698837182,20000,20000,0.9124537310099179,0.9400135924363338,0.9620515708258024,0.95,linear_type7,300,300
cell,math500_dsmath7b,score_smooth_residual_graph__lam_3,auroc,0.7322936972059779,20000,20000,0.6603133347772724,0.7331201779013667,0.7987319967314369,0.95,linear_type7,300,300
cell,math500_dsmath7b,score_smooth_residual_graph__lam_3,auprc,0.9209795979728777,20000,20000,0.8876317629522619,0.9221734874510045,0.9498320462545465,0.95,linear_type7,300,300
cell,math500_dsmath7b,residual_ridge_correction__lam_3,auroc,0.789184896397372,20000,20000,0.7241495313218013,0.7899590163934426,0.848020383557396,0.95,linear_type7,300,300
cell,math500_dsmath7b,residual_ridge_correction__lam_3,auprc,0.940380185870657,20000,20000,0.9127457319288648,0.9412608157792188,0.9637233060714442,0.95,linear_type7,300,300
cell,math500_dsmath7b,feature_smooth_residual_graph__lam_10,auroc,0.528698288932207,20000,20000,0.4462327065723651,0.5286871693121693,0.6116776372379399,0.95,linear_type7,300,300
cell,math500_dsmath7b,feature_smooth_residual_graph__lam_10,auprc,0.8316010191982206,20000,20000,0.7748462816429119,0.8343397414052173,0.8865766274649902,0.95,linear_type7,300,300
cell,math500_dsmath7b,feature_smooth_raw_graph__lam_10,auroc,0.7770558082448921,20000,20000,0.7139939066611273,0.7775569300104018,0.8354237556823763,0.95,linear_type7,300,300
cell,math500_dsmath7b,feature_smooth_raw_graph__lam_10,auprc,0.9388616803154658,20000,20000,0.9123139378745707,0.9396020776984886,0.9616294494430552,0.95,linear_type7,300,300
cell,math500_dsmath7b,score_smooth_residual_graph__lam_10,auroc,0.7044256732365893,20000,20000,0.6279999366573161,0.7051120529748928,0.775210289626239,0.95,linear_type7,300,300
cell,math500_dsmath7b,score_smooth_residual_graph__lam_10,auprc,0.9056949236035113,20000,20000,0.8648079383419769,0.9073250559436987,0.941208585144153,0.95,linear_type7,300,300
cell,math500_dsmath7b,residual_ridge_correction__lam_10,auroc,0.7895458811638149,20000,20000,0.7234188946851374,0.7903248788828726,0.8491668388429752,0.95,linear_type7,300,300
cell,math500_dsmath7b,residual_ridge_correction__lam_10,auprc,0.9395556401711532,20000,20000,0.9112383410914031,0.94048069469673,0.9635418267425144,0.95,linear_type7,300,300
cell,math500_dsmath7b,signed_deem_b3,auroc,0.8129376940293119,20000,20000,0.7519836563657721,0.8137788137788138,0.8681045303739976,0.95,linear_type7,300,300
cell,math500_dsmath7b,signed_deem_b3,auprc,0.9467793759384466,20000,20000,0.9198675853614533,0.947847157275419,0.9688901095258793,0.95,linear_type7,300,300
cell,math500_dsmath7b,signed_family_nrm_a,auroc,0.7957548191466319,20000,20000,0.7301592292246634,0.7965441370168596,0.8550295746104729,0.95,linear_type7,300,300
cell,math500_dsmath7b,signed_family_nrm_a,auprc,0.9393777630988366,20000,20000,0.9086175415297703,0.9405384549327367,0.9649708406764815,0.95,linear_type7,300,300
cell,math500_dsmath7b,signed_pgrd_a,auroc,0.7888961085842178,20000,20000,0.72253590904142,0.7896583686440678,0.8488382758755156,0.95,linear_type7,300,300
cell,math500_dsmath7b,signed_pgrd_a,auprc,0.9391466246704642,20000,20000,0.9106760377569726,0.9401014158680988,0.9632982398892591,0.95,linear_type7,300,300
cell,math500_qwenmath7b,iu_pcr,auroc,0.9307809330628803,20000,20000,0.8900936263333071,0.9317301187034873,0.9651903904961607,0.95,linear_type7,300,300
cell,math500_qwenmath7b,iu_pcr,auprc,0.9751083783262318,20000,20000,0.9573604889372631,0.9758093429231067,0.9893835643069266,0.95,linear_type7,300,300
cell,math500_qwenmath7b,equal_family_mean,auroc,0.917279411764706,20000,20000,0.8655552738336714,0.9185471602434077,0.9614983153130244,0.95,linear_type7,300,300
cell,math500_qwenmath7b,equal_family_mean,auprc,0.9641661215512056,20000,20000,0.9375741311108003,0.9651043501604257,0.9861732182281624,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_residual_graph__lam_0p03,auroc,0.9327459432048681,20000,20000,0.8932029731088312,0.9337231968810916,0.9664047840932344,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_residual_graph__lam_0p03,auprc,0.9759807176079468,20000,20000,0.9586597324936785,0.97665765232519,0.9898067875592109,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_raw_graph__lam_0p03,auroc,0.9307175456389452,20000,20000,0.8899427407134192,0.9316683569979716,0.9653803617045803,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_raw_graph__lam_0p03,auprc,0.9750840201780901,20000,20000,0.9573490392625539,0.975780654491303,0.9894050343406549,0.95,linear_type7,300,300
cell,math500_qwenmath7b,score_smooth_residual_graph__lam_0p03,auroc,0.9326825557809331,20000,20000,0.8930924070923356,0.9336409693365841,0.9663786752394348,0.95,linear_type7,300,300
cell,math500_qwenmath7b,score_smooth_residual_graph__lam_0p03,auprc,0.9759569087255304,20000,20000,0.9586233340606558,0.97663909482378,0.9897854671024048,0.95,linear_type7,300,300
cell,math500_qwenmath7b,residual_ridge_correction__lam_0p03,auroc,0.9307809330628803,20000,20000,0.8902686334498083,0.9317301187034873,0.9652153064666728,0.95,linear_type7,300,300
cell,math500_qwenmath7b,residual_ridge_correction__lam_0p03,auprc,0.9751240818590058,20000,20000,0.9573631443386776,0.9758277958267145,0.989373329895333,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_residual_graph__lam_0p1,auroc,0.9345841784989858,20000,20000,0.8959065965797258,0.9355528064423122,0.967360201949243,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_residual_graph__lam_0p1,auprc,0.9769404471695002,20000,20000,0.9600045299050067,0.9775934803415158,0.9902676926837165,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_raw_graph__lam_0p1,auroc,0.9307809330628803,20000,20000,0.8902125874144936,0.9317149007414494,0.9655964859855202,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_raw_graph__lam_0p1,auprc,0.975149044835582,20000,20000,0.9574061667950496,0.9758663035452841,0.9894126370949397,0.95,linear_type7,300,300
cell,math500_qwenmath7b,score_smooth_residual_graph__lam_0p1,auroc,0.9347743407707912,20000,20000,0.8962195221290957,0.9357797576759675,0.9675157122645245,0.95,linear_type7,300,300
cell,math500_qwenmath7b,score_smooth_residual_graph__lam_0p1,auprc,0.9769895481772368,20000,20000,0.9599891428802111,0.9776338288529098,0.990296747269361,0.95,linear_type7,300,300
cell,math500_qwenmath7b,residual_ridge_correction__lam_0p1,auroc,0.9308443204868154,20000,20000,0.8903133333333333,0.9317746950490313,0.9652795587834996,0.95,linear_type7,300,300
cell,math500_qwenmath7b,residual_ridge_correction__lam_0p1,auprc,0.9751786431859373,20000,20000,0.957546117917578,0.9758834121628788,0.989373329752322,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_residual_graph__lam_0p3,auroc,0.9354082150101419,20000,20000,0.8972952302631579,0.9362209732275522,0.9676708535282731,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_residual_graph__lam_0p3,auprc,0.9775323150907653,20000,20000,0.9605157913784568,0.9781526592209426,0.9907031695242562,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_raw_graph__lam_0p3,auroc,0.9309710953346856,20000,20000,0.8902128174994498,0.9319772359297622,0.965807910829749,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_raw_graph__lam_0p3,auprc,0.9753025422578923,20000,20000,0.9576166684551087,0.9759613728837768,0.9894998898920694,0.95,linear_type7,300,300
cell,math500_qwenmath7b,score_smooth_residual_graph__lam_0p3,auroc,0.9358519269776875,20000,20000,0.8974653432672012,0.9367293390197627,0.968021716101695,0.95,linear_type7,300,300
cell,math500_qwenmath7b,score_smooth_residual_graph__lam_0p3,auprc,0.977538610933029,20000,20000,0.9602914853572896,0.9781718281744953,0.990793051816162,0.95,linear_type7,300,300
cell,math500_qwenmath7b,residual_ridge_correction__lam_0p3,auroc,0.9316049695740365,20000,20000,0.8913253015290222,0.9325536941927861,0.9657759148605324,0.95,linear_type7,300,300
cell,math500_qwenmath7b,residual_ridge_correction__lam_0p3,auprc,0.975475495851845,20000,20000,0.9579973534685327,0.976161177622917,0.9895319165997806,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_residual_graph__lam_1,auroc,0.9334432048681541,20000,20000,0.8961865694408779,0.9342517990036288,0.9653057724981092,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_residual_graph__lam_1,auprc,0.9778310656756825,20000,20000,0.961363212937137,0.9784556748593949,0.9905410489542344,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_raw_graph__lam_1,auroc,0.9316683569979716,20000,20000,0.8915676746571708,0.9326186374440739,0.9656954910291277,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_raw_graph__lam_1,auprc,0.9760341642083497,20000,20000,0.9589710108767455,0.9766687282463047,0.9896893468514626,0.95,linear_type7,300,300
cell,math500_qwenmath7b,score_smooth_residual_graph__lam_1,auroc,0.9350278904665315,20000,20000,0.8985267481442321,0.9358638927526746,0.9661312497290023,0.95,linear_type7,300,300
cell,math500_qwenmath7b,score_smooth_residual_graph__lam_1,auprc,0.9788217893150382,20000,20000,0.9635873766727897,0.9793674586750445,0.9907103888597832,0.95,linear_type7,300,300
cell,math500_qwenmath7b,residual_ridge_correction__lam_1,auroc,0.931921906693712,20000,20000,0.8918325067611926,0.9328703703703703,0.9659189516370646,0.95,linear_type7,300,300
cell,math500_qwenmath7b,residual_ridge_correction__lam_1,auprc,0.9756486331468197,20000,20000,0.9582768596089366,0.9763199421680675,0.9895863969459826,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_residual_graph__lam_3,auroc,0.9206389452332658,20000,20000,0.8820703350201781,0.9213955827473326,0.9537508268554242,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_residual_graph__lam_3,auprc,0.974272647915333,20000,20000,0.9567555850577366,0.9749486028183223,0.9875537108938282,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_raw_graph__lam_3,auroc,0.9328093306288032,20000,20000,0.8941327335858587,0.9336846728151076,0.9658511965509368,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_raw_graph__lam_3,auprc,0.9769055709838717,20000,20000,0.9606213615267067,0.9775088014983477,0.989843259067629,0.95,linear_type7,300,300
cell,math500_qwenmath7b,score_smooth_residual_graph__lam_3,auroc,0.9239350912778905,20000,20000,0.8869709518257958,0.9246564166612807,0.9557452855500957,0.95,linear_type7,300,300
cell,math500_qwenmath7b,score_smooth_residual_graph__lam_3,auprc,0.9760539814223202,20000,20000,0.9604446239761287,0.9766151810002479,0.9880726029726182,0.95,linear_type7,300,300
cell,math500_qwenmath7b,residual_ridge_correction__lam_3,auroc,0.9320486815415822,20000,20000,0.8916070064785889,0.9330620553812826,0.966087744482493,0.95,linear_type7,300,300
cell,math500_qwenmath7b,residual_ridge_correction__lam_3,auprc,0.9755584620665491,20000,20000,0.9580728983075906,0.9762656992598354,0.9895791206151128,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_residual_graph__lam_10,auroc,0.8719574036511156,20000,20000,0.8260030196988214,0.8726301074939647,0.9126248626248624,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_residual_graph__lam_10,auprc,0.9589675217926922,20000,20000,0.9375902652381531,0.9598411553684232,0.9758636503784184,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_raw_graph__lam_10,auroc,0.9347743407707909,20000,20000,0.8978393159935714,0.9356204487893656,0.966357654750067,0.95,linear_type7,300,300
cell,math500_qwenmath7b,feature_smooth_raw_graph__lam_10,auprc,0.9781420527633629,20000,20000,0.9628134925720416,0.9786906961222555,0.9902160259664659,0.95,linear_type7,300,300
cell,math500_qwenmath7b,score_smooth_residual_graph__lam_10,auroc,0.881211967545639,20000,20000,0.8385794409063249,0.8819542545639161,0.9192632665678651,0.95,linear_type7,300,300
cell,math500_qwenmath7b,score_smooth_residual_graph__lam_10,auprc,0.9634719788152911,20000,20000,0.9455934351641829,0.964075316647636,0.9779092355381074,0.95,linear_type7,300,300
cell,math500_qwenmath7b,residual_ridge_correction__lam_10,auroc,0.9289426977687627,20000,20000,0.8855101746123054,0.9302341054375227,0.9650543986968543,0.95,linear_type7,300,300
cell,math500_qwenmath7b,residual_ridge_correction__lam_10,auprc,0.9723634383399027,20000,20000,0.9498966794555214,0.9734679506063354,0.9894388186347239,0.95,linear_type7,300,300
cell,math500_qwenmath7b,signed_deem_b3,auroc,0.922160243407708,20000,20000,0.8735737261984361,0.9234204332870678,0.9632001963993453,0.95,linear_type7,300,300
cell,math500_qwenmath7b,signed_deem_b3,auprc,0.9674146838087716,20000,20000,0.9423424989606625,0.9684000046059578,0.9875469949707756,0.95,linear_type7,300,300
cell,math500_qwenmath7b,signed_family_nrm_a,auroc,0.9179132860040569,20000,20000,0.8683792226299736,0.9190945013729824,0.9601388888888889,0.95,linear_type7,300,300
cell,math500_qwenmath7b,signed_family_nrm_a,auprc,0.9653882516641124,20000,20000,0.9386655115811035,0.9663581414505866,0.9868903937701715,0.95,linear_type7,300,300
cell,math500_qwenmath7b,signed_pgrd_a,auroc,0.9272946247464503,20000,20000,0.8812963429975484,0.928560337247817,0.964832603906754,0.95,linear_type7,300,300
cell,math500_qwenmath7b,signed_pgrd_a,auprc,0.9675549775762387,20000,20000,0.9370476304613813,0.9693984923945625,0.9895430331218605,0.95,linear_type7,300,300
cell,math500_r1distill8b,iu_pcr,auroc,0.8384046946316017,20000,20000,0.7857927594142254,0.8393185761606814,0.887766738130303,0.95,linear_type7,300,300
cell,math500_r1distill8b,iu_pcr,auprc,0.9172535540865162,20000,20000,0.8759316235155918,0.9192372831083624,0.9524056193909719,0.95,linear_type7,300,300
cell,math500_r1distill8b,equal_family_mean,auroc,0.8272114757661378,20000,20000,0.7715472532958567,0.8282656158474893,0.8792269474800937,0.95,linear_type7,300,300
cell,math500_r1distill8b,equal_family_mean,auprc,0.9099512393719122,20000,20000,0.8666698633499694,0.9117255939192099,0.9472826088054995,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_residual_graph__lam_0p03,auroc,0.8388393827428821,20000,20000,0.7862887176741423,0.8397571753299058,0.888158059046217,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_residual_graph__lam_0p03,auprc,0.9173190624740126,20000,20000,0.8757553366904979,0.9193846107631323,0.9527077570742379,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_raw_graph__lam_0p03,auroc,0.8385133666594218,20000,20000,0.7858981297693187,0.8393863162446613,0.8878551903006556,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_raw_graph__lam_0p03,auprc,0.9174439666125334,20000,20000,0.8761399029083001,0.9194604523817199,0.9524419640830696,0.95,linear_type7,300,300
cell,math500_r1distill8b,score_smooth_residual_graph__lam_0p03,auroc,0.8389480547707021,20000,20000,0.7862972516080037,0.8398743759296219,0.8882867551017971,0.95,linear_type7,300,300
cell,math500_r1distill8b,score_smooth_residual_graph__lam_0p03,auprc,0.917338424163392,20000,20000,0.8757239452346944,0.9193991228941802,0.9527394166046489,0.95,linear_type7,300,300
cell,math500_r1distill8b,residual_ridge_correction__lam_0p03,auroc,0.8384590306455119,20000,20000,0.7859090344077787,0.8393523156089194,0.8878129792280688,0.95,linear_type7,300,300
cell,math500_r1distill8b,residual_ridge_correction__lam_0p03,auprc,0.9174132736126555,20000,20000,0.8762345333819117,0.9193701051006682,0.9524254999651254,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_residual_graph__lam_0p1,auroc,0.8404694631601825,20000,20000,0.7882315171438946,0.8414814814814815,0.889401018331094,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_residual_graph__lam_0p1,auprc,0.9177561021664242,20000,20000,0.8759452765905087,0.9198655152509478,0.9533413984810135,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_raw_graph__lam_0p1,auroc,0.8386220386872418,20000,20000,0.7861514866446698,0.8394548394548395,0.8878265204491326,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_raw_graph__lam_0p1,auprc,0.9176300447279474,20000,20000,0.8764735608797871,0.9196169309788033,0.9526037557271024,0.95,linear_type7,300,300
cell,math500_r1distill8b,score_smooth_residual_graph__lam_0p1,auroc,0.8400891110628125,20000,20000,0.7875451945388808,0.8410284906041624,0.8889467180996786,0.95,linear_type7,300,300
cell,math500_r1distill8b,score_smooth_residual_graph__lam_0p1,auprc,0.917590573640243,20000,20000,0.875694173786363,0.9197412838188621,0.9531905786433481,0.95,linear_type7,300,300
cell,math500_r1distill8b,residual_ridge_correction__lam_0p1,auroc,0.8385677026733318,20000,20000,0.786089066370381,0.8395109386290251,0.8878797683710853,0.95,linear_type7,300,300
cell,math500_r1distill8b,residual_ridge_correction__lam_0p1,auprc,0.9174854823003428,20000,20000,0.8763405553750666,0.9194384444506505,0.9524522838633257,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_residual_graph__lam_0p3,auroc,0.8456857204955445,20000,20000,0.7946786363907532,0.8467335539703961,0.893152278583477,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_residual_graph__lam_0p3,auprc,0.921995989530485,20000,20000,0.8817117650484246,0.9241825222752805,0.9562185561062363,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_raw_graph__lam_0p3,auroc,0.8394914149098023,20000,20000,0.787531021979749,0.8403570260009638,0.8884799411115201,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_raw_graph__lam_0p3,auprc,0.9191056976398491,20000,20000,0.8787613877395923,0.920996053378262,0.953130193960858,0.95,linear_type7,300,300
cell,math500_r1distill8b,score_smooth_residual_graph__lam_0p3,auroc,0.844381656161704,20000,20000,0.7931418113753382,0.8454781026505473,0.8923425862814557,0.95,linear_type7,300,300
cell,math500_r1distill8b,score_smooth_residual_graph__lam_0p3,auprc,0.9211436518767021,20000,20000,0.88065092307887,0.923283479223603,0.9556285824361936,0.95,linear_type7,300,300
cell,math500_r1distill8b,residual_ridge_correction__lam_0p3,auroc,0.8385133666594217,20000,20000,0.7859794742821721,0.8395189085799784,0.8879019594290983,0.95,linear_type7,300,300
cell,math500_r1distill8b,residual_ridge_correction__lam_0p3,auprc,0.9176393580672269,20000,20000,0.8765593658726731,0.9196050208862361,0.952559186693835,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_residual_graph__lam_1,auroc,0.8561725711801782,20000,20000,0.8076655266383619,0.8572019105027451,0.9013545192419693,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_residual_graph__lam_1,auprc,0.9272718594027272,20000,20000,0.8865385830923935,0.9299101330275554,0.9607610548601402,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_raw_graph__lam_1,auroc,0.8418278635079331,20000,20000,0.7908384179739628,0.8426615232593493,0.8900501672240803,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_raw_graph__lam_1,auprc,0.9232998540915706,20000,20000,0.8865642435106164,0.9248997958700447,0.9545428146022172,0.95,linear_type7,300,300
cell,math500_r1distill8b,score_smooth_residual_graph__lam_1,auroc,0.8531297544012172,20000,20000,0.8039396840908479,0.8539941821436563,0.8990341613118142,0.95,linear_type7,300,300
cell,math500_r1distill8b,score_smooth_residual_graph__lam_1,auprc,0.927088596154537,20000,20000,0.8875720534170539,0.9294459791899948,0.959484507207924,0.95,linear_type7,300,300
cell,math500_r1distill8b,residual_ridge_correction__lam_1,auroc,0.8381873505759617,20000,20000,0.7855024250440916,0.839137323191596,0.8875432780548063,0.95,linear_type7,300,300
cell,math500_r1distill8b,residual_ridge_correction__lam_1,auprc,0.9173214750072693,20000,20000,0.8759645348633037,0.9193372835733479,0.952375605720644,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_residual_graph__lam_3,auroc,0.8532384264290372,20000,20000,0.8038504176190192,0.8540960936110649,0.8988489372328085,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_residual_graph__lam_3,auprc,0.9225233010783587,20000,20000,0.8785568602765519,0.9255986347683817,0.9597026514694775,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_raw_graph__lam_3,auroc,0.8411214953271028,20000,20000,0.7900367446227866,0.841795211442403,0.8894013724597071,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_raw_graph__lam_3,auprc,0.9234467924078493,20000,20000,0.8867086787794015,0.925126007069809,0.9547416501583738,0.95,linear_type7,300,300
cell,math500_r1distill8b,score_smooth_residual_graph__lam_3,auroc,0.8507389697891763,20000,20000,0.8021477949134198,0.8515534025144412,0.8962655012859148,0.95,linear_type7,300,300
cell,math500_r1distill8b,score_smooth_residual_graph__lam_3,auprc,0.9251824987816437,20000,20000,0.883500953319371,0.9279922612582215,0.9593927432829998,0.95,linear_type7,300,300
cell,math500_r1distill8b,residual_ridge_correction__lam_3,auroc,0.8378069984785916,20000,20000,0.7849404562695226,0.8387310224210816,0.8872626964646153,0.95,linear_type7,300,300
cell,math500_r1distill8b,residual_ridge_correction__lam_3,auprc,0.9173428024154906,20000,20000,0.8764210416470036,0.9192858075176015,0.9521783479271934,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_residual_graph__lam_10,auroc,0.8284068680721582,20000,20000,0.7767108090614887,0.8292236251831584,0.8766677683303243,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_residual_graph__lam_10,auprc,0.9106460887169932,20000,20000,0.8646189331228932,0.913700713420297,0.9506713624001132,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_raw_graph__lam_10,auroc,0.8432405998695935,20000,20000,0.7925484193121692,0.8439773182885618,0.890993100937797,0.95,linear_type7,300,300
cell,math500_r1distill8b,feature_smooth_raw_graph__lam_10,auprc,0.9249324755065671,20000,20000,0.8888896812419004,0.9264403754654125,0.9558939640473939,0.95,linear_type7,300,300
cell,math500_r1distill8b,score_smooth_residual_graph__lam_10,auroc,0.8267224516409477,20000,20000,0.775571643883976,0.8274576458656647,0.8740995174356857,0.95,linear_type7,300,300
cell,math500_r1distill8b,score_smooth_residual_graph__lam_10,auprc,0.9153424522404698,20000,20000,0.872621229296839,0.917917772438321,0.9513846305473658,0.95,linear_type7,300,300
cell,math500_r1distill8b,residual_ridge_correction__lam_10,auroc,0.8371549663116713,20000,20000,0.7841239413839277,0.838054540297114,0.8864031159863663,0.95,linear_type7,300,300
cell,math500_r1distill8b,residual_ridge_correction__lam_10,auprc,0.9176821344836045,20000,20000,0.8775742514738254,0.9195194046262701,0.9519259674445576,0.95,linear_type7,300,300
cell,math500_r1distill8b,signed_deem_b3,auroc,0.8288415561834384,20000,20000,0.7733806384420908,0.8298219576826216,0.8805210254701816,0.95,linear_type7,300,300
cell,math500_r1distill8b,signed_deem_b3,auprc,0.9106792788452551,20000,20000,0.8673317960815978,0.9124936151011709,0.9478586195677734,0.95,linear_type7,300,300
cell,math500_r1distill8b,signed_family_nrm_a,auroc,0.8315040208650293,20000,20000,0.7765304538424236,0.8325375888418911,0.8828982654573687,0.95,linear_type7,300,300
cell,math500_r1distill8b,signed_family_nrm_a,auprc,0.9111047296368817,20000,20000,0.8679734567777077,0.913110787827492,0.9485874238824762,0.95,linear_type7,300,300
cell,math500_r1distill8b,signed_pgrd_a,auroc,0.8359052379917409,20000,20000,0.7822948287961874,0.8369324017898153,0.8853424500665368,0.95,linear_type7,300,300
cell,math500_r1distill8b,signed_pgrd_a,auprc,0.9172335323194276,20000,20000,0.8778893224403288,0.9189571081514113,0.9513412732600599,0.95,linear_type7,300,300
cell,math500_r1distill8b_mn4096,iu_pcr,auroc,0.8320956517677829,20000,20000,0.7832385197051124,0.8328903958944281,0.8783526530351801,0.95,linear_type7,300,300
cell,math500_r1distill8b_mn4096,iu_pcr,auprc,0.8712788383402312,20000,20000,0.8145191327372584,0.8747320373936245,0.922632724906835,0.95,linear_type7,300,300
cell,math500_r1distill8b_mn4096,equal_family_mean,auroc,0.8366260333473449,20000,20000,0.7888174710903308,0.8372901281542754,0.881411470026414,0.95,linear_type7,300,300
cell,math500_r1distill8b_mn4096,equal_family_mean,auprc,0.8820281783603954,20000,20000,0.8292705889834778,0.8851950553966279,0.9280308957787501,0.95,linear_type7,300,300
cell,math500_r1distill8b_mn4096,feature_smooth_residual_graph__lam_0p03,auroc,0.833216570921489,20000,20000,0.7844673899264063,0.8340962239708047,0.8795608880487463,0.95,linear_type7,300,300
cell,math500_r1distill8b_mn4096,feature_smooth_residual_graph__lam_0p03,auprc,0.8718216921727864,20000,20000,0.8152414020548051,0.8753237592491672,0.9231966148721339,0.95,linear_type7,300,300
cell,math500_r1distill8b_mn4096,feature_smooth_raw_graph__lam_0p03,auroc,0.8326094063798981,20000,20000,0.7836626033347345,0.8334240181176771,0.8790679666042189,0.95,linear_type7,300,300
cell,math500_r1distill8b_mn4096,feature_smooth_raw_graph__lam_0p03,auprc,0.871080203378043,20000,20000,0.8140998997914021,0.8745410736386969,0.9225476652026027,0.95,linear_type7,300,300
cell,math500_r1distill8b_mn4096,score_smooth_residual_graph__lam_0p03,auroc,0.8338704404278174,20000,20000,0.7852878041233151,0.8347091949892822,0.8800501029533141,0.95,linear_type7,300,300
