world,repetition,method,full_rho_nrmse,shape_rho_nrmse,head_rho_nrmse,tail_error_norm,pcr_weight_nrmse,oracle_score_correlation,g2_hat
sparse_contaminated,8,lw_gls,0.14221222333929612,0.5062311081386701,0.09033113205472905,0.07026220790817009,0.09728347856227482,0.9998143320898106,0.1454849498327759
sparse_contaminated,9,ols,0.07389611317642131,0.3630085133796067,0.02021026125195085,0.04507041291398282,0.031295511674322346,0.9998608471556116,0.17391304347826086
sparse_contaminated,9,diag_var,0.09166992725458878,0.4169673536819106,0.06207970219914534,0.04330970268851779,0.06764156392620356,0.9998365767902935,0.20066889632107024
sparse_contaminated,9,diag_mad,0.0904330220487562,0.3636189440393873,0.05147343407849905,0.04745827753916693,0.056966044999807224,0.9998497786955413,0.16387959866220736
sparse_contaminated,9,lw_gls,0.13534847511605316,0.36235805218566247,0.10890807755978182,0.0524209079725101,0.1112056970292347,0.9998653137889167,0.14214046822742474
sparse_contaminated,10,ols,0.1576010863225592,0.5078719860835943,0.1286792944976142,0.05974211917840241,0.1514418936993971,0.9982071376530999,0.22157190635451485
sparse_contaminated,10,diag_var,0.2172773428345473,0.47126795546051975,0.2016156970570507,0.055806918380214454,0.20418276147250944,0.9991249252991351,0.24999999999999978
sparse_contaminated,10,diag_mad,0.13906078261552413,0.5921187619772171,0.09767666546469653,0.06417680071520834,0.1638957396775875,0.9960103380289895,0.2065217391304346
sparse_contaminated,10,lw_gls,0.21135123223182223,0.3979433728925824,0.19870542352086284,0.050380138684895735,0.19830268027531517,0.9994769436790886,0.24999999999999978
sparse_contaminated,11,ols,0.1982329738839097,0.46316704095570055,0.18623080881763918,0.04597588390084973,0.23519449894237987,0.9968993722191603,0.22909698996655523
sparse_contaminated,11,diag_var,0.2334788036286524,0.4377185239012727,0.22513512926137266,0.04392072048121687,0.23145689767492642,0.9995825043659252,0.25000000000000006
sparse_contaminated,11,diag_mad,0.13078987791473576,0.6404497413083493,0.0949300906482465,0.05737134688056314,0.20084996177140874,0.9940977990175752,0.18812709030100339
sparse_contaminated,11,lw_gls,0.2369678521418055,0.4057889681533445,0.23068898247842887,0.03994185654632518,0.24372002381059943,0.999130170348517,0.25000000000000006
sparse_contaminated,12,ols,0.1405484706558457,0.4623691393410111,0.11780591558516294,0.04979949877134844,0.13395673593364404,0.9990232048097047,0.21237458193979927
sparse_contaminated,12,diag_var,0.13916925483406173,0.45475988502162495,0.11569138758984451,0.050203321764960944,0.12620414579183775,0.9993026199075961,0.21237458193979927
sparse_contaminated,12,diag_mad,0.1352092946726509,0.4627781129787045,0.11304322346247216,0.04817781566874024,0.13517753558427875,0.998789055673507,0.2098662207357859
sparse_contaminated,12,lw_gls,0.09288120058183441,0.392562945510538,0.05875742236988984,0.04608028978864011,0.06610455855882864,0.9997498837550363,0.19314381270903005
sparse_contaminated,13,ols,0.11779073830036786,0.4863918882157313,0.10029824166444508,0.04020849954572138,0.15351491472898662,0.9971760571521603,0.20317725752508348
sparse_contaminated,13,diag_var,0.2277236865480894,0.5257770874224824,0.21935886050730224,0.044703442108348576,0.23069434745163664,0.9987729946686422,0.24999999999999983
sparse_contaminated,13,diag_mad,0.10896091985888068,0.597593119598135,0.07387635553231486,0.050937833182230954,0.16894835666310393,0.9950316019305849,0.18311036789297647
sparse_contaminated,13,lw_gls,0.20461180785755848,0.5064370142344977,0.19674153515656354,0.04082900375202814,0.22370357383353948,0.9976620781312738,0.23996655518394633
sparse_contaminated,14,ols,0.2146839081962558,0.706119472359334,0.19389968696422555,0.061812035652899416,0.2197025947933898,0.9978282138505481,0.2198996655518395
sparse_contaminated,14,diag_var,0.16946280983623635,0.6417758025135312,0.14660733365833684,0.055858722663935885,0.18900596005280507,0.9971077652613017,0.20234113712374588
sparse_contaminated,14,diag_mad,0.25297689213474756,0.7590280228927566,0.23213060283292472,0.06828451494725378,0.24701633879707602,0.9984740692646912,0.2332775919732442
sparse_contaminated,14,lw_gls,0.12522366394481632,0.5432568121836461,0.09644871019097749,0.051334047587109105,0.13483485794086783,0.9980877382993063,0.18812709030100339
sparse_contaminated,15,ols,0.1707498474426807,0.32517671889489774,0.1590914934030715,0.042544261388109475,0.16430161236086843,0.9999089289134296,0.24665551839464883
sparse_contaminated,15,diag_var,0.06738625619522057,0.34845094391558107,0.012071398427388793,0.0425587325513322,0.026527697735672335,0.9998799544962262,0.1906354515050167
sparse_contaminated,15,diag_mad,0.18711681080772102,0.37901696066816326,0.1758237277637692,0.04432234996713706,0.17827892694504816,0.9999725581587389,0.25
sparse_contaminated,15,lw_gls,0.09779548469190857,0.35516171899346805,0.06684911283258685,0.04624039405037424,0.07084469846734534,0.9999535242420315,0.21153846153846154
