cell,fold,feature,early,late,position_intercept
pb_gsm8k_q4,4,selected_power5,-2.2565725803017496,0.7162068543969987,-0.09611662984621813
pb_gsm8k_q4,4,moment6_15,0.6112569463624573,3.517431561253719,-0.09611662984621813
pb_gsm8k_q4,4,selected_power6,-2.5480590217524117,0.4832005042653367,-0.09611662984621813
pb_gsm8k_q8,0,entropy15,-1.2443543053146182,-0.7093432541774733,0.13811556433563346
pb_gsm8k_q8,0,varentropy15,-0.43310735645129855,0.42816078298484606,0.13811556433563346
pb_gsm8k_q8,0,moment3_15,1.0763352402112674,-4.371340228037088,0.13811556433563346
pb_gsm8k_q8,0,selected_surprisal,2.662943354667111,-2.9363140925675757,0.13811556433563346
pb_gsm8k_q8,0,selected_squared,4.515239918952677,4.367642121066822,0.13811556433563346
pb_gsm8k_q8,0,selected_cubed,0.9216914599940819,3.8238878241744163,0.13811556433563346
pb_gsm8k_q8,0,moment4_15,0.19544353452134325,-0.5017706996661073,0.13811556433563346
pb_gsm8k_q8,0,selected_power4,-2.3575637517905053,2.6474821417615946,0.13811556433563346
pb_gsm8k_q8,0,moment5_15,-0.08369165036811904,2.8424660599682476,0.13811556433563346
pb_gsm8k_q8,0,selected_power5,-4.076869499346346,2.0615168608230707,0.13811556433563346
pb_gsm8k_q8,0,moment6_15,0.8158410690227565,4.599955172156157,0.13811556433563346
pb_gsm8k_q8,0,selected_power6,-4.860752736627428,1.813352388287588,0.13811556433563346
pb_gsm8k_q8,1,entropy15,-1.598517897930781,-2.375415204448017,-0.10481467396529312
pb_gsm8k_q8,1,varentropy15,0.2652296704180191,0.6408253562528412,-0.10481467396529312
pb_gsm8k_q8,1,moment3_15,1.2066528121315432,-3.5356267768734604,-0.10481467396529312
pb_gsm8k_q8,1,selected_surprisal,3.476819477229129,-0.6709513110200995,-0.10481467396529312
pb_gsm8k_q8,1,selected_squared,2.4215139371175747,2.423960230109916,-0.10481467396529312
pb_gsm8k_q8,1,selected_cubed,-0.2322908111327944,1.3935215862045933,-0.10481467396529312
pb_gsm8k_q8,1,moment4_15,0.1697050545643302,-0.11585163685500882,-0.10481467396529312
pb_gsm8k_q8,1,selected_power4,-2.2261774576532187,0.7332758251619467,-0.10481467396529312
pb_gsm8k_q8,1,moment5_15,-0.2699959170551022,2.8100631336038573,-0.10481467396529312
pb_gsm8k_q8,1,selected_power5,-3.2782563206864377,0.57215892890053,-0.10481467396529312
pb_gsm8k_q8,1,moment6_15,0.4503598102994907,4.174203428818646,-0.10481467396529312
pb_gsm8k_q8,1,selected_power6,-3.780050787133065,0.5777707569442287,-0.10481467396529312
pb_gsm8k_q8,2,entropy15,-1.1084073048739576,-2.3673512777065184,-0.19903300960087061
pb_gsm8k_q8,2,varentropy15,0.9646467312412421,-0.10404631189280611,-0.19903300960087061
pb_gsm8k_q8,2,moment3_15,1.1735026433745452,-2.668158015328063,-0.19903300960087061
pb_gsm8k_q8,2,selected_surprisal,2.1343275091255896,-0.7473824976779897,-0.19903300960087061
pb_gsm8k_q8,2,selected_squared,1.9022057098328744,2.778631388865039,-0.19903300960087061
pb_gsm8k_q8,2,selected_cubed,0.7997757824790471,1.5827419199494284,-0.19903300960087061
pb_gsm8k_q8,2,moment4_15,0.14833572453532096,0.10738440007585018,-0.19903300960087061
pb_gsm8k_q8,2,selected_power4,-1.3972497238945552,0.5363522797722058,-0.19903300960087061
pb_gsm8k_q8,2,moment5_15,-0.5078568916409756,2.567988399976716,-0.19903300960087061
pb_gsm8k_q8,2,selected_power5,-2.967245517354932,0.06665132953459178,-0.19903300960087061
pb_gsm8k_q8,2,moment6_15,-0.12599623280659153,3.9250198024868888,-0.19903300960087061
pb_gsm8k_q8,2,selected_power6,-3.8879557593018235,-0.11769683858713767,-0.19903300960087061
pb_gsm8k_q8,3,entropy15,-1.1126390588134523,-2.5665075486949918,-0.22598077108028064
pb_gsm8k_q8,3,varentropy15,-0.21980711111467555,1.1481705681284808,-0.22598077108028064
