cell,rep,m,k,n_keep_deployed_halfA,auroc_deployed,auroc_greedy,auroc_keepset,delta_top10_share,delta_rank1_share,delta_nnz,cohesion_keepset,cohesion_good,auroc_omega_sparse,omega_sparse_cols,overlap_omega_sparse,cohesion_omega_sparse,J_omega_sparse,steps_omega_sparse,auroc_resid_dep,resid_dep_cols,overlap_resid_dep,cohesion_resid_dep,J_resid_dep,steps_resid_dep,auroc_m_eff,m_eff_cols,overlap_m_eff,cohesion_m_eff,J_m_eff,steps_m_eff,auroc_cohesion_set,cohesion_set_cols,overlap_cohesion_set,cohesion_cohesion_set,J_cohesion_set,steps_cohesion_set,auroc_loading_sum,loading_sum_cols,overlap_loading_sum,cohesion_loading_sum,J_loading_sum,steps_loading_sum,auroc_omega_sparse_free,omega_sparse_free_size,omega_sparse_free_cols,cohesion_omega_sparse_free,auroc_m_eff_free,m_eff_free_size,m_eff_free_cols,cohesion_m_eff_free,auroc_oracle_auroc,overlap_oracle_auroc,cohesion_oracle_auroc,auroc_random_prune,cohesion_random_prune,n_random_prune_failed,frac_inside_omega_sparse,cond_null_omega_sparse,frac_inside_resid_dep,cond_null_resid_dep,frac_inside_m_eff,cond_null_m_eff,frac_inside_cohesion_set,cond_null_cohesion_set,frac_inside_loading_sum,cond_null_loading_sum,frac_inside_oracle_auroc,cond_null_oracle_auroc,frac_inside_greedy,mean_pairwise_jaccard,n_to_drop
internalstates_gsm8k_qwen25_7b,0,29,9,21,0.6846476190476191,0.7241904761904763,0.6857142857142857,0.5262634129654469,0.3044959282621081,20,0.537481888276322,0.3307202072594718,0.6478476190476191,epr|sw_var_peak|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.1111111111111111,0.860115701192891,0.9841163179591474,12,0.6921904761904761,spectral_centroid|sw_var_peak|sw_var_peak_spilled|cusum_max_spilled|min_energy|cusum_max_energy|logprob_margin|varentropy|renyi_entropy_2,0.3333333333333333,0.5264245743258322,-0.01903237046140621,12,0.6793142857142858,trace_length|low_band_power|high_band_power|spectral_centroid|hurst_exponent|cusum_max|logprob_margin|mean_logprob_entropy|renyi_entropy_2,0.3333333333333333,0.4860601264052113,8.967210616035189,12,0.6899809523809524,trace_length|high_band_power|hl_ratio|hurst_exponent|sw_var_peak_spilled|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin,0.5555555555555556,0.35497404375166436,-0.35497404375166436,12,0.6478476190476191,epr|sw_var_peak|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.1111111111111111,0.860115701192891,8.35474281092852,12,0.6689523809523809,15,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6669009379858041,0.6870857142857143,20,epr|trace_length|low_band_power|high_band_power|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5419685755763274,0.7224380952380953,0.6666666666666666,0.42571905442216346,0.6762940952380952,0.5255853394497358,0,1.0,0.3336111111111111,1.0,0.3336111111111111,1.0,0.3336111111111111,1.0,0.3336111111111111,1.0,0.3336111111111111,1.0,0.3336111111111111,0.7777777777777778,0.29928571428571427,12
internalstates_gsm8k_qwen25_7b,1,29,6,21,0.7001470588235295,0.7214705882352942,0.7001470588235295,0.5308830911665484,0.30624839228856504,20,0.5183269347994481,0.2041977929113243,0.5990441176470589,epr|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.0,0.9720411042824039,0.9953094818764872,15,0.705735294117647,epr|trace_length|spectral_centroid|cusum_max|cusum_max_spilled|mean_top1_logprob,0.0,0.5564327529673835,-0.0,15,0.7452205882352941,trace_length|hurst_exponent|cusum_max|cusum_max_spilled|logprob_margin|varentropy,0.3333333333333333,0.44821517430586655,6.0,15,0.7188970588235294,trace_length|high_band_power|hurst_exponent|sw_var_peak_spilled|min_energy|logprob_margin,0.5,0.26807920553255143,-0.26807920553255143,15,0.5990441176470589,epr|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.0,0.9720411042824039,5.915767805385701,15,0.6175735294117648,8,epr|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9022578129503392,0.7160294117647059,19,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5002135424928656,0.745735294117647,0.6666666666666666,0.32389226459743903,0.6859088235294116,0.5040551615040066,0,1.0,0.19741666666666666,1.0,0.19741666666666666,1.0,0.19741666666666666,1.0,0.19741666666666666,1.0,0.19741666666666666,1.0,0.19741666666666666,0.6666666666666666,0.23393939393939395,15
internalstates_gsm8k_qwen25_7b,2,29,8,21,0.7347954693023591,0.7790924175744895,0.7373926845104971,0.5347519936391567,0.3337736872210296,20,0.4604700325509919,0.3377237147767615,0.7239015944015583,low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_logprob_entropy|varentropy,0.125,0.6161070249904697,0.9221215731389169,13,0.7137291681696846,trace_length|high_band_power|cusum_max|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,0.25,0.4503757448730622,-0.003115627157130929,13,0.71625423851093,trace_length|low_band_power|hl_ratio|spectral_centroid|cusum_max|epr_spilled|varentropy|renyi_entropy_2,0.25,0.5067614371548067,7.9926248682636984,13,0.7546353076978572,trace_length|high_band_power|hurst_exponent|sw_var_peak_spilled|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin,0.625,0.25398031143332334,-0.25398031143332334,13,0.6916528389005121,epr|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.125,0.8973809259033213,7.592813857071658,13,0.740999927855133,15,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|logprob_margin|mean_logprob_entropy|varentropy|topk_tail_mass,0.4955228011048852,0.7402784791862059,20,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.45037270110231803,0.7819782122501985,0.875,0.360278027075859,0.7320337637977058,0.45899749572039594,0,1.0,0.33825,1.0,0.33825,1.0,0.33825,1.0,0.33825,1.0,0.33825,1.0,0.33825,0.875,0.2151248751248751,13
internalstates_gsm8k_qwen25_7b,3,29,9,21,0.7160626535626534,0.7757217444717445,0.7096130221130221,0.5908868415588593,0.3220232811096791,20,0.44710754730653307,0.33824522648381544,0.6619318181818182,epr|sw_var_peak|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2222222222222222,0.837887149011213,0.9768606900081835,12,0.6562500000000001,epr|trace_length|hl_ratio|sw_var_peak|cusum_shift_idx|epr_energy|mean_logprob_entropy|varentropy|renyi_entropy_2,0.2222222222222222,0.46930573486822635,-0.040723750490935406,12,0.6562500000000001,epr|trace_length|hl_ratio|sw_var_peak|cusum_shift_idx|epr_energy|mean_logprob_entropy|varentropy|renyi_entropy_2,0.2222222222222222,0.46930573486822635,8.91928296576536,12,0.7287315724815726,trace_length|low_band_power|high_band_power|cusum_shift_idx|sw_var_peak_spilled|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin,0.3333333333333333,0.2781319612735422,-0.2781319612735422,12,0.6619318181818182,epr|sw_var_peak|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2222222222222222,0.837887149011213,8.2294395644165,12,0.6221590909090909,3,epr|mean_logprob_entropy|renyi_entropy_2,0.9984433631620471,0.7065417690417691,20,epr|trace_length|low_band_power|high_band_power|hl_ratio|sw_var_peak|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.44430128483812426,0.7482340294840295,0.6666666666666666,0.4610379362438856,0.6879821867321868,0.4504910372120382,0,1.0,0.28305555555555556,1.0,0.28305555555555556,1.0,0.28305555555555556,1.0,0.28305555555555556,1.0,0.28305555555555556,1.0,0.28305555555555556,0.6666666666666666,0.40384615384615385,12
internalstates_gsm8k_qwen25_7b,4,29,7,21,0.7129928894634776,0.7562217194570136,0.7129928894634776,0.5520662948116376,0.30984481615344284,20,0.476056762057716,0.3227399527674467,0.6358274078862315,epr|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2857142857142857,0.8880321773746415,0.9883030266227204,14,0.7066903684550743,low_band_power|sw_var_peak|cusum_max_spilled|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy,0.42857142857142855,0.5105700257391499,-0.0021200940746562147,14,0.7061247575953459,epr|low_band_power|sw_var_peak|cusum_max_spilled|cusum_max_energy|logprob_margin|varentropy,0.42857142857142855,0.5095292022082994,6.993994571045663,14,0.7526664511958631,trace_length|high_band_power|hurst_exponent|sw_var_peak_spilled|min_energy|cusum_max_energy|logprob_margin,0.5714285714285714,0.25273013281410844,-0.25273013281410844,14,0.6338881706528765,epr|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.14285714285714285,0.9266229163932901,6.735360777470065,14,0.6392210730446024,8,epr|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8884179450539714,0.7129928894634776,21,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.476056762057716,0.7633322559793149,0.7142857142857143,0.3774636829653537,0.6963445378151261,0.48072520346233316,0,1.0,0.28671428571428564,1.0,0.28671428571428564,1.0,0.28671428571428564,1.0,0.28671428571428564,1.0,0.28671428571428564,1.0,0.28671428571428564,0.8571428571428571,0.2789044289044289,14
lapeigvals_gsm8k_llama3b,0,30,17,22,0.6888233918128656,0.7048514619883041,0.6900304093567252,0.6432926661121953,0.3198884270971726,22,0.607789940246921,0.5546720220974052,0.6908163742690059,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7058823529411765,0.7292195923881636,0.970452663545605,5,0.6878035087719298,epr|trace_length|high_band_power|rpdi|sw_var_peak|hurst_exponent|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.7058823529411765,0.6052249436138575,-0.5932528663360813,5,0.6877192982456141,epr|trace_length|high_band_power|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.6470588235294118,0.6034366595694265,16.3998451838287,5,0.6769029239766082,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|hurst_exponent|cusum_max|sw_var_peak_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|varentropy,0.7647058823529411,0.5494690233605442,-0.5494690233605442,5,0.6908163742690059,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7058823529411765,0.7292195923881636,14.4563057978966,5,0.7006690058479532,8,epr|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9403405416741794,0.692612865497076,21,epr|trace_length|low_band_power|high_band_power|spectral_centroid|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6199719662954674,0.7031953216374269,0.8823529411764706,0.6062825760573621,0.6895584561403508,0.6122615417599685,0,1.0,0.7264411764705881,1.0,0.7264411764705881,1.0,0.7264411764705881,1.0,0.7264411764705881,1.0,0.7264411764705881,1.0,0.7264411764705881,0.9411764705882353,0.6546897546897545,5
lapeigvals_gsm8k_llama3b,1,30,13,22,0.6877170138888888,0.7039741847826086,0.6877170138888888,0.671322478854074,0.3069113751419055,22,0.6075589997091136,0.6096411443975515,0.6871603260869564,epr|sw_var_peak|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.46153846153846156,0.7992383835288676,0.9821016971729847,9,0.7015021135265701,epr|trace_length|high_band_power|rpdi|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|logprob_margin|varentropy|renyi_entropy_2|topk_tail_mass,0.6923076923076923,0.5959930497372771,-0.13613871234024724,9,0.6995112469806763,trace_length|high_band_power|rpdi|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.6923076923076923,0.6004838595768327,13.005699607291426,9,0.6650343448067633,epr|trace_length|low_band_power|high_band_power|hl_ratio|rpdi|hurst_exponent|cusum_max|sw_var_peak_spilled|epr_energy|min_energy|cusum_max_energy|logprob_margin,0.6153846153846154,0.4900902800410452,-0.4900902800410452,9,0.7039741847826088,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6153846153846154,0.8311086507346293,11.797380361365455,9,0.6982752113526569,8,epr|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9415232345146288,0.6892078049516908,21,epr|trace_length|low_band_power|high_band_power|spectral_centroid|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6212773371704838,0.7039741847826086,1.0,0.6096411443975515,0.6822863828502415,0.5864341129613418,0,1.0,0.5902692307692308,1.0,0.5902692307692308,1.0,0.5902692307692308,1.0,0.5902692307692308,1.0,0.5902692307692308,1.0,0.5902692307692308,1.0,0.45513882746080886,9
lapeigvals_gsm8k_llama3b,2,30,16,22,0.7002236719478099,0.7125815470643057,0.7002236719478099,0.6847957246335951,0.3016104397703401,22,0.6023571664364451,0.6411678410442165,0.69784715750233,epr|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.75,0.747392707766459,0.9733719967765132,6,0.695601118359739,epr|trace_length|high_band_power|rpdi|sw_var_peak|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.75,0.5851493335592417,-0.5466123019968755,6,0.6937278657968313,trace_length|high_band_power|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.6875,0.5852486607971203,15.435241492255786,6,0.6781547064305685,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|logprob_margin,0.625,0.529967427832432,-0.529967427832432,6,0.69784715750233,epr|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.75,0.747392707766459,13.790280044610645,6,0.7087604846225536,8,epr|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9377400896912834,0.7013699906803355,21,epr|trace_length|low_band_power|high_band_power|spectral_centroid|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6155300084727119,0.7125815470643057,1.0,0.6411678410442165,0.6998896551724139,0.6160384294301519,0,1.0,0.72690625,1.0,0.72690625,1.0,0.72690625,1.0,0.72690625,1.0,0.72690625,1.0,0.72690625,1.0,0.6239062897886426,6
lapeigvals_gsm8k_llama3b,3,30,15,22,0.6920626938228146,0.7061064081431192,0.6920626938228146,0.6834566717896958,0.29829705910223864,22,0.6007674032297021,0.6441291999083586,0.6916343046591977,epr|low_band_power|sw_var_peak|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6,0.7420203116712439,0.9757325143448898,7,0.680822134681828,trace_length|high_band_power|rpdi|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.6666666666666666,0.5703587942673243,-0.24495289533634373,7,0.680822134681828,trace_length|high_band_power|rpdi|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.6666666666666666,0.5703587942673243,14.948664898326937,7,0.6728131198837762,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|hurst_exponent|cusum_max|sw_var_peak_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin,0.6666666666666666,0.5113793503877962,-0.5113793503877962,7,0.6920161297832909,epr|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7333333333333333,0.7684762073622505,13.115306267484282,7,0.7003883440896266,8,epr|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9365503829688369,0.6939252554037567,20,epr|trace_length|low_band_power|high_band_power|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.614024214503528,0.7061064081431192,1.0,0.6441291999083586,0.6910651058400618,0.6114353687014069,0,1.0,0.6812999999999999,1.0,0.6812999999999999,1.0,0.6812999999999999,1.0,0.6812999999999999,1.0,0.6812999999999999,1.0,0.6812999999999999,1.0,0.5491978609625668,7
lapeigvals_gsm8k_llama3b,4,30,12,22,0.6841725353741936,0.6988959734959606,0.6841725353741936,0.6668369419148936,0.3113809744333026,22,0.6125192055979051,0.5630156966331479,0.6870320843243043,epr|sw_var_peak|epr_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5,0.8310037576912369,0.9846225021875731,10,0.6831360645573251,trace_length|high_band_power|hurst_exponent|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|renyi_entropy_2|topk_tail_mass,0.25,0.6111593687929755,-0.11486148141897848,10,0.6824790160930603,epr|high_band_power|sw_var_peak|hurst_exponent|sw_var_peak_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|topk_tail_mass,0.4166666666666667,0.6197951711766871,12.079677565425536,10,0.6717719023866592,trace_length|low_band_power|high_band_power|hl_ratio|rpdi|hurst_exponent|sw_var_peak_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin,0.3333333333333333,0.47677212486668885,-0.47677212486668885,10,0.6981926540130855,epr|sw_var_peak|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5,0.854165008540304,11.073887123903264,10,0.6938154156525602,8,epr|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9411764220991804,0.6856346995622762,21,epr|trace_length|low_band_power|high_band_power|spectral_centroid|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6267773559585893,0.6969063196957217,0.75,0.6644770810826487,0.6831456889291961,0.5920937183262792,0,1.0,0.501625,1.0,0.501625,1.0,0.501625,1.0,0.501625,1.0,0.501625,1.0,0.501625,0.9166666666666666,0.4909311740890689,10
lapeigvals_gsm8k_llama8b,0,29,14,23,0.8158388385939157,0.821629557132371,0.8185302993230568,0.7092176770471086,0.26516436125399245,24,0.6154921532936823,0.5162907387208298,0.8170622298344344,epr|trace_length|spectral_centroid|sw_var_peak|epr_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5,0.8018656130813745,0.9804406381057305,9,0.8082538129026996,epr|high_band_power|rpdi|sw_var_peak|hurst_exponent|epr_spilled|sw_var_peak_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|varentropy|renyi_entropy_2|topk_tail_mass,0.5,0.6483614489603662,-0.2784589878025696,9,0.8089062882309762,epr|trace_length|stft_spectral_entropy|sw_var_peak|epr_spilled|sw_var_peak_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.42857142857142855,0.7255038029170522,13.958895166346514,9,0.8124949025364978,trace_length|low_band_power|high_band_power|hl_ratio|stft_spectral_entropy|rpdi|sw_var_peak|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|logprob_margin|varentropy,0.7142857142857143,0.5030066364582529,-0.5030066364582529,9,0.808172253486665,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5714285714285714,0.8189791957949986,12.613483429904552,9,0.788516434222331,3,mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,0.9986301812459825,0.8095587635592529,21,epr|trace_length|low_band_power|high_band_power|stft_spectral_entropy|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6239214616289431,0.8186118587390915,0.8571428571428571,0.6002375430237633,0.8129385857597261,0.6319528591214744,0,1.0,0.5634285714285713,1.0,0.5634285714285713,1.0,0.5634285714285713,1.0,0.5634285714285713,1.0,0.5634285714285713,1.0,0.5634285714285713,0.9285714285714286,0.49765713399984507,9
