cell,dataset,model,method,auroc,auprc,prevalence,n_samples,n_groups,analysis_role
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,resid_entropy_burst__equal_mean,0.7511617225914519,0.38611930476508194,0.15133079847908745,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,resid_entropy_burst__iu_pcr,0.6682066245204518,0.2717279956067964,0.15133079847908745,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,resid_entropy_burst__dufs_liu_pcr,0.6701023036328596,0.273869133025382,0.15133079847908745,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,resid_entropy_dispersion__equal_mean,0.7341996721961059,0.36598392032605626,0.15133079847908745,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,resid_entropy_dispersion__iu_pcr,0.6662343977954287,0.27913279133094293,0.15133079847908745,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,resid_entropy_dispersion__dufs_liu_pcr,0.6640100142288503,0.27565955377212054,0.15133079847908745,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,resid_target_nll_burst__equal_mean,0.6979206066173159,0.2901192297870667,0.15133079847908745,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,resid_target_nll_burst__iu_pcr,0.6803011473136291,0.2723163191599476,0.15133079847908745,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,resid_target_nll_burst__dufs_liu_pcr,0.6752219880765837,0.2645860704726756,0.15133079847908745,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,module_entropy_disagreement__equal_mean,0.7103303254624376,0.34827557002115056,0.15133079847908745,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,module_entropy_disagreement__iu_pcr,0.693458331081933,0.32129980218709153,0.15133079847908745,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,module_entropy_disagreement__dufs_liu_pcr,0.6923821617045802,0.3191319235471004,0.15133079847908745,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,module_target_nll_disagreement__equal_mean,0.679121413519209,0.28570713595302105,0.15133079847908745,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,module_target_nll_disagreement__iu_pcr,0.6675357072098845,0.2857170671954626,0.15133079847908745,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,module_target_nll_disagreement__dufs_liu_pcr,0.6680175068892851,0.28689100375360443,0.15133079847908745,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,resid_kl_tail__equal_mean,0.732524630320059,0.3709157822470387,0.15133079847908745,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,resid_kl_tail__iu_pcr,0.7316330757731309,0.3680003956611479,0.15133079847908745,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,resid_kl_tail__dufs_liu_pcr,0.7322004286666306,0.36868183405444044,0.15133079847908745,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,resid_entropy_burst__best_layer_oracle,0.7560652725995569,0.4455742585919772,0.15133079847908745,1315,1315,evaluation_only_oracle
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,resid_entropy_dispersion__best_layer_oracle,0.7799256137317411,0.42588423036993656,0.15133079847908745,1315,1315,evaluation_only_oracle
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,resid_target_nll_burst__best_layer_oracle,0.7220240989895714,0.3571370105674556,0.15133079847908745,1315,1315,evaluation_only_oracle
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,module_entropy_disagreement__best_layer_oracle,0.7086237639811963,0.3188888674634497,0.15133079847908745,1315,1315,evaluation_only_oracle
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,module_target_nll_disagreement__best_layer_oracle,0.6809495506204859,0.2701011981562358,0.15133079847908745,1315,1315,evaluation_only_oracle
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,resid_kl_tail__best_layer_oracle,0.7482033825039174,0.3578069208983585,0.15133079847908745,1315,1315,evaluation_only_oracle
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,baseline__final_nll,0.7088693852126956,0.7067070269637973,0.49655700076511095,1307,1307,existing_baseline
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,baseline__generation_entropy,0.742830915928644,0.7535303786890619,0.49655700076511095,1307,1307,existing_baseline
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,baseline__lens96_dufs,0.6435128160696137,0.6594868963482698,0.49655700076511095,1307,1307,existing_baseline
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,resid_entropy_burst__equal_mean,0.6685220657452896,0.6423356565792369,0.49655700076511095,1307,1307,retrospective_discovery_iteration_2
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,resid_entropy_burst__iu_pcr,0.6308068058879455,0.6014824710773576,0.49655700076511095,1307,1307,retrospective_discovery_iteration_2
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,resid_entropy_burst__dufs_liu_pcr,0.6326005404620623,0.6036343151121357,0.49655700076511095,1307,1307,retrospective_discovery_iteration_2
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,resid_entropy_dispersion__equal_mean,0.6610825164737895,0.632744576232619,0.49655700076511095,1307,1307,retrospective_discovery_iteration_2
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,resid_entropy_dispersion__iu_pcr,0.6275097063052346,0.5991883912483591,0.49655700076511095,1307,1307,retrospective_discovery_iteration_2
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,resid_entropy_dispersion__dufs_liu_pcr,0.6325583900412606,0.6054200116550303,0.49655700076511095,1307,1307,retrospective_discovery_iteration_2
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,resid_target_nll_burst__equal_mean,0.6260742503079323,0.593566034299494,0.49655700076511095,1307,1307,retrospective_discovery_iteration_2
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,resid_target_nll_burst__iu_pcr,0.5986109094655795,0.5677426713525671,0.49655700076511095,1307,1307,retrospective_discovery_iteration_2
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,resid_target_nll_burst__dufs_liu_pcr,0.6000463654628819,0.5708564117761544,0.49655700076511095,1307,1307,retrospective_discovery_iteration_2
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,module_entropy_disagreement__equal_mean,0.6745495759199329,0.6511094054835679,0.49655700076511095,1307,1307,retrospective_discovery_iteration_2
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,module_entropy_disagreement__iu_pcr,0.6749055128067029,0.653176252003816,0.49655700076511095,1307,1307,retrospective_discovery_iteration_2
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,module_entropy_disagreement__dufs_liu_pcr,0.6751748071618249,0.6539783046598484,0.49655700076511095,1307,1307,retrospective_discovery_iteration_2
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,module_target_nll_disagreement__equal_mean,0.6434331986080994,0.6166001413166733,0.49655700076511095,1307,1307,retrospective_discovery_iteration_2
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,module_target_nll_disagreement__iu_pcr,0.5999409894108776,0.5626857847072873,0.49655700076511095,1307,1307,retrospective_discovery_iteration_2
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,module_target_nll_disagreement__dufs_liu_pcr,0.599629544634954,0.5629555488129427,0.49655700076511095,1307,1307,retrospective_discovery_iteration_2
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,resid_kl_tail__equal_mean,0.6777881332515303,0.6880034692614434,0.49655700076511095,1307,1307,retrospective_discovery_iteration_2
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,resid_kl_tail__iu_pcr,0.6906838203268062,0.6975545229116709,0.49655700076511095,1307,1307,retrospective_discovery_iteration_2
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,resid_kl_tail__dufs_liu_pcr,0.6895598091054275,0.696933148553701,0.49655700076511095,1307,1307,retrospective_discovery_iteration_2
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,resid_entropy_burst__best_layer_oracle,0.7343071641665223,0.7296977119369472,0.49655700076511095,1307,1307,evaluation_only_oracle
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,resid_entropy_dispersion__best_layer_oracle,0.7563635426960346,0.7519386296662134,0.49655700076511095,1307,1307,evaluation_only_oracle
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,resid_target_nll_burst__best_layer_oracle,0.6586565255876471,0.62576525102616,0.49655700076511095,1307,1307,evaluation_only_oracle
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,module_entropy_disagreement__best_layer_oracle,0.6355440448480477,0.6221696878968499,0.49655700076511095,1307,1307,evaluation_only_oracle
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,module_target_nll_disagreement__best_layer_oracle,0.6366633726893374,0.6011725790813788,0.49655700076511095,1307,1307,evaluation_only_oracle
gsm8k_mistral7b_t1.0,GSM8K,mistralai/Mistral-7B-Instruct-v0.3,resid_kl_tail__best_layer_oracle,0.7009884273678,0.7055455006493855,0.49655700076511095,1307,1307,evaluation_only_oracle
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,baseline__final_nll,0.6434837516631713,0.4343909066936211,0.28821292775665397,1315,1315,existing_baseline
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,baseline__generation_entropy,0.6675405362740455,0.4558512032688715,0.28821292775665397,1315,1315,existing_baseline
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,baseline__lens96_dufs,0.5844496312834043,0.3670678925972024,0.28821292775665397,1315,1315,existing_baseline
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,resid_entropy_burst__equal_mean,0.6184403400762238,0.39967306092125127,0.28821292775665397,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,resid_entropy_burst__iu_pcr,0.5273492997767404,0.3175191806392348,0.28821292775665397,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,resid_entropy_burst__dufs_liu_pcr,0.5264810680377963,0.3166844158708271,0.28821292775665397,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,resid_entropy_dispersion__equal_mean,0.621515797307354,0.41193264649283745,0.28821292775665397,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,resid_entropy_dispersion__iu_pcr,0.5605507069887017,0.3395244310024197,0.28821292775665397,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,resid_entropy_dispersion__dufs_liu_pcr,0.559998195882101,0.33910593797764366,0.28821292775665397,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,resid_target_nll_burst__equal_mean,0.5779773583203662,0.3424765026940171,0.28821292775665397,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,resid_target_nll_burst__iu_pcr,0.5638206706808289,0.3323062708846749,0.28821292775665397,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,resid_target_nll_burst__dufs_liu_pcr,0.5597529486051914,0.3275991154447404,0.28821292775665397,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,module_entropy_disagreement__equal_mean,0.637284915319216,0.41130612956069346,0.28821292775665397,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,module_entropy_disagreement__iu_pcr,0.6307788151455698,0.40366895604820774,0.28821292775665397,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,module_entropy_disagreement__dufs_liu_pcr,0.6330677897300588,0.40644931114340593,0.28821292775665397,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,module_target_nll_disagreement__equal_mean,0.6182937554969217,0.4280700038763468,0.28821292775665397,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,module_target_nll_disagreement__iu_pcr,0.6380883115711613,0.4383161564965289,0.28821292775665397,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,module_target_nll_disagreement__dufs_liu_pcr,0.6428128453194415,0.4428137401928206,0.28821292775665397,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,resid_kl_tail__equal_mean,0.5757334866833548,0.36419070893228106,0.28821292775665397,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,resid_kl_tail__iu_pcr,0.5715248178968495,0.3610246342551404,0.28821292775665397,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,resid_kl_tail__dufs_liu_pcr,0.5720435017928421,0.3614624844923674,0.28821292775665397,1315,1315,retrospective_discovery_iteration_2
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,resid_entropy_burst__best_layer_oracle,0.6511850799449743,0.4529533915578057,0.28821292775665397,1315,1315,evaluation_only_oracle
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,resid_entropy_dispersion__best_layer_oracle,0.6738775003946508,0.4746547552444693,0.28821292775665397,1315,1315,evaluation_only_oracle
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,resid_target_nll_burst__best_layer_oracle,0.606220260244007,0.38302570351922177,0.28821292775665397,1315,1315,evaluation_only_oracle
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,module_entropy_disagreement__best_layer_oracle,0.6204953431206729,0.41914863282364495,0.28821292775665397,1315,1315,evaluation_only_oracle
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,module_target_nll_disagreement__best_layer_oracle,0.6521745258552647,0.44941185680896284,0.28821292775665397,1315,1315,evaluation_only_oracle
gsm8k_phi3mini_t1.0,GSM8K,microsoft/Phi-3-mini-4k-instruct,resid_kl_tail__best_layer_oracle,0.6432370949191529,0.415460234148864,0.28821292775665397,1315,1315,evaluation_only_oracle
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,baseline__final_nll,0.7683442981350636,0.7711233619217208,0.5074,5000,500,existing_baseline
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,baseline__generation_entropy,0.7702042255335608,0.7820656098979455,0.5074,5000,500,existing_baseline
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,baseline__lens96_dufs,0.6858889571171669,0.6926104620952127,0.5074,5000,500,existing_baseline
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,resid_entropy_burst__equal_mean,0.43700356126005846,0.47726693462102,0.5074,5000,500,retrospective_discovery_iteration_2
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,resid_entropy_burst__iu_pcr,0.40443226684372946,0.4480961612479815,0.5074,5000,500,retrospective_discovery_iteration_2
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,resid_entropy_burst__dufs_liu_pcr,0.40484371696776456,0.4486559831687319,0.5074,5000,500,retrospective_discovery_iteration_2
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,resid_entropy_dispersion__equal_mean,0.6002961288640664,0.6075890963052736,0.5074,5000,500,retrospective_discovery_iteration_2
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,resid_entropy_dispersion__iu_pcr,0.5685413332936446,0.5673385942037459,0.5074,5000,500,retrospective_discovery_iteration_2
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,resid_entropy_dispersion__dufs_liu_pcr,0.5670453256081212,0.5660579905427139,0.5074,5000,500,retrospective_discovery_iteration_2
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,resid_target_nll_burst__equal_mean,0.5503851963734137,0.5588384170579628,0.5074,5000,500,retrospective_discovery_iteration_2
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,resid_target_nll_burst__iu_pcr,0.5041854767868355,0.5058411135731076,0.5074,5000,500,retrospective_discovery_iteration_2
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,resid_target_nll_burst__dufs_liu_pcr,0.501697731871189,0.5043076154155668,0.5074,5000,500,retrospective_discovery_iteration_2
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,module_entropy_disagreement__equal_mean,0.5883264670293381,0.613186802827085,0.5074,5000,500,retrospective_discovery_iteration_2
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,module_entropy_disagreement__iu_pcr,0.5200643148875329,0.5467921013710149,0.5074,5000,500,retrospective_discovery_iteration_2
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,module_entropy_disagreement__dufs_liu_pcr,0.517082221689839,0.5451003767915934,0.5074,5000,500,retrospective_discovery_iteration_2
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,module_target_nll_disagreement__equal_mean,0.45962147548799087,0.5090991641530431,0.5074,5000,500,retrospective_discovery_iteration_2
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,module_target_nll_disagreement__iu_pcr,0.42063501589388136,0.46674874629499824,0.5074,5000,500,retrospective_discovery_iteration_2
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,module_target_nll_disagreement__dufs_liu_pcr,0.4195842257288036,0.4660351231461751,0.5074,5000,500,retrospective_discovery_iteration_2
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,resid_kl_tail__equal_mean,0.5240330241936193,0.613240709086547,0.5074,5000,500,retrospective_discovery_iteration_2
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,resid_kl_tail__iu_pcr,0.5007607266295608,0.5946526780395047,0.5074,5000,500,retrospective_discovery_iteration_2
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,resid_kl_tail__dufs_liu_pcr,0.5014762433563448,0.5949240697109225,0.5074,5000,500,retrospective_discovery_iteration_2
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,resid_entropy_burst__best_layer_oracle,0.8012295813274939,0.8104613009592828,0.5074,5000,500,evaluation_only_oracle
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,resid_entropy_dispersion__best_layer_oracle,0.8069111458173798,0.8259709389365633,0.5074,5000,500,evaluation_only_oracle
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,resid_target_nll_burst__best_layer_oracle,0.767746087102919,0.7610726229079838,0.5074,5000,500,evaluation_only_oracle
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,module_entropy_disagreement__best_layer_oracle,0.6159160302472654,0.5944857461157813,0.5074,5000,500,evaluation_only_oracle
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,module_target_nll_disagreement__best_layer_oracle,0.6393177961700731,0.617253846600626,0.5074,5000,500,evaluation_only_oracle
triviaqa_qwen3_t0.6,TriviaQA,Qwen/Qwen3-8B,resid_kl_tail__best_layer_oracle,0.6587358895092381,0.6394367424107972,0.5074,5000,500,evaluation_only_oracle
