domain,cell,n,split,seed,greedy_subset,greedy_size,greedy_halfA_auroc,greedy_halfB_auroc,good5_halfB_auroc,fulloracle_subset,fulloracle_halfB_auroc,fulloracle_insample_auroc
repgrid,trace_gsm8k_llama8b_k10,5000,8,0,trace_length|rpdi|mean_logprob_entropy|varentropy|topk_tail_mass,5,0.8344,0.8124,0.7962,,,
repgrid,trace_gsm8k_llama8b_k10,5000,9,0,trace_length|rpdi|epr_energy|logprob_margin|varentropy|topk_tail_mass,6,0.8328,0.8158,0.8043,,,
repgrid,trace_math500_qwenmath15b_k10,3000,0,0,trace_length|rpdi|cusum_max|epr_energy|logprob_margin|varentropy,6,0.7252,0.7082,0.6557,,,
repgrid,trace_math500_qwenmath15b_k10,3000,1,0,trace_length|rpdi|cusum_max|epr_energy|logprob_margin|varentropy,6,0.7203,0.7133,0.6645,,,
repgrid,trace_math500_qwenmath15b_k10,3000,2,0,trace_length|cusum_max|min_spilled|epr_energy|logprob_margin|varentropy,6,0.7181,0.7119,0.6636,,,
repgrid,trace_math500_qwenmath15b_k10,3000,3,0,trace_length|rpdi|cusum_max|epr_energy|logprob_margin|varentropy,6,0.7218,0.7102,0.6522,,,
repgrid,trace_math500_qwenmath15b_k10,3000,4,0,trace_length|rpdi|cusum_max|epr_energy|logprob_margin|varentropy,6,0.7088,0.7231,0.6683,,,
repgrid,trace_math500_qwenmath15b_k10,3000,5,0,trace_length|rpdi|cusum_max|epr_energy|logprob_margin|varentropy,6,0.7204,0.7091,0.6581,,,
repgrid,trace_math500_qwenmath15b_k10,3000,6,0,trace_length|cusum_max|min_spilled|epr_energy|logprob_margin|varentropy,6,0.6925,0.7383,0.6867,,,
repgrid,trace_math500_qwenmath15b_k10,3000,7,0,trace_length|rpdi|cusum_max|epr_energy|logprob_margin|varentropy,6,0.6987,0.734,0.6693,,,
repgrid,trace_math500_qwenmath15b_k10,3000,8,0,trace_length|cusum_max|min_spilled|epr_energy|logprob_margin|varentropy,6,0.7283,0.7011,0.6525,,,
repgrid,trace_math500_qwenmath15b_k10,3000,9,0,trace_length|cusum_max|min_spilled|epr_energy|logprob_margin|varentropy,6,0.7013,0.7302,0.6834,,,
repgrid,truthfulqa_llama8b,7633,0,0,trace_length|spectral_entropy|sw_var_peak|cusum_max|epr_energy|min_energy,6,0.6995,0.6899,0.6531,epr|trace_length|spectral_entropy,0.6838,0.6878
repgrid,truthfulqa_llama8b,7633,1,0,trace_length|spectral_entropy|sw_var_peak|cusum_max|epr_energy|min_energy,6,0.7049,0.6837,0.6516,epr|trace_length|spectral_entropy,0.6743,0.6878
repgrid,truthfulqa_llama8b,7633,2,0,spectral_entropy|cusum_max|epr_energy|cusum_max_energy,4,0.6852,0.6814,0.6639,epr|trace_length|spectral_entropy,0.694,0.6878
repgrid,truthfulqa_llama8b,7633,3,0,trace_length|spectral_entropy|sw_var_peak|cusum_max|epr_energy|min_energy,6,0.6944,0.6947,0.6643,epr|trace_length|spectral_entropy,0.6827,0.6878
repgrid,truthfulqa_llama8b,7633,4,0,trace_length|spectral_entropy|sw_var_peak|cusum_max|epr_energy|min_energy,6,0.6981,0.6914,0.6622,epr|trace_length|spectral_entropy,0.6849,0.6878
repgrid,truthfulqa_llama8b,7633,5,0,trace_length|spectral_entropy|sw_var_peak|cusum_max|epr_energy|min_energy,6,0.7003,0.6891,0.6522,epr|trace_length|spectral_entropy,0.6817,0.6878
repgrid,truthfulqa_llama8b,7633,6,0,trace_length|spectral_entropy|sw_var_peak|cusum_max|epr_energy|varentropy,6,0.687,0.6926,0.6649,epr|trace_length|spectral_entropy,0.696,0.6878
repgrid,truthfulqa_llama8b,7633,7,0,trace_length|spectral_entropy|sw_var_peak|cusum_max|epr_energy|min_energy,6,0.6984,0.691,0.6493,epr|trace_length|spectral_entropy,0.6846,0.6878
repgrid,truthfulqa_llama8b,7633,8,0,trace_length|spectral_entropy|cusum_max|epr_energy|min_energy|cusum_max_energy,6,0.6882,0.6991,0.6714,epr|trace_length|spectral_entropy,0.6964,0.6878
repgrid,truthfulqa_llama8b,7633,9,0,trace_length|spectral_entropy|sw_var_peak|cusum_max|epr_energy|min_energy,6,0.6978,0.6912,0.658,epr|trace_length|spectral_entropy,0.6866,0.6878
