domain,cell,size,n,objective,spearman
repgrid,semenergy_triviaqa_qwen3_8b,9,2002,eq14_rel,-0.0098
repgrid,semenergy_triviaqa_qwen3_8b,9,2002,rho_mean,-0.1592
repgrid,semenergy_triviaqa_qwen3_8b,9,2002,rho_max,0.4616
repgrid,semenergy_triviaqa_qwen3_8b,9,2002,K,-0.0887
repgrid,semenergy_triviaqa_qwen3_8b,10,1001,eq14_raw,-0.0091
repgrid,semenergy_triviaqa_qwen3_8b,10,1001,eq14_rel,-0.0752
repgrid,semenergy_triviaqa_qwen3_8b,10,1001,rho_mean,-0.2091
repgrid,semenergy_triviaqa_qwen3_8b,10,1001,rho_max,0.4677
repgrid,semenergy_triviaqa_qwen3_8b,10,1001,K,-0.2294
repgrid,semenergy_triviaqa_qwen3_8b,11,364,eq14_raw,-0.0954
repgrid,semenergy_triviaqa_qwen3_8b,11,364,eq14_rel,-0.1886
repgrid,semenergy_triviaqa_qwen3_8b,11,364,rho_mean,-0.2648
repgrid,semenergy_triviaqa_qwen3_8b,11,364,rho_max,0.466
repgrid,semenergy_triviaqa_qwen3_8b,11,364,K,-0.4689
repgrid,semenergy_triviaqa_qwen3_8b,12,91,eq14_raw,-0.1766
repgrid,semenergy_triviaqa_qwen3_8b,12,91,eq14_rel,-0.2833
repgrid,semenergy_triviaqa_qwen3_8b,12,91,rho_mean,-0.3157
repgrid,semenergy_triviaqa_qwen3_8b,12,91,rho_max,0.4647
repgrid,semenergy_triviaqa_qwen3_8b,12,91,K,-0.5771
repgrid,semenergy_triviaqa_qwen3_8b,4,34,upcr_k1,0.0267
repgrid,semenergy_triviaqa_qwen3_8b,5,34,upcr_k1,-0.3629
repgrid,semenergy_triviaqa_qwen3_8b,6,34,upcr_k1,0.4964
repgrid,spilled_triviaqa_llama8b,3,364,eq14_raw,-0.4092
repgrid,spilled_triviaqa_llama8b,3,364,eq14_rel,-0.3954
repgrid,spilled_triviaqa_llama8b,3,364,rho_mean,0.4906
repgrid,spilled_triviaqa_llama8b,3,364,rho_max,0.2789
repgrid,spilled_triviaqa_llama8b,4,1001,eq14_raw,-0.1351
repgrid,spilled_triviaqa_llama8b,4,1001,eq14_rel,-0.0839
repgrid,spilled_triviaqa_llama8b,4,1001,rho_mean,0.1624
repgrid,spilled_triviaqa_llama8b,4,1001,rho_max,0.1227
repgrid,spilled_triviaqa_llama8b,4,1001,K,0.0931
repgrid,spilled_triviaqa_llama8b,5,2002,eq14_raw,-0.0813
repgrid,spilled_triviaqa_llama8b,5,2002,eq14_rel,-0.0129
repgrid,spilled_triviaqa_llama8b,5,2002,rho_mean,0.0387
repgrid,spilled_triviaqa_llama8b,5,2002,rho_max,0.1665
repgrid,spilled_triviaqa_llama8b,5,2002,K,0.1442
repgrid,spilled_triviaqa_llama8b,6,3003,eq14_raw,-0.1365
repgrid,spilled_triviaqa_llama8b,6,3003,eq14_rel,-0.0642
repgrid,spilled_triviaqa_llama8b,6,3003,rho_mean,-0.0277
repgrid,spilled_triviaqa_llama8b,6,3003,rho_max,0.2271
repgrid,spilled_triviaqa_llama8b,6,3003,K,0.2087
repgrid,spilled_triviaqa_llama8b,7,3432,eq14_raw,-0.1509
repgrid,spilled_triviaqa_llama8b,7,3432,eq14_rel,-0.0994
repgrid,spilled_triviaqa_llama8b,7,3432,rho_mean,-0.0458
repgrid,spilled_triviaqa_llama8b,7,3432,rho_max,0.2979
repgrid,spilled_triviaqa_llama8b,7,3432,K,0.2238
repgrid,spilled_triviaqa_llama8b,8,3003,eq14_raw,-0.1851
repgrid,spilled_triviaqa_llama8b,8,3003,eq14_rel,-0.1264
repgrid,spilled_triviaqa_llama8b,8,3003,rho_mean,-0.0795
repgrid,spilled_triviaqa_llama8b,8,3003,rho_max,0.3122
repgrid,spilled_triviaqa_llama8b,8,3003,K,0.1919
repgrid,spilled_triviaqa_llama8b,9,2002,eq14_raw,-0.1637
repgrid,spilled_triviaqa_llama8b,9,2002,eq14_rel,-0.0949
repgrid,spilled_triviaqa_llama8b,9,2002,rho_mean,-0.0519
repgrid,spilled_triviaqa_llama8b,9,2002,rho_max,0.3426
repgrid,spilled_triviaqa_llama8b,9,2002,K,0.1357
repgrid,spilled_triviaqa_llama8b,10,1001,eq14_raw,-0.1374
repgrid,spilled_triviaqa_llama8b,10,1001,eq14_rel,-0.06
repgrid,spilled_triviaqa_llama8b,10,1001,rho_mean,-0.0338
repgrid,spilled_triviaqa_llama8b,10,1001,rho_max,0.3506
repgrid,spilled_triviaqa_llama8b,10,1001,K,0.1024
repgrid,spilled_triviaqa_llama8b,11,364,eq14_raw,-0.1254
repgrid,spilled_triviaqa_llama8b,11,364,eq14_rel,-0.0223
repgrid,spilled_triviaqa_llama8b,11,364,rho_mean,-0.0331
repgrid,spilled_triviaqa_llama8b,11,364,rho_max,0.3604
repgrid,spilled_triviaqa_llama8b,11,364,K,0.1021
repgrid,spilled_triviaqa_llama8b,12,91,eq14_raw,-0.1017
repgrid,spilled_triviaqa_llama8b,12,91,eq14_rel,-0.0061
repgrid,spilled_triviaqa_llama8b,12,91,rho_mean,0.0177
repgrid,spilled_triviaqa_llama8b,12,91,rho_max,0.3784
repgrid,spilled_triviaqa_llama8b,12,91,K,0.0823
repgrid,spilled_triviaqa_llama8b,4,34,upcr_k1,0.0924
repgrid,spilled_triviaqa_llama8b,5,34,upcr_k1,-0.1822
repgrid,spilled_triviaqa_llama8b,6,34,upcr_k1,0.1285
repgrid,truthfulqa_llama8b,3,560,eq14_raw,-0.2938
repgrid,truthfulqa_llama8b,3,560,eq14_rel,-0.4641
repgrid,truthfulqa_llama8b,3,560,rho_mean,0.3949
repgrid,truthfulqa_llama8b,3,560,rho_max,0.3419
repgrid,truthfulqa_llama8b,4,1820,eq14_raw,0.1577
repgrid,truthfulqa_llama8b,4,1820,eq14_rel,-0.212
repgrid,truthfulqa_llama8b,4,1820,rho_mean,0.2556
repgrid,truthfulqa_llama8b,4,1820,rho_max,0.2161
repgrid,truthfulqa_llama8b,4,1820,K,-0.1663
repgrid,truthfulqa_llama8b,5,4368,eq14_raw,0.3186
repgrid,truthfulqa_llama8b,5,4368,eq14_rel,0.0159
repgrid,truthfulqa_llama8b,5,4368,rho_mean,0.1977
repgrid,truthfulqa_llama8b,5,4368,rho_max,0.1477
repgrid,truthfulqa_llama8b,5,4368,K,-0.1025
repgrid,truthfulqa_llama8b,6,8008,eq14_raw,0.4377
repgrid,truthfulqa_llama8b,6,8008,eq14_rel,0.304
repgrid,truthfulqa_llama8b,6,8008,rho_mean,0.1483
repgrid,truthfulqa_llama8b,6,8008,rho_max,0.16
repgrid,truthfulqa_llama8b,6,8008,K,-0.0821
repgrid,truthfulqa_llama8b,7,11440,eq14_raw,0.4799
repgrid,truthfulqa_llama8b,7,11440,eq14_rel,0.4564
repgrid,truthfulqa_llama8b,7,11440,rho_mean,0.1499
repgrid,truthfulqa_llama8b,7,11440,rho_max,0.2117
repgrid,truthfulqa_llama8b,7,11440,K,-0.0153
repgrid,truthfulqa_llama8b,8,12870,eq14_raw,0.4958
repgrid,truthfulqa_llama8b,8,12870,eq14_rel,0.5157
repgrid,truthfulqa_llama8b,8,12870,rho_mean,0.1508
repgrid,truthfulqa_llama8b,8,12870,rho_max,0.2676
repgrid,truthfulqa_llama8b,8,12870,K,0.0662
repgrid,truthfulqa_llama8b,9,11440,eq14_raw,0.5085
repgrid,truthfulqa_llama8b,9,11440,eq14_rel,0.5378
repgrid,truthfulqa_llama8b,9,11440,rho_mean,0.1619
repgrid,truthfulqa_llama8b,9,11440,rho_max,0.3272
repgrid,truthfulqa_llama8b,9,11440,K,0.1499
repgrid,truthfulqa_llama8b,10,8008,eq14_raw,0.5175
repgrid,truthfulqa_llama8b,10,8008,eq14_rel,0.5352
repgrid,truthfulqa_llama8b,10,8008,rho_mean,0.1675
repgrid,truthfulqa_llama8b,10,8008,rho_max,0.3912
repgrid,truthfulqa_llama8b,10,8008,K,0.2288
repgrid,truthfulqa_llama8b,11,4368,eq14_raw,0.4959
repgrid,truthfulqa_llama8b,11,4368,eq14_rel,0.5052
repgrid,truthfulqa_llama8b,11,4368,rho_mean,0.139
repgrid,truthfulqa_llama8b,11,4368,rho_max,0.4351
repgrid,truthfulqa_llama8b,11,4368,K,0.2774
repgrid,truthfulqa_llama8b,12,1820,eq14_raw,0.4422
repgrid,truthfulqa_llama8b,12,1820,eq14_rel,0.4308
repgrid,truthfulqa_llama8b,12,1820,rho_mean,0.1053
repgrid,truthfulqa_llama8b,12,1820,rho_max,0.458
repgrid,truthfulqa_llama8b,12,1820,K,0.2544
repgrid,truthfulqa_llama8b,13,560,eq14_raw,0.3753
repgrid,truthfulqa_llama8b,13,560,eq14_rel,0.3311
repgrid,truthfulqa_llama8b,13,560,rho_mean,0.0864
repgrid,truthfulqa_llama8b,13,560,rho_max,0.4494
repgrid,truthfulqa_llama8b,13,560,K,0.1475
repgrid,truthfulqa_llama8b,14,120,eq14_raw,0.241
repgrid,truthfulqa_llama8b,14,120,eq14_rel,0.1433
repgrid,truthfulqa_llama8b,14,120,rho_mean,0.0578
repgrid,truthfulqa_llama8b,14,120,rho_max,0.4278
repgrid,truthfulqa_llama8b,14,120,K,0.0274
repgrid,truthfulqa_llama8b,4,34,upcr_k1,0.2905
repgrid,truthfulqa_llama8b,5,34,upcr_k1,-0.1655
repgrid,truthfulqa_llama8b,6,34,upcr_k1,-0.0756
trace,gsm8k_llama8b_raw,3,560,eq14_raw,-0.0342
trace,gsm8k_llama8b_raw,3,560,eq14_rel,-0.1508
trace,gsm8k_llama8b_raw,3,560,rho_mean,0.0662
trace,gsm8k_llama8b_raw,3,560,rho_max,0.0195
trace,gsm8k_llama8b_raw,4,1820,eq14_raw,0.0845
trace,gsm8k_llama8b_raw,4,1820,eq14_rel,-0.0405
trace,gsm8k_llama8b_raw,4,1820,rho_mean,0.0018
trace,gsm8k_llama8b_raw,4,1820,rho_max,0.0168
trace,gsm8k_llama8b_raw,4,1820,K,-0.0259
trace,gsm8k_llama8b_raw,5,4368,eq14_raw,0.1421
trace,gsm8k_llama8b_raw,5,4368,eq14_rel,0.0786
trace,gsm8k_llama8b_raw,5,4368,rho_mean,-0.0367
trace,gsm8k_llama8b_raw,5,4368,rho_max,0.0383
trace,gsm8k_llama8b_raw,5,4368,K,-0.0114
trace,gsm8k_llama8b_raw,6,8008,eq14_raw,0.1333
trace,gsm8k_llama8b_raw,6,8008,eq14_rel,0.1255
trace,gsm8k_llama8b_raw,6,8008,rho_mean,-0.0529
trace,gsm8k_llama8b_raw,6,8008,rho_max,0.0717
trace,gsm8k_llama8b_raw,6,8008,K,0.0525
trace,gsm8k_llama8b_raw,7,11440,eq14_raw,0.1247
trace,gsm8k_llama8b_raw,7,11440,eq14_rel,0.1368
trace,gsm8k_llama8b_raw,7,11440,rho_mean,-0.0606
trace,gsm8k_llama8b_raw,7,11440,rho_max,0.0829
trace,gsm8k_llama8b_raw,7,11440,K,0.0514
trace,gsm8k_llama8b_raw,8,12870,eq14_raw,0.1069
trace,gsm8k_llama8b_raw,8,12870,eq14_rel,0.1125
trace,gsm8k_llama8b_raw,8,12870,rho_mean,-0.0724
trace,gsm8k_llama8b_raw,8,12870,rho_max,0.0854
trace,gsm8k_llama8b_raw,8,12870,K,0.0518
trace,gsm8k_llama8b_raw,9,11440,eq14_raw,0.1025
trace,gsm8k_llama8b_raw,9,11440,eq14_rel,0.1011
trace,gsm8k_llama8b_raw,9,11440,rho_mean,-0.0763
trace,gsm8k_llama8b_raw,9,11440,rho_max,0.0886
trace,gsm8k_llama8b_raw,9,11440,K,0.0907
trace,gsm8k_llama8b_raw,10,8008,eq14_raw,0.1026
trace,gsm8k_llama8b_raw,10,8008,eq14_rel,0.0924
trace,gsm8k_llama8b_raw,10,8008,rho_mean,-0.0702
trace,gsm8k_llama8b_raw,10,8008,rho_max,0.1083
trace,gsm8k_llama8b_raw,10,8008,K,0.1311
trace,gsm8k_llama8b_raw,11,4368,eq14_raw,0.0964
trace,gsm8k_llama8b_raw,11,4368,eq14_rel,0.0862
trace,gsm8k_llama8b_raw,11,4368,rho_mean,-0.0778
trace,gsm8k_llama8b_raw,11,4368,rho_max,0.1369
trace,gsm8k_llama8b_raw,11,4368,K,0.158
trace,gsm8k_llama8b_raw,12,1820,eq14_raw,0.0823
trace,gsm8k_llama8b_raw,12,1820,eq14_rel,0.0826
trace,gsm8k_llama8b_raw,12,1820,rho_mean,-0.0889
trace,gsm8k_llama8b_raw,12,1820,rho_max,0.1729
trace,gsm8k_llama8b_raw,12,1820,K,0.1948
trace,gsm8k_llama8b_raw,13,560,eq14_raw,0.0802
trace,gsm8k_llama8b_raw,13,560,eq14_rel,0.0984
trace,gsm8k_llama8b_raw,13,560,rho_mean,-0.098
trace,gsm8k_llama8b_raw,13,560,rho_max,0.215
trace,gsm8k_llama8b_raw,13,560,K,0.2249
trace,gsm8k_llama8b_raw,14,120,eq14_raw,0.1735
trace,gsm8k_llama8b_raw,14,120,eq14_rel,0.2399
trace,gsm8k_llama8b_raw,14,120,rho_mean,-0.0387
trace,gsm8k_llama8b_raw,14,120,rho_max,0.3442
trace,gsm8k_llama8b_raw,14,120,K,0.1957
trace,gsm8k_llama8b_raw,4,34,upcr_k1,0.1523
trace,gsm8k_llama8b_raw,5,34,upcr_k1,0.2281
trace,gsm8k_llama8b_raw,6,34,upcr_k1,0.0776
trace,math500_qwen1.5b_raw,3,560,eq14_raw,0.2266
trace,math500_qwen1.5b_raw,3,560,eq14_rel,-0.5088
trace,math500_qwen1.5b_raw,3,560,rho_mean,0.7436
trace,math500_qwen1.5b_raw,3,560,rho_max,0.6046
trace,math500_qwen1.5b_raw,4,1820,eq14_raw,0.4061
trace,math500_qwen1.5b_raw,4,1820,eq14_rel,-0.0105
trace,math500_qwen1.5b_raw,4,1820,rho_mean,0.5159
trace,math500_qwen1.5b_raw,4,1820,rho_max,0.4063
trace,math500_qwen1.5b_raw,4,1820,K,-0.0817
trace,math500_qwen1.5b_raw,5,4368,eq14_raw,0.3686
trace,math500_qwen1.5b_raw,5,4368,eq14_rel,0.2513
trace,math500_qwen1.5b_raw,5,4368,rho_mean,0.4244
trace,math500_qwen1.5b_raw,5,4368,rho_max,0.3176
trace,math500_qwen1.5b_raw,5,4368,K,-0.0756
trace,math500_qwen1.5b_raw,6,8008,eq14_raw,0.3499
trace,math500_qwen1.5b_raw,6,8008,eq14_rel,0.2834
trace,math500_qwen1.5b_raw,6,8008,rho_mean,0.4073
trace,math500_qwen1.5b_raw,6,8008,rho_max,0.2697
trace,math500_qwen1.5b_raw,6,8008,K,-0.0022
trace,math500_qwen1.5b_raw,7,11440,eq14_raw,0.3357
trace,math500_qwen1.5b_raw,7,11440,eq14_rel,0.2725
trace,math500_qwen1.5b_raw,7,11440,rho_mean,0.386
trace,math500_qwen1.5b_raw,7,11440,rho_max,0.2455
trace,math500_qwen1.5b_raw,7,11440,K,0.0373
trace,math500_qwen1.5b_raw,8,12870,eq14_raw,0.3042
trace,math500_qwen1.5b_raw,8,12870,eq14_rel,0.2487
trace,math500_qwen1.5b_raw,8,12870,rho_mean,0.3485
trace,math500_qwen1.5b_raw,8,12870,rho_max,0.2087
trace,math500_qwen1.5b_raw,8,12870,K,0.0319
trace,math500_qwen1.5b_raw,9,11440,eq14_raw,0.2754
trace,math500_qwen1.5b_raw,9,11440,eq14_rel,0.2252
trace,math500_qwen1.5b_raw,9,11440,rho_mean,0.3127
trace,math500_qwen1.5b_raw,9,11440,rho_max,0.1748
trace,math500_qwen1.5b_raw,9,11440,K,0.0323
trace,math500_qwen1.5b_raw,10,8008,eq14_raw,0.2404
trace,math500_qwen1.5b_raw,10,8008,eq14_rel,0.2006
trace,math500_qwen1.5b_raw,10,8008,rho_mean,0.2688
trace,math500_qwen1.5b_raw,10,8008,rho_max,0.1331
trace,math500_qwen1.5b_raw,10,8008,K,0.0259
trace,math500_qwen1.5b_raw,11,4368,eq14_raw,0.2038
trace,math500_qwen1.5b_raw,11,4368,eq14_rel,0.1676
trace,math500_qwen1.5b_raw,11,4368,rho_mean,0.2269
trace,math500_qwen1.5b_raw,11,4368,rho_max,0.0996
trace,math500_qwen1.5b_raw,11,4368,K,0.0532
trace,math500_qwen1.5b_raw,12,1820,eq14_raw,0.1921
trace,math500_qwen1.5b_raw,12,1820,eq14_rel,0.1483
trace,math500_qwen1.5b_raw,12,1820,rho_mean,0.2185
trace,math500_qwen1.5b_raw,12,1820,rho_max,0.0669
trace,math500_qwen1.5b_raw,12,1820,K,0.0788
trace,math500_qwen1.5b_raw,13,560,eq14_raw,0.2095
trace,math500_qwen1.5b_raw,13,560,eq14_rel,0.1536
trace,math500_qwen1.5b_raw,13,560,rho_mean,0.2282
trace,math500_qwen1.5b_raw,13,560,rho_max,0.0757
trace,math500_qwen1.5b_raw,13,560,K,0.0671
trace,math500_qwen1.5b_raw,14,120,eq14_raw,0.2195
trace,math500_qwen1.5b_raw,14,120,eq14_rel,0.1516
trace,math500_qwen1.5b_raw,14,120,rho_mean,0.2193
trace,math500_qwen1.5b_raw,14,120,rho_max,0.0519
trace,math500_qwen1.5b_raw,14,120,K,0.096
trace,math500_qwen1.5b_raw,4,34,upcr_k1,0.2138
trace,math500_qwen1.5b_raw,5,34,upcr_k1,-0.068
trace,math500_qwen1.5b_raw,6,34,upcr_k1,0.05
trace,gpqa_r1_7b_raw,3,455,eq14_raw,0.1783
trace,gpqa_r1_7b_raw,3,455,eq14_rel,0.4422
trace,gpqa_r1_7b_raw,3,455,rho_mean,-0.4666
trace,gpqa_r1_7b_raw,3,455,rho_max,-0.4111
trace,gpqa_r1_7b_raw,4,1365,eq14_raw,-0.1951
trace,gpqa_r1_7b_raw,4,1365,eq14_rel,0.1292
trace,gpqa_r1_7b_raw,4,1365,rho_mean,-0.3576
trace,gpqa_r1_7b_raw,4,1365,rho_max,-0.4078
trace,gpqa_r1_7b_raw,4,1365,K,0.0326
trace,gpqa_r1_7b_raw,5,3003,eq14_raw,-0.3445
trace,gpqa_r1_7b_raw,5,3003,eq14_rel,-0.1524
trace,gpqa_r1_7b_raw,5,3003,rho_mean,-0.355
trace,gpqa_r1_7b_raw,5,3003,rho_max,-0.4007
trace,gpqa_r1_7b_raw,5,3003,K,-0.063
trace,gpqa_r1_7b_raw,6,5005,eq14_raw,-0.3978
trace,gpqa_r1_7b_raw,6,5005,eq14_rel,-0.3456
trace,gpqa_r1_7b_raw,6,5005,rho_mean,-0.3374
trace,gpqa_r1_7b_raw,6,5005,rho_max,-0.4156
trace,gpqa_r1_7b_raw,6,5005,K,-0.2482
trace,gpqa_r1_7b_raw,7,6435,eq14_raw,-0.4136
trace,gpqa_r1_7b_raw,7,6435,eq14_rel,-0.4332
trace,gpqa_r1_7b_raw,7,6435,rho_mean,-0.3366
trace,gpqa_r1_7b_raw,7,6435,rho_max,-0.3997
trace,gpqa_r1_7b_raw,7,6435,K,-0.3547
trace,gpqa_r1_7b_raw,8,6435,eq14_raw,-0.4306
trace,gpqa_r1_7b_raw,8,6435,eq14_rel,-0.4569
trace,gpqa_r1_7b_raw,8,6435,rho_mean,-0.3577
trace,gpqa_r1_7b_raw,8,6435,rho_max,-0.3732
trace,gpqa_r1_7b_raw,8,6435,K,-0.4261
trace,gpqa_r1_7b_raw,9,5005,eq14_raw,-0.4217
trace,gpqa_r1_7b_raw,9,5005,eq14_rel,-0.4313
trace,gpqa_r1_7b_raw,9,5005,rho_mean,-0.3564
trace,gpqa_r1_7b_raw,9,5005,rho_max,-0.3439
trace,gpqa_r1_7b_raw,9,5005,K,-0.4677
trace,gpqa_r1_7b_raw,10,3003,eq14_raw,-0.4087
trace,gpqa_r1_7b_raw,10,3003,eq14_rel,-0.3949
trace,gpqa_r1_7b_raw,10,3003,rho_mean,-0.3656
trace,gpqa_r1_7b_raw,10,3003,rho_max,-0.3099
trace,gpqa_r1_7b_raw,10,3003,K,-0.4689
trace,gpqa_r1_7b_raw,11,1365,eq14_raw,-0.3294
trace,gpqa_r1_7b_raw,11,1365,eq14_rel,-0.2876
trace,gpqa_r1_7b_raw,11,1365,rho_mean,-0.2953
trace,gpqa_r1_7b_raw,11,1365,rho_max,-0.212
trace,gpqa_r1_7b_raw,11,1365,K,-0.3873
trace,gpqa_r1_7b_raw,12,455,eq14_raw,-0.1787
trace,gpqa_r1_7b_raw,12,455,eq14_rel,-0.1273
trace,gpqa_r1_7b_raw,12,455,rho_mean,-0.1266
trace,gpqa_r1_7b_raw,12,455,rho_max,-0.1085
trace,gpqa_r1_7b_raw,12,455,K,-0.3351
trace,gpqa_r1_7b_raw,13,105,eq14_raw,-0.0252
trace,gpqa_r1_7b_raw,13,105,eq14_rel,0.0503
trace,gpqa_r1_7b_raw,13,105,rho_mean,0.0606
trace,gpqa_r1_7b_raw,13,105,rho_max,-0.0053
trace,gpqa_r1_7b_raw,13,105,K,-0.3207
trace,gpqa_r1_7b_raw,4,34,upcr_k1,-0.2494
trace,gpqa_r1_7b_raw,5,34,upcr_k1,0.0461
trace,gpqa_r1_7b_raw,6,34,upcr_k1,0.49
