domain,cell,n,split,seed,greedy_subset,greedy_size,greedy_halfA_auroc,greedy_halfB_auroc,good5_halfB_auroc,fulloracle_subset,fulloracle_halfB_auroc,fulloracle_insample_auroc
repgrid,lapeigvals_gsm8k_phi35,1319,1,0,epr|trace_length|sw_var_peak|cusum_max,4,0.816,0.8073,0.8083,epr|trace_length|high_band_power|stft_max_high_power|pe_mean|cusum_max,0.813,0.8176
repgrid,lapeigvals_gsm8k_phi35,1319,2,0,epr|trace_length|sw_var_peak|cusum_max,4,0.8071,0.8149,0.8093,epr|trace_length|high_band_power|stft_max_high_power|pe_mean|cusum_max,0.826,0.8176
repgrid,lapeigvals_gsm8k_phi35,1319,3,0,epr|trace_length|sw_var_peak|cusum_max,4,0.7997,0.8203,0.8123,epr|trace_length|high_band_power|stft_max_high_power|pe_mean|cusum_max,0.8266,0.8176
repgrid,lapeigvals_gsm8k_phi35,1319,4,0,epr|sw_var_peak|cusum_max,3,0.8115,0.7892,0.7931,epr|trace_length|high_band_power|stft_max_high_power|pe_mean|cusum_max,0.8266,0.8176
repgrid,lapeigvals_gsm8k_phi35,1319,5,0,epr|spectral_entropy|sw_var_peak|cusum_max,4,0.8126,0.8116,0.8042,epr|trace_length|high_band_power|stft_max_high_power|pe_mean|cusum_max,0.8121,0.8176
repgrid,lapeigvals_gsm8k_phi35,1319,6,0,epr|trace_length|spectral_centroid|sw_var_peak|cusum_max|cusum_shift_idx,6,0.812,0.7933,0.7938,epr|trace_length|high_band_power|stft_max_high_power|pe_mean|cusum_max,0.8111,0.8176
repgrid,lapeigvals_gsm8k_phi35,1319,7,0,epr|trace_length|sw_var_peak|cusum_max|cusum_shift_idx,5,0.8136,0.7993,0.8085,epr|trace_length|high_band_power|stft_max_high_power|pe_mean|cusum_max,0.8153,0.8176
repgrid,lapeigvals_gsm8k_phi35,1319,8,0,epr|spectral_centroid|sw_var_peak|cusum_max,4,0.8215,0.7787,0.7869,epr|trace_length|high_band_power|stft_max_high_power|pe_mean|cusum_max,0.8025,0.8176
repgrid,lapeigvals_gsm8k_phi35,1319,9,0,epr|low_band_power|sw_var_peak|cusum_max,4,0.8248,0.7752,0.7874,epr|trace_length|high_band_power|stft_max_high_power|pe_mean|cusum_max,0.8018,0.8176
repgrid,losnet_hotpotqa_mistral7b,500,0,0,trace_length|spectral_entropy|stft_max_high_power|stft_spectral_entropy|sw_var_peak,5,0.6326,0.5255,0.5757,epr|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_shift_idx,0.6166,0.6107
repgrid,losnet_hotpotqa_mistral7b,500,1,0,epr|low_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy,6,0.6004,0.5956,0.651,epr|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_shift_idx,0.6612,0.6107
repgrid,losnet_hotpotqa_mistral7b,500,2,0,spectral_entropy|stft_max_high_power|stft_spectral_entropy|sw_var_peak,4,0.6078,0.6263,0.6088,epr|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_shift_idx,0.6394,0.6107
repgrid,losnet_hotpotqa_mistral7b,500,3,0,stft_max_high_power|sw_var_peak|cusum_max,3,0.5983,0.5902,0.5691,epr|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_shift_idx,0.6129,0.6107
repgrid,losnet_hotpotqa_mistral7b,500,4,0,spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak|cusum_max,6,0.6447,0.4758,0.5323,epr|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_shift_idx,0.5882,0.6107
repgrid,losnet_hotpotqa_mistral7b,500,5,0,epr|spectral_entropy|stft_max_high_power|stft_spectral_entropy|sw_var_peak,5,0.6346,0.592,0.6028,epr|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_shift_idx,0.6174,0.6107
repgrid,losnet_hotpotqa_mistral7b,500,6,0,epr|high_band_power|hl_ratio|stft_spectral_entropy|pe_mean,5,0.6086,0.5526,0.6175,epr|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_shift_idx,0.6428,0.6107
repgrid,losnet_hotpotqa_mistral7b,500,7,0,epr|trace_length|stft_max_high_power|stft_spectral_entropy|sw_var_peak,5,0.6163,0.6081,0.5837,epr|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_shift_idx,0.6013,0.6107
repgrid,losnet_hotpotqa_mistral7b,500,8,0,epr|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max,6,0.6489,0.5266,0.5294,epr|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_shift_idx,0.5537,0.6107
repgrid,losnet_hotpotqa_mistral7b,500,9,0,spectral_entropy|stft_max_high_power|stft_spectral_entropy|cusum_shift_idx,4,0.6266,0.6052,0.6059,epr|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_shift_idx,0.6391,0.6107
repgrid,math500_dsmath7b,300,0,0,epr|stft_max_high_power|rpdi|cusum_max,4,0.8302,0.6388,0.7421,,,
repgrid,math500_dsmath7b,300,1,0,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent|cusum_max,6,0.7888,0.7805,0.7434,,,
repgrid,math500_dsmath7b,300,2,0,epr|dominant_freq|rpdi|cusum_max,4,0.7635,0.8019,0.8278,,,
repgrid,math500_dsmath7b,300,3,0,epr|trace_length|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,6,0.7715,0.7989,0.7878,,,
repgrid,math500_dsmath7b,300,4,0,epr|sw_var_peak|hurst_exponent|cusum_max,4,0.8226,0.7408,0.7531,,,
repgrid,math500_dsmath7b,300,5,0,epr|sw_var_peak|cusum_max,3,0.8194,0.7531,0.7043,,,
repgrid,math500_dsmath7b,300,6,0,epr|sw_var_peak|pe_mean|cusum_max|cusum_shift_idx,5,0.8036,0.7775,0.7618,,,
repgrid,math500_dsmath7b,300,7,0,epr|spectral_entropy|rpdi|cusum_max|cusum_shift_idx,5,0.7983,0.7552,0.7751,,,
repgrid,math500_dsmath7b,300,8,0,epr|rpdi|cusum_max,3,0.8477,0.7517,0.6736,,,
repgrid,math500_dsmath7b,300,9,0,trace_length|rpdi|sw_var_peak|cusum_max,4,0.8033,0.7129,0.7425,,,
repgrid,math500_qwenmath7b,300,0,0,epr|low_band_power|cusum_max,3,0.9098,0.9416,0.9261,,,
repgrid,math500_qwenmath7b,300,1,0,epr|spectral_entropy|low_band_power|rpdi|cusum_max,5,0.9129,0.9342,0.925,,,
repgrid,math500_qwenmath7b,300,2,0,epr|low_band_power|cusum_max,3,0.9289,0.9288,0.9145,,,
repgrid,math500_qwenmath7b,300,3,0,epr|low_band_power|cusum_max,3,0.9154,0.9364,0.9146,,,
repgrid,math500_qwenmath7b,300,4,0,epr|low_band_power|cusum_max,3,0.9536,0.9011,0.8856,,,
repgrid,math500_qwenmath7b,300,5,0,epr|low_band_power|cusum_max,3,0.9247,0.9308,0.9143,,,
repgrid,math500_qwenmath7b,300,6,0,epr|low_band_power|sw_var_peak|cusum_max,4,0.9345,0.8819,0.8914,,,
repgrid,math500_qwenmath7b,300,7,0,epr|low_band_power|cusum_max,3,0.9342,0.9174,0.9008,,,
repgrid,math500_qwenmath7b,300,8,0,epr|spectral_entropy|low_band_power|rpdi|hurst_exponent|cusum_max,6,0.9723,0.8666,0.8452,,,
repgrid,math500_qwenmath7b,300,9,0,epr|low_band_power|cusum_max,3,0.9308,0.9255,0.9023,,,
repgrid,math500_r1distill8b,300,0,0,spectral_entropy|hl_ratio|stft_max_high_power|rpdi|sw_var_peak|cusum_max,6,0.8784,0.8417,0.8318,,,
repgrid,math500_r1distill8b,300,1,0,epr|spectral_entropy|rpdi|cusum_max,4,0.875,0.8804,0.8459,,,
repgrid,math500_r1distill8b,300,2,0,epr|spectral_entropy|rpdi|cusum_max,4,0.8761,0.872,0.8315,,,
repgrid,math500_r1distill8b,300,3,0,epr|spectral_entropy|stft_spectral_entropy|rpdi|cusum_max,5,0.8921,0.8644,0.8365,,,
repgrid,math500_r1distill8b,300,4,0,epr|spectral_entropy|stft_max_high_power|rpdi|cusum_max,5,0.8922,0.8593,0.8305,,,
repgrid,math500_r1distill8b,300,5,0,epr|stft_max_high_power|rpdi|sw_var_peak|cusum_max,5,0.9065,0.824,0.7811,,,
repgrid,math500_r1distill8b,300,6,0,spectral_entropy|hl_ratio|stft_max_high_power|rpdi|sw_var_peak|cusum_max,6,0.9208,0.7884,0.7648,,,
repgrid,math500_r1distill8b,300,7,0,spectral_entropy|stft_max_high_power|rpdi|sw_var_peak|cusum_max,5,0.8722,0.8635,0.8149,,,
repgrid,math500_r1distill8b,300,8,0,epr|spectral_entropy|rpdi|cusum_max,4,0.8622,0.8912,0.8654,,,
repgrid,math500_r1distill8b,300,9,0,epr|spectral_entropy|rpdi|cusum_max,4,0.8847,0.8699,0.8332,,,
repgrid,math500_r1distill8b_mn4096,300,0,0,epr|spectral_entropy|cusum_max,3,0.8902,0.8197,0.8078,,,
repgrid,math500_r1distill8b_mn4096,300,1,0,epr|spectral_entropy|rpdi|cusum_max,4,0.8897,0.829,0.8068,,,
repgrid,math500_r1distill8b_mn4096,300,2,0,epr|spectral_entropy|high_band_power|rpdi|cusum_max|cusum_shift_idx,6,0.8489,0.8225,0.8346,,,
repgrid,math500_r1distill8b_mn4096,300,3,0,epr|spectral_entropy|rpdi|cusum_max,4,0.9226,0.8045,0.7922,,,
repgrid,math500_r1distill8b_mn4096,300,4,0,epr|spectral_entropy|rpdi|hurst_exponent|cusum_max,5,0.8965,0.8049,0.8098,,,
repgrid,math500_r1distill8b_mn4096,300,5,0,epr|spectral_entropy|dominant_freq|rpdi|cusum_max,5,0.8601,0.8487,0.8457,,,
repgrid,math500_r1distill8b_mn4096,300,6,0,epr|spectral_entropy|dominant_freq|cusum_max,4,0.8419,0.8651,0.8593,,,
repgrid,math500_r1distill8b_mn4096,300,7,0,epr|spectral_entropy|dominant_freq|cusum_max,4,0.8475,0.858,0.8401,,,
repgrid,math500_r1distill8b_mn4096,300,8,0,epr|spectral_entropy|hl_ratio|rpdi|cusum_max,5,0.8515,0.8574,0.8428,,,
repgrid,math500_r1distill8b_mn4096,300,9,0,epr|spectral_entropy|rpdi|cusum_max,4,0.9005,0.8178,0.7977,,,
repgrid,noise_gsm8k_mistral7b,1319,0,0,epr|trace_length|spectral_entropy|rpdi|sw_var_peak|cusum_max,6,0.8031,0.8196,0.7929,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8314,0.8183
repgrid,noise_gsm8k_mistral7b,1319,1,0,epr|trace_length|spectral_entropy|stft_max_high_power|rpdi|sw_var_peak,6,0.8116,0.8202,0.7861,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8206,0.8183
repgrid,noise_gsm8k_mistral7b,1319,2,0,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|sw_var_peak,6,0.8107,0.8204,0.7893,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8273,0.8183
repgrid,noise_gsm8k_mistral7b,1319,3,0,epr|trace_length|spectral_entropy|dominant_freq|rpdi|sw_var_peak,6,0.8331,0.7932,0.7679,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8038,0.8183
repgrid,noise_gsm8k_mistral7b,1319,4,0,epr|trace_length|spectral_entropy|stft_spectral_entropy|rpdi|sw_var_peak,6,0.826,0.803,0.7811,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.81,0.8183
repgrid,noise_gsm8k_mistral7b,1319,5,0,epr|trace_length|spectral_entropy|stft_max_high_power|rpdi|sw_var_peak,6,0.8213,0.8126,0.7841,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8147,0.8183
repgrid,noise_gsm8k_mistral7b,1319,6,0,epr|trace_length|spectral_entropy|stft_max_high_power|rpdi|sw_var_peak,6,0.8205,0.8145,0.7845,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8145,0.8183
repgrid,noise_gsm8k_mistral7b,1319,7,0,epr|spectral_entropy|dominant_freq|stft_max_high_power|sw_var_peak,5,0.8199,0.7997,0.7861,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8164,0.8183
repgrid,noise_gsm8k_mistral7b,1319,8,0,epr|trace_length|spectral_entropy|stft_max_high_power|rpdi|sw_var_peak,6,0.8222,0.8133,0.7819,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8157,0.8183
repgrid,noise_gsm8k_mistral7b,1319,9,0,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|sw_var_peak,6,0.8278,0.8014,0.765,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.809,0.8183
repgrid,noise_gsm8k_phi3mini,1319,0,0,epr|low_band_power|high_band_power|stft_spectral_entropy|sw_var_peak,5,0.6953,0.6219,0.6634,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.666,0.6935
repgrid,noise_gsm8k_phi3mini,1319,1,0,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_shift_idx,5,0.6733,0.6917,0.6574,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.7044,0.6935
repgrid,noise_gsm8k_phi3mini,1319,2,0,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_shift_idx,5,0.6612,0.6991,0.6766,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6928,0.6935
repgrid,noise_gsm8k_phi3mini,1319,3,0,epr|high_band_power|stft_spectral_entropy|sw_var_peak|cusum_max,5,0.71,0.6479,0.6484,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6632,0.6935
repgrid,noise_gsm8k_phi3mini,1319,4,0,epr|low_band_power|sw_var_peak,3,0.6812,0.6644,0.6726,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6639,0.6935
repgrid,noise_gsm8k_phi3mini,1319,5,0,epr|sw_var_peak|cusum_max|cusum_shift_idx,4,0.7025,0.6501,0.6471,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6716,0.6935
repgrid,noise_gsm8k_phi3mini,1319,6,0,epr|spectral_entropy|high_band_power|sw_var_peak|hurst_exponent|cusum_shift_idx,6,0.6904,0.6629,0.6684,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6815,0.6935
repgrid,noise_gsm8k_phi3mini,1319,7,0,epr|stft_spectral_entropy|sw_var_peak,3,0.6694,0.6711,0.6863,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6514,0.6935
repgrid,noise_gsm8k_phi3mini,1319,8,0,epr|spectral_entropy|low_band_power|stft_max_high_power|sw_var_peak|cusum_shift_idx,6,0.7,0.6636,0.6458,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6444,0.6935
repgrid,noise_gsm8k_phi3mini,1319,9,0,epr|low_band_power|sw_var_peak|cusum_max|cusum_shift_idx,5,0.6839,0.6586,0.6582,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.686,0.6935
repgrid,rag_2wikimultihopqa_llama70b,240,0,0,trace_length|stft_spectral_entropy|rpdi|pe_mean,4,0.6345,0.4646,0.4454,,,
repgrid,rag_2wikimultihopqa_llama70b,240,1,0,trace_length|stft_max_high_power|pe_mean,3,0.5601,0.243,0.4752,,,
repgrid,rag_2wikimultihopqa_llama70b,240,2,0,trace_length|low_band_power|spectral_centroid|stft_max_high_power|hurst_exponent,5,0.586,0.3484,0.4151,,,
repgrid,rag_2wikimultihopqa_llama70b,240,3,0,epr|dominant_freq|stft_max_high_power|sw_var_peak,4,0.6881,0.4581,0.3785,,,
repgrid,rag_2wikimultihopqa_llama70b,240,4,0,trace_length|low_band_power|high_band_power|dominant_freq|rpdi|pe_mean,6,0.558,0.3511,0.3746,,,
repgrid,rag_2wikimultihopqa_llama70b,240,5,0,trace_length|hl_ratio|spectral_centroid|stft_max_high_power|cusum_shift_idx,5,0.5559,0.5302,0.5194,,,
repgrid,rag_2wikimultihopqa_llama70b,240,6,0,trace_length|low_band_power|hl_ratio|stft_max_high_power|stft_spectral_entropy|rpdi,6,0.4763,0.3227,0.4482,,,
repgrid,rag_2wikimultihopqa_llama70b,240,7,0,epr|trace_length|high_band_power|stft_max_high_power|stft_spectral_entropy|pe_mean,6,0.5972,0.3318,0.4083,,,
repgrid,rag_2wikimultihopqa_llama70b,240,8,0,epr|trace_length|hl_ratio|spectral_centroid|sw_var_peak|pe_mean,6,0.4784,0.4145,0.4182,,,
repgrid,rag_2wikimultihopqa_llama70b,240,9,0,epr|trace_length|stft_max_high_power|sw_var_peak,4,0.5852,0.3582,0.3438,,,
repgrid,rag_2wikimultihopqa_llama8b,240,0,0,trace_length|low_band_power|rpdi|hurst_exponent|cusum_shift_idx,5,0.48,0.2237,0.3348,,,
repgrid,rag_2wikimultihopqa_llama8b,240,1,0,epr|trace_length|dominant_freq|hurst_exponent|cusum_shift_idx,5,0.4815,0.1596,0.279,,,
repgrid,rag_2wikimultihopqa_llama8b,240,2,0,trace_length|hl_ratio|dominant_freq|cusum_shift_idx,4,0.473,0.2588,0.2851,,,
repgrid,rag_2wikimultihopqa_llama8b,240,3,0,trace_length|low_band_power|rpdi|cusum_shift_idx,4,0.365,0.2336,0.265,,,
repgrid,rag_2wikimultihopqa_llama8b,240,4,0,epr|trace_length|dominant_freq|stft_spectral_entropy|rpdi|cusum_shift_idx,6,0.0798,0.3605,0.3884,,,
repgrid,rag_2wikimultihopqa_llama8b,240,5,0,trace_length|low_band_power|rpdi|hurst_exponent|cusum_max|cusum_shift_idx,6,0.3406,0.4539,0.3339,,,
repgrid,rag_2wikimultihopqa_llama8b,240,6,0,trace_length|low_band_power|high_band_power|hl_ratio|dominant_freq|cusum_shift_idx,6,0.4737,0.2209,0.3043,,,
repgrid,rag_2wikimultihopqa_llama8b,240,7,0,trace_length|hl_ratio|rpdi|hurst_exponent|cusum_max|cusum_shift_idx,6,0.5175,0.1235,0.2313,,,
repgrid,rag_2wikimultihopqa_llama8b,240,8,0,trace_length|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx,6,0.5315,0.0593,0.5847,,,
repgrid,rag_2wikimultihopqa_llama8b,240,9,0,trace_length|high_band_power|dominant_freq|spectral_centroid|rpdi|cusum_shift_idx,6,0.4525,0.1017,0.178,,,
repgrid,rag_2wikimultihopqa_mistral24b,240,0,0,epr|trace_length|low_band_power|rpdi|pe_mean|hurst_exponent,6,0.5804,0.2237,0.1389,,,
repgrid,rag_2wikimultihopqa_mistral24b,240,1,0,epr|trace_length|spectral_centroid|rpdi|hurst_exponent,5,0.4084,0.4209,0.2991,,,
repgrid,rag_2wikimultihopqa_mistral24b,240,2,0,trace_length|low_band_power|spectral_centroid|rpdi|pe_mean|hurst_exponent,6,0.3478,0.5185,0.3664,,,
repgrid,rag_2wikimultihopqa_mistral24b,240,3,0,trace_length|high_band_power|hl_ratio|rpdi|pe_mean|hurst_exponent,6,0.6126,0.2643,0.3096,,,
repgrid,rag_2wikimultihopqa_mistral24b,240,4,0,trace_length|dominant_freq|stft_max_high_power|rpdi,4,0.2263,0.3736,0.4218,,,
repgrid,rag_2wikimultihopqa_mistral24b,240,5,0,epr|trace_length|rpdi|hurst_exponent,4,0.6562,0.2076,0.1506,,,
repgrid,rag_2wikimultihopqa_mistral24b,240,6,0,trace_length|hl_ratio|spectral_centroid|pe_mean|hurst_exponent,5,0.2693,0.5714,0.5322,,,
repgrid,rag_2wikimultihopqa_mistral24b,240,7,0,trace_length|low_band_power|spectral_centroid|rpdi|hurst_exponent|cusum_shift_idx,6,0.513,0.2653,0.2923,,,
repgrid,rag_2wikimultihopqa_mistral24b,240,8,0,trace_length|low_band_power|spectral_centroid|rpdi|pe_mean|hurst_exponent,6,0.3995,0.4223,0.3831,,,
repgrid,rag_2wikimultihopqa_mistral24b,240,9,0,epr|trace_length|hl_ratio|rpdi,4,0.5546,0.1965,0.1339,,,
repgrid,rag_2wikimultihopqa_qwen72b,240,0,0,epr|high_band_power|stft_max_high_power|sw_var_peak|pe_mean|hurst_exponent,6,0.7746,0.623,0.5213,,,
repgrid,rag_2wikimultihopqa_qwen72b,240,1,0,epr|stft_max_high_power|rpdi,3,0.8081,0.5413,0.4335,,,
repgrid,rag_2wikimultihopqa_qwen72b,240,2,0,epr|trace_length|stft_max_high_power|stft_spectral_entropy|rpdi|hurst_exponent,6,0.5984,0.6659,0.6265,,,
repgrid,rag_2wikimultihopqa_qwen72b,240,3,0,epr|high_band_power|stft_spectral_entropy|sw_var_peak,4,0.7006,0.5892,0.5632,,,
repgrid,rag_2wikimultihopqa_qwen72b,240,4,0,epr|trace_length|dominant_freq|hurst_exponent|cusum_shift_idx,5,0.6032,0.6326,0.5902,,,
repgrid,rag_2wikimultihopqa_qwen72b,240,5,0,epr|trace_length|dominant_freq|spectral_centroid|rpdi|hurst_exponent,6,0.6982,0.634,0.5715,,,
repgrid,rag_2wikimultihopqa_qwen72b,240,6,0,epr|trace_length|low_band_power|dominant_freq|rpdi|sw_var_peak,6,0.7485,0.5175,0.4987,,,
repgrid,rag_2wikimultihopqa_qwen72b,240,7,0,epr|trace_length|high_band_power|dominant_freq|rpdi|pe_mean,6,0.654,0.5964,0.5501,,,
repgrid,rag_2wikimultihopqa_qwen72b,240,8,0,trace_length|high_band_power|stft_max_high_power|rpdi,4,0.7773,0.5143,0.5587,,,
repgrid,rag_2wikimultihopqa_qwen72b,240,9,0,epr|trace_length|dominant_freq|rpdi|pe_mean,5,0.6772,0.5241,0.5823,,,
repgrid,rag_2wikimultihopqa_qwen7b,240,0,0,trace_length|spectral_entropy|high_band_power|stft_spectral_entropy|rpdi,5,0.7327,0.5967,0.3755,,,
repgrid,rag_2wikimultihopqa_qwen7b,240,1,0,epr|trace_length|spectral_entropy|high_band_power|stft_max_high_power|rpdi,6,0.6587,0.6942,0.2701,,,
repgrid,rag_2wikimultihopqa_qwen7b,240,2,0,trace_length|spectral_entropy|spectral_centroid|rpdi|hurst_exponent|cusum_shift_idx,6,0.7006,0.7442,0.3363,,,
repgrid,rag_2wikimultihopqa_qwen7b,240,3,0,trace_length|spectral_entropy|high_band_power|hl_ratio|stft_max_high_power|rpdi,6,0.7052,0.3287,0.3687,,,
repgrid,rag_2wikimultihopqa_qwen7b,240,4,0,epr|trace_length|spectral_centroid|stft_max_high_power|rpdi|hurst_exponent,6,0.5738,0.443,0.3333,,,
repgrid,rag_2wikimultihopqa_qwen7b,240,5,0,trace_length|hl_ratio|dominant_freq|spectral_centroid|hurst_exponent|cusum_shift_idx,6,0.5395,0.5463,0.4495,,,
repgrid,rag_2wikimultihopqa_qwen7b,240,6,0,trace_length|spectral_centroid|rpdi,3,0.6708,0.6607,0.3794,,,
repgrid,rag_2wikimultihopqa_qwen7b,240,7,0,trace_length|spectral_entropy|spectral_centroid|rpdi,4,0.6618,0.7107,0.3804,,,
repgrid,rag_2wikimultihopqa_qwen7b,240,8,0,epr|trace_length|pe_mean,3,0.6814,0.3955,0.2718,,,
repgrid,rag_2wikimultihopqa_qwen7b,240,9,0,trace_length|rpdi|pe_mean,3,0.6018,0.7105,0.507,,,
repgrid,rag_hotpotqa_llama70b,240,0,0,epr|high_band_power|hl_ratio|rpdi,4,0.9431,0.6791,0.7327,,,
repgrid,rag_hotpotqa_llama70b,240,1,0,epr|sw_var_peak|cusum_shift_idx,3,0.8082,0.7105,0.6662,,,
repgrid,rag_hotpotqa_llama70b,240,2,0,epr|stft_spectral_entropy|sw_var_peak|cusum_max,4,0.7946,0.7491,0.6273,,,
repgrid,rag_hotpotqa_llama70b,240,3,0,epr|low_band_power|high_band_power|stft_max_high_power|sw_var_peak|cusum_max,6,0.856,0.6473,0.6409,,,
repgrid,rag_hotpotqa_llama70b,240,4,0,epr|stft_spectral_entropy|sw_var_peak|cusum_max,4,0.9532,0.7029,0.5926,,,
repgrid,rag_hotpotqa_llama70b,240,5,0,epr|high_band_power|stft_max_high_power|sw_var_peak,4,0.8255,0.7773,0.7273,,,
repgrid,rag_hotpotqa_llama70b,240,6,0,epr|stft_max_high_power|sw_var_peak|hurst_exponent,4,0.8772,0.6914,0.6551,,,
repgrid,rag_hotpotqa_llama70b,240,7,0,epr|dominant_freq|stft_max_high_power|sw_var_peak|cusum_max,5,0.8616,0.6966,0.4741,,,
repgrid,rag_hotpotqa_llama70b,240,8,0,epr|high_band_power|stft_max_high_power|pe_mean|cusum_shift_idx,5,0.7712,0.8155,0.7518,,,
repgrid,rag_hotpotqa_llama70b,240,9,0,epr|stft_spectral_entropy|rpdi|sw_var_peak,4,0.8559,0.6564,0.6781,,,
repgrid,rag_hotpotqa_llama8b,240,0,0,epr|trace_length|rpdi,3,0.7299,0.7734,0.4722,,,
repgrid,rag_hotpotqa_llama8b,240,1,0,epr|trace_length|spectral_centroid|rpdi|cusum_shift_idx,5,0.527,0.8328,0.6356,,,
repgrid,rag_hotpotqa_llama8b,240,2,0,epr|trace_length|high_band_power|rpdi,4,0.6875,0.8904,0.5365,,,
repgrid,rag_hotpotqa_llama8b,240,3,0,epr|trace_length|low_band_power|rpdi,4,0.8869,0.7548,0.6817,,,
repgrid,rag_hotpotqa_llama8b,240,4,0,epr|trace_length|rpdi,3,0.7299,0.7412,0.5965,,,
repgrid,rag_hotpotqa_llama8b,240,5,0,epr|trace_length|rpdi,3,0.7193,0.7939,0.5853,,,
repgrid,rag_hotpotqa_llama8b,240,6,0,epr|trace_length|low_band_power|high_band_power|hl_ratio|stft_max_high_power,6,0.8154,0.4526,0.5019,,,
repgrid,rag_hotpotqa_llama8b,240,7,0,epr|trace_length|rpdi|hurst_exponent,4,0.8344,0.7345,0.5171,,,
repgrid,rag_hotpotqa_llama8b,240,8,0,epr|trace_length|rpdi|hurst_exponent,4,0.8682,0.4806,0.3233,,,
