domain,cell,size,lsml_auroc,upcr_auroc,lsml_rel_residual,upcr_k1_residual,route_lsml,lsml_wins,router_correct
math500,deepseek-math-7b-instruct_T1.5,5,0.6354,0.6306,0.25226,0.68475,True,True,True
math500,deepseek-math-7b-instruct_T1.5,5,0.6925,0.6821,0.18039,0.58192,True,True,True
math500,deepseek-math-7b-instruct_T1.5,6,0.6927,0.7162,0.22598,0.57314,True,False,False
math500,deepseek-math-7b-instruct_T1.5,6,0.6903,0.6114,0.16717,0.97691,True,True,True
math500,deepseek-math-7b-instruct_T1.5,6,0.7163,0.7437,0.30747,0.53633,True,False,False
math500,deepseek-math-7b-instruct_T1.5,6,0.6936,0.6851,0.32174,0.33345,True,True,True
math500,deepseek-math-7b-instruct_T1.5,6,0.7369,0.6925,0.10214,0.74882,True,True,True
math500,deepseek-math-7b-instruct_T1.5,6,0.6795,0.6429,0.27942,0.615,True,True,True
math500,deepseek-math-7b-instruct_T1.5,6,0.7202,0.7162,0.26751,0.39483,True,True,True
math500,deepseek-math-7b-instruct_T1.5,6,0.7075,0.6517,0.22634,0.96411,True,True,True
math500,deepseek-math-7b-instruct_T1.5,6,0.7036,0.7212,0.36016,0.88364,True,False,False
math500,deepseek-math-7b-instruct_T1.5,6,0.6792,0.6754,0.23073,0.36859,True,True,True
math500,deepseek-math-7b-instruct_T1.5,6,0.6945,0.6626,0.15511,0.3586,True,True,True
math500,deepseek-math-7b-instruct_T1.5,6,0.6797,0.6717,0.26335,0.88333,True,True,True
math500,deepseek-math-7b-instruct_T1.5,6,0.6849,0.6863,0.28074,0.91505,True,False,False
math500,deepseek-math-7b-instruct_T1.5,6,0.6946,0.6938,0.11101,0.31384,True,True,True
math500,deepseek-math-7b-instruct_T1.5,6,0.6785,0.6339,0.22827,0.81422,True,True,True
math500,deepseek-math-7b-instruct_T1.5,6,0.7199,0.6683,0.23991,0.06977,False,True,False
math500,deepseek-math-7b-instruct_T1.5,6,0.7054,0.7074,0.15719,0.21634,True,False,False
math500,deepseek-math-7b-instruct_T1.5,6,0.7024,0.6879,0.33925,0.98928,True,True,True
math500,deepseek-math-7b-instruct_T1.5,6,0.7068,0.6605,0.20882,0.67706,True,True,True
math500,deepseek-math-7b-instruct_T1.5,6,0.6706,0.6567,0.30154,0.30104,False,True,False
math500,deepseek-math-7b-instruct_T1.5,6,0.6752,0.6645,0.10483,0.53544,True,True,True
math500,deepseek-math-7b-instruct_T1.5,6,0.6447,0.6171,0.38447,0.22141,False,True,False
math500,deepseek-math-7b-instruct_T1.5,6,0.7043,0.7254,0.38061,0.9644,True,False,False
math500,deepseek-math-7b-instruct_T1.5,6,0.6854,0.6065,0.17281,0.25017,True,True,True
math500,deepseek-math-7b-instruct_T1.5,6,0.6853,0.6915,0.20508,0.46606,True,False,False
math500,deepseek-math-7b-instruct_T1.5,6,0.6897,0.6673,0.40684,0.51309,True,True,True
math500,deepseek-math-7b-instruct_T1.5,6,0.6971,0.6652,0.22876,0.78602,True,True,True
math500,deepseek-math-7b-instruct_T1.5,6,0.6982,0.7297,0.25958,0.62866,True,False,False
math500,deepseek-math-7b-instruct_T1.5,6,0.6728,0.5942,0.27014,0.17509,False,True,False
math500,deepseek-math-7b-instruct_T1.5,6,0.647,0.6416,0.27151,0.2106,False,True,False
math500,deepseek-math-7b-instruct_T1.5,6,0.6929,0.7207,0.41118,0.78013,True,False,False
math500,deepseek-math-7b-instruct_T1.5,6,0.7142,0.7212,0.33509,0.7548,True,False,False
math500,deepseek-math-7b-instruct_T1.5,6,0.6953,0.6523,0.32153,0.20087,False,True,False
math500,deepseek-math-7b-instruct_T1.5,6,0.7035,0.6663,0.1995,0.28247,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.8483,0.84,0.24085,0.27889,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.7188,0.6196,0.12475,0.2402,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.8333,0.7547,0.23067,0.20981,False,True,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.7407,0.6645,0.28675,0.22685,False,True,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.8329,0.8458,0.0945,0.81063,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.7765,0.7439,0.36637,0.3307,False,True,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.7752,0.7594,0.9565,0.68693,False,True,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.8141,0.8331,0.12536,0.8483,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.8164,0.819,0.05158,0.27597,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.7941,0.8074,0.12663,0.37981,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.7211,0.6539,0.4597,0.37895,False,True,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.8404,0.8177,0.26288,0.21968,False,True,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.8077,0.7546,0.15972,0.4057,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.764,0.6921,0.35339,0.33015,False,True,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.7631,0.7379,0.3528,0.31328,False,True,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.8443,0.8419,0.07533,0.22439,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.8575,0.8527,0.2224,0.12337,False,True,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.8344,0.7547,0.17035,0.28773,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.5505,0.6914,0.01334,0.41712,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.7518,0.7391,0.32462,0.98903,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.7865,0.7909,0.24833,0.79207,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.816,0.8237,0.33375,0.33907,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.7966,0.8074,0.2583,0.32109,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.8358,0.8391,0.33781,0.66924,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.7645,0.6542,0.08499,0.29593,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.8162,0.8318,0.11673,0.99857,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.7831,0.776,0.14839,0.98172,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.751,0.6375,0.07143,0.97743,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.8043,0.805,0.18335,0.78577,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.7763,0.8226,0.1111,0.35481,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.8091,0.8055,0.13707,0.83374,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.7894,0.7976,0.10205,0.18146,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.8029,0.8072,0.24672,0.24765,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,4,0.8111,0.8222,0.16726,0.87506,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.8326,0.8211,0.38876,0.28896,False,True,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.7332,0.7081,0.1906,0.52287,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.7708,0.8208,0.21802,0.96416,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.8075,0.7992,0.28885,0.23701,False,True,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.7701,0.6985,0.2966,0.90117,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.749,0.7439,0.34211,0.24284,False,True,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.7588,0.6538,0.23366,0.69354,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.7764,0.7976,0.11442,0.55152,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.7911,0.7063,0.11387,0.72432,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.8193,0.7947,0.27909,0.4412,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.8012,0.6014,0.22643,0.86407,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.8363,0.84,0.27581,0.45691,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.8293,0.8295,0.22723,0.26754,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.8363,0.8344,0.1403,0.26752,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.7947,0.7081,0.12385,0.51475,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.7973,0.6806,0.237,0.50233,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.8137,0.8251,0.31811,0.31915,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.832,0.8238,0.17778,0.29516,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.7894,0.809,0.18327,0.44926,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.8218,0.8208,0.06853,0.77814,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.444,0.6613,0.37138,0.25471,False,False,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.7835,0.6901,0.31461,0.68766,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.7781,0.7492,0.27771,0.75284,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.8146,0.8268,0.28818,0.92052,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.808,0.7561,0.02865,0.84458,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.6739,0.8274,0.41973,0.80276,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.642,0.7378,0.43845,0.24196,False,False,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.8354,0.8318,0.37841,0.16505,False,True,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.7649,0.6787,0.30699,0.23906,False,True,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.8394,0.8402,0.19765,0.27547,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.7747,0.7357,0.436,0.40009,False,True,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.8179,0.6876,0.1465,0.84297,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.8145,0.8241,0.06535,0.12622,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,5,0.8272,0.8301,0.28169,0.80376,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.7854,0.7448,0.39777,0.2107,False,True,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8371,0.8339,0.4344,0.12237,False,True,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8045,0.7911,0.37287,0.52225,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8205,0.8183,0.23985,0.29048,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8298,0.5915,0.27821,0.89357,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.7969,0.8227,0.45926,0.61584,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.7964,0.7831,0.30682,0.98943,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.7933,0.6948,0.2649,0.60521,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8202,0.8305,0.20947,0.41922,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8227,0.6903,0.271,0.97915,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8014,0.7002,0.30734,0.90182,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.822,0.743,0.1739,0.12018,False,True,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8327,0.8227,0.19886,0.09366,False,True,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8251,0.832,0.37411,0.15132,False,False,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8099,0.8072,0.37019,0.92789,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8157,0.8374,0.2462,0.73878,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8025,0.7894,0.22868,0.96661,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8069,0.8279,0.32668,0.29061,False,False,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8163,0.7367,0.37026,0.93432,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.7878,0.8072,0.44165,0.79984,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8013,0.7896,0.39754,0.96567,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.828,0.8211,0.32487,0.21776,False,True,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8091,0.812,0.11564,0.89094,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.801,0.7803,0.28227,0.72272,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8023,0.7357,0.37073,0.55316,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.6832,0.738,0.42275,0.32772,False,False,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8103,0.8327,0.28363,0.5123,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.81,0.8088,0.42576,0.24154,False,True,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.805,0.6991,0.37423,0.98885,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8286,0.8447,0.18152,0.50508,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8011,0.5873,0.26952,0.94855,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.7997,0.7116,0.35064,0.81445,True,True,True
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8181,0.8231,0.29648,0.38543,True,False,False
math500,DeepSeek-R1-Distill-Llama-8B_T1.5,6,0.8168,0.7443,0.2857,0.30369,True,True,True
gsm8k,Llama-8B_T1.0,4,0.7352,0.748,0.31707,0.10116,False,False,True
gsm8k,Llama-8B_T1.0,4,0.7292,0.6939,0.13761,0.63982,True,True,True
gsm8k,Llama-8B_T1.0,4,0.7147,0.6603,0.27423,0.44033,True,True,True
gsm8k,Llama-8B_T1.0,4,0.6689,0.6258,3.35241,0.29979,False,True,False
gsm8k,Llama-8B_T1.0,4,0.6977,0.7378,0.17882,0.79461,True,False,False
gsm8k,Llama-8B_T1.0,4,0.6918,0.4516,0.20404,0.3523,True,True,True
gsm8k,Llama-8B_T1.0,4,0.7519,0.7416,0.18914,0.25383,True,True,True
gsm8k,Llama-8B_T1.0,4,0.7304,0.7031,0.23272,0.51708,True,True,True
gsm8k,Llama-8B_T1.0,4,0.6966,0.4879,0.16227,0.73552,True,True,True
gsm8k,Llama-8B_T1.0,4,0.7316,0.7049,0.68546,0.65931,False,True,False
gsm8k,Llama-8B_T1.0,4,0.7192,0.728,0.20031,0.99781,True,False,False
gsm8k,Llama-8B_T1.0,4,0.6951,0.7115,0.23358,0.27048,True,False,False
gsm8k,Llama-8B_T1.0,4,0.7182,0.6216,0.28504,0.31646,True,True,True
gsm8k,Llama-8B_T1.0,4,0.7047,0.6587,0.07495,0.46367,True,True,True
gsm8k,Llama-8B_T1.0,4,0.4309,0.5351,0.25597,0.48591,True,False,False
gsm8k,Llama-8B_T1.0,4,0.7111,0.7004,0.11457,0.68814,True,True,True
gsm8k,Llama-8B_T1.0,4,0.733,0.7332,0.28106,0.26293,False,False,True
gsm8k,Llama-8B_T1.0,4,0.7066,0.6709,0.23808,0.93927,True,True,True
gsm8k,Llama-8B_T1.0,4,0.7082,0.6425,0.17688,0.30165,True,True,True
gsm8k,Llama-8B_T1.0,4,0.7033,0.6435,0.06446,0.55898,True,True,True
gsm8k,Llama-8B_T1.0,4,0.742,0.7332,0.26915,0.29808,True,True,True
gsm8k,Llama-8B_T1.0,4,0.6885,0.6948,0.28125,0.72737,True,False,False
gsm8k,Llama-8B_T1.0,4,0.384,0.4879,0.30413,0.2639,False,False,True
gsm8k,Llama-8B_T1.0,4,0.7392,0.7378,0.12939,0.75757,True,True,True
gsm8k,Llama-8B_T1.0,4,0.5768,0.5614,1.4264,0.2446,False,True,False
gsm8k,Llama-8B_T1.0,4,0.7103,0.6725,0.20319,0.86431,True,True,True
gsm8k,Llama-8B_T1.0,4,0.6676,0.6381,0.94135,0.99846,True,True,True
gsm8k,Llama-8B_T1.0,4,0.64,0.6658,0.25275,0.27542,True,False,False
gsm8k,Llama-8B_T1.0,4,0.6831,0.6005,0.38918,0.9602,True,True,True
gsm8k,Llama-8B_T1.0,4,0.7328,0.7052,0.20254,0.36594,True,True,True
gsm8k,Llama-8B_T1.0,4,0.7195,0.7189,0.87967,0.6436,False,True,False
gsm8k,Llama-8B_T1.0,4,0.6441,0.4223,0.11422,0.22491,True,True,True
gsm8k,Llama-8B_T1.0,4,0.7447,0.752,0.14622,0.72798,True,False,False
gsm8k,Llama-8B_T1.0,4,0.7245,0.7222,0.16721,0.91651,True,True,True
gsm8k,Llama-8B_T1.0,5,0.7489,0.7332,0.2405,0.27263,True,True,True
gsm8k,Llama-8B_T1.0,5,0.6695,0.6457,0.19171,0.21854,True,True,True
gsm8k,Llama-8B_T1.0,5,0.5952,0.5859,0.07945,0.34575,True,True,True
gsm8k,Llama-8B_T1.0,5,0.6645,0.6787,0.06095,0.18134,True,False,False
gsm8k,Llama-8B_T1.0,5,0.7067,0.6708,0.33492,0.48524,True,True,True
gsm8k,Llama-8B_T1.0,5,0.7141,0.6996,0.0846,0.24575,True,True,True
gsm8k,Llama-8B_T1.0,5,0.7006,0.6857,0.11978,0.35187,True,True,True
gsm8k,Llama-8B_T1.0,5,0.7293,0.5683,0.15673,0.96299,True,True,True
gsm8k,Llama-8B_T1.0,5,0.7379,0.6873,0.29005,0.72947,True,True,True
gsm8k,Llama-8B_T1.0,5,0.4517,0.5082,0.03779,0.17727,True,False,False
gsm8k,Llama-8B_T1.0,5,0.7523,0.7376,0.23897,0.48153,True,True,True
gsm8k,Llama-8B_T1.0,5,0.7355,0.666,0.12354,0.58673,True,True,True
gsm8k,Llama-8B_T1.0,5,0.7148,0.6097,0.57999,0.59249,True,True,True
gsm8k,Llama-8B_T1.0,5,0.707,0.6068,0.10672,0.98797,True,True,True
gsm8k,Llama-8B_T1.0,5,0.6873,0.6884,0.21306,0.3956,True,False,False
gsm8k,Llama-8B_T1.0,5,0.7422,0.708,0.12535,0.79745,True,True,True
gsm8k,Llama-8B_T1.0,5,0.7437,0.6549,0.10338,0.75088,True,True,True
gsm8k,Llama-8B_T1.0,5,0.6636,0.4942,0.26884,0.93687,True,True,True
gsm8k,Llama-8B_T1.0,5,0.7332,0.7372,0.17856,0.49069,True,False,False
gsm8k,Llama-8B_T1.0,5,0.6186,0.6503,0.21729,0.02389,False,False,True
gsm8k,Llama-8B_T1.0,5,0.7373,0.5562,0.15291,0.99596,True,True,True
gsm8k,Llama-8B_T1.0,5,0.497,0.6096,0.2379,0.18522,False,False,True
gsm8k,Llama-8B_T1.0,5,0.699,0.5991,0.27326,0.23086,False,True,False
gsm8k,Llama-8B_T1.0,5,0.7302,0.7014,0.14524,0.68024,True,True,True
gsm8k,Llama-8B_T1.0,5,0.7044,0.6088,0.22932,0.54114,True,True,True
gsm8k,Llama-8B_T1.0,5,0.7299,0.6703,0.14394,0.87496,True,True,True
gsm8k,Llama-8B_T1.0,5,0.6955,0.6844,0.24516,0.31375,True,True,True
gsm8k,Llama-8B_T1.0,5,0.7427,0.7585,0.09433,0.34026,True,False,False
gsm8k,Llama-8B_T1.0,5,0.7262,0.7332,0.28092,0.29216,True,False,False
gsm8k,Llama-8B_T1.0,5,0.6658,0.5096,0.08352,0.52208,True,True,True
gsm8k,Llama-8B_T1.0,5,0.7072,0.6598,0.09447,0.37687,True,True,True
gsm8k,Llama-8B_T1.0,5,0.7011,0.6886,0.23776,0.18724,False,True,False
gsm8k,Llama-8B_T1.0,5,0.6129,0.642,0.57618,0.70104,True,False,False
gsm8k,Llama-8B_T1.0,5,0.7122,0.6448,0.20306,0.82268,True,True,True
gsm8k,Llama-8B_T1.0,6,0.7147,0.6844,0.23532,0.93444,True,True,True
gsm8k,Llama-8B_T1.0,6,0.7246,0.6396,0.15434,0.38582,True,True,True
gsm8k,Llama-8B_T1.0,6,0.7389,0.6983,0.21088,0.2008,False,True,False
gsm8k,Llama-8B_T1.0,6,0.6664,0.5524,0.29185,0.98084,True,True,True
gsm8k,Llama-8B_T1.0,6,0.7383,0.6846,0.19345,0.6029,True,True,True
gsm8k,Llama-8B_T1.0,6,0.7326,0.7428,0.16127,0.38734,True,False,False
gsm8k,Llama-8B_T1.0,6,0.6711,0.3881,0.1753,0.32455,True,True,True
gsm8k,Llama-8B_T1.0,6,0.7275,0.7234,0.19833,0.39959,True,True,True
gsm8k,Llama-8B_T1.0,6,0.6497,0.6842,0.24868,0.24828,False,False,True
gsm8k,Llama-8B_T1.0,6,0.7247,0.6637,0.31684,0.86337,True,True,True
gsm8k,Llama-8B_T1.0,6,0.7051,0.6611,0.32321,0.44126,True,True,True
gsm8k,Llama-8B_T1.0,6,0.7434,0.7415,0.24678,0.2668,True,True,True
gsm8k,Llama-8B_T1.0,6,0.5374,0.5244,0.17146,0.24198,True,True,True
gsm8k,Llama-8B_T1.0,6,0.7388,0.5556,0.04812,0.98744,True,True,True
gsm8k,Llama-8B_T1.0,6,0.4362,0.4641,0.1082,0.19563,True,False,False
gsm8k,Llama-8B_T1.0,6,0.7095,0.3811,0.16217,0.30715,True,True,True
gsm8k,Llama-8B_T1.0,6,0.712,0.6155,0.16505,0.86565,True,True,True
gsm8k,Llama-8B_T1.0,6,0.3618,0.5083,0.14091,0.31556,True,False,False
gsm8k,Llama-8B_T1.0,6,0.716,0.689,0.13491,0.99551,True,True,True
gsm8k,Llama-8B_T1.0,6,0.6974,0.6477,0.16559,0.55837,True,True,True
gsm8k,Llama-8B_T1.0,6,0.7179,0.6531,0.29344,0.32741,True,True,True
gsm8k,Llama-8B_T1.0,6,0.7157,0.5011,0.17631,0.98276,True,True,True
gsm8k,Llama-8B_T1.0,6,0.7072,0.6869,0.26322,0.57463,True,True,True
gsm8k,Llama-8B_T1.0,6,0.6951,0.6778,0.19724,0.91671,True,True,True
gsm8k,Llama-8B_T1.0,6,0.6817,0.6555,0.31236,0.16452,False,True,False
gsm8k,Llama-8B_T1.0,6,0.7044,0.6471,0.28164,0.32968,True,True,True
gsm8k,Llama-8B_T1.0,6,0.7169,0.4456,0.1372,0.58082,True,True,True
gsm8k,Llama-8B_T1.0,6,0.6814,0.6863,0.18882,0.57005,True,False,False
gsm8k,Llama-8B_T1.0,6,0.6931,0.7205,0.22638,0.535,True,False,False
gsm8k,Llama-8B_T1.0,6,0.7,0.6962,0.22662,0.11921,False,True,False
gsm8k,Llama-8B_T1.0,6,0.7204,0.4383,0.18178,0.72119,True,True,True
gsm8k,Llama-8B_T1.0,6,0.7443,0.4369,0.1712,0.92563,True,True,True
gsm8k,Llama-8B_T1.0,6,0.6461,0.6511,0.28864,0.34621,True,False,False
gsm8k,Llama-8B_T1.0,6,0.6867,0.6403,0.17224,0.43222,True,True,True
gpqa,Llama-8B_T1.0,4,0.5472,0.5361,0.24171,0.54838,True,True,True
gpqa,Llama-8B_T1.0,4,0.5349,0.5405,0.55453,0.12374,False,False,True
gpqa,Llama-8B_T1.0,4,0.5159,0.5198,0.01308,0.846,True,False,False
gpqa,Llama-8B_T1.0,4,0.5084,0.5057,0.12147,0.54587,True,True,True
gpqa,Llama-8B_T1.0,4,0.508,0.5282,0.74481,0.51642,False,False,True
gpqa,Llama-8B_T1.0,4,0.5468,0.5119,0.35648,0.71684,True,True,True
gpqa,Llama-8B_T1.0,4,0.4507,0.5487,0.17359,0.20195,True,False,False
gpqa,Llama-8B_T1.0,4,0.4864,0.5046,0.10863,0.44688,True,False,False
gpqa,Llama-8B_T1.0,4,0.5342,0.529,0.23492,0.77603,True,True,True
gpqa,Llama-8B_T1.0,4,0.5493,0.466,0.10609,0.47242,True,True,True
gpqa,Llama-8B_T1.0,4,0.5465,0.466,0.34754,0.09319,False,True,False
gpqa,Llama-8B_T1.0,4,0.5375,0.4479,0.16502,0.17157,True,True,True
gpqa,Llama-8B_T1.0,4,0.4783,0.4563,0.11778,0.81132,True,True,True
gpqa,Llama-8B_T1.0,4,0.5507,0.4673,0.31424,0.47834,True,True,True
gpqa,Llama-8B_T1.0,4,0.5303,0.524,0.1486,0.46744,True,True,True
gpqa,Llama-8B_T1.0,4,0.5422,0.5386,0.59882,0.50263,False,True,False
gpqa,Llama-8B_T1.0,4,0.5205,0.5374,0.17163,0.3367,True,False,False
gpqa,Llama-8B_T1.0,4,0.537,0.5533,0.21123,0.42658,True,False,False
gpqa,Llama-8B_T1.0,4,0.5235,0.5438,0.12984,0.31684,True,False,False
gpqa,Llama-8B_T1.0,4,0.5034,0.5044,0.21147,0.17045,False,False,True
gpqa,Llama-8B_T1.0,4,0.5404,0.5451,0.13758,0.16696,True,False,False
gpqa,Llama-8B_T1.0,4,0.4718,0.5093,0.12833,0.43179,True,False,False
gpqa,Llama-8B_T1.0,4,0.5325,0.5438,0.14379,0.37694,True,False,False
gpqa,Llama-8B_T1.0,4,0.4752,0.4777,0.13512,0.2439,True,False,False
gpqa,Llama-8B_T1.0,4,0.461,0.552,0.13345,0.36255,True,False,False
gpqa,Llama-8B_T1.0,4,0.5087,0.5057,0.24772,0.32256,True,True,True
gpqa,Llama-8B_T1.0,4,0.4621,0.5576,0.24975,0.25177,True,False,False
gpqa,Llama-8B_T1.0,4,0.4687,0.5593,0.31643,0.31081,False,False,True
gpqa,Llama-8B_T1.0,4,0.5142,0.5269,0.37673,0.06471,False,False,True
gpqa,Llama-8B_T1.0,4,0.4945,0.5442,0.329,0.11585,False,False,True
gpqa,Llama-8B_T1.0,4,0.5378,0.5483,0.27332,0.11671,False,False,True
gpqa,Llama-8B_T1.0,4,0.5474,0.5478,0.16021,0.75717,True,False,False
gpqa,Llama-8B_T1.0,4,0.4781,0.5347,0.25771,0.6305,True,False,False
gpqa,Llama-8B_T1.0,4,0.4787,0.5116,0.09343,0.95794,True,False,False
gpqa,Llama-8B_T1.0,5,0.5437,0.4511,0.2823,0.25852,False,True,False
gpqa,Llama-8B_T1.0,5,0.4783,0.4895,0.17761,0.80634,True,False,False
gpqa,Llama-8B_T1.0,5,0.4742,0.5366,0.34988,0.27141,False,False,True
