cell,family,kind,method,k,lambda,auroc
math500_r1distill8b,math500,sweep,uclean_clean,7,0.1,0.8282438600304283
math500_r1distill8b,math500,sweep,uclean_clean,7,0.3,0.8304716366007391
math500_r1distill8b,math500,sweep,uclean_clean,7,1.0,0.8340034775048902
math500_r1distill8b,math500,sweep,uclean_clean,7,3.0,0.8353075418387307
math500_r1distill8b,math500,sweep,uclean_clean,7,10.0,0.8359052379917409
math500_r1distill8b,math500,sweep,uclean_clean,7,30.0,0.8356878939361009
math500_r1distill8b,math500,sweep,uclean_clean,8,0.0,0.8272114757661377
math500_r1distill8b,math500,sweep,uclean_clean,8,0.003,0.827537491849598
math500_r1distill8b,math500,sweep,uclean_clean,8,0.01,0.8276461638774181
math500_r1distill8b,math500,sweep,uclean_clean,8,0.03,0.8282438600304282
math500_r1distill8b,math500,sweep,uclean_clean,8,0.1,0.8307433166702892
math500_r1distill8b,math500,sweep,uclean_clean,8,0.3,0.8323190610736796
math500_r1distill8b,math500,sweep,uclean_clean,8,1.0,0.8347641816996306
math500_r1distill8b,math500,sweep,uclean_clean,8,3.0,0.8359595740056509
math500_r1distill8b,math500,sweep,uclean_clean,8,10.0,0.8363399261030212
math500_r1distill8b,math500,sweep,uclean_clean,8,30.0,0.8366116061725711
math500_r1distill8b,math500,sweep,uclean_clean,9,0.0,0.8285155400999783
math500_r1distill8b,math500,sweep,uclean_clean,9,0.003,0.8286785481417083
math500_r1distill8b,math500,sweep,uclean_clean,9,0.01,0.8287872201695283
math500_r1distill8b,math500,sweep,uclean_clean,9,0.03,0.8295479243642685
math500_r1distill8b,math500,sweep,uclean_clean,9,0.1,0.830634644642469
math500_r1distill8b,math500,sweep,uclean_clean,9,0.3,0.8335687893936101
math500_r1distill8b,math500,sweep,uclean_clean,9,1.0,0.8350358617691807
math500_r1distill8b,math500,sweep,uclean_clean,9,3.0,0.8371549663116714
math500_r1distill8b,math500,sweep,uclean_clean,9,10.0,0.8373179743534014
math500_r1distill8b,math500,sweep,uclean_clean,9,30.0,0.8376439904368616
math500_r1distill8b,math500,sweep,uclean_clean,10,0.0,0.8425885677026733
math500_r1distill8b,math500,sweep,uclean_clean,10,0.003,0.8428059117583133
math500_r1distill8b,math500,sweep,uclean_clean,10,0.01,0.8427515757444034
math500_r1distill8b,math500,sweep,uclean_clean,10,0.03,0.8430232558139534
math500_r1distill8b,math500,sweep,uclean_clean,10,0.1,0.8449250163008041
math500_r1distill8b,math500,sweep,uclean_clean,10,0.3,0.844381656161704
math500_r1distill8b,math500,sweep,uclean_clean,10,1.0,0.8426429037165832
math500_r1distill8b,math500,sweep,uclean_clean,10,3.0,0.8416648554662031
math500_r1distill8b,math500,sweep,uclean_clean,10,10.0,0.8410128232992826
math500_r1distill8b,math500,sweep,uclean_clean,10,30.0,0.8406324712019125
math500_r1distill8b,math500,sweep,uclean_clean,11,0.0,0.8400891110628125
math500_r1distill8b,math500,sweep,uclean_clean,11,0.003,0.8401977830906325
math500_r1distill8b,math500,sweep,uclean_clean,11,0.01,0.8401434470767225
math500_r1distill8b,math500,sweep,uclean_clean,11,0.03,0.8409584872853727
math500_r1distill8b,math500,sweep,uclean_clean,11,0.1,0.8431319278417736
math500_r1distill8b,math500,sweep,uclean_clean,11,0.3,0.8437839600086938
math500_r1distill8b,math500,sweep,uclean_clean,11,1.0,0.8427515757444034
math500_r1distill8b,math500,sweep,uclean_clean,11,3.0,0.8423168876331232
math500_r1distill8b,math500,sweep,uclean_clean,11,10.0,0.8419365355357531
math500_r1distill8b,math500,sweep,uclean_clean,11,30.0,0.8430232558139535
math500_r1distill8b,math500,sweep,uclean_clean,12,0.0,0.8375896544229515
math500_r1distill8b,math500,sweep,uclean_clean,12,0.003,0.8375896544229515
math500_r1distill8b,math500,sweep,uclean_clean,12,0.01,0.8380243425342317
math500_r1distill8b,math500,sweep,uclean_clean,12,0.03,0.8397087589654423
math500_r1distill8b,math500,sweep,uclean_clean,12,0.1,0.8426429037165835
math500_r1distill8b,math500,sweep,uclean_clean,12,0.3,0.844381656161704
math500_r1distill8b,math500,sweep,uclean_clean,12,1.0,0.8442729841338839
math500_r1distill8b,math500,sweep,uclean_clean,12,3.0,0.8423168876331232
math500_r1distill8b,math500,sweep,uclean_clean,12,10.0,0.8422082156053031
math500_r1distill8b,math500,sweep,uclean_clean,12,30.0,0.8429689198000435
math500_r1distill8b,math500,sweep,uclean_clean,13,0.0,0.8340578135188003
math500_r1distill8b,math500,sweep,uclean_clean,13,0.003,0.8344381656161705
math500_r1distill8b,math500,sweep,uclean_clean,13,0.01,0.8351445337970006
math500_r1distill8b,math500,sweep,uclean_clean,13,0.03,0.8356878939361009
math500_r1distill8b,math500,sweep,uclean_clean,13,0.1,0.8397087589654423
math500_r1distill8b,math500,sweep,uclean_clean,13,0.3,0.8419365355357531
math500_r1distill8b,math500,sweep,uclean_clean,13,1.0,0.8422082156053032
math500_r1distill8b,math500,sweep,uclean_clean,13,3.0,0.841773527494023
math500_r1distill8b,math500,sweep,uclean_clean,13,10.0,0.8425885677026733
math500_r1distill8b,math500,sweep,uclean_clean,13,30.0,0.8424798956748534
math500_r1distill8b,math500,sweep,uclean_clean,14,0.0,0.8300369484894589
math500_r1distill8b,math500,sweep,uclean_clean,14,0.003,0.8304716366007389
math500_r1distill8b,math500,sweep,uclean_clean,14,0.01,0.8310693327537492
math500_r1distill8b,math500,sweep,uclean_clean,14,0.03,0.8321560530319495
math500_r1distill8b,math500,sweep,uclean_clean,14,0.1,0.8366659421864813
math500_r1distill8b,math500,sweep,uclean_clean,14,0.3,0.8395457509237123
math500_r1distill8b,math500,sweep,uclean_clean,14,1.0,0.8409584872853727
math500_r1distill8b,math500,sweep,uclean_clean,14,3.0,0.8413388393827429
math500_r1distill8b,math500,sweep,uclean_clean,14,10.0,0.841610519452293
math500_r1distill8b,math500,sweep,uclean_clean,14,30.0,0.841773527494023
math500_r1distill8b,math500,sweep,uclean_clean,15,0.0,0.8254727233210172
math500_r1distill8b,math500,sweep,uclean_clean,15,0.003,0.8260160834601173
math500_r1distill8b,math500,sweep,uclean_clean,15,0.01,0.8264507715713975
math500_r1distill8b,math500,sweep,uclean_clean,15,0.03,0.8282438600304282
math500_r1distill8b,math500,sweep,uclean_clean,15,0.1,0.83367746142143
math500_r1distill8b,math500,sweep,uclean_clean,15,0.3,0.8386763747011519
math500_r1distill8b,math500,sweep,uclean_clean,15,1.0,0.8392740708541622
math500_r1distill8b,math500,sweep,uclean_clean,15,3.0,0.8413388393827429
math500_r1distill8b,math500,sweep,uclean_clean,15,10.0,0.8424255596609432
math500_r1distill8b,math500,sweep,uclean_clean,15,30.0,0.8429145837861335
math500_r1distill8b,math500,sweep,uclean_clean,16,0.0,0.8255813953488372
math500_r1distill8b,math500,sweep,uclean_clean,16,0.003,0.8260160834601173
math500_r1distill8b,math500,sweep,uclean_clean,16,0.01,0.8264507715713975
math500_r1distill8b,math500,sweep,uclean_clean,16,0.03,0.8284068680721581
math500_r1distill8b,math500,sweep,uclean_clean,16,0.1,0.8336231254075201
math500_r1distill8b,math500,sweep,uclean_clean,16,0.3,0.8386220386872419
math500_r1distill8b,math500,sweep,uclean_clean,16,1.0,0.8391653988263421
math500_r1distill8b,math500,sweep,uclean_clean,16,3.0,0.8404694631601825
math500_r1distill8b,math500,sweep,uclean_clean,16,10.0,0.841284503368833
math500_r1distill8b,math500,sweep,uclean_clean,16,30.0,0.841556183438383
math500_r1distill8b,math500,sweep,uclean_clean,17,0.0,0.8213431862638557
math500_r1distill8b,math500,sweep,uclean_clean,17,0.003,0.8216692023473158
math500_r1distill8b,math500,sweep,uclean_clean,17,0.01,0.8227015866116062
math500_r1distill8b,math500,sweep,uclean_clean,17,0.03,0.824929363181917
math500_r1distill8b,math500,sweep,uclean_clean,17,0.1,0.8317213649206694
math500_r1distill8b,math500,sweep,uclean_clean,17,0.3,0.8372636383394914
math500_r1distill8b,math500,sweep,uclean_clean,17,1.0,0.8387307107150619
math500_r1distill8b,math500,sweep,uclean_clean,17,3.0,0.8401434470767224
math500_r1distill8b,math500,sweep,uclean_clean,17,10.0,0.8413931753966529
math500_r1distill8b,math500,sweep,uclean_clean,17,30.0,0.841773527494023
math500_r1distill8b,math500,sweep,uclean_clean,18,0.0,0.822158226472506
math500_r1distill8b,math500,sweep,uclean_clean,18,0.003,0.8228102586394263
math500_r1distill8b,math500,sweep,uclean_clean,18,0.01,0.8232992827646163
math500_r1distill8b,math500,sweep,uclean_clean,18,0.03,0.825146707237557
math500_r1distill8b,math500,sweep,uclean_clean,18,0.1,0.8307976526841993
math500_r1distill8b,math500,sweep,uclean_clean,18,0.3,0.8368832862421213
math500_r1distill8b,math500,sweep,uclean_clean,18,1.0,0.8385677026733319
math500_r1distill8b,math500,sweep,uclean_clean,18,3.0,0.8401434470767225
math500_r1distill8b,math500,sweep,uclean_clean,18,10.0,0.8422082156053032
math500_r1distill8b,math500,sweep,uclean_clean,18,30.0,0.8423168876331232
math500_r1distill8b,math500,sweep,uclean_clean,19,0.0,0.8222125624864159
math500_r1distill8b,math500,sweep,uclean_clean,19,0.003,0.822538578569876
math500_r1distill8b,math500,sweep,uclean_clean,19,0.01,0.8232449467507064
math500_r1distill8b,math500,sweep,uclean_clean,19,0.03,0.8249293631819169
math500_r1distill8b,math500,sweep,uclean_clean,19,0.1,0.830743316670289
math500_r1distill8b,math500,sweep,uclean_clean,19,0.3,0.8364485981308412
math500_r1distill8b,math500,sweep,uclean_clean,19,1.0,0.8385133666594219
math500_r1distill8b,math500,sweep,uclean_clean,19,3.0,0.8401434470767224
math500_r1distill8b,math500,sweep,uclean_clean,19,10.0,0.8413388393827429
math500_r1distill8b,math500,sweep,uclean_clean,19,30.0,0.841936535535753
math500_r1distill8b,math500,sweep,ul_obs,1,0.0,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_obs,1,0.003,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_obs,1,0.01,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_obs,1,0.03,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_obs,1,0.1,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_obs,1,0.3,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_obs,1,1.0,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_obs,1,3.0,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_obs,1,10.0,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_obs,1,30.0,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_obs,2,0.0,0.8380243425342316
math500_r1distill8b,math500,sweep,ul_obs,2,0.003,0.8380786785481417
math500_r1distill8b,math500,sweep,ul_obs,2,0.01,0.8381873505759617
math500_r1distill8b,math500,sweep,ul_obs,2,0.03,0.8381873505759617
math500_r1distill8b,math500,sweep,ul_obs,2,0.1,0.8386220386872419
math500_r1distill8b,math500,sweep,ul_obs,2,0.3,0.8381330145620517
math500_r1distill8b,math500,sweep,ul_obs,2,1.0,0.8379700065203216
math500_r1distill8b,math500,sweep,ul_obs,2,3.0,0.8381330145620516
math500_r1distill8b,math500,sweep,ul_obs,2,10.0,0.8379156705064116
math500_r1distill8b,math500,sweep,ul_obs,2,30.0,0.8380243425342316
math500_r1distill8b,math500,sweep,ul_clean,1,0.0,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_clean,1,0.003,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_clean,1,0.01,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_clean,1,0.03,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_clean,1,0.1,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_clean,1,0.3,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_clean,1,1.0,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_clean,1,3.0,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_clean,1,10.0,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_clean,1,30.0,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_clean,2,0.0,0.8380243425342316
math500_r1distill8b,math500,sweep,ul_clean,2,0.003,0.8380786785481417
math500_r1distill8b,math500,sweep,ul_clean,2,0.01,0.8381873505759617
math500_r1distill8b,math500,sweep,ul_clean,2,0.03,0.8381873505759617
math500_r1distill8b,math500,sweep,ul_clean,2,0.1,0.8386220386872419
math500_r1distill8b,math500,sweep,ul_clean,2,0.3,0.8381330145620517
math500_r1distill8b,math500,sweep,ul_clean,2,1.0,0.8379700065203216
math500_r1distill8b,math500,sweep,ul_clean,2,3.0,0.8381330145620516
math500_r1distill8b,math500,sweep,ul_clean,2,10.0,0.8379156705064116
math500_r1distill8b,math500,sweep,ul_clean,2,30.0,0.8380243425342316
math500_r1distill8b,math500,sweep,ul_lraw,1,0.0,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_lraw,1,0.003,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_lraw,1,0.01,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_lraw,1,0.03,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_lraw,1,0.1,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_lraw,1,0.3,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_lraw,1,1.0,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_lraw,1,3.0,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_lraw,1,10.0,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_lraw,1,30.0,0.8380243425342315
math500_r1distill8b,math500,sweep,ul_lraw,2,0.0,0.8372636383394914
math500_r1distill8b,math500,sweep,ul_lraw,2,0.003,0.8373179743534014
math500_r1distill8b,math500,sweep,ul_lraw,2,0.01,0.8373179743534015
math500_r1distill8b,math500,sweep,ul_lraw,2,0.03,0.8372093023255814
math500_r1distill8b,math500,sweep,ul_lraw,2,0.1,0.8379700065203217
math500_r1distill8b,math500,sweep,ul_lraw,2,0.3,0.8384590306455117
math500_r1distill8b,math500,sweep,ul_lraw,2,1.0,0.8379700065203217
math500_r1distill8b,math500,sweep,ul_lraw,2,3.0,0.8380786785481416
math500_r1distill8b,math500,sweep,ul_lraw,2,10.0,0.8379156705064116
math500_r1distill8b,math500,sweep,ul_lraw,2,30.0,0.8380243425342316
math500_r1distill8b_mn4096,math500,baseline,iu_pcr,,,0.8320956517677829
math500_r1distill8b_mn4096,math500,baseline,dufs_liu,,,0.8338704404278175
math500_r1distill8b_mn4096,math500,baseline,su_pcr,,,0.8324225865209472
math500_r1distill8b_mn4096,math500,sweep,uc_obs,1,0.0,0.8277053850824343
math500_r1distill8b_mn4096,math500,sweep,uc_obs,1,0.003,0.8277053850824343
math500_r1distill8b_mn4096,math500,sweep,uc_obs,1,0.01,0.8277053850824343
math500_r1distill8b_mn4096,math500,sweep,uc_obs,1,0.03,0.8277053850824343
math500_r1distill8b_mn4096,math500,sweep,uc_obs,1,0.1,0.8277053850824343
math500_r1distill8b_mn4096,math500,sweep,uc_obs,1,0.3,0.8277053850824343
math500_r1distill8b_mn4096,math500,sweep,uc_obs,1,1.0,0.8277053850824343
math500_r1distill8b_mn4096,math500,sweep,uc_obs,1,3.0,0.8277053850824343
math500_r1distill8b_mn4096,math500,sweep,uc_obs,1,10.0,0.8277053850824343
math500_r1distill8b_mn4096,math500,sweep,uc_obs,1,30.0,0.8277053850824343
math500_r1distill8b_mn4096,math500,sweep,uc_obs,2,0.0,0.8324225865209472
math500_r1distill8b_mn4096,math500,sweep,uc_obs,2,0.003,0.8325159964504226
math500_r1distill8b_mn4096,math500,sweep,uc_obs,2,0.01,0.8326561113446358
math500_r1distill8b_mn4096,math500,sweep,uc_obs,2,0.03,0.8332632758862267
math500_r1distill8b_mn4096,math500,sweep,uc_obs,2,0.1,0.8338237354630798
math500_r1distill8b_mn4096,math500,sweep,uc_obs,2,0.3,0.8355518191583766
math500_r1distill8b_mn4096,math500,sweep,uc_obs,2,1.0,0.8358787539115409
math500_r1distill8b_mn4096,math500,sweep,uc_obs,2,3.0,0.836205688664705
math500_r1distill8b_mn4096,math500,sweep,uc_obs,2,10.0,0.8365326234178693
math500_r1distill8b_mn4096,math500,sweep,uc_obs,2,30.0,0.8368595581710336
math500_r1distill8b_mn4096,math500,sweep,uc_obs,3,0.0,0.83942833123161
math500_r1distill8b_mn4096,math500,sweep,uc_obs,3,0.003,0.8394750361963477
math500_r1distill8b_mn4096,math500,sweep,uc_obs,3,0.01,0.8395217411610855
math500_r1distill8b_mn4096,math500,sweep,uc_obs,3,0.03,0.83942833123161
math500_r1distill8b_mn4096,math500,sweep,uc_obs,3,0.1,0.8391013964784457
math500_r1distill8b_mn4096,math500,sweep,uc_obs,3,0.3,0.8391013964784457
math500_r1distill8b_mn4096,math500,sweep,uc_obs,3,1.0,0.83942833123161
math500_r1distill8b_mn4096,math500,sweep,uc_obs,3,3.0,0.8391948064079211
math500_r1distill8b_mn4096,math500,sweep,uc_obs,3,10.0,0.8395217411610855
math500_r1distill8b_mn4096,math500,sweep,uc_obs,3,30.0,0.839801970949512
math500_r1distill8b_mn4096,math500,sweep,uc_obs,4,0.0,0.8471813553780767
math500_r1distill8b_mn4096,math500,sweep,uc_obs,4,0.003,0.847134650413339
math500_r1distill8b_mn4096,math500,sweep,uc_obs,4,0.01,0.8472747653075522
math500_r1distill8b_mn4096,math500,sweep,uc_obs,4,0.03,0.8462472560833216
math500_r1distill8b_mn4096,math500,sweep,uc_obs,4,0.1,0.8459670262948951
math500_r1distill8b_mn4096,math500,sweep,uc_obs,4,0.3,0.8416234645742843
math500_r1distill8b_mn4096,math500,sweep,uc_obs,4,1.0,0.8361122787352295
math500_r1distill8b_mn4096,math500,sweep,uc_obs,4,3.0,0.8333566858157022
math500_r1distill8b_mn4096,math500,sweep,uc_obs,4,10.0,0.8322357666619962
math500_r1distill8b_mn4096,math500,sweep,uc_obs,4,30.0,0.8319088319088318
math500_r1distill8b_mn4096,math500,sweep,uc_obs,5,0.0,0.8395684461258232
math500_r1distill8b_mn4096,math500,sweep,uc_obs,5,0.003,0.8395217411610855
math500_r1distill8b_mn4096,math500,sweep,uc_obs,5,0.01,0.8396618560552987
math500_r1distill8b_mn4096,math500,sweep,uc_obs,5,0.03,0.8393816262668722
math500_r1distill8b_mn4096,math500,sweep,uc_obs,5,0.1,0.839615151090561
math500_r1distill8b_mn4096,math500,sweep,uc_obs,5,0.3,0.8384942319368549
math500_r1distill8b_mn4096,math500,sweep,uc_obs,5,1.0,0.8347111297930971
math500_r1distill8b_mn4096,math500,sweep,uc_obs,5,3.0,0.8327028163093736
math500_r1distill8b_mn4096,math500,sweep,uc_obs,5,10.0,0.8318621269440942
math500_r1distill8b_mn4096,math500,sweep,uc_obs,5,30.0,0.8313483723319788
math500_r1distill8b_mn4096,math500,sweep,uc_obs,6,0.0,0.8054738218672646
math500_r1distill8b_mn4096,math500,sweep,uc_obs,6,0.003,0.805754051655691
math500_r1distill8b_mn4096,math500,sweep,uc_obs,6,0.01,0.8066414459857084
math500_r1distill8b_mn4096,math500,sweep,uc_obs,6,0.03,0.8087898743636449
math500_r1distill8b_mn4096,math500,sweep,uc_obs,6,0.1,0.8170099481574892
math500_r1distill8b_mn4096,math500,sweep,uc_obs,6,0.3,0.8246695623744805
math500_r1distill8b_mn4096,math500,sweep,uc_obs,6,1.0,0.8314884872261922
math500_r1distill8b_mn4096,math500,sweep,uc_obs,6,3.0,0.8314417822614545
math500_r1distill8b_mn4096,math500,sweep,uc_obs,6,10.0,0.8308813226846012
math500_r1distill8b_mn4096,math500,sweep,uc_obs,6,30.0,0.8307879127551259
math500_r1distill8b_mn4096,math500,sweep,uc_obs,7,0.0,0.8063145112325439
math500_r1distill8b_mn4096,math500,sweep,uc_obs,7,0.003,0.8066414459857083
math500_r1distill8b_mn4096,math500,sweep,uc_obs,7,0.01,0.8072953154920367
math500_r1distill8b_mn4096,math500,sweep,uc_obs,7,0.03,0.8094437438699734
math500_r1distill8b_mn4096,math500,sweep,uc_obs,7,0.1,0.8157956190743075
math500_r1distill8b_mn4096,math500,sweep,uc_obs,7,0.3,0.8250899070571202
math500_r1distill8b_mn4096,math500,sweep,uc_obs,7,1.0,0.832656111344636
math500_r1distill8b_mn4096,math500,sweep,uc_obs,7,3.0,0.8324225865209472
math500_r1distill8b_mn4096,math500,sweep,uc_obs,7,10.0,0.831675307085143
math500_r1distill8b_mn4096,math500,sweep,uc_obs,7,30.0,0.8319088319088319
math500_r1distill8b_mn4096,math500,sweep,uc_obs,8,0.0,0.7928167764233338
math500_r1distill8b_mn4096,math500,sweep,uc_obs,8,0.003,0.7931904161412359
math500_r1distill8b_mn4096,math500,sweep,uc_obs,8,0.01,0.7943113352949418
math500_r1distill8b_mn4096,math500,sweep,uc_obs,8,0.03,0.7977207977207976
math500_r1distill8b_mn4096,math500,sweep,uc_obs,8,0.1,0.8077156601746766
math500_r1distill8b_mn4096,math500,sweep,uc_obs,8,0.3,0.819111671570688
math500_r1distill8b_mn4096,math500,sweep,uc_obs,8,1.0,0.8313483723319789
math500_r1distill8b_mn4096,math500,sweep,uc_obs,8,3.0,0.8328896361683247
math500_r1distill8b_mn4096,math500,sweep,uc_obs,8,10.0,0.8335435056746532
math500_r1distill8b_mn4096,math500,sweep,uc_obs,8,30.0,0.8336836205688665
math500_r1distill8b_mn4096,math500,sweep,uc_obs,9,0.0,0.7648405025454205
math500_r1distill8b_mn4096,math500,sweep,uc_obs,9,0.003,0.7652141422633226
math500_r1distill8b_mn4096,math500,sweep,uc_obs,9,0.01,0.766428471346504
math500_r1distill8b_mn4096,math500,sweep,uc_obs,9,0.03,0.7693241791602448
math500_r1distill8b_mn4096,math500,sweep,uc_obs,9,0.1,0.7782915323898931
math500_r1distill8b_mn4096,math500,sweep,uc_obs,9,0.3,0.7943113352949418
math500_r1distill8b_mn4096,math500,sweep,uc_obs,9,1.0,0.8137406006258465
math500_r1distill8b_mn4096,math500,sweep,uc_obs,9,3.0,0.8210265751249358
math500_r1distill8b_mn4096,math500,sweep,uc_obs,9,10.0,0.8229881836439215
math500_r1distill8b_mn4096,math500,sweep,uc_obs,9,30.0,0.8235486432207745
math500_r1distill8b_mn4096,math500,sweep,uc_obs,10,0.0,0.7735276259866424
math500_r1distill8b_mn4096,math500,sweep,uc_obs,10,0.003,0.7740413805987576
math500_r1distill8b_mn4096,math500,sweep,uc_obs,10,0.01,0.7744617252813975
math500_r1distill8b_mn4096,math500,sweep,uc_obs,10,0.03,0.7765167437298585
math500_r1distill8b_mn4096,math500,sweep,uc_obs,10,0.1,0.7836158983699968
math500_r1distill8b_mn4096,math500,sweep,uc_obs,10,0.3,0.7988417168745038
math500_r1distill8b_mn4096,math500,sweep,uc_obs,10,1.0,0.818364392134884
math500_r1distill8b_mn4096,math500,sweep,uc_obs,10,3.0,0.8237821680444632
math500_r1distill8b_mn4096,math500,sweep,uc_obs,10,10.0,0.8261174162813507
math500_r1distill8b_mn4096,math500,sweep,uc_obs,10,30.0,0.8263509411050394
math500_r1distill8b_mn4096,math500,sweep,uc_obs,11,0.0,0.7770304983419738
math500_r1distill8b_mn4096,math500,sweep,uc_obs,11,0.003,0.7771239082714493
math500_r1distill8b_mn4096,math500,sweep,uc_obs,11,0.01,0.778291532389893
math500_r1distill8b_mn4096,math500,sweep,uc_obs,11,0.03,0.7798795011909767
math500_r1distill8b_mn4096,math500,sweep,uc_obs,11,0.1,0.785250572135818
math500_r1distill8b_mn4096,math500,sweep,uc_obs,11,0.3,0.7989351268039793
math500_r1distill8b_mn4096,math500,sweep,uc_obs,11,1.0,0.8190649666059502
math500_r1distill8b_mn4096,math500,sweep,uc_obs,11,3.0,0.8262108262108263
math500_r1distill8b_mn4096,math500,sweep,uc_obs,11,10.0,0.8277987950119098
math500_r1distill8b_mn4096,math500,sweep,uc_obs,11,30.0,0.8282191396945496
math500_r1distill8b_mn4096,math500,sweep,uc_obs,12,0.0,0.7736677408808555
math500_r1distill8b_mn4096,math500,sweep,uc_obs,12,0.003,0.7742282004577087
math500_r1distill8b_mn4096,math500,sweep,uc_obs,12,0.01,0.7750688898229882
math500_r1distill8b_mn4096,math500,sweep,uc_obs,12,0.03,0.7774041380598757
math500_r1distill8b_mn4096,math500,sweep,uc_obs,12,0.1,0.783569193405259
math500_r1distill8b_mn4096,math500,sweep,uc_obs,12,0.3,0.7965998785670917
math500_r1distill8b_mn4096,math500,sweep,uc_obs,12,1.0,0.8150483396385036
math500_r1distill8b_mn4096,math500,sweep,uc_obs,12,3.0,0.8227079538554949
math500_r1distill8b_mn4096,math500,sweep,uc_obs,12,10.0,0.8252767269160711
math500_r1distill8b_mn4096,math500,sweep,uc_obs,12,30.0,0.8259773013871374
math500_r1distill8b_mn4096,math500,sweep,uc_obs,13,0.0,0.754425295408902
math500_r1distill8b_mn4096,math500,sweep,uc_obs,13,0.003,0.7549390500210174
math500_r1distill8b_mn4096,math500,sweep,uc_obs,13,0.01,0.7567605436457896
math500_r1distill8b_mn4096,math500,sweep,uc_obs,13,0.03,0.7605903507542853
math500_r1distill8b_mn4096,math500,sweep,uc_obs,13,0.1,0.7703049834197375
math500_r1distill8b_mn4096,math500,sweep,uc_obs,13,0.3,0.7871187707253281
math500_r1distill8b_mn4096,math500,sweep,uc_obs,13,1.0,0.8099574984820886
math500_r1distill8b_mn4096,math500,sweep,uc_obs,13,3.0,0.8214936247723132
math500_r1distill8b_mn4096,math500,sweep,uc_obs,13,10.0,0.8252300219513334
math500_r1distill8b_mn4096,math500,sweep,uc_obs,13,30.0,0.8261641212460885
math500_r1distill8b_mn4096,math500,sweep,uc_obs,14,0.0,0.7579281677642333
math500_r1distill8b_mn4096,math500,sweep,uc_obs,14,0.003,0.758535332305824
math500_r1distill8b_mn4096,math500,sweep,uc_obs,14,0.01,0.7596562514595301
math500_r1distill8b_mn4096,math500,sweep,uc_obs,14,0.03,0.763252533744337
math500_r1distill8b_mn4096,math500,sweep,uc_obs,14,0.1,0.7733408061276914
math500_r1distill8b_mn4096,math500,sweep,uc_obs,14,0.3,0.7900144785390688
math500_r1distill8b_mn4096,math500,sweep,uc_obs,14,1.0,0.8115921722479099
math500_r1distill8b_mn4096,math500,sweep,uc_obs,14,3.0,0.8223810191023306
math500_r1distill8b_mn4096,math500,sweep,uc_obs,14,10.0,0.8258371864929241
math500_r1distill8b_mn4096,math500,sweep,uc_obs,14,30.0,0.827191630470319
math500_r1distill8b_mn4096,math500,sweep,uc_obs,15,0.0,0.7568072486105273
math500_r1distill8b_mn4096,math500,sweep,uc_obs,15,0.003,0.7573677081873802
math500_r1distill8b_mn4096,math500,sweep,uc_obs,15,0.01,0.7590490869179394
math500_r1distill8b_mn4096,math500,sweep,uc_obs,15,0.03,0.7625519592732708
math500_r1distill8b_mn4096,math500,sweep,uc_obs,15,0.1,0.7726869366213629
math500_r1distill8b_mn4096,math500,sweep,uc_obs,15,0.3,0.7887534444911494
math500_r1distill8b_mn4096,math500,sweep,uc_obs,15,1.0,0.8115454672831721
math500_r1distill8b_mn4096,math500,sweep,uc_obs,15,3.0,0.8215403297370512
math500_r1distill8b_mn4096,math500,sweep,uc_obs,15,10.0,0.8249030871981692
math500_r1distill8b_mn4096,math500,sweep,uc_obs,15,30.0,0.8263976460697772
math500_r1distill8b_mn4096,math500,sweep,uc_obs,16,0.0,0.7562000840689366
math500_r1distill8b_mn4096,math500,sweep,uc_obs,16,0.003,0.7566204287515763
math500_r1distill8b_mn4096,math500,sweep,uc_obs,16,0.01,0.7581149876231844
math500_r1distill8b_mn4096,math500,sweep,uc_obs,16,0.03,0.7617112699079911
math500_r1distill8b_mn4096,math500,sweep,uc_obs,16,0.1,0.7716127224323946
