source,world,unit,group,family,repetition,n_train,n_test,n_features,upcr_n_kept,n_domain_donors,n_domain_donor_labels,n_all_donors,n_all_donor_labels,domain_shared_upcr_coefficient,domain_shared_residual_norm,budget,method,auc,delta_vs_upcr,n_target_labels,n_donor_labels_used,selected_positive_rate,selected_both_classes,converged,head_coefficient_upcr,head_coefficient_correction,prior_coefficient_upcr,prior_coefficient_correction
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,10,local_uniform2,0.9928270263650518,0.0003149110376318154,10,0,0.3,1,1,1.175859075055906,0.09211981544966018,1.0,0.0
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,10,local_active2,0.9858115082489197,-0.006700607078500287,10,0,0.3,1,1,1.104634836694583,0.3089565733847203,1.0,0.0
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,10,hybrid_domain_uniform,0.992354659808604,-0.0001574555188159632,10,160,0.3,1,1,1.9159474308814777,0.21902598559513206,1.7997898872976508,0.29855351662534496
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,10,hybrid_domain_active,0.9920922339439108,-0.0004198813835092352,10,160,0.3,1,1,1.8913259191622813,-0.0375549742934312,1.7997898872976508,0.29855351662534496
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,20,upcr,0.99251211532742,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,20,pooled_domain_lofo,0.990797599678091,-0.001714515649329007,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,20,pooled_all_lofo,0.9884007767805596,-0.00411133854686041,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,20,local_controlled2,0.9921622141744957,-0.00034990115292432566,20,0,0.45,1,1,1.2990609412276883,0.1529990924229386,1.0,0.0
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,20,local_uniform2,0.9928270263650519,0.0003149110376319264,20,0,0.4,1,1,1.3407582391061903,0.08865656870314875,1.0,0.0
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,20,local_active2,0.9885757273570217,-0.003936387970398303,20,0,0.35,1,1,1.2660437997754406,0.2930438140194644,1.0,0.0
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,20,hybrid_domain_uniform,0.9925646005003587,5.24851729386544e-05,20,160,0.4,1,1,2.007225930767621,0.16971877079464626,1.7997898872976508,0.29855351662534496
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,20,hybrid_domain_active,0.9927220560191746,0.0002099406917546176,20,160,0.4,1,1,1.9691775719284108,0.02728865450140036,1.7997898872976508,0.29855351662534496
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,40,upcr,0.99251211532742,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,40,pooled_domain_lofo,0.990797599678091,-0.001714515649329007,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,40,pooled_all_lofo,0.9884007767805596,-0.00411133854686041,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,40,local_controlled2,0.9928270263650518,0.0003149110376318154,40,0,0.45,1,1,1.5239554618202868,0.119625404889389,1.0,0.0
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,40,local_uniform2,0.9928270263650519,0.0003149110376319264,40,0,0.5,1,1,1.5774390430734577,0.10561270042668451,1.0,0.0
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,40,local_active2,0.9917423327909866,-0.0007697825364334498,40,0,0.4,1,1,1.5443136281299552,0.2180396446479248,1.0,0.0
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,40,hybrid_domain_uniform,0.9925646005003587,5.24851729386544e-05,40,160,0.5,1,1,2.168080686751933,0.1809137751041719,1.7997898872976508,0.29855351662534496
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,40,hybrid_domain_active,0.9928620164803443,0.00034990115292432566,40,160,0.425,1,1,2.1190866180177474,0.06782191033777064,1.7997898872976508,0.29855351662534496
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,80,upcr,0.99251211532742,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,80,pooled_domain_lofo,0.990797599678091,-0.001714515649329007,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,80,pooled_all_lofo,0.9884007767805596,-0.00411133854686041,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,80,local_controlled2,0.992757046134467,0.00024493080704701686,80,0,0.45,1,1,1.7884643908134958,0.14634173053177565,1.0,0.0
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,80,local_uniform2,0.9923896499238966,-0.00012246540352345292,80,0,0.5,1,1,1.852730970362567,-0.02287999166977313,1.0,0.0
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,80,local_active2,0.9919522734827411,-0.0005598418446789433,80,0,0.425,1,1,1.8679730243370019,0.2394510628066367,1.0,0.0
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,80,hybrid_domain_uniform,0.9920397487709721,-0.0004723665564478896,80,160,0.5,1,1,2.375805687068354,0.2910450849334427,1.7997898872976508,0.29855351662534496
synthetic,upcr_sufficient,s02,synthetic,family0,7,720,480,18,17,8,160,8,160,1.7997898872976508,0.28764435364159524,80,hybrid_domain_active,0.9928270263650518,0.0003149110376318154,80,160,0.4375,1,1,2.4315495134651135,0.06618905070639662,1.7997898872976508,0.29855351662534496
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,0,upcr,0.9904298740772904,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,0,pooled_domain_lofo,0.9896656534954407,-0.0007642205818497727,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,0,pooled_all_lofo,0.9857577073382544,-0.004672166739036032,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,0,local_controlled2,0.9904298740772904,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,0,local_uniform2,0.9904298740772904,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,0,local_active2,0.9904298740772904,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,0,hybrid_domain_uniform,0.9896656534954407,-0.0007642205818497727,0,160,nan,0,1,1.7997898872976508,0.26889101586894226,1.7997898872976508,0.26889101586894226
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,0,hybrid_domain_active,0.9896656534954407,-0.0007642205818497727,0,160,nan,0,1,1.7997898872976508,0.26889101586894226,1.7997898872976508,0.26889101586894226
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,5,upcr,0.9904298740772904,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,5,pooled_domain_lofo,0.9896656534954407,-0.0007642205818497727,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,5,pooled_all_lofo,0.9857577073382544,-0.004672166739036032,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,5,local_controlled2,0.9907077724706904,0.0002778983933999779,5,0,0.4,1,1,1.1143513316809346,-0.024048432574909684,1.0,0.0
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,5,local_uniform2,0.990343030829353,-8.684324793739595e-05,5,0,0.6,1,1,1.117591463851721,0.010423579622455487,1.0,0.0
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,5,local_active2,0.9896656534954407,-0.0007642205818497727,5,0,0.2,1,1,1.034907645095588,-0.12221889857864413,1.0,0.0
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,5,hybrid_domain_uniform,0.9900825010855405,-0.00034737299174991687,5,160,0.6,1,1,1.8642428968891687,0.2575200539552452,1.7997898872976508,0.26889101586894226
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,5,hybrid_domain_active,0.9891619626574033,-0.0012679114198871355,5,160,0.4,1,1,1.8528717354091206,-0.08952016834305629,1.7997898872976508,0.26889101586894226
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,10,upcr,0.9904298740772904,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,10,pooled_domain_lofo,0.9896656534954407,-0.0007642205818497727,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,10,pooled_all_lofo,0.9857577073382544,-0.004672166739036032,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,10,local_controlled2,0.9899956578376031,-0.0004342162396873128,10,0,0.5,1,1,1.1938347154572255,-0.1223140618424176,1.0,0.0
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,10,local_uniform2,0.990447242726878,1.7368649587568008e-05,10,0,0.8,1,1,1.1600625288462387,0.0027782024810857034,1.0,0.0
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,10,local_active2,0.9906382978723405,0.00020842379505003894,10,0,0.4,1,1,1.1096305756418812,-0.028106973970617604,1.0,0.0
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,10,hybrid_domain_uniform,0.9903777681285281,-5.210594876237096e-05,10,160,0.8,1,1,1.895395298417991,0.23252301949820528,1.7997898872976508,0.26889101586894226
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,10,hybrid_domain_active,0.9883803734259662,-0.002049500651324254,10,160,0.4,1,1,1.8965069422304104,-0.12533377659326425,1.7997898872976508,0.26889101586894226
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,20,upcr,0.9904298740772904,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,20,pooled_domain_lofo,0.9896656534954407,-0.0007642205818497727,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,20,pooled_all_lofo,0.9857577073382544,-0.004672166739036032,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,20,local_controlled2,0.9898046026921408,-0.0006252713851496727,20,0,0.5,1,1,1.2849849558181854,-0.1444655244079989,1.0,0.0
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,20,local_uniform2,0.9896135475466783,-0.0008163265306121437,20,0,0.7,1,1,1.2949745005722249,0.06025145716389942,1.0,0.0
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,20,local_active2,0.9906556665219279,0.00022579244463749593,20,0,0.5,1,1,1.2948961493952178,-0.04229001522807512,1.0,0.0
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,20,hybrid_domain_uniform,0.9911072514112027,0.0006773773339122657,20,160,0.7,1,1,1.9732671959328882,0.13187122415918348,1.7997898872976508,0.26889101586894226
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,20,hybrid_domain_active,0.9901172383847155,-0.0003126356925748919,20,160,0.45,1,1,1.9567123786286085,-0.029170259646728973,1.7997898872976508,0.26889101586894226
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,40,upcr,0.9904298740772904,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,40,pooled_domain_lofo,0.9896656534954407,-0.0007642205818497727,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,40,pooled_all_lofo,0.9857577073382544,-0.004672166739036032,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,40,local_controlled2,0.9868519322622666,-0.0035779418150237996,40,0,0.5,1,1,1.5245306488607957,0.2186691750389397,1.0,0.0
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,40,local_uniform2,0.9899609205384281,-0.0004689535388623378,40,0,0.65,1,1,1.4969374866310337,0.05972016982989147,1.0,0.0
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,40,local_active2,0.9907251411202779,0.0002952670429874349,40,0,0.5,1,1,1.5526876250440416,-0.03089747124230373,1.0,0.0
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,40,hybrid_domain_uniform,0.9907772470690404,0.00034737299174991687,40,160,0.65,1,1,2.1039414366156413,0.0759020996311129,1.7997898872976508,0.26889101586894226
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,40,hybrid_domain_active,0.9906035605731655,0.00017368649587501395,40,160,0.45,1,1,2.1391964489055804,0.03587499920629271,1.7997898872976508,0.26889101586894226
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,80,upcr,0.9904298740772904,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,80,pooled_domain_lofo,0.9896656534954407,-0.0007642205818497727,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,80,pooled_all_lofo,0.9857577073382544,-0.004672166739036032,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,80,local_controlled2,0.9905340859748155,0.00010421189752507498,80,0,0.4875,1,1,1.844437186718768,-0.13622667382212797,1.0,0.0
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,80,local_uniform2,0.9904298740772904,0.0,80,0,0.5375,1,1,1.8540517119311541,0.0014845802787298039,1.0,0.0
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,80,local_active2,0.990551454624403,0.00012158054711253197,80,0,0.5,1,1,1.8648547510213318,-0.07010782348308672,1.0,0.0
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,80,hybrid_domain_uniform,0.9910898827616152,0.0006600086843248087,80,160,0.5375,1,1,2.36878844889035,0.13889103902935146,1.7997898872976508,0.26889101586894226
synthetic,upcr_sufficient,s03,synthetic,family0,7,720,480,18,18,8,160,8,160,1.7997898872976508,0.28764435364159524,80,hybrid_domain_active,0.990586191923578,0.00015631784628755696,80,160,0.4625,1,1,2.3835888797219287,0.030489909272216023,1.7997898872976508,0.26889101586894226
synthetic,upcr_sufficient,s04,synthetic,family1,7,720,480,18,16,8,160,8,160,1.7334042231687818,0.3401904762376742,0,upcr,0.9898511242421918,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s04,synthetic,family1,7,720,480,18,16,8,160,8,160,1.7334042231687818,0.3401904762376742,0,pooled_domain_lofo,0.9896017189778221,-0.00024940526436967314,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s04,synthetic,family1,7,720,480,18,16,8,160,8,160,1.7334042231687818,0.3401904762376742,0,pooled_all_lofo,0.9864937456833704,-0.0033573785588213445,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s04,synthetic,family1,7,720,480,18,16,8,160,8,160,1.7334042231687818,0.3401904762376742,0,local_controlled2,0.9898511242421918,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
synthetic,upcr_sufficient,s04,synthetic,family1,7,720,480,18,16,8,160,8,160,1.7334042231687818,0.3401904762376742,0,local_uniform2,0.9898511242421918,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
synthetic,upcr_sufficient,s04,synthetic,family1,7,720,480,18,16,8,160,8,160,1.7334042231687818,0.3401904762376742,0,local_active2,0.9898511242421918,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
synthetic,upcr_sufficient,s04,synthetic,family1,7,720,480,18,16,8,160,8,160,1.7334042231687818,0.3401904762376742,0,hybrid_domain_uniform,0.9896017189778221,-0.00024940526436967314,0,160,nan,0,1,1.7334042231687818,0.34437568381322364,1.7334042231687818,0.34437568381322364
synthetic,upcr_sufficient,s04,synthetic,family1,7,720,480,18,16,8,160,8,160,1.7334042231687818,0.3401904762376742,0,hybrid_domain_active,0.9896017189778221,-0.00024940526436967314,0,160,nan,0,1,1.7334042231687818,0.34437568381322364,1.7334042231687818,0.34437568381322364
synthetic,upcr_sufficient,s04,synthetic,family1,7,720,480,18,16,8,160,8,160,1.7334042231687818,0.3401904762376742,5,upcr,0.9898511242421918,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s04,synthetic,family1,7,720,480,18,16,8,160,8,160,1.7334042231687818,0.3401904762376742,5,pooled_domain_lofo,0.9896017189778221,-0.00024940526436967314,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s04,synthetic,family1,7,720,480,18,16,8,160,8,160,1.7334042231687818,0.3401904762376742,5,pooled_all_lofo,0.9864937456833704,-0.0033573785588213445,0,160,nan,0,1,nan,nan,nan,nan
synthetic,upcr_sufficient,s04,synthetic,family1,7,720,480,18,16,8,160,8,160,1.7334042231687818,0.3401904762376742,5,local_controlled2,0.9885081728186631,-0.0013429514235286932,5,0,0.4,1,1,1.0342961178016157,-0.0865620290929754,1.0,0.0
