phase_id,experiment_id,left_variant_id,right_variant_id,task_id,dataset_id,population_id,metric_id,delta,ci_low,ci_high,p_adjusted,wins,ties,losses,worst_unit_delta,comparison_group_id,status,evidence_status,source_artifact,source_sha256,source_row_selector,notes
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_PLUS_STRUCTURAL_CONTROL,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,macro_f1,-0.004563733478208931,-0.01025893631900129,0.0007837079511702173,,0,0,8,-0.00863295592003549,p2c_qwen8_five_family_top10::macro_f1,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_plus_structural_control/evaluation/REPORTING_CONTRASTS.csv,3dba9a66b55c4a8e2e84aacd13c4a32c73d9aa46ac2af88dccccbce6b8d5a005,metric_id=macro_f1,Candidate-minus-parent.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_PLUS_STRUCTURAL_CONTROL,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,first_error_exact,-0.0003812461921058885,-0.003961089432305989,0.003157834949679482,,1,3,4,-0.0033670033670033517,p2c_qwen8_five_family_top10::first_error_exact,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_plus_structural_control/evaluation/REPORTING_CONTRASTS.csv,3dba9a66b55c4a8e2e84aacd13c4a32c73d9aa46ac2af88dccccbce6b8d5a005,metric_id=first_error_exact,Candidate-minus-parent.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_PLUS_STRUCTURAL_CONTROL,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,first_error_within_one,-0.0013632703850094963,-0.0056799350857505175,0.0028739877318389975,,2,2,4,-0.008417508417508435,p2c_qwen8_five_family_top10::first_error_within_one,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_plus_structural_control/evaluation/REPORTING_CONTRASTS.csv,3dba9a66b55c4a8e2e84aacd13c4a32c73d9aa46ac2af88dccccbce6b8d5a005,metric_id=first_error_within_one,Candidate-minus-parent.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_PLUS_STRUCTURAL_CONTROL,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,clean_abstention_accuracy,-0.016863297149707468,-0.02562170299044999,-0.008490817095906964,,0,1,7,-0.04129793510324481,p2c_qwen8_five_family_top10::clean_abstention_accuracy,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_plus_structural_control/evaluation/REPORTING_CONTRASTS.csv,3dba9a66b55c4a8e2e84aacd13c4a32c73d9aa46ac2af88dccccbce6b8d5a005,metric_id=clean_abstention_accuracy,Candidate-minus-parent.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_PLUS_STRUCTURAL_CONTROL,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,overall_decision_accuracy,-0.00643750000000004,-0.010312500000000002,-0.0026875000000000093,,0,0,8,-0.014000000000000012,p2c_qwen8_five_family_top10::overall_decision_accuracy,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_plus_structural_control/evaluation/REPORTING_CONTRASTS.csv,3dba9a66b55c4a8e2e84aacd13c4a32c73d9aa46ac2af88dccccbce6b8d5a005,metric_id=overall_decision_accuracy,Candidate-minus-parent.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_SWAP_C1_SWVAR16,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,macro_f1,-0.0001483297261241634,-0.001961263542443843,0.0014774234123836778,,3,1,4,-0.0029615614306722216,p2c_qwen8_five_family_top10::macro_f1,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_swap_c1_swvar16/evaluation/REPORTING_CONTRASTS.csv,332efaecaa888b8bd2b108cfb00f48a95785fde63a17075bea707068ce7c868b,metric_id=macro_f1,Candidate-minus-parent.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_SWAP_C1_SWVAR16,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,first_error_exact,0.00012814788681392297,-0.0014566430068018818,0.0013079932814689726,,3,4,1,-0.004830917874396101,p2c_qwen8_five_family_top10::first_error_exact,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_swap_c1_swvar16/evaluation/REPORTING_CONTRASTS.csv,332efaecaa888b8bd2b108cfb00f48a95785fde63a17075bea707068ce7c868b,metric_id=first_error_exact,Candidate-minus-parent.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_SWAP_C1_SWVAR16,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,first_error_within_one,0.00031416856632277,-0.0013026666743459925,0.001564246509072092,,4,3,1,-0.004830917874396157,p2c_qwen8_five_family_top10::first_error_within_one,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_swap_c1_swvar16/evaluation/REPORTING_CONTRASTS.csv,332efaecaa888b8bd2b108cfb00f48a95785fde63a17075bea707068ce7c868b,metric_id=first_error_within_one,Candidate-minus-parent.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_SWAP_C1_SWVAR16,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,clean_abstention_accuracy,-0.003832888591349226,-0.007097792141577708,-0.0008062077421986818,,1,3,4,-0.016597510373443924,p2c_qwen8_five_family_top10::clean_abstention_accuracy,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_swap_c1_swvar16/evaluation/REPORTING_CONTRASTS.csv,332efaecaa888b8bd2b108cfb00f48a95785fde63a17075bea707068ce7c868b,metric_id=clean_abstention_accuracy,Candidate-minus-parent.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_SWAP_C1_SWVAR16,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,overall_decision_accuracy,-0.0010625000000000218,-0.002312499999999995,0.00012499999999998623,,2,2,4,-0.0040000000000000036,p2c_qwen8_five_family_top10::overall_decision_accuracy,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_swap_c1_swvar16/evaluation/REPORTING_CONTRASTS.csv,332efaecaa888b8bd2b108cfb00f48a95785fde63a17075bea707068ce7c868b,metric_id=overall_decision_accuracy,Candidate-minus-parent.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_PLUS_C7_EDIS_VIEW,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,macro_f1,0.002115738571590642,-0.002537345283765106,0.0067542808291481665,,5,0,3,-0.0057299514326158985,p2c_qwen8_five_family_top10::macro_f1,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_plus_c7_edis_view/evaluation/REPORTING_CONTRASTS.csv,d0b2b88eb3b22cba22bd38634353709145a6041b2fc3f62062317180e7f1b31f,metric_id=macro_f1,Candidate-minus-parent.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_PLUS_C7_EDIS_VIEW,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,first_error_exact,0.0009088284675339842,-0.002490386916866689,0.0041849352599935006,,5,0,3,-0.009661835748792258,p2c_qwen8_five_family_top10::first_error_exact,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_plus_c7_edis_view/evaluation/REPORTING_CONTRASTS.csv,d0b2b88eb3b22cba22bd38634353709145a6041b2fc3f62062317180e7f1b31f,metric_id=first_error_exact,Candidate-minus-parent.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_PLUS_C7_EDIS_VIEW,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,first_error_within_one,0.0014822134387352248,-0.002586478451708539,0.005466184542885107,,5,0,3,-0.01449275362318847,p2c_qwen8_five_family_top10::first_error_within_one,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_plus_c7_edis_view/evaluation/REPORTING_CONTRASTS.csv,d0b2b88eb3b22cba22bd38634353709145a6041b2fc3f62062317180e7f1b31f,metric_id=first_error_within_one,Candidate-minus-parent.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_PLUS_C7_EDIS_VIEW,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,clean_abstention_accuracy,0.0016321635040021931,-0.0014146970059440017,0.004955634156285106,,5,2,1,-0.004149377593360981,p2c_qwen8_five_family_top10::clean_abstention_accuracy,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_plus_c7_edis_view/evaluation/REPORTING_CONTRASTS.csv,d0b2b88eb3b22cba22bd38634353709145a6041b2fc3f62062317180e7f1b31f,metric_id=clean_abstention_accuracy,Candidate-minus-parent.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_PLUS_C7_EDIS_VIEW,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,overall_decision_accuracy,0.0016249999999999876,-0.0006875000000000631,0.003937500000000094,,5,0,3,-0.0040000000000000036,p2c_qwen8_five_family_top10::overall_decision_accuracy,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_plus_c7_edis_view/evaluation/REPORTING_CONTRASTS.csv,d0b2b88eb3b22cba22bd38634353709145a6041b2fc3f62062317180e7f1b31f,metric_id=overall_decision_accuracy,Candidate-minus-parent.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_PLUS_C8_OUTER_EXPERT,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,macro_f1,0.010735353272928738,-0.002481387280222966,0.024254992411723665,,5,0,3,-0.009191501753840814,p2c_qwen8_five_family_top10::macro_f1,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_plus_c8_outer_expert/evaluation/REPORTING_CONTRASTS.csv,b6be5b6f8e6d444a8b43feb2c884aa4e324c22f222bc1b4bd6c4a56896986b3c,metric_id=macro_f1,Candidate-minus-parent.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_PLUS_C8_OUTER_EXPERT,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,first_error_exact,0.014429150302826543,0.004111765497834846,0.02465183521753212,,6,0,2,-0.009661835748792258,p2c_qwen8_five_family_top10::first_error_exact,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_plus_c8_outer_expert/evaluation/REPORTING_CONTRASTS.csv,b6be5b6f8e6d444a8b43feb2c884aa4e324c22f222bc1b4bd6c4a56896986b3c,metric_id=first_error_exact,Candidate-minus-parent.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_PLUS_C8_OUTER_EXPERT,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,first_error_within_one,0.016448040115244034,0.0051019216698257154,0.027907697556489454,,5,0,3,-0.019323671497584516,p2c_qwen8_five_family_top10::first_error_within_one,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_plus_c8_outer_expert/evaluation/REPORTING_CONTRASTS.csv,b6be5b6f8e6d444a8b43feb2c884aa4e324c22f222bc1b4bd6c4a56896986b3c,metric_id=first_error_within_one,Candidate-minus-parent.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_PLUS_C8_OUTER_EXPERT,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,clean_abstention_accuracy,-0.022491300012669302,-0.030623374424844692,-0.014359226108638209,,4,0,4,-0.0714285714285714,p2c_qwen8_five_family_top10::clean_abstention_accuracy,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_plus_c8_outer_expert/evaluation/REPORTING_CONTRASTS.csv,b6be5b6f8e6d444a8b43feb2c884aa4e324c22f222bc1b4bd6c4a56896986b3c,metric_id=clean_abstention_accuracy,Candidate-minus-parent.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_PLUS_C8_OUTER_EXPERT,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,overall_decision_accuracy,0.0019999999999999463,-0.004874999999999963,0.008937499999999932,,5,0,3,-0.026000000000000023,p2c_qwen8_five_family_top10::overall_decision_accuracy,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_plus_c8_outer_expert/evaluation/REPORTING_CONTRASTS.csv,b6be5b6f8e6d444a8b43feb2c884aa4e324c22f222bc1b4bd6c4a56896986b3c,metric_id=overall_decision_accuracy,Candidate-minus-parent.
P2D,P2_H3_RELIABILITY_FUSION,P2D_H2_CLEAN_C7,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,macro_f1,0.009829101720293276,-0.0007142826017504627,0.020697116865467022,,6,0,2,-0.005552653507011174,p2d_h3_qwen8::official_macro_f1,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/diagnostic/h3_reliability_fusion_v1/CONTRASTS.csv,4c6033e81cc8a8d778de843cdd880482fa84401f0292ce7a41c2c7b1359fe36b,contrast_id=H2_CLEAN_C7__vs__H0_FAMILY6_TOP10__official_macro_f1,Bonferroni simultaneous across four primary contrasts; outcome-selected opened-population diagnostic.
P2D,P2_H3_RELIABILITY_FUSION,P2D_H2_CLEAN_C7,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,first_error_exact,0.011339551537209891,0.0010645508444951963,0.02191355713467011,,6,0,2,-0.006734006734006703,p2d_h3_qwen8::first_error_exact,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/diagnostic/h3_reliability_fusion_v1/CONTRASTS.csv,4c6033e81cc8a8d778de843cdd880482fa84401f0292ce7a41c2c7b1359fe36b,contrast_id=H2_CLEAN_C7__vs__H0_FAMILY6_TOP10__first_error_exact,unadjusted paired diagnostic; outcome-selected opened-population diagnostic.
P2D,P2_H3_RELIABILITY_FUSION,P2D_H2_CLEAN_C7,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,first_error_within_one,0.012977471994606804,0.0018168883216902298,0.024243967028149953,,8,0,0,0.003952569169960507,p2d_h3_qwen8::first_error_within_one,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/diagnostic/h3_reliability_fusion_v1/CONTRASTS.csv,4c6033e81cc8a8d778de843cdd880482fa84401f0292ce7a41c2c7b1359fe36b,contrast_id=H2_CLEAN_C7__vs__H0_FAMILY6_TOP10__first_error_within_one,unadjusted paired diagnostic; outcome-selected opened-population diagnostic.
P2D,P2_H3_RELIABILITY_FUSION,P2D_H2_CLEAN_C7,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,clean_abstention_accuracy,0.0,0.0,0.0,,0,8,0,0.0,p2d_h3_qwen8::clean_abstention_accuracy,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/diagnostic/h3_reliability_fusion_v1/CONTRASTS.csv,4c6033e81cc8a8d778de843cdd880482fa84401f0292ce7a41c2c7b1359fe36b,contrast_id=H2_CLEAN_C7__vs__H0_FAMILY6_TOP10__clean_abstention_accuracy,unadjusted paired diagnostic; outcome-selected opened-population diagnostic.
P2D,P2_H3_RELIABILITY_FUSION,P2D_H2_CLEAN_C7,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,overall_decision_accuracy,0.007187500000000013,0.0011875000000000635,0.013312499999999894,,6,0,2,-0.0040000000000000036,p2d_h3_qwen8::overall_decision_accuracy,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/diagnostic/h3_reliability_fusion_v1/CONTRASTS.csv,4c6033e81cc8a8d778de843cdd880482fa84401f0292ce7a41c2c7b1359fe36b,contrast_id=H2_CLEAN_C7__vs__H0_FAMILY6_TOP10__overall_decision_accuracy,unadjusted paired diagnostic; outcome-selected opened-population diagnostic.
P2D,P2_H3_RELIABILITY_FUSION,P2D_H3_EQUAL_C8_RERANK,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,macro_f1,0.012392219310811137,0.001768682486614345,0.022807350265052286,,6,0,2,-0.002764497222809248,p2d_h3_qwen8::official_macro_f1,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/diagnostic/h3_reliability_fusion_v1/CONTRASTS.csv,4c6033e81cc8a8d778de843cdd880482fa84401f0292ce7a41c2c7b1359fe36b,contrast_id=H3_EQUAL__vs__H0_FAMILY6_TOP10__official_macro_f1,Bonferroni simultaneous across four primary contrasts; outcome-selected opened-population diagnostic.
P2D,P2_H3_RELIABILITY_FUSION,P2D_H3_EQUAL_C8_RERANK,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,first_error_exact,0.012940818764504869,0.003092747488845596,0.02288788872384012,,6,0,2,-0.0033670033670033517,p2d_h3_qwen8::first_error_exact,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/diagnostic/h3_reliability_fusion_v1/CONTRASTS.csv,4c6033e81cc8a8d778de843cdd880482fa84401f0292ce7a41c2c7b1359fe36b,contrast_id=H3_EQUAL__vs__H0_FAMILY6_TOP10__first_error_exact,unadjusted paired diagnostic; outcome-selected opened-population diagnostic.
P2D,P2_H3_RELIABILITY_FUSION,P2D_H3_EQUAL_C8_RERANK,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,first_error_within_one,0.01667088012710588,0.006454357946072702,0.02691091925960011,,8,0,0,0.009661835748792202,p2d_h3_qwen8::first_error_within_one,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/diagnostic/h3_reliability_fusion_v1/CONTRASTS.csv,4c6033e81cc8a8d778de843cdd880482fa84401f0292ce7a41c2c7b1359fe36b,contrast_id=H3_EQUAL__vs__H0_FAMILY6_TOP10__first_error_within_one,unadjusted paired diagnostic; outcome-selected opened-population diagnostic.
P2D,P2_H3_RELIABILITY_FUSION,P2D_H3_EQUAL_C8_RERANK,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,clean_abstention_accuracy,0.0,0.0,0.0,,0,8,0,0.0,p2d_h3_qwen8::clean_abstention_accuracy,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/diagnostic/h3_reliability_fusion_v1/CONTRASTS.csv,4c6033e81cc8a8d778de843cdd880482fa84401f0292ce7a41c2c7b1359fe36b,contrast_id=H3_EQUAL__vs__H0_FAMILY6_TOP10__clean_abstention_accuracy,unadjusted paired diagnostic; outcome-selected opened-population diagnostic.
P2D,P2_H3_RELIABILITY_FUSION,P2D_H3_EQUAL_C8_RERANK,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,overall_decision_accuracy,0.00862500000000005,0.00281249999999994,0.014562499999999978,,6,0,2,-0.0020000000000000018,p2d_h3_qwen8::overall_decision_accuracy,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/diagnostic/h3_reliability_fusion_v1/CONTRASTS.csv,4c6033e81cc8a8d778de843cdd880482fa84401f0292ce7a41c2c7b1359fe36b,contrast_id=H3_EQUAL__vs__H0_FAMILY6_TOP10__overall_decision_accuracy,unadjusted paired diagnostic; outcome-selected opened-population diagnostic.
P2D,P2_H3_RELIABILITY_FUSION,P2D_H3_RELIABILITY_C8_RERANK,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,macro_f1,0.010107614687475341,-0.0005424035539170688,0.021037162263852282,,6,0,2,-0.00839096386045618,p2d_h3_qwen8::official_macro_f1,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/diagnostic/h3_reliability_fusion_v1/CONTRASTS.csv,4c6033e81cc8a8d778de843cdd880482fa84401f0292ce7a41c2c7b1359fe36b,contrast_id=H3_RELIABILITY__vs__H0_FAMILY6_TOP10__official_macro_f1,Bonferroni simultaneous across four primary contrasts; outcome-selected opened-population diagnostic.
P2D,P2_H3_RELIABILITY_FUSION,P2D_H3_RELIABILITY_C8_RERANK,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,first_error_exact,0.01144636912659669,0.0012280599022886365,0.021829633441979628,,6,0,2,-0.008417508417508407,p2d_h3_qwen8::first_error_exact,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/diagnostic/h3_reliability_fusion_v1/CONTRASTS.csv,4c6033e81cc8a8d778de843cdd880482fa84401f0292ce7a41c2c7b1359fe36b,contrast_id=H3_RELIABILITY__vs__H0_FAMILY6_TOP10__first_error_exact,unadjusted paired diagnostic; outcome-selected opened-population diagnostic.
P2D,P2_H3_RELIABILITY_FUSION,P2D_H3_RELIABILITY_C8_RERANK,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,first_error_within_one,0.013068911283901807,0.0023760105430736633,0.023754969554277344,,8,0,0,0.004830917874396157,p2d_h3_qwen8::first_error_within_one,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/diagnostic/h3_reliability_fusion_v1/CONTRASTS.csv,4c6033e81cc8a8d778de843cdd880482fa84401f0292ce7a41c2c7b1359fe36b,contrast_id=H3_RELIABILITY__vs__H0_FAMILY6_TOP10__first_error_within_one,unadjusted paired diagnostic; outcome-selected opened-population diagnostic.
P2D,P2_H3_RELIABILITY_FUSION,P2D_H3_RELIABILITY_C8_RERANK,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,clean_abstention_accuracy,0.0,0.0,0.0,,0,8,0,0.0,p2d_h3_qwen8::clean_abstention_accuracy,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/diagnostic/h3_reliability_fusion_v1/CONTRASTS.csv,4c6033e81cc8a8d778de843cdd880482fa84401f0292ce7a41c2c7b1359fe36b,contrast_id=H3_RELIABILITY__vs__H0_FAMILY6_TOP10__clean_abstention_accuracy,unadjusted paired diagnostic; outcome-selected opened-population diagnostic.
P2D,P2_H3_RELIABILITY_FUSION,P2D_H3_RELIABILITY_C8_RERANK,P2C_F6_TOP10_REFERENCE,processbench_first_error,processbench,current_common_eight_qwen,overall_decision_accuracy,0.007374999999999965,0.0013750000000000138,0.013499999999999956,,6,0,2,-0.0050000000000000044,p2d_h3_qwen8::overall_decision_accuracy,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/diagnostic/h3_reliability_fusion_v1/CONTRASTS.csv,4c6033e81cc8a8d778de843cdd880482fa84401f0292ce7a41c2c7b1359fe36b,contrast_id=H3_RELIABILITY__vs__H0_FAMILY6_TOP10__overall_decision_accuracy,unadjusted paired diagnostic; outcome-selected opened-population diagnostic.
P2D,P2_H3_RELIABILITY_FUSION,P2D_H3_RELIABILITY_C8_RERANK,P2D_H3_EQUAL_C8_RERANK,processbench_first_error,processbench,current_common_eight_qwen,macro_f1,-0.0022846046233357953,-0.00765893098651691,0.0030872714694359328,,2,2,4,-0.009604189427596332,p2d_h3_qwen8::official_macro_f1,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/diagnostic/h3_reliability_fusion_v1/CONTRASTS.csv,4c6033e81cc8a8d778de843cdd880482fa84401f0292ce7a41c2c7b1359fe36b,contrast_id=H3_RELIABILITY__vs__H3_EQUAL__official_macro_f1,Bonferroni simultaneous across four primary contrasts; outcome-selected opened-population diagnostic.
P2D,P2_H3_RELIABILITY_FUSION,P2D_H3_RELIABILITY_C8_RERANK,P2D_H3_EQUAL_C8_RERANK,processbench_first_error,processbench,current_common_eight_qwen,first_error_exact,-0.0014944496379081795,-0.006907232081148626,0.004102377970568692,,2,2,4,-0.007905138339920958,p2d_h3_qwen8::first_error_exact,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/diagnostic/h3_reliability_fusion_v1/CONTRASTS.csv,4c6033e81cc8a8d778de843cdd880482fa84401f0292ce7a41c2c7b1359fe36b,contrast_id=H3_RELIABILITY__vs__H3_EQUAL__first_error_exact,unadjusted paired diagnostic; outcome-selected opened-population diagnostic.
P2D,P2_H3_RELIABILITY_FUSION,P2D_H3_RELIABILITY_C8_RERANK,P2D_H3_EQUAL_C8_RERANK,processbench_first_error,processbench,current_common_eight_qwen,first_error_within_one,-0.003601968843204073,-0.0097790257612799,0.00259717083577211,,1,1,6,-0.011784511784511786,p2d_h3_qwen8::first_error_within_one,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/diagnostic/h3_reliability_fusion_v1/CONTRASTS.csv,4c6033e81cc8a8d778de843cdd880482fa84401f0292ce7a41c2c7b1359fe36b,contrast_id=H3_RELIABILITY__vs__H3_EQUAL__first_error_within_one,unadjusted paired diagnostic; outcome-selected opened-population diagnostic.
P2D,P2_H3_RELIABILITY_FUSION,P2D_H3_RELIABILITY_C8_RERANK,P2D_H3_EQUAL_C8_RERANK,processbench_first_error,processbench,current_common_eight_qwen,clean_abstention_accuracy,0.0,0.0,0.0,,0,8,0,0.0,p2d_h3_qwen8::clean_abstention_accuracy,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/diagnostic/h3_reliability_fusion_v1/CONTRASTS.csv,4c6033e81cc8a8d778de843cdd880482fa84401f0292ce7a41c2c7b1359fe36b,contrast_id=H3_RELIABILITY__vs__H3_EQUAL__clean_abstention_accuracy,unadjusted paired diagnostic; outcome-selected opened-population diagnostic.
P2D,P2_H3_RELIABILITY_FUSION,P2D_H3_RELIABILITY_C8_RERANK,P2D_H3_EQUAL_C8_RERANK,processbench_first_error,processbench,current_common_eight_qwen,overall_decision_accuracy,-0.0012500000000000844,-0.004375000000000018,0.001937499999999981,,2,2,4,-0.006000000000000005,p2d_h3_qwen8::overall_decision_accuracy,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/diagnostic/h3_reliability_fusion_v1/CONTRASTS.csv,4c6033e81cc8a8d778de843cdd880482fa84401f0292ce7a41c2c7b1359fe36b,contrast_id=H3_RELIABILITY__vs__H3_EQUAL__overall_decision_accuracy,unadjusted paired diagnostic; outcome-selected opened-population diagnostic.
P2E,P2_H3_LLAMA_TRANSFER,P2E_H2_CLEAN_C7_LLAMA4,P2E_H0_FAMILY6_TOP10_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,macro_f1,0.006674464636105881,-0.007090624878183999,0.020942814892941326,,2,0,2,-0.010019432889216362,p2e_h3_llama4::official_macro_f1,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/transfer/h3_llama4/evaluation/CONTRASTS.csv,7d3d2adec0136389abfc3653a8c09bc17ee2dbff9ff4fe945d8eb883f2775357,contrast_id=P2E_H2_CLEAN_C7_LLAMA4__vs__P2E_H0_FAMILY6_TOP10_LLAMA4__official_macro_f1,"Bonferroni simultaneous across three primary contrasts; same opened questions, new scorer-family traces."
