cell,rep,m,k,n_x,n_y,n_keep_deployed_halfA,auroc_deployed,auroc_greedy,cca_lambda,cca_n_open,cca_n_open_x,cca_leverage_n_distinct,cca_init_n_distinct,path_heldout_lam0,path_nopen_lam0,path_heldout_lam1,path_nopen_lam1,path_heldout_lam2,path_nopen_lam2,path_heldout_lam3,path_nopen_lam3,path_heldout_lam4,path_nopen_lam4,path_heldout_lam5,path_nopen_lam5,auroc_cca_leverage_prune,cca_leverage_prune_cols,overlap_cca_leverage_prune,frac_inside_cca_leverage,frac_x_cca_leverage,cond_null_cca_leverage_prune,auroc_cca_gates_prune,cca_gates_prune_cols,overlap_cca_gates_prune,frac_inside_cca_gates,frac_x_cca_gates,cond_null_cca_gates_prune,auroc_rho_prune,rho_prune_cols,overlap_rho_prune,frac_inside_rho,frac_x_rho,cond_null_rho_prune,auroc_truecorr_prune,truecorr_prune_cols,overlap_truecorr_prune,frac_inside_truecorr,frac_x_truecorr,cond_null_truecorr_prune,auroc_cca_leverage_rr_prune,auroc_cca_gates_rr_prune,auroc_cca_init_r50_prune,auroc_cca_gates_lam0_prune,auroc_cca_gates_lam1_prune,auroc_cca_gates_lam2_prune,auroc_cca_gates_lam3_prune,auroc_cca_gates_lam4_prune,auroc_cca_gates_lam5_prune,n_distinct_null_compositions,frac_x_greedy,auroc_random_prune,n_random_prune_failed
math500_dsmath7b,1,30,16,16,14,23,0.7969444444444445,0.7847222222222222,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7755555555555556,low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|topk_tail_mass,0.4375,1.0,0.5,0.565,0.7755555555555556,low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|topk_tail_mass,0.4375,1.0,0.5,0.565,0.8061111111111112,epr|trace_length|low_band_power|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.5625,1.0,0.4375,0.565,0.8033333333333333,epr|trace_length|hl_ratio|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.625,1.0,0.4375,0.565,0.7902777777777777,0.7902777777777777,0.7755555555555556,0.7755555555555556,0.7755555555555556,0.7755555555555556,0.7755555555555556,0.7755555555555556,0.7755555555555556,1,0.625,0.7904888888888888,0
math500_dsmath7b,2,30,9,16,14,25,0.7893738140417457,0.7910002710761724,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.793168880455408,trace_length|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max_energy|logprob_margin|renyi_entropy_2|topk_tail_mass,0.2222222222222222,1.0,0.5555555555555556,0.2793333333333334,0.793168880455408,trace_length|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max_energy|logprob_margin|renyi_entropy_2|topk_tail_mass,0.2222222222222222,1.0,0.5555555555555556,0.2793333333333334,0.8143128219029547,epr|trace_length|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.1111111111111111,1.0,0.3333333333333333,0.2793333333333334,0.8023854703171591,epr|high_band_power|spectral_centroid|rpdi|sw_var_peak|epr_spilled|logprob_margin|mean_logprob_entropy|varentropy,0.5555555555555556,1.0,0.5555555555555556,0.2793333333333334,0.777988614800759,0.777988614800759,0.793168880455408,0.793168880455408,0.793168880455408,0.793168880455408,0.793168880455408,0.793168880455408,0.793168880455408,1,0.5555555555555556,0.7716129032258064,0
math500_dsmath7b,3,30,19,16,14,22,0.7785359801488834,0.8058312655086849,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7763647642679901,epr|trace_length|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|hurst_exponent|cusum_max|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6842105263157895,1.0,0.5263157894736842,0.6375263157894737,0.7763647642679901,epr|trace_length|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|hurst_exponent|cusum_max|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6842105263157895,1.0,0.5263157894736842,0.6375263157894737,0.7841191066997519,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5789473684210527,1.0,0.47368421052631576,0.6375263157894737,0.7785359801488834,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5789473684210527,1.0,0.47368421052631576,0.6375263157894737,0.7741935483870968,0.7741935483870968,0.7763647642679901,0.7763647642679901,0.7763647642679901,0.7763647642679901,0.7763647642679901,0.7763647642679901,0.7763647642679901,1,0.47368421052631576,0.7778411910669975,0
math500_dsmath7b,4,30,10,16,14,23,0.7638888888888888,0.7444444444444444,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7058333333333333,trace_length|low_band_power|hl_ratio|spectral_centroid|rpdi|hurst_exponent|sw_var_peak_spilled|epr_energy|logprob_margin|renyi_entropy_2,0.3,1.0,0.6,0.35275,0.7058333333333333,trace_length|low_band_power|hl_ratio|spectral_centroid|rpdi|hurst_exponent|sw_var_peak_spilled|epr_energy|logprob_margin|renyi_entropy_2,0.3,1.0,0.6,0.35275,0.7691666666666667,epr|trace_length|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.3,1.0,0.4,0.35275,0.7358333333333333,epr|rpdi|hurst_exponent|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5,1.0,0.3,0.35275,0.7058333333333333,0.7058333333333333,0.7058333333333333,0.7058333333333333,0.7058333333333333,0.7058333333333333,0.7058333333333333,0.7058333333333333,0.7058333333333333,1,0.5,0.7430777777777777,0
math500_qwenmath7b,0,28,8,14,14,8,0.9234022556390977,0.9339755639097745,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9163533834586466,spectral_entropy|rpdi|cusum_max|cusum_shift_idx|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|varentropy,0.625,1.0,0.5,0.625,0.9163533834586466,spectral_entropy|rpdi|cusum_max|cusum_shift_idx|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|varentropy,0.625,1.0,0.5,0.625,0.9163533834586466,spectral_entropy|rpdi|cusum_max|cusum_shift_idx|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|varentropy,0.625,1.0,0.5,0.625,0.9163533834586466,spectral_entropy|rpdi|cusum_max|cusum_shift_idx|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|varentropy,0.625,1.0,0.5,0.625,0.9163533834586466,0.9163533834586466,0.9163533834586466,0.9163533834586466,0.9163533834586466,0.9163533834586466,0.9163533834586466,0.9163533834586466,0.9163533834586466,1,0.5,0.9163533834586466,0
math500_qwenmath7b,1,28,9,14,14,15,0.922201138519924,0.9053944158308485,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9235565193819464,spectral_centroid|stft_spectral_entropy|rpdi|hurst_exponent|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|logprob_margin,0.5555555555555556,1.0,0.4444444444444444,0.5335555555555556,0.9235565193819464,spectral_centroid|stft_spectral_entropy|rpdi|hurst_exponent|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|logprob_margin,0.5555555555555556,1.0,0.4444444444444444,0.5335555555555556,0.9243697478991596,spectral_entropy|rpdi|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy,0.5555555555555556,1.0,0.4444444444444444,0.5335555555555556,0.9121713201409596,spectral_entropy|high_band_power|hl_ratio|spectral_centroid|stft_spectral_entropy|hurst_exponent|epr_energy|min_energy|logprob_margin,0.5555555555555556,1.0,0.6666666666666666,0.5335555555555556,0.9417186229330441,0.9417186229330441,0.9235565193819464,0.9235565193819464,0.9235565193819464,0.9235565193819464,0.9235565193819464,0.9235565193819464,0.9235565193819464,1,0.3333333333333333,0.9190783410138248,0
math500_qwenmath7b,2,28,12,14,14,13,0.9321419321419321,0.8997668997668998,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9098679098679099,epr|low_band_power|high_band_power|hl_ratio|stft_max_high_power|cusum_shift_idx|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.8333333333333334,1.0,0.5,0.8460833333333335,0.9098679098679099,epr|low_band_power|high_band_power|hl_ratio|stft_max_high_power|cusum_shift_idx|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.8333333333333334,1.0,0.5,0.8460833333333335,0.9013209013209011,epr|low_band_power|high_band_power|stft_max_high_power|cusum_shift_idx|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9166666666666666,1.0,0.4166666666666667,0.8460833333333335,0.9111629111629111,epr|low_band_power|high_band_power|hl_ratio|cusum_shift_idx|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8333333333333334,1.0,0.4166666666666667,0.8460833333333335,0.9098679098679099,0.9098679098679099,0.9098679098679099,0.9098679098679099,0.9098679098679099,0.9098679098679099,0.9098679098679099,0.9098679098679099,0.9098679098679099,1,0.4166666666666667,0.902066822066822,0
math500_qwenmath7b,3,28,9,14,14,10,0.9174838555369529,0.9083951207845012,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9095910069361396,spectral_entropy|rpdi|sw_var_peak|hurst_exponent|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy,0.4444444444444444,1.0,0.4444444444444444,0.49872222222222223,0.9095910069361396,spectral_entropy|rpdi|sw_var_peak|hurst_exponent|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy,0.4444444444444444,1.0,0.4444444444444444,0.49872222222222223,0.9162879693853146,spectral_entropy|rpdi|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy,0.5555555555555556,1.0,0.4444444444444444,0.49872222222222223,0.9107868930877779,spectral_entropy|rpdi|sw_var_peak|hurst_exponent|cusum_max|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy,0.5555555555555556,1.0,0.5555555555555556,0.49872222222222223,0.9095910069361396,0.9095910069361396,0.9095910069361396,0.9095910069361396,0.9095910069361396,0.9095910069361396,0.9095910069361396,0.9095910069361396,0.9095910069361396,1,0.4444444444444444,0.9102033006457785,0
math500_qwenmath7b,4,28,15,14,14,13,0.8753886629992825,0.8820856254484574,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8828031571394405,epr|low_band_power|high_band_power|hl_ratio|stft_max_high_power|pe_mean|cusum_shift_idx|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9333333333333333,0.8666666666666667,0.4666666666666667,0.884166666666667,0.8828031571394405,epr|low_band_power|high_band_power|hl_ratio|stft_max_high_power|pe_mean|cusum_shift_idx|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9333333333333333,0.8666666666666667,0.4666666666666667,0.884166666666667,0.8720401817746952,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|cusum_shift_idx|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.884166666666667,0.8648648648648649,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|hurst_exponent|cusum_shift_idx|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.884166666666667,0.8828031571394405,0.8828031571394405,0.8828031571394405,0.8828031571394405,0.8828031571394405,0.8828031571394405,0.8828031571394405,0.8828031571394405,0.8828031571394405,1,0.4,0.8728151160009568,0
math500_r1distill8b,0,28,16,14,14,21,0.8455165692007798,0.8460038986354775,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8464912280701755,epr|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|hurst_exponent|cusum_max|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.6875,1.0,0.5625,0.71325,0.8464912280701755,epr|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|hurst_exponent|cusum_max|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.6875,1.0,0.5625,0.71325,0.8328460038986354,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6875,1.0,0.3125,0.71325,0.8323586744639376,epr|spectral_entropy|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8125,1.0,0.375,0.71325,0.8464912280701755,0.8464912280701755,0.8464912280701755,0.8464912280701755,0.8464912280701755,0.8464912280701755,0.8464912280701755,0.8464912280701755,0.8464912280701755,1,0.4375,0.8437719298245614,0
math500_r1distill8b,1,28,5,14,14,23,0.8139297385620916,0.806781045751634,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8004493464052288,hl_ratio|sw_var_peak|logprob_margin|mean_logprob_entropy|renyi_entropy_2,0.0,1.0,0.4,0.17110000000000003,0.8004493464052288,hl_ratio|sw_var_peak|logprob_margin|mean_logprob_entropy|renyi_entropy_2,0.0,1.0,0.4,0.17110000000000003,0.8347630718954249,cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_logprob_entropy,0.2,1.0,0.2,0.17110000000000003,0.832720588235294,spectral_entropy|rpdi|cusum_max|cusum_max_spilled|cusum_max_energy,0.6,1.0,0.6,0.17110000000000003,0.8004493464052288,0.8004493464052288,0.8004493464052288,0.8004493464052288,0.8004493464052288,0.8004493464052288,0.8004493464052288,0.8004493464052288,0.8004493464052288,1,0.8,0.795874183006536,0
math500_r1distill8b,2,28,5,14,14,23,0.8294920563884538,0.8350861490266278,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8162899977623629,epr|epr_energy|mean_top1_logprob|logprob_margin|varentropy,0.0,1.0,0.2,0.1714,0.8162899977623629,epr|epr_energy|mean_top1_logprob|logprob_margin|varentropy,0.0,1.0,0.2,0.1714,0.8290445289773999,epr|epr_spilled|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,0.0,1.0,0.2,0.1714,0.8171850525844708,spectral_entropy|rpdi|cusum_max|cusum_max_spilled|cusum_max_energy,0.6,1.0,0.6,0.1714,0.8270306556276572,0.8270306556276572,0.8162899977623629,0.8162899977623629,0.8162899977623629,0.8162899977623629,0.8162899977623629,0.8162899977623629,0.8162899977623629,1,0.6,0.8030610874916089,0
math500_r1distill8b,3,28,5,14,14,22,0.8423822052140636,0.845730686438651,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7911982779239417,rpdi|sw_var_peak|epr_spilled|logprob_margin|renyi_entropy_2,0.2,1.0,0.4,0.2252,0.7911982779239417,rpdi|sw_var_peak|epr_spilled|logprob_margin|renyi_entropy_2,0.2,1.0,0.4,0.2252,0.8237263812485052,epr|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob,0.2,1.0,0.4,0.2252,0.8330542932312844,spectral_entropy|rpdi|cusum_max|cusum_max_spilled|cusum_max_energy,0.6,1.0,0.6,0.2252,0.7911982779239417,0.7911982779239417,0.7911982779239417,0.7911982779239417,0.7911982779239417,0.7911982779239417,0.7911982779239417,0.7911982779239417,0.7911982779239417,1,0.6,0.8222147811528342,0
math500_r1distill8b,4,28,10,14,14,24,0.8190035273368605,0.8315696649029982,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.826058201058201,spectral_entropy|hl_ratio|stft_max_high_power|cusum_max|cusum_max_spilled|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|topk_tail_mass,0.4,1.0,0.4,0.41975,0.826058201058201,spectral_entropy|hl_ratio|stft_max_high_power|cusum_max|cusum_max_spilled|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|topk_tail_mass,0.4,1.0,0.4,0.41975,0.8170194003527337,epr|cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.4,1.0,0.2,0.41975,0.8216490299823633,epr|rpdi|cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2,0.4,1.0,0.3,0.41975,0.826058201058201,0.826058201058201,0.826058201058201,0.826058201058201,0.826058201058201,0.826058201058201,0.826058201058201,0.826058201058201,0.826058201058201,1,0.5,0.8059700176366843,0
math500_r1distill8b_mn4096,0,29,8,15,14,25,0.8803827751196173,0.8855502392344498,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6572248803827752,low_band_power|high_band_power|hl_ratio|sw_var_peak|hurst_exponent|sw_var_peak_spilled|cusum_max_spilled|sw_var_peak_energy,0.125,1.0,0.625,0.238625,0.6572248803827752,low_band_power|high_band_power|hl_ratio|sw_var_peak|hurst_exponent|sw_var_peak_spilled|cusum_max_spilled|sw_var_peak_energy,0.125,1.0,0.625,0.238625,0.8702392344497607,epr|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.125,1.0,0.125,0.238625,0.8955023923444976,spectral_entropy|cusum_max|epr_spilled|cusum_max_spilled|min_energy|cusum_max_energy|mean_logprob_entropy|topk_tail_mass,0.5,1.0,0.25,0.238625,0.7251674641148325,0.7251674641148325,0.6572248803827752,0.6572248803827752,0.6572248803827752,0.6572248803827752,0.6572248803827752,0.6572248803827752,0.6572248803827752,1,0.5,0.8579674641148324,0
math500_r1distill8b_mn4096,1,29,7,15,14,25,0.8408546693682077,0.8581690919137963,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7616503960213669,epr|stft_max_high_power|epr_spilled|sw_var_peak_energy|mean_top1_logprob|mean_logprob_entropy|topk_tail_mass,0.14285714285714285,1.0,0.2857142857142857,0.24142857142857138,0.7616503960213669,epr|stft_max_high_power|epr_spilled|sw_var_peak_energy|mean_top1_logprob|mean_logprob_entropy|topk_tail_mass,0.14285714285714285,1.0,0.2857142857142857,0.24142857142857138,0.8274083624976976,epr|sw_var_peak|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.0,1.0,0.2857142857142857,0.24142857142857138,0.8611162276662369,epr|spectral_entropy|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_logprob_entropy|renyi_entropy_2,0.2857142857142857,1.0,0.2857142857142857,0.24142857142857138,0.827592558482225,0.827592558482225,0.7616503960213669,0.7616503960213669,0.7616503960213669,0.7616503960213669,0.7616503960213669,0.7616503960213669,0.7616503960213669,1,0.42857142857142855,0.8262884509117702,0
math500_r1distill8b_mn4096,2,29,9,15,14,24,0.8012525326947872,0.8056732363234482,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8067784122306134,spectral_entropy|low_band_power|spectral_centroid|sw_var_peak|sw_var_peak_spilled|epr_energy|logprob_margin|mean_logprob_entropy|varentropy,0.1111111111111111,1.0,0.4444444444444444,0.2918888888888889,0.8067784122306134,spectral_entropy|low_band_power|spectral_centroid|sw_var_peak|sw_var_peak_spilled|epr_energy|logprob_margin|mean_logprob_entropy|varentropy,0.1111111111111111,1.0,0.4444444444444444,0.2918888888888889,0.7931479093755756,epr|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2222222222222222,1.0,0.1111111111111111,0.2918888888888889,0.7972002210351814,cusum_max|epr_spilled|cusum_max_spilled|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.4444444444444444,1.0,0.1111111111111111,0.2918888888888889,0.8067784122306134,0.8067784122306134,0.8067784122306134,0.8067784122306134,0.8067784122306134,0.8067784122306134,0.8067784122306134,0.8067784122306134,0.8067784122306134,1,0.4444444444444444,0.7694529379259533,0
math500_r1distill8b_mn4096,3,29,15,15,14,25,0.8582826747720363,0.8712006079027356,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8582826747720365,spectral_entropy|low_band_power|high_band_power|hl_ratio|stft_max_high_power|rpdi|sw_var_peak|hurst_exponent|epr_spilled|cusum_max_spilled|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|topk_tail_mass,0.6,1.0,0.5333333333333333,0.5580999999999999,0.8582826747720365,spectral_entropy|low_band_power|high_band_power|hl_ratio|stft_max_high_power|rpdi|sw_var_peak|hurst_exponent|epr_spilled|cusum_max_spilled|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|topk_tail_mass,0.6,1.0,0.5333333333333333,0.5580999999999999,0.8573328267477204,epr|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5333333333333333,1.0,0.26666666666666666,0.5580999999999999,0.8666413373860182,epr|spectral_entropy|rpdi|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6666666666666666,1.0,0.26666666666666666,0.5580999999999999,0.8582826747720365,0.8582826747720365,0.8582826747720365,0.8582826747720365,0.8582826747720365,0.8582826747720365,0.8582826747720365,0.8582826747720365,0.8582826747720365,1,0.4666666666666667,0.8424924012158054,0
math500_r1distill8b_mn4096,4,29,11,15,14,25,0.8485725308641975,0.8333333333333334,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.832368827160494,rpdi|sw_var_peak|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|topk_tail_mass,0.36363636363636365,1.0,0.36363636363636365,0.3965454545454544,0.832368827160494,rpdi|sw_var_peak|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|topk_tail_mass,0.36363636363636365,1.0,0.36363636363636365,0.3965454545454544,0.8543595679012346,epr|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.18181818181818182,1.0,0.18181818181818182,0.3965454545454544,0.8595679012345678,epr|spectral_entropy|rpdi|cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.36363636363636365,1.0,0.36363636363636365,0.3965454545454544,0.8362268518518519,0.8362268518518519,0.832368827160494,0.832368827160494,0.832368827160494,0.832368827160494,0.832368827160494,0.832368827160494,0.832368827160494,1,0.5454545454545454,0.8359259259259261,0
noise_gsm8k_mistral7b,0,29,8,16,13,23,0.8082112514351321,0.8346544202066591,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8038760045924226,spectral_entropy|low_band_power|high_band_power|cusum_max|sw_var_peak_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy,0.125,1.0,0.5,0.2169375,0.8038760045924226,spectral_entropy|low_band_power|high_band_power|cusum_max|sw_var_peak_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy,0.125,1.0,0.5,0.2169375,0.7788289322617681,epr|sw_var_peak|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.0,1.0,0.25,0.2169375,0.7895109070034443,epr|trace_length|spectral_entropy|sw_var_peak|epr_energy|mean_logprob_entropy|varentropy|topk_tail_mass,0.375,1.0,0.5,0.2169375,0.8038760045924226,0.8038760045924226,0.8038760045924226,0.8038760045924226,0.8038760045924226,0.8038760045924226,0.8038760045924226,0.8038760045924226,0.8038760045924226,1,0.625,0.7930900574052814,0
